,antiviral
8593,0
8594,0
8595,0
8596,0
8597,0
8598,0
8599,0
8600,1
8601,1
8602,1
8603,1
8604,1
8605,0
8606,1
8607,0
8608,0
8609,1
8610,0
8611,0
8612,1
8613,1
8614,1
8615,0
8616,1
8617,0
8618,1
8619,1
8620,1
8621,0
8622,1
8623,0
8624,0
8625,1
8626,0
8627,0
8628,0
8629,0
8630,1
8631,0
8632,0
8633,0
8634,1
8635,1
8636,0
8637,1
8638,0
8639,0
8640,0
8641,1
8642,1
8643,0
8644,0
8645,0
8646,1
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,0
8654,0
8655,0
8656,1
8657,0
8658,1
8659,0
8660,0
8661,0
8662,0
8663,0
8664,1
8665,0
8666,0
8667,1
8668,0
8669,0
8670,1
8671,0
8672,0
8673,1
8674,1
8675,0
8676,0
8677,1
8678,1
8679,0
8680,1
8681,0
8682,0
8683,1
8684,0
8685,0
8686,0
8687,0
8688,1
8689,0
8690,0
8691,0
8692,0
8693,0
8694,1
8695,0
8696,0
8697,0
8698,1
8699,0
8700,0
8701,0
8702,1
8703,0
8704,0
8705,1
8706,0
8707,0
8708,0
8709,0
8710,1
8711,0
8712,0
8713,0
8714,0
8715,1
8716,1
8717,0
8718,1
8719,0
8720,1
8721,0
8722,0
8723,0
8724,0
8725,0
8726,1
8727,0
8728,0
8729,1
8730,0
8731,0
8732,0
8733,0
8734,1
8735,1
8736,1
8737,0
8738,1
8739,0
8740,0
8741,1
8742,0
8743,0
8744,0
8745,1
8746,0
8747,0
8748,0
8749,1
8750,0
8751,1
8752,0
8753,0
8754,0
8755,1
8756,1
8757,0
8758,1
8759,1
8760,0
8761,1
8762,0
8763,0
8764,0
8765,1
8766,0
8767,0
8768,1
8769,0
8770,0
8771,0
8772,1
8773,0
8774,1
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,1
8788,1
8789,0
8790,1
8791,0
8792,0
8793,0
8794,1
8795,0
8796,0
8797,1
8798,1
8799,1
8800,0
8801,0
8802,1
8803,1
8804,0
8805,0
8806,0
8807,0
8808,0
8809,0
8810,0
8811,1
8812,1
8813,1
8814,0
8815,1
8816,0
8817,1
8818,0
8819,1
8820,1
8821,1
8822,0
8823,0
8824,0
8825,0
8826,1
8827,0
8828,0
8829,0
8830,0
8831,0
8832,0
8833,0
8834,0
8835,1
8836,0
8837,0
8838,0
8839,1
8840,0
8841,1
8842,0
8843,1
8844,1
8845,0
8846,1
8847,0
8848,0
8849,0
8850,1
8851,0
8852,0
8853,1
8854,0
8855,1
8856,1
8857,0
8858,1
8859,0
8860,0
8861,0
8862,0
8863,1
8864,0
8865,0
8866,1
8867,1
8868,1
8869,0
8870,1
8871,0
8872,0
8873,0
8874,1
8875,0
8876,0
8877,0
8878,0
8879,0
8880,0
8881,1
8882,1
8883,0
8884,1
8885,1
8886,1
8887,1
8888,0
8889,1
8890,0
8891,0
8892,0
8893,1
8894,0
8895,0
8896,1
8897,1
8898,1
8899,1
8900,1
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,0
8908,0
8909,0
8910,1
8911,1
8912,0
8913,0
8914,1
8915,0
8916,1
8917,0
8918,0
8919,0
8920,1
8921,1
8922,0
8923,0
8924,0
8925,0
8926,0
8927,0
8928,0
8929,0
8930,0
8931,0
8932,1
8933,0
8934,1
8935,1
8936,1
8937,1
8938,1
8939,1
8940,0
8941,0
8942,0
8943,1
8944,0
8945,1
8946,0
8947,1
8948,0
8949,0
8950,1
8951,0
8952,0
8953,0
8954,1
8955,1
8956,1
8957,1
8958,1
8959,0
8960,0
8961,1
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,1
8969,0
8970,0
8971,0
8972,1
8973,0
8974,0
8975,0
8976,0
8977,0
8978,0
8979,0
8980,1
8981,1
8982,1
8983,0
8984,1
8985,1
8986,0
8987,0
8988,0
8989,0
8990,1
8991,0
8992,0
8993,1
8994,0
8995,0
8996,0
8997,0
8998,1
8999,1
9000,0
9001,1
9002,0
9003,0
9004,1
9005,0
9006,1
9007,0
9008,0
9009,0
9010,0
9011,1
9012,1
9013,0
9014,1
9015,1
9016,0
9017,0
9018,0
9019,1
9020,0
9021,0
9022,1
9023,1
9024,0
9025,1
9026,0
9027,0
9028,1
9029,1
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,1
9040,1
9041,0
9042,0
9043,1
9044,1
9045,0
9046,0
9047,0
9048,1
9049,0
9050,0
9051,0
9052,1
9053,0
9054,0
9055,1
9056,1
9057,1
9058,0
9059,0
9060,0
9061,1
9062,1
9063,0
9064,0
9065,0
9066,0
9067,0
9068,1
9069,0
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,1
9077,0
9078,0
9079,0
9080,0
9081,1
9082,0
9083,1
9084,0
9085,1
9086,0
9087,0
9088,1
9089,0
9090,1
9091,0
9092,1
9093,1
9094,0
9095,1
9096,0
9097,1
9098,0
9099,0
9100,1
9101,1
9102,0
9103,0
9104,1
9105,0
9106,0
9107,0
9108,1
9109,1
9110,0
9111,0
9112,0
9113,0
9114,1
9115,0
9116,1
9117,1
9118,0
9119,1
9120,0
9121,0
9122,0
9123,0
9124,0
9125,1
9126,1
9127,1
9128,1
9129,0
9130,0
9131,0
9132,0
9133,0
9134,0
9135,1
9136,0
9137,1
9138,0
9139,0
9140,1
9141,1
9142,1
9143,0
9144,0
9145,0
9146,0
9147,1
9148,0
9149,0
9150,1
9151,0
9152,0
9153,1
9154,0
9155,1
9156,1
9157,0
9158,0
9159,0
9160,0
9161,1
9162,0
9163,0
9164,1
9165,1
9166,1
9167,0
9168,0
9169,0
9170,0
9171,0
9172,0
9173,1
9174,0
9175,0
9176,0
9177,1
9178,0
9179,0
9180,1
9181,1
9182,1
9183,1
9184,0
9185,1
9186,0
9187,1
9188,0
9189,1
9190,0
9191,0
9192,0
9193,1
9194,0
9195,0
9196,0
9197,0
9198,1
9199,0
9200,0
9201,1
9202,1
9203,0
9204,0
9205,0
9206,0
9207,0
9208,0
9209,0
9210,1
9211,0
9212,0
9213,0
9214,0
9215,1
9216,0
9217,0
9218,0
9219,1
9220,0
9221,1
9222,0
9223,0
9224,0
9225,0
9226,1
9227,0
9228,0
9229,1
9230,0
9231,0
9232,0
9233,0
9234,1
9235,0
9236,0
9237,0
9238,1
9239,0
9240,0
9241,0
9242,0
9243,0
9244,0
9245,1
9246,0
9247,1
9248,0
9249,1
9250,0
9251,0
9252,0
9253,0
9254,1
9255,1
9256,1
9257,1
9258,1
9259,0
9260,0
9261,0
9262,1
9263,0
9264,0
9265,0
9266,0
9267,0
9268,1
9269,1
9270,0
9271,1
9272,0
9273,1
9274,0
9275,0
9276,0
9277,0
9278,0
9279,0
9280,1
9281,0
9282,0
9283,1
9284,0
9285,0
9286,0
9287,0
9288,0
9289,1
9290,0
9291,0
9292,0
9293,0
9294,0
9295,0
9296,1
9297,0
9298,0
9299,0
9300,0
9301,1
9302,0
9303,0
9304,0
9305,1
9306,1
9307,1
9308,1
9309,0
9310,0
9311,1
9312,0
9313,0
9314,1
9315,1
9316,0
9317,0
9318,0
9319,0
9320,0
9321,0
9322,0
9323,0
9324,0
9325,0
9326,1
9327,1
9328,0
9329,0
9330,0
9331,0
9332,1
9333,0
9334,0
9335,1
9336,0
9337,1
9338,0
9339,1
9340,0
9341,0
9342,1
9343,1
9344,0
9345,0
9346,0
9347,1
9348,0
9349,0
9350,0
9351,0
9352,0
9353,1
9354,0
9355,0
9356,0
9357,0
9358,0
9359,1
9360,0
9361,0
9362,0
9363,0
9364,0
9365,0
9366,1
9367,0
9368,1
9369,0
9370,0
9371,0
9372,0
9373,0
9374,0
9375,1
9376,1
9377,0
9378,0
9379,1
9380,0
9381,0
9382,1
9383,0
9384,0
9385,1
9386,0
9387,0
9388,1
9389,0
9390,1
9391,0
9392,0
9393,0
9394,0
9395,1
9396,1
9397,0
9398,1
9399,0
9400,0
9401,0
9402,0
9403,1
9404,0
9405,1
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,0
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9419,1
9420,0
9421,0
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9428,0
9429,1
9430,0
9431,1
9432,1
9433,0
9434,0
9435,0
9436,0
9437,0
9438,0
9439,0
9440,0
9441,0
9442,0
9443,1
9444,0
9445,1
9446,1
9447,0
9448,1
9449,1
9450,0
9451,0
9452,0
9453,1
9454,0
9455,0
9456,0
9457,0
9458,1
9459,1
9460,0
9461,0
9462,1
9463,0
9464,0
9465,1
9466,1
9467,0
9468,1
9469,0
9470,0
9471,1
9472,0
9473,1
9474,1
9475,0
9476,0
9477,1
9478,0
9479,1
9480,1
9481,0
9482,1
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,1
9490,1
9491,0
9492,0
9493,0
9494,0
9495,0
9496,1
9497,0
9498,0
9499,0
9500,1
9501,1
9502,0
9503,0
9504,1
9505,0
9506,1
9507,1
9508,1
9509,0
9510,0
9511,1
9512,0
9513,0
9514,0
9515,0
9516,0
9517,0
9518,0
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,0
9526,0
9527,1
9528,0
9529,0
9530,0
9531,0
9532,0
9533,0
9534,1
9535,1
9536,1
9537,0
9538,0
9539,0
9540,0
9541,1
9542,0
9543,0
9544,0
9545,1
9546,1
9547,1
9548,0
9549,1
9550,0
9551,1
9552,1
9553,1
9554,0
9555,0
9556,1
9557,1
9558,0
9559,1
9560,1
9561,1
9562,1
9563,0
9564,0
9565,0
9566,1
9567,1
9568,1
9569,1
9570,0
9571,0
9572,0
9573,0
9574,1
9575,0
9576,0
9577,0
9578,0
9579,1
9580,1
9581,1
9582,1
9583,1
9584,0
9585,0
9586,0
9587,0
9588,0
9589,0
9590,0
9591,0
9592,0
9593,0
9594,0
9595,1
9596,1
9597,1
9598,1
9599,0
9600,0
9601,1
9602,0
9603,0
9604,0
9605,1
9606,0
9607,0
9608,0
9609,0
9610,0
9611,0
9612,0
9613,1
9614,0
9615,0
9616,0
9617,1
9618,0
9619,0
9620,0
9621,0
9622,0
9623,1
9624,0
9625,0
9626,1
9627,0
9628,0
9629,1
9630,1
9631,0
9632,0
9633,0
9634,1
9635,1
9636,1
9637,1
9638,0
9639,1
9640,0
9641,0
9642,1
9643,0
9644,0
9645,0
9646,0
9647,0
9648,1
9649,0
9650,0
9651,0
9652,1
9653,1
9654,0
9655,1
9656,0
9657,0
9658,0
9659,0
9660,0
9661,0
9662,1
9663,0
9664,1
9665,1
9666,0
9667,0
9668,1
9669,0
9670,0
9671,1
9672,0
9673,1
9674,0
9675,1
9676,1
9677,0
9678,1
9679,0
9680,0
9681,0
9682,1
9683,0
9684,0
9685,0
9686,0
9687,1
9688,0
9689,0
9690,0
9691,0
9692,1
9693,1
9694,0
9695,0
9696,0
9697,0
9698,0
9699,1
9700,1
9701,1
9702,1
9703,0
9704,1
9705,0
9706,1
9707,0
9708,0
9709,1
9710,0
9711,0
9712,0
9713,0
9714,0
9715,1
9716,0
9717,0
9718,0
9719,0
9720,1
9721,0
9722,0
9723,0
9724,1
9725,0
9726,0
9727,0
9728,0
9729,0
9730,0
9731,0
9732,0
9733,0
9734,0
9735,1
9736,1
9737,1
9738,1
9739,0
9740,1
9741,1
9742,0
9743,0
9744,1
9745,1
9746,0
9747,0
9748,1
9749,0
9750,1
9751,0
9752,0
9753,0
9754,0
9755,0
9756,0
9757,0
9758,1
9759,0
9760,0
9761,1
9762,0
9763,0
9764,1
9765,0
9766,1
9767,0
9768,1
9769,1
9770,0
9771,0
9772,0
9773,0
9774,0
9775,1
9776,1
9777,0
9778,0
9779,0
9780,0
9781,0
9782,0
9783,0
9784,0
9785,0
9786,0
9787,0
9788,0
9789,1
9790,0
9791,1
9792,0
9793,1
9794,0
9795,0
9796,0
9797,0
9798,0
9799,1
9800,0
9801,1
9802,0
9803,0
9804,1
9805,0
9806,0
9807,1
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,1
9819,1
9820,0
9821,1
9822,1
9823,1
9824,1
9825,1
9826,1
9827,0
9828,0
9829,0
9830,0
9831,0
9832,1
9833,0
9834,0
9835,1
9836,1
9837,0
9838,1
9839,0
9840,0
9841,1
9842,0
9843,1
9844,1
9845,0
9846,0
9847,1
9848,1
9849,0
9850,0
9851,0
9852,0
9853,0
9854,0
9855,0
9856,0
9857,0
9858,0
9859,0
9860,1
9861,0
9862,1
9863,0
9864,0
9865,1
9866,0
9867,0
9868,0
9869,0
9870,0
9871,0
9872,1
9873,1
9874,1
9875,1
9876,0
9877,0
9878,1
9879,0
9880,0
9881,0
9882,1
9883,1
9884,0
9885,1
9886,0
9887,1
9888,0
9889,0
9890,0
9891,0
9892,0
9893,0
9894,1
9895,1
9896,0
9897,1
9898,0
9899,0
9900,0
9901,0
9902,1
9903,0
9904,0
9905,1
9906,0
9907,1
9908,1
9909,1
9910,1
9911,1
9912,0
9913,1
9914,0
9915,0
9916,0
9917,0
9918,1
9919,0
9920,0
9921,0
9922,1
9923,0
9924,1
9925,0
9926,0
9927,1
9928,0
9929,0
9930,0
9931,1
9932,0
9933,0
9934,0
9935,0
9936,0
9937,1
9938,1
9939,1
9940,1
9941,0
9942,0
9943,0
9944,1
9945,0
9946,1
9947,1
9948,0
9949,0
9950,1
9951,0
9952,0
9953,1
9954,1
9955,1
9956,0
9957,0
9958,0
9959,0
9960,0
9961,0
9962,0
9963,1
9964,1
9965,1
9966,1
9967,0
9968,0
9969,0
9970,0
9971,0
9972,1
9973,0
9974,0
9975,0
9976,0
9977,0
9978,0
9979,0
9980,1
9981,1
9982,1
9983,1
9984,0
9985,0
9986,0
9987,0
9988,0
9989,0
9990,1
9991,0
9992,1
9993,0
9994,1
9995,0
9996,0
9997,1
9998,0
9999,0
10000,0
10001,0
10002,0
10003,1
10004,1
10005,0
10006,0
10007,1
10008,1
10009,0
10010,0
10011,1
10012,0
10013,0
10014,0
10015,0
10016,1
10017,1
10018,0
10019,0
10020,1
10021,0
10022,0
10023,0
10024,1
10025,0
10026,1
10027,1
10028,0
10029,1
10030,0
10031,0
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,0
10039,0
10040,1
10041,0
10042,1
10043,1
10044,0
10045,0
10046,0
10047,0
10048,0
10049,1
10050,0
10051,0
10052,1
10053,0
10054,1
10055,0
10056,0
10057,1
10058,0
10059,0
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,0
10068,0
10069,0
10070,0
10071,1
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,0
10080,0
10081,0
10082,0
10083,0
10084,1
10085,0
10086,1
10087,0
10088,1
10089,1
10090,1
10091,0
10092,0
10093,0
10094,0
10095,0
10096,0
10097,0
10098,0
10099,0
10100,0
10101,1
10102,0
10103,1
10104,0
10105,1
10106,0
10107,0
10108,0
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,1
10117,1
10118,0
10119,0
10120,1
10121,1
10122,0
10123,0
10124,0
10125,0
10126,0
10127,1
10128,1
10129,1
10130,0
10131,0
10132,1
10133,0
10134,0
10135,0
10136,0
10137,1
10138,1
10139,1
10140,1
10141,0
10142,0
10143,0
10144,1
10145,1
10146,0
10147,1
10148,0
10149,0
10150,0
10151,0
10152,0
10153,0
10154,1
10155,1
10156,1
10157,1
10158,0
10159,0
10160,1
10161,0
10162,0
10163,0
10164,0
10165,0
10166,1
10167,0
10168,0
10169,0
10170,1
10171,0
10172,0
10173,0
10174,0
10175,1
10176,0
10177,0
10178,1
10179,0
10180,1
10181,0
10182,1
10183,0
10184,0
10185,1
10186,1
10187,0
10188,0
10189,0
10190,1
10191,1
10192,0
10193,0
10194,0
10195,1
10196,0
10197,1
10198,0
10199,0
10200,0
10201,0
10202,0
10203,0
10204,0
10205,0
10206,1
10207,0
10208,0
10209,1
10210,0
10211,0
10212,1
10213,0
10214,0
10215,1
10216,0
10217,0
10218,0
10219,1
10220,0
10221,0
10222,0
10223,0
10224,0
10225,0
10226,0
10227,1
10228,0
10229,0
10230,0
10231,0
10232,0
10233,1
10234,1
10235,1
10236,0
10237,0
10238,0
10239,0
10240,0
10241,1
10242,0
10243,0
10244,1
10245,1
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,0
10256,1
10257,0
10258,0
10259,0
10260,1
10261,0
10262,0
10263,0
10264,0
10265,0
10266,0
10267,0
10268,0
10269,1
10270,0
10271,1
10272,0
10273,0
10274,1
10275,0
10276,0
10277,0
10278,0
10279,0
10280,0
10281,0
10282,0
10283,0
10284,0
10285,0
10286,0
10287,0
10288,1
10289,0
10290,0
10291,0
10292,0
10293,0
10294,1
10295,0
10296,1
10297,0
10298,0
10299,0
10300,1
10301,0
10302,1
10303,0
10304,0
10305,0
10306,0
10307,0
10308,1
10309,0
10310,1
10311,0
10312,1
10313,1
10314,0
10315,1
10316,1
10317,1
10318,0
10319,0
10320,1
10321,0
10322,0
10323,0
10324,0
10325,1
10326,1
10327,0
10328,0
10329,0
10330,0
10331,0
10332,0
10333,1
10334,0
10335,0
10336,1
10337,1
10338,1
10339,0
10340,1
10341,0
10342,0
10343,0
10344,0
10345,0
10346,1
10347,1
10348,1
10349,1
10350,0
10351,1
10352,0
10353,1
10354,1
10355,0
10356,1
10357,0
10358,0
10359,0
10360,0
10361,0
10362,0
10363,1
10364,1
10365,0
10366,0
10367,1
10368,0
10369,1
10370,0
10371,0
10372,0
10373,1
10374,1
10375,1
10376,0
10377,1
10378,0
10379,0
10380,0
10381,0
10382,0
10383,1
10384,0
10385,0
10386,0
10387,1
10388,1
10389,0
10390,0
10391,0
10392,0
10393,1
10394,0
10395,0
10396,0
10397,1
10398,0
10399,0
10400,0
10401,0
10402,0
10403,1
10404,1
10405,1
10406,0
10407,0
10408,1
10409,1
10410,1
10411,1
10412,1
10413,0
10414,0
10415,1
10416,0
10417,0
10418,0
10419,0
10420,1
10421,0
10422,1
10423,0
10424,0
10425,0
10426,0
10427,0
10428,1
10429,0
10430,1
10431,0
10432,0
10433,0
10434,0
10435,0
10436,1
10437,1
10438,1
10439,0
10440,0
10441,1
10442,1
10443,0
10444,0
10445,0
10446,1
10447,1
10448,0
10449,0
10450,0
10451,0
10452,0
10453,0
10454,1
10455,0
10456,0
10457,0
10458,1
10459,0
10460,0
10461,0
10462,0
10463,0
10464,1
10465,0
10466,1
10467,0
10468,0
10469,1
10470,1
10471,0
10472,0
10473,0
10474,0
10475,0
10476,0
10477,0
10478,1
10479,0
10480,0
10481,0
10482,0
10483,0
10484,0
10485,0
10486,0
10487,1
10488,1
10489,1
10490,1
10491,0
10492,1
10493,0
10494,1
10495,1
10496,0
10497,0
10498,0
10499,0
10500,0
10501,1
10502,0
10503,0
10504,1
10505,0
10506,0
10507,0
10508,1
10509,1
10510,0
10511,0
10512,1
10513,0
10514,1
10515,1
10516,0
10517,0
10518,0
10519,0
10520,1
10521,1
10522,0
10523,0
10524,0
10525,1
10526,0
10527,1
10528,0
10529,0
10530,0
10531,0
10532,0
10533,1
10534,0
10535,0
10536,0
10537,1
10538,0
10539,0
10540,0
10541,0
10542,1
10543,1
10544,1
10545,0
10546,0
10547,0
10548,0
10549,1
10550,0
10551,1
10552,1
10553,0
10554,0
10555,0
10556,0
10557,0
10558,0
10559,0
10560,0
10561,0
10562,0
10563,0
10564,0
10565,0
10566,0
10567,0
10568,0
10569,0
10570,0
10571,0
10572,0
10573,1
10574,1
10575,0
10576,1
10577,0
10578,1
10579,1
10580,1
10581,0
10582,1
10583,0
10584,0
10585,0
10586,0
10587,1
10588,0
10589,1
10590,1
10591,0
10592,0
10593,1
10594,1
10595,0
10596,0
10597,0
10598,0
10599,0
10600,0
10601,1
10602,0
10603,0
10604,0
10605,0
10606,0
10607,1
10608,0
10609,1
10610,0
10611,0
10612,1
10613,1
10614,0
10615,0
10616,0
10617,0
10618,0
10619,1
10620,0
10621,0
10622,0
10623,0
10624,0
10625,0
10626,1
10627,0
10628,0
10629,0
10630,0
10631,0
10632,1
10633,0
10634,0
10635,0
10636,1
10637,1
10638,0
10639,1
10640,0
10641,1
10642,1
10643,0
10644,0
10645,0
10646,0
10647,0
10648,0
10649,0
10650,0
10651,0
10652,1
10653,1
10654,0
10655,1
10656,1
10657,0
10658,0
10659,0
10660,0
10661,0
10662,0
10663,0
10664,1
10665,0
10666,0
10667,0
10668,1
10669,0
10670,1
10671,0
10672,1
10673,0
10674,0
10675,0
10676,0
10677,0
10678,1
10679,0
10680,0
10681,0
10682,0
10683,0
10684,0
10685,0
10686,0
10687,1
10688,0
10689,0
10690,0
10691,0
10692,0
10693,0
10694,0
10695,0
10696,0
10697,1
10698,1
10699,1
10700,0
10701,0
10702,0
10703,1
10704,0
10705,0
10706,0
10707,0
10708,0
10709,1
10710,0
10711,0
10712,1
10713,0
10714,0
10715,0
10716,0
10717,1
10718,0
10719,1
10720,1
10721,1
10722,0
10723,0
10724,0
10725,0
10726,0
10727,1
10728,1
10729,0
10730,0
10731,1
10732,1
10733,0
10734,1
10735,0
10736,0
10737,0
10738,0
10739,0
10740,0
10741,0
10742,1
10743,1
10744,1
10745,1
10746,0
10747,1
10748,0
10749,0
10750,0
10751,1
10752,0
10753,0
10754,0
10755,1
10756,0
10757,1
10758,0
10759,1
10760,0
10761,0
10762,1
10763,0
10764,1
10765,0
10766,1
10767,0
10768,0
10769,1
10770,1
10771,0
10772,0
10773,1
10774,0
10775,1
10776,0
10777,0
10778,0
10779,0
10780,0
10781,0
10782,0
10783,0
10784,0
10785,0
10786,0
10787,0
10788,0
10789,0
10790,0
10791,0
10792,0
10793,1
10794,0
10795,0
10796,0
10797,0
10798,0
10799,1
10800,1
10801,0
10802,0
10803,1
10804,0
10805,0
10806,1
10807,0
10808,0
10809,0
10810,0
10811,0
10812,0
10813,1
10814,0
10815,0
10816,0
10817,0
10818,0
10819,0
10820,1
10821,0
10822,0
10823,1
10824,0
10825,0
10826,0
10827,0
10828,0
10829,1
10830,1
10831,0
10832,0
10833,1
10834,1
10835,0
10836,1
10837,0
10838,1
10839,1
10840,0
10841,1
10842,1
10843,0
10844,0
10845,0
10846,0
10847,1
10848,0
10849,0
10850,1
10851,1
10852,1
10853,0
10854,0
10855,0
10856,0
10857,0
10858,0
10859,1
10860,0
10861,1
10862,0
10863,0
10864,0
10865,1
10866,0
10867,0
10868,0
10869,1
10870,0
10871,0
10872,1
10873,0
10874,1
10875,0
10876,1
10877,0
10878,0
10879,1
10880,0
10881,1
10882,1
10883,0
10884,1
10885,1
10886,0
10887,0
10888,0
10889,1
10890,0
10891,1
10892,1
10893,0
10894,1
10895,0
10896,0
10897,0
10898,1
10899,0
10900,0
10901,0
10902,0
10903,0
10904,0
10905,0
10906,1
10907,0
10908,1
10909,0
10910,0
10911,1
10912,0
10913,0
10914,1
10915,1
10916,1
10917,1
10918,0
10919,1
10920,1
10921,0
10922,0
10923,1
10924,0
10925,0
10926,0
10927,0
10928,0
10929,0
10930,0
10931,1
10932,1
10933,0
10934,0
10935,1
10936,0
10937,0
10938,0
10939,0
10940,0
10941,0
10942,0
10943,0
10944,0
10945,0
10946,0
10947,0
10948,1
10949,0
10950,0
10951,0
10952,0
10953,0
10954,0
10955,1
10956,0
10957,0
10958,0
10959,0
10960,1
10961,0
10962,0
10963,0
10964,0
10965,0
10966,0
10967,0
10968,1
10969,0
10970,0
10971,0
10972,0
10973,0
10974,1
10975,0
10976,1
10977,0
10978,0
10979,0
10980,0
10981,0
10982,0
10983,0
10984,0
10985,0
10986,0
10987,1
10988,1
10989,0
10990,0
10991,1
10992,0
10993,1
10994,0
10995,0
10996,1
10997,1
10998,0
10999,1
11000,0
11001,0
11002,0
11003,1
11004,0
11005,0
11006,0
11007,0
11008,1
11009,0
11010,0
11011,0
11012,1
11013,1
11014,0
11015,0
11016,0
11017,0
11018,0
11019,0
11020,1
11021,1
11022,0
11023,0
11024,0
11025,0
11026,0
11027,1
11028,0
11029,1
11030,0
11031,0
11032,1
11033,1
11034,1
11035,1
11036,0
11037,1
11038,0
11039,1
11040,1
11041,0
11042,0
11043,0
11044,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,0
11051,0
11052,0
11053,0
11054,1
11055,1
11056,0
11057,1
11058,0
11059,0
11060,0
11061,0
11062,1
11063,1
11064,0
11065,0
11066,0
11067,0
11068,0
11069,0
11070,0
11071,0
11072,0
11073,0
11074,1
11075,0
11076,0
11077,0
11078,0
11079,0
11080,1
11081,0
11082,1
11083,1
11084,0
11085,0
11086,0
11087,0
11088,0
11089,0
11090,0
11091,0
11092,1
11093,0
11094,1
11095,0
11096,1
11097,0
11098,1
11099,0
11100,1
11101,0
11102,1
11103,1
11104,0
11105,0
11106,0
11107,1
11108,0
11109,1
11110,1
11111,0
11112,0
11113,0
11114,0
11115,0
11116,0
11117,1
11118,0
11119,0
11120,1
11121,0
11122,1
11123,0
11124,0
11125,0
11126,0
11127,0
11128,0
11129,1
11130,0
11131,0
11132,0
11133,0
11134,0
11135,1
11136,1
11137,0
11138,0
11139,0
11140,0
11141,1
11142,0
11143,0
11144,0
11145,1
11146,1
11147,0
11148,0
11149,0
11150,0
11151,0
11152,0
11153,0
11154,0
11155,1
11156,1
11157,0
11158,0
11159,0
11160,0
11161,1
11162,0
11163,0
11164,1
11165,1
11166,1
11167,0
11168,1
11169,0
11170,1
11171,0
11172,0
11173,0
11174,0
11175,0
11176,0
11177,1
11178,0
11179,0
11180,0
11181,0
11182,0
11183,1
11184,0
11185,0
11186,1
11187,0
11188,0
11189,0
11190,1
11191,0
11192,1
11193,0
11194,0
11195,0
11196,1
11197,0
11198,1
11199,1
11200,1
11201,0
11202,0
11203,0
11204,1
11205,0
11206,0
11207,1
11208,0
11209,0
11210,1
11211,0
11212,1
11213,0
11214,0
11215,0
11216,1
11217,0
11218,1
11219,0
11220,1
11221,0
11222,0
11223,1
11224,0
11225,0
11226,0
11227,1
11228,1
11229,1
11230,0
11231,1
11232,0
11233,0
11234,1
11235,1
11236,0
11237,1
11238,0
11239,0
11240,0
11241,0
11242,1
11243,0
11244,1
11245,1
11246,0
11247,0
11248,0
11249,1
11250,0
11251,1
11252,0
11253,0
11254,0
11255,0
11256,0
11257,1
11258,1
11259,0
11260,0
11261,1
11262,0
11263,0
11264,0
11265,0
11266,0
11267,1
11268,0
11269,0
11270,0
11271,0
11272,0
11273,0
11274,0
11275,1
11276,0
11277,0
11278,0
11279,0
11280,0
11281,0
11282,0
11283,1
11284,0
11285,1
11286,1
11287,1
11288,0
11289,0
11290,0
11291,1
11292,1
11293,1
11294,1
11295,0
11296,1
11297,1
11298,0
11299,1
11300,1
11301,0
11302,1
11303,0
11304,0
11305,0
11306,0
11307,0
11308,1
11309,0
11310,0
11311,0
11312,0
11313,0
11314,0
11315,0
11316,1
11317,1
11318,0
11319,0
11320,0
11321,0
11322,1
11323,1
11324,0
11325,0
11326,1
11327,0
11328,0
11329,1
11330,0
11331,0
11332,1
11333,0
11334,0
11335,0
11336,0
11337,0
11338,0
11339,0
11340,1
11341,1
11342,0
11343,0
11344,1
11345,0
11346,1
11347,1
11348,0
11349,0
11350,0
11351,0
11352,0
11353,1
11354,0
11355,0
11356,0
11357,0
11358,0
11359,0
11360,0
11361,0
11362,0
11363,0
11364,0
11365,0
11366,0
11367,0
11368,1
11369,0
11370,0
11371,0
11372,0
11373,1
11374,1
11375,0
11376,0
11377,0
11378,0
11379,1
11380,1
11381,0
11382,0
11383,0
11384,0
11385,0
11386,0
11387,1
11388,0
11389,1
11390,0
