,pid,newpid,category,sent,newscore
3425,gevrlcvy,5785,animaldesign,"Regardless of the vaccination strategy employed it is difficult to assess the immunogenicity of mucosally administered vaccines because production of secreted antibodies tends to be transient, and they do not persist on the mucosal surface in the absence of ongoing antigenic stimulation.",0.19720047348087505
5154,gm688161,4457,animaldesign,"Of importance, a variety of medicinal plants have shown promise to treat a number of viral infections, and some of them possess broad-spectrum antiviral activity.",0.19720015878490116
2830,gsa3n2ci,7567,animaldesign,"Control and prevention strategies are limited to the use of disinfectants and hand sanitizers, whose efficacy is frequently insufficient.",0.1971978732720111
4940,bdotp9ko,9648,animaldesign,"Overall, our results demonstrate that the cotton rat provides valuable additional model development options for testing vaccines and prophylactic therapies against rhinovirus infection.",0.19719758370039364
4585,vugnc7jk,9246,animaldesign,It was also found that the bacterial growth inhibition was complement independent.,0.1971947827480554
5526,cdm39qt9,14074,animaldesign,Previous studies show that single mAbs in immune prophylaxis can be protective against H5N1 infection.,0.19719196499617936
1305,c66xm2n4,12148,animaldesign,"Although polymicrobial diseases in animals and humans can be caused by similar organisms, these diseases are often also caused by organisms from different kingdoms, genera, species, strains, substrains and even by phenotypic variants of a single species.",0.19719134772070745
1461,owepw6n3,4484,animaldesign,Simian varicella virus (SVV) is homologous to VZV and SVV infection of rhesus macaques (RM) closely mimics VZV infection of humans.,0.19719091578471232
4586,u1xbkaq0,8536,animaldesign,"Henipavirus-specific vaccines are still commercially unavailable, and development of novel antiviral strategies to prevent lethal infections due to henipaviruses is highly desirable.",0.19719018647375824
3665,lo8l1kiv,11851,animaldesign,"This figure was adjusted by our final prevalence distribution function, which was also derived from the longitudinal study with 12 cohorts of infected pigs.",0.19719010633267575
3525,jppa2pbw,5975,animaldesign,"Genetic determinants of virulence are likely to contribute to differences in the in vivo phenotype of FHV-1 isolates, but to date there have been limited studies investigating FHV-1 genetic diversity.",0.1971888685794233
3376,6m9vdjgl,5765,animaldesign,In vivo studies showed that T7-EA had tissue-retaining activity with stimulating local cytokine and chemokine expression for up to 7 days.,0.19718783717123062
3746,gw3ej4ow,13423,animaldesign," In addition to neuraminidase inhibitors and other drugs that directly target viral replication, a number of adjunctive and immunomodulatory therapies are currently under evaluation for the treatment of influenza.",0.19718755282705547
1282,ztcyvsoi,1666,animaldesign,"The virus originated in bats and was transmitted to humans through yet unknown intermediary animals in Wuhan, Hubei province, China in December 2019.",0.19718733649301678
6950,l5eeurgd,11300,animaldesign,These data support further development of immunomodulatory agents for severe influenza.,0.19717434822366237
3448,fxs31d66,15358,animaldesign,"Although time consuming, immunisation still remains the preferred route for the isolation of high-affinity antibodies and antibody-like fragments.",0.19717294307124816
3359,riollu13,4518,animaldesign,There were considerable improvements in the expression and purification strategies of scFv in the last 24 years.,0.19717198774504618
4025,86l110no,15216,animaldesign,"Thus, Ery-Est may be a promising drug for patients with ZIKV infection, particularly pregnant women.",0.1971697296405045
3148,2saf53oc,5597,animaldesign,Information about circulating IBV in a region is important to decide which IB vaccine should be used.,0.1971689460971391
2961,apb8l8tq,9034,animaldesign,"The most likely cluster was identified in western Sydney, where 36 cases of CPV were reported from a postcode in February.",0.19716873960132325
2810,hn1mjbql,4601,animaldesign,Exposure to ADA for up to 13 weeks did not appear to be toxic to rodents.,0.19716790744470025
5787,92t646ti,1206,animaldesign,The features and contributions of commonly used animal models for influenza vaccine research are discussed.,0.1971633985934323
4611,qzf425lw,15186,animaldesign,"Furthermore, exotic animals have shown to harbor uncommon C. difficile strains which require further genomic studies.",0.19716297514734304
7144,t2cbt6of,9253,animaldesign,"Unfortunately, the genetic basis of the host immune responses against IBV is poorly understood.",0.19715915269432444
5389,m4nnncsf,13570,animaldesign,The key molecular signatures identified may provide new opportunities for improved prophylactic and therapeutic strategies to combat mucosal infections.,0.19715369085867496
2647,999tgk1p,3292,animaldesign,The incidence of serologically positive pigs was similar in both multiplier herds (41%) and closed nucleus herds (43%).,0.1971524510307196
1483,9yzf0hhn,15695,animaldesign,"The field of virus discovery has burgeoned with the advent of high throughput sequencing platforms and bioinformatics programs that enable rapid identification and molecular characterization of known and novel agents, investments in global microbial surveillance that include wildlife and domestic animals as well as humans, and recognition that viruses may be implicated in chronic as well as acute diseases.",0.1971513533751374
2705,nt11f2x8,15617,animaldesign,"To determine whether lycorine has an anti-tumor effect in vivo, a series of experiments were carried out in this study.",0.19715106448288083
4109,aea67d8f,8188,animaldesign,"From the above results, we conclude that transgenic plants expressing glycoprotein S polypeptides may be potentially used as a source of recombinant antigen for vaccine production.",0.19714602815065907
5601,mn6yo7i5,13949,animaldesign,These results strongly indicate that host and virus factors such as advanced age and virus adaptation are critical for the development of SARS in rats.,0.19714526060522986
4111,2rec51xg,14471,animaldesign,Previous studies suggested dromedary camels were a reservoir for this virus.,0.1971435894890704
5548,3h1o0oz3,2691,animaldesign,"Moreover, some sites of spike protein might be subjected to positive selection.",0.1971434262081077
4073,uqw74ra0,13242,animaldesign,"The majority of snakes were multiply infected, with up to 4 distinct S and 11 distinct L segment genotypes in individual animals.",0.19714136434177448
4593,yr06jwm1,12342,animaldesign,Our data predict a sex bias in both beneficial and pathological immune responses to virus infection upon therapeutic targeting of CD200-CD200R.,0.19714086887176885
5357,wbj0w365,7296,animaldesign,In this study we propose a novel bacterial vaccine strategy where non-pathogenic bacteria are complemented with traits desirable for the induction of protective immunity.,0.19713940636307214
5330,ojx5ls42,5012,animaldesign,Our data demonstrates that the use of MontanideTM adjuvants in the formulation of live poultry vaccines for mucosal delivery can confer to vaccinated animals a significantly improved protection against pathogens.,0.1971388711630943
2753,3moa7cpg,15271,animaldesign,"Because there is currently no specific therapy or vaccine, the early exploitation of a method to prevent expansion of ZIKV is a high priority.",0.19713411665649644
3149,g52dclx2,9272,animaldesign,"Although SRI 29365 and analogs inhibit hRSV replication in vitro, this work suggests that the G-protein may not be a valid drug target in vivo.",0.1971338767021436
5186,f8qeytxc,12136,animaldesign,The respective enzymes are thus excellent targets for antiviral intervention.,0.1971322047232989
3670,fie121ns,7208,animaldesign,Vaccine efficacy may be limited by shedding of mesothelin from tumor cells thus creating a protective screen from the immune system.,0.19713159726899532
2616,ne0qwv56,2729,animaldesign,It has been declared that at least one confirmed case infected by SARS-CoV-2 was found in each province of China by late January 2020.,0.19713074556490767
4096,ekfjmnsn,5424,animaldesign,Nevertheless there is a possibility that the disease may emerge in the population with high vigor.,0.1971305981901002
6023,wmfcwqfw,2899,animaldesign,We hypothesize that high concentrations of inhaled NO administered during early phases of COVID-19 infection can prevent the progression of the disease.,0.19712893636224782
2976,00hal07c,148,animaldesign,The serum concentrations reached for SAA and haptoglobin during the BRSV-induced acute phase response were generally the same or higher than previously reported for bacterial infections in calves.,0.19712660817660949
5132,jwvz1ux2,5034,animaldesign,The vaccine virus was not detected in the fecal matter of vaccinated pigs prior to challenge; nor did they develop intestinal lesions.,0.19712197394648007
4897,ckm0ol20,10462,animaldesign,Our results demonstrate that in vitro and in vivo infection with CVB(5) can be effectively treated by Arbidol.,0.19712164348444744
5580,xxcx7hg5,799,animaldesign,The present study reported detailed analysis of 2019-nCoV genome evolution and potential candidate peptides for vaccine development.,0.1971197995844915
4945,ojx5ls42,5011,animaldesign,"Moreover, spray delivery of the polymer adjuvanted vaccine showed a significantly higher protection compared to the non-adjuvanted reference.",0.19711851672335495
3020,13akn7dm,1714,animaldesign,"Based on early reports, for people with underlying heart issues, the concerns are serious.",0.19711751160253882
4259,8norumv6,4281,animaldesign,"Myrcludex, an entry inhibitor, is active against both HBV and HDV.",0.1971092395425571
3455,5f95gve3,2446,animaldesign,"In near future, these already FDA-approved drugs could be further developed following clinical trials in order to provide additional therapeutic options for patients with COVID-19.",0.19710836169841078
2757,d7n1zy0b,274,animaldesign,"Key findings The results suggest the effectiveness of Sofosbuvir, IDX-184, Ribavirin, and Remidisvir as potent drugs against the newly emerged HCoV disease.",0.19710498200063958
5033,kubfw9d4,15369,animaldesign,"Hence, IL-6 is assumed to provide a target for a broad range of antiviral agents.",0.19710236462156178
4708,jyc1e5yh,15568,animaldesign,The administration of NCs had no impact on the mean number of pups per dam.,0.19709909335761183
2492,vg6d6cmv,1259,animaldesign,Case-fatality rates are as high as 50% and there are no approved vaccines or specific therapies for infection.,0.19709871766214604
743,kprd2877,3045,animaldesign,"While infection of humans remains inefficient, many of those with H5N1 disease have a rapidly progressing viral pneumonia leading to acute respiratory distress syndrome and death but its pathogenesis remains an enigma.",0.19708835509698935
5286,d3oyf7j0,7247,animaldesign,Development of small animal models that are susceptible to infection with major group HRVs would be beneficial for vaccine research.,0.19708766771461633
2938,xuczplaf,47,animaldesign,"Special attention and efforts to protect or reduce transmission should be applied in susceptible populations including children, health care providers, and elderly people.",0.1970853034813282
5004,tohbzenc,1757,animaldesign,Different states have adopted measures to stop the community spread.,0.19708400191526398
3541,5jveyxp2,3620,animaldesign,The delivery systems need to be designed carefully in order to maximize the siRNA deposition to the diseased area of the airways.,0.1970819000292332
1408,grjfxtjc,9779,animaldesign,H5N1 avian influenza is a highly fatal infectious disease that could cause a potentially devastating pandemic if the H5N1 virus mutates into a form that spreads efficiently among humans.,0.19708084371830015
1458,qed8hayx,1901,animaldesign,"Conclusions The levels of genetic similarity between the 2019-nCoV and RaTG13 suggest that the latter does not provide the exact variant that caused the outbreak in humans, but the hypothesis that 2019-nCoV has originated from bats is very likely.",0.1970756006572567
3447,ybwgza0f,99,animaldesign,"Furthermore, these scores were both positively associated with COVID-19 risk.",0.19707488303343002
2951,v7hmx00y,662,animaldesign,Packed cell volume and white blood cell count were significantly elevated during the course of the infection.,0.19706938684521946
3932,xuw0fcm2,6865,animaldesign,"Bioinformatic analysis demonstrated that galT is a highly conserved gene in APP, widely distributed across multiple pathogenic strains.",0.19706821804768637
3999,llqpfhwg,2216,animaldesign,"The antibody response in infected patient remains largely unknown, and the clinical values of antibody testing have not been fully demonstrated.",0.19706485407545327
2739,ztkru6ce,6048,animaldesign,"EBOV outbreaks are sporadic and unpredictable in nature; therefore, a vaccine that is able to provide durable immunity is needed to protect those who are at risk of exposure to the virus.",0.19706420182273882
1074,9sdehh8v,2050,animaldesign,"Interestingly, these latter viruses have probably originated from bats and then moving into other mammalian hosts — the Himalayan palm civet for SARS-CoV, and the dromedary camel for MERS-CoV — before jumping to humans.",0.19706246914500353
1562,v2kl62c8,8609,animaldesign,"RESULTS: All infected dogs developed uniform oval-craterform ulcers similar to those observed in humans, associated with mixed T helper 1/T helper 2 immune responses.",0.1970562426854029
4408,9011s995,10214,animaldesign,"At the same time, synergy between CR3014 and CR3022 may allow for a lower total antibody dose to be administered for passive immune prophylaxis of SARS-CoV infection.",0.19705592368621272
5510,ond1ziu5,11056,animaldesign,A virus was isolated in cell culture from a range of tissues.,0.19705417512471785
4735,vevsgkp6,5485,animaldesign,"In conclusion, our study showed that MERS-CoV vaccine candidates could be optimized by utilising different viral vectors, various genetic designs of the vectors, or different regimens to increase immunogenicity.",0.1970507340248573
3669,7gq2e6f0,9581,animaldesign,"The contents of γ-IFN, IL-1β, and IL-6 in animals immunized with GNP-antigen conjugates were found to be higher than those in intact animals or in animals given the antigen alone.",0.19704880341556785
6313,rbye73yv,6285,animaldesign,The most notable studies include the recent discoveries of monoclonal antibodies and development of candidate vaccines against the S glycoprotein.,0.19704570202289368
4595,envq08le,10286,animaldesign,"Thus, investigations using appropriate in vivo virus infectivity models to examine pharmacological and especially physiological doses of flavonoids are warranted.",0.19704559346396244
4076,pr9i9swk,5803,animaldesign,"However, pre-existing immunity reduced NAB levels in BAL by ∼25% in this group.",0.19704531655491608
5642,mtdxfxko,15001,animaldesign,"Nonetheless, active GRFT capable of neutralizing HIV-Env pseudoviruses was detected in rat fecal extracts after chronic oral dosing.",0.19704121176124328
6070,651uz4ev,6430,animaldesign,"But it is unknown whether RBD can also induce protective immunity in an animal model, a key aspect for vaccine development.",0.19703960615757332
2824,n3fs7533,4825,animaldesign,Many vaccines are either of limited effectiveness or have harmful side effects.,0.1970394361116905
4062,647zcjgu,1839,animaldesign,"Finally, antibodies and small molecular inhibitors that can block the interaction of ACE2 with RBD should be developed to combat the virus.",0.19703898364640626
4444,c4bu89qy,4567,animaldesign,"In this study, we have developed the basis for a tetravalent dengue vaccine using a novel complex adenovirus platform that is capable of expressing multiple antigens de novo.",0.19703790231161533
3815,e7xdtlga,15548,animaldesign,Conclusion These research work have shown the therapeutic benefits of TCM in the treatment of PF.,0.19703699302430383
617,jjpi5gjm,12450,animaldesign,Since then it caused several outbreaks of viral hemorrhagic fever in humans with case fatality rates up to 90% and remains a serious Public Health concern and biothreat pathogen.,0.1970356721821458
4372,v38tjof3,2286,animaldesign,The combined data were used to characterize the relationship of the translated proteins of 2019-nCoV to other species of Orthocoronavirinae.,0.19703518525860925
3852,eqlcltk7,8298,animaldesign,Calves were fed identically and followed the same antibiotic treatment protocol.,0.19703475599243586
4500,st0wcabn,6424,animaldesign,The results show that S antigen could be detected on the surface of L. plantarum by different detection methods.,0.19703428399755324
3367,t1obzz7i,7144,animaldesign,These studies have in many cases been complemented by in vitro studies with BTV in different cell types in tissue culture.,0.19703380235715456
3186,9a4jw0ze,5221,animaldesign,Most of the vaccines in current use were empirically developed during the last century.,0.19702999871618593
3734,qz2joxys,2537,animaldesign,"In this study, an exponential model relating the number of accumulated confirmed cases and time was considered.",0.1970297154727722
5882,kvfffe0b,12277,animaldesign,Cloning these PCR fragments enabled us to investigate the mutations undergone by the virus after several replicative cycles.,0.1970265915170646
2981,envq08le,10284,animaldesign,"The efficacy of isoflavones and related flavonoids in virus infectivity in in vitro bioassays is dependent on the dose, frequency of administration and combination of isoflavones used.",0.19702493259560555
4650,mdej7nhj,14871,animaldesign,"In our current study, a newer amine functionalized guar gum derivative was studied for its efficacy in colonic drug delivery.",0.19702469874570944
5791,q4m2uj6r,954,animaldesign,The longitudinal tracking of re-exposure after the disappeared symptoms of the SARS-CoV-2-infected monkeys was performed in this study.,0.1970245786020287
5137,4xu61mrp,7341,animaldesign,"sVLP-specific antisera from these animals were able to prevent pseudotyped MERS-CoV entry into susceptible cells, with neutralizing antibody titers reaching 1: 320.",0.19702392404077046
7561,xx6imhzb,7874,animaldesign,This binding may be followed by the modulation of the host immune responses.,0.1970231462473367
2974,9v7m4llw,3648,animaldesign,"For use in pigs, future studies on BKI 1369 should be directed towards ease of drug handling and minimizing treatment frequencies.",0.19702171389909995
4605,8didtb62,6879,animaldesign,We have especially focused on recombinant vaccines and antibodies and new expression strategies to overcome the existing problems associated with their production in plants.,0.19701978570097206
3701,2tazu4y6,5138,animaldesign,The results demonstrated that a new vaccine generated in this way does not hamper the individual function of different vaccine components and is efficient in inducing both T and B cell responses.,0.19701882789074765
4384,y4eyse0y,1124,animaldesign,We discuss which strategies have been assessed immunologically and which have been evaluated in SARS coronavirus challenge models.,0.19701029918028223
3661,m7ys95z7,5388,animaldesign,"However, preexisting anti—pandemic H1N1 2009 antibodies resulted in reduced clinical signs and improved survival.",0.1970088922388824
4203,vvge4nus,6508,animaldesign,"However, when analyzed at the genotype level, we found that these phenotypic differences were heritable.",0.19700780989105704
3968,zxe205qw,4414,animaldesign,"In the past, this lack of appropriate targeting allowed only partial exploitation of the great potential of gene therapy.",0.19700694299210103
4767,hyihoelf,453,animaldesign,A wealth of knowledge is available for these drugs.,0.19700475961697156
3283,ntgl6ul0,14940,animaldesign,"In summary, our studies suggest that resistance against cellular factors is possible in vivo, and the emergence of even more virulent viral escape variants calls for particular caution.",0.19700226570704044
5054,we6pveus,10410,animaldesign,"Furthermore, wild cotton rats are associated with a large variety of known or potentially zoonotic pathogens.",0.19699753882579069
6869,i8xi0h4g,6946,animaldesign,Immunization with these VLPs elicited neutralizing antibodies against envelope proteins from different CHIKV strains.,0.19699203384945324
6139,m5jcx6ou,11930,animaldesign,The results also suggest that the influence of landscape features likely plays an important role in the spatiotemporal spread of an infectious disease within wildlife populations.,0.19698391802965654
3441,184kmuiy,9231,animaldesign,CONCLUSIONS: Our findings indicate that oral administration of inactivated PEDV activate DCs in porcine Peyer’s patches and inactivated PEDV may be a useful and safe vaccine to trigger adaptive immunity.,0.19698328235214574
3160,k2ixwz9w,1614,animaldesign,Perceived risk of acquiring disease has led many governments to institute a variety of control measures.,0.19698314467662253
3580,v5n1gupw,6487,animaldesign,"However, clinical use of adenoviral vectors for vaccine purposes is anticipated to be limited by vector immunity that is either preexisting or develops rapidly following the first inoculation with adenoviral vectors.",0.19697921248961203
6489,s1d21mtv,9326,animaldesign,The tissues infected by Ad5 were dependent on the inoculation route.,0.19697518559783145
4095,w813iar2,1236,animaldesign,"However, there is a significant need to develop efficacious vaccines for several existing as well as emerging respiratory infectious diseases.",0.1969696756266044
4000,6fisbx49,1332,animaldesign,"We optimized the genetic sequences for these three antigens, studied them for expression, and examined their immune profiles in vivo.",0.19696839232806235
4856,ikomc19t,6445,animaldesign,"Furthermore, no pathological lung damage was observed.",0.1969653298902571
5252,2jq626ye,1655,animaldesign,Current efforts are focused on containment and quarantine of infected individuals.,0.19696182247146193
2853,67e9fchy,4499,animaldesign,A comprehensive coverage of the enormous amount of published data was not possible.,0.19696144637622082
4296,27gutwjd,4432,animaldesign,"Nanobiotechnology is the basis of innovative techniques to deliver drugs targeted to the site of inflamed organs, such as the lungs.",0.19695396522349062
2932,ckohgib9,3583,animaldesign,"Large numbers of these newly developed drugs belong to three groups of compounds, nucleoside analogues, thymidine kinase-dependent nucleotide analogues and specific viral enzyme inhibitors.",0.1969523592688316
3837,ypag0gld,11257,animaldesign,"From these data it was concluded that BN rats do control the intracerebral spread of JHM virus effectively by a strong local virus-specific antibody response, thereby preventing a clinically apparent disease.",0.19695228495009737
3006,gm2g36hc,5557,animaldesign,"NA to the vaccine strain were first detected at day 56 in pigs vaccinated by both routes, and remained at similar levels until challenge.",0.19695227700713447
3643,1awod8oa,15486,animaldesign,An increase in hearing threshold was identified as a potential adverse effect.,0.19694856767967345
3023,d4wd05tl,198,animaldesign,"Considering the period of study, analyses revealed that survival and recapture probabilities were not affected by the serological status of individuals, confirming the capacity of bats to be exposed to lyssaviruses without dying.",0.19694575631687067
3433,0czu600e,3565,animaldesign,"Favipiravir showed higher efficacy than ribavirin against SFTSV in in vitro assays and greater efficacy in animal models, even administrated 3 days after the virus inoculation.",0.196933574053345
5224,eo8g6nse,11769,animaldesign,"A phylogenetic analysis of the identified Malaysian FeMVs was performed with isolates from Japan, Thailand and China.",0.19693083959046137
4082,7gq2e6f0,9588,animaldesign,These results can be used to develop vaccines against this infection by employing TGEV antigen coupled to gold nanoparticles as a carrier.,0.19693026642612133
3334,zfuphzeu,5021,animaldesign,Clinical development of multiple candidate vaccines was then initiated in parallel with attempts to contain the outbreak but only one vaccine was eventually tested in a phase III trial.,0.19692717231604356
4161,wphc23nf,6618,animaldesign,"For developing efficient vaccines, it is essential to identify which amino acid changes are most important to the survival of the virus.",0.19692449301645704
5854,2b420fz9,678,animaldesign,A live animal is also necessary for development of vaccines requiring evaluation of immunogenicity and an immune response that protects from challenge.,0.1969241529046818
2984,bytd4ueh,560,animaldesign,"In addition, the timeline from bench research to approved vaccine use is 10 years or longer.",0.196923962075563
6433,cn21fgug,8789,animaldesign,This work demonstrated the efficacy of BoHV-4 based vectors and the use of BoHV-4 as a vaccine-vector platform.,0.1969206309256244
5974,9ai4403g,9406,animaldesign,The ability of influenza virus to develop resistance was evaluated after multiple passaging in sub-inhibitory concentrations of CPC.,0.1969200618210324
4887,aoqh6r41,4373,animaldesign,"Recently, persistent and chronic HEV infections have been recognized as a serious clinical problem, especially in immunocompromised individuals.",0.1969195340143905
3159,5oge12e4,15059,animaldesign,"The therapeutic treatment was initiated at the onset of diarrhoea, after confirmation of infection, and was continued for six consecutive days.",0.19691577100216667
2665,mizygp4j,8454,animaldesign,"icPEDV-ΔORF3-RFP replicated efficiently in vitro and in vivo, was efficiently transmitted among pigs, and produced lethal disease outcomes.",0.19691470780669712
4003,pk8u9m7h,10630,animaldesign,"Mathematical and animal models, and intervention studies suggest that contact transmission is the most important route in some scenarios.",0.19691290639659875
3404,5q7wdamu,13005,animaldesign,PCR and Sanger sequencing were used to determine the full genome sequences.,0.19690624453149302
4126,u5tvbej3,179,animaldesign,"Finally, improved access to clinical specimens for validation of diagnostics would help to accelerate development of new tests.",0.19690528917354633
4370,x4yqw0yl,4312,animaldesign,A lack of approved vaccine or drugs currently constitutes a roadblock in controlling disease outbreak and spread.,0.1969044033346367
4285,kjkixcx7,575,animaldesign,"Using a training set of in vivo rodent experiments for drug hepatotoxicity evaluation, we discovered common biomarkers of drug-induced liver toxicity among six heterogeneous compounds.",0.19690425072472206
5253,jdu4h00e,4881,animaldesign,"Passive immunity can be provided to animals by several sources of antibodies including from colostrum, avian eggs, and monoclonal sources.",0.1969035307734197
3730,xuczplaf,46,animaldesign,Extensive measures to reduce person-to-person transmission of COVID-19 have been implemented to control the current outbreak.,0.1969018953376412
6021,c73nhvxg,12199,animaldesign,High viral titers were obtained from nasal turbinates and lung tissues of directly inoculated animals.,0.19690057730917954
3522,m2fwefuy,6157,animaldesign,"Here, we show that formulation of Combo5 with adjuvants containing saponin QS21 significantly improves protective efficacy, even though all 7 adjuvants tested generated high antigen-specific IgG antibody titers, including alum.",0.19690017764398404
2847,llqpfhwg,2217,animaldesign,Methods A total of 173 patients with confirmed SARS-CoV-2 infection were enrolled.,0.1968952380854594
3317,n8fwy791,2023,animaldesign,"Since then, there have been anecdotal reports of ocular infection.",0.19689317903385906
3773,izdl0f2i,4980,animaldesign,"Sequential procedures, including ultrafiltration, gel filtration and ion exchange chromatography, were performed to obtain purified inactivated SARS vaccine.",0.19689123237732725
7147,wdkcn9oz,7188,animaldesign,We assessed this relationship with influenza and other respiratory viruses in young children.,0.196888373882254
5946,672cknh8,3314,animaldesign,"Following IV inoculation, both prototypic and attenuated viruses were detected by Q-PCR in all tissues tested.",0.19688701824834381
1206,n6b0r92e,14637,animaldesign,"Against a backdrop of seasonal influenza virus epidemics, emerging avian influenza viruses (AIVs) occasionally jump from birds to humans, posing a public health risk, especially with the recent sharp increase in H7N9 infections.",0.1968868497814107
4784,nu0awxbk,1257,animaldesign,"The rGP nanoparticle vaccine generated a more robust and diverse antibody immune response to the native EBOV-GP compared with the DNA vaccine, which may explain the protective efficacy observed for these antibody preparations.",0.19688593919276304
6975,cngz535o,5502,animaldesign,As extremely safe viral vectors MVA vaccines have been found immunogenic and protective in various preclinical infection models.,0.19688583832593348
6240,d7usd034,12879,animaldesign,"On the onset of diarrhea, piglets were treated with different concentration of GUE.",0.1968856306251287
6199,abtpvam1,1078,animaldesign,This novel vaccine provided a higher level of the protective efficacy than BCG based upon the assessment of mortality.,0.1968838679316069
4938,fcld1vi3,6006,animaldesign,These results suggest that feeding pigs with DON-contaminated diet could inhibit vaccination efficiency of PRRSV MLV by severely impairing viral replication.,0.19688343231893612
3824,pd9lt4n2,3803,animaldesign,"Moreover, heparin was shown to bind to ephrin-B3 and to restrain infection of permissive cells in vitro.",0.1968824698439543
3252,xvjd0g60,5363,animaldesign,Our data are supportive of studies that have shown limited effectiveness of influenza vaccines in the elderly and provide important information relevant to the design of more immunogenic vaccines in this age group.,0.19688143145680276
4710,9g0dj4zm,14019,animaldesign,"In order to discover more about non-lethal infections and to learn whether a single infection with MERS-CoV would protect against reinfection, we inoculated rabbits with MERS-CoV and monitored the antibody and inflammatory response.",0.19688133885362075
4060,i55tm3hh,292,animaldesign,Our work suggests that a peptide vaccine based on CD8+ T-cell immunity in EBOV survivors is conceptually sound and feasible.,0.1968792156423833
3328,jyc1e5yh,15562,animaldesign,On parturition the number of pups per dam was evaluated.,0.19687799117621096
3703,pho6dksc,5631,animaldesign,"with SARS-CoV S DNA vaccine, and three different methods (ELISA, ELISPOT and FACS) were used to evaluate the immune responses when the cells were stimulated in vitro with a pool of peptides overlapping entire SARS spike protein.",0.19687770193495668
6740,nj4p03cr,6614,animaldesign,Several strategies have been employed to develop antivirals based on the molecular characteristics of the virus.,0.1968770400477728
5794,prcn3vit,9419,animaldesign,"Therefore, a working strategy must be developed to combat influenza pandemics.",0.19687697403459187
7390,c73nhvxg,12203,animaldesign,Our study established that guinea pigs could be used as an animal model for studying this newly emerging influenza virus.,0.19687447450615414
3825,ttqm570l,4793,animaldesign,Rare transmissions were restricted to products not exposed to low pH.,0.19687171925058916
1800,t40fnk2h,11605,animaldesign,"Well over 40 hantaviral genotypes have been described, the large majority since 1993, and nearly half of them pathogenic for humans.",0.19687073235284636
5260,xhachzby,3386,animaldesign,The main goal of the optimization efforts was improvement of the pharmacokinetic properties of the compounds.,0.19687029260983935
1391,tatae3hs,6456,animaldesign,"Although these viruses generally cause only mild to moderate disease, they can infect a wide variety of species, including chickens, quail, turkeys, ducks, geese, pheasant, partridge, and pigeon, even transmitted to mammalian species, including humans, accelerating the efforts to devise protective strategies against them.",0.19686866028211153
5813,eeugb4x7,4717,animaldesign,This study supports the validity of the ferret model for use in evaluating efficacy of potential therapeutics to treat SARS.,0.1968664253222318
3295,cfaq2h5s,11346,animaldesign,We showed that in vitro and in vivo infections across the species barrier differ in their requirements.,0.1968657059940927
5391,09r4d3nu,1566,animaldesign,"Furthermore, we used our viral dynamics model to predict the effectiveness of unlicensed drugs that have different methods of action.",0.19686545306276365
2516,cjjb424q,8948,animaldesign,"The overall prevalence of BRSV and BCoV positive herds in the region was 46.2% and 72.2%, respectively.",0.19686368209755106
4754,x4yqw0yl,4314,animaldesign,Electron microscopy and immunoelectron microscopy results demonstrate that MERS-CoV VLPs are structurally similar to the native virus.,0.1968606828612911
3715,v2li1bfs,7333,animaldesign,"Thus, TLRs have proven to be promising targets as therapeutics for the treatment of viral infections that result in inflammatory damage or as adjuvants in order to enhance the efficacy of vaccines.",0.19685895556392574
8024,aa08u19x,3189,animaldesign,"Secondly, the pathology and pathogenesis of SARS and influenza in man and experimental animals are compared.",0.1968558209257082
3454,66ifwtlp,4191,animaldesign,"In addition, there are marked species and age differences in protein expression, homology and drug binding affinity.",0.19685497398105256
3432,4qlk6y7h,4897,animaldesign,"While many research efforts have been published offering possibilities toward the mitigation of filoviral infection, there remain no sanctioned therapeutic or vaccine strategies.",0.19685464889610182
3616,upb97on4,7363,animaldesign,"In vitro studies showed that AuNPs promoted the phagocytosis of Cap protein and NA levels were significantly improved, meanwhile antibody levels against the immunodominant epitope was significantly reduced.",0.1968530387560425
5243,hf9nwz1t,3546,animaldesign,These results support the notion of using well-characterized recombinant vaccine as an adjunct to improve the current chemotherapy of CanL.,0.19685290602685684
2533,y9083ej6,7290,animaldesign,"Despite abundant growth in vivo, they initially proved difficult or impossible to grow in vitro.",0.19685056860303385
3201,kep2dgaw,11435,animaldesign,"In challenge studies of SIV-vaccinated pigs, levels of IFN-α, TNF-α and IL-6, but not IL-1 were correlated with clinical and virological protection.",0.1968492885996313
5667,5p68npdb,9937,animaldesign,Virus was isolated only from the respiratory tract.,0.19684719013386076
4893,qgt3tyf9,6826,animaldesign,"In addition, further attenuation of strain SW114 is necessary if it is to be used as a live vaccine.",0.19684587493628397
3396,4ynsgu6c,5075,animaldesign,There are many obstacles along the path to the successful development and launch of a vaccine.,0.19684317865460338
3979,wt73kx4g,13539,animaldesign,"Our findings revealed that viral nucleic acids, at clinically relevant concentrations, could be detected from engorged mosquitoes for up to 24 hours post feeding by qRT-PCR.",0.1968376875012416
4967,66rygtoa,14806,animaldesign,This program generated 47 transcriptomic and proteomic datasets from 30 studies that investigate in vivo and in vitro host responses to viral infections.,0.19683640186364482
2836,h7g5ecc0,12470,animaldesign,"Toll-like receptor agonists, and drugs that inhibit specific cytokines as well as interferon preparations have all shown potential therapeutic efficacy.",0.19683223744308986
