,animaldesign,newpid
2568,0.8136348724365234,9766
2569,0.91713547706604,580
2570,0.3970195949077606,12285
2571,0.9168629050254822,13539
2572,0.8689332604408264,4639
2573,0.9573174118995667,11311
2574,0.914881706237793,1033
2575,0.8813550472259521,13340
2576,0.8898460268974304,7821
2577,0.8771342039108276,14742
2578,0.6264714598655701,10261
2579,0.9036082029342651,3527
2580,0.7895867824554443,11174
2581,0.9516875743865967,12748
2582,0.7540916800498962,10219
2583,0.8744710087776184,12953
2584,0.8620448112487793,1743
2585,0.8525610566139221,10230
2586,0.8196578025817871,9714
2587,0.8403103351593018,15223
2588,0.8554801940917969,7200
2589,0.8717862367630005,13243
2590,0.20936042070388794,9929
2591,0.9095075130462646,15568
2592,0.8343647718429565,6074
2593,0.613160252571106,13771
2594,0.9021124243736267,1352
2595,0.7632851600646973,9987
2596,0.9038362503051758,12512
2597,0.8954131007194519,13431
2598,0.8293219208717346,14865
2599,0.9087899327278137,7365
2600,0.8491337895393372,1640
2601,0.8718137741088867,7639
2602,0.9020183086395264,11848
2603,0.9025339484214783,5600
2604,0.8922326564788818,3262
2605,0.8710100650787354,15206
2606,0.45385709404945374,5496
2607,0.8842449188232422,3952
2608,0.901259183883667,15838
2609,0.8867642283439636,4643
2610,0.9598493576049805,15588
2611,0.20966927707195282,10890
2612,0.21935123205184937,7388
2613,0.27549615502357483,3687
2614,0.9553691148757935,6881
2615,0.9193219542503357,11800
2616,0.6137863993644714,566
2617,0.9381572604179382,6919
2618,0.9125322699546814,5648
2619,0.9576457142829895,10045
2620,0.2260877788066864,10340
2621,0.8684189319610596,9999
2622,0.5827013850212097,3475
2623,0.9574984908103943,14978
2624,0.8832701444625854,11862
2625,0.9559088945388794,9038
2626,0.9094990491867065,15345
2627,0.8693214654922485,5569
2628,0.7474969029426575,7599
2629,0.9138257503509521,14372
2630,0.8819918036460876,2154
2631,0.9134917259216309,15444
2632,0.8850225210189819,8470
2633,0.8817455768585205,7667
2634,0.23317396640777588,2889
2635,0.958497941493988,6251
2636,0.7938448190689087,11928
2637,0.9048928022384644,15085
2638,0.7031932473182678,12409
2639,0.8701154589653015,7018
2640,0.9561160802841187,5660
2641,0.9406223893165588,4990
2642,0.9588425755500793,6876
2643,0.8281295895576477,13746
2644,0.9225365519523621,5091
2645,0.8697825074195862,1471
2646,0.957111656665802,6538
2647,0.4195840060710907,14191
2648,0.8694149255752563,10085
2649,0.9560549855232239,10667
2650,0.8662083148956299,9146
2651,0.887087881565094,2941
2652,0.8539824485778809,7251
2653,0.8879344463348389,820
2654,0.8615875244140625,5285
2655,0.24410532414913177,9359
2656,0.8824883103370667,2525
2657,0.78663170337677,12147
2658,0.2081202268600464,4403
2659,0.5889276266098022,7995
2660,0.814933717250824,8046
2661,0.9163014888763428,15513
2662,0.9068779945373535,8732
2663,0.21993494033813477,10414
2664,0.8994808793067932,13039
2665,0.7776554226875305,6151
2666,0.8833797574043274,8128
2667,0.9547424912452698,7681
2668,0.8105547428131104,3999
2669,0.9316455125808716,14929
2670,0.7216421365737915,21
2671,0.8002275824546814,10823
2672,0.8781366944313049,7878
2673,0.8155657649040222,14053
2674,0.8985592722892761,10389
2675,0.9041094779968262,4881
2676,0.9116405248641968,9115
2677,0.21529874205589294,6914
2678,0.8461081981658936,8416
2679,0.7150424718856812,4795
2680,0.9354491233825684,6048
2681,0.7406535744667053,1502
2682,0.7937983274459839,1570
2683,0.8374610543251038,14123
2684,0.8102250695228577,6857
2685,0.7317969799041748,14888
2686,0.9119742512702942,1269
2687,0.959345281124115,15944
2688,0.9587032198905945,5397
2689,0.8660637140274048,10309
2690,0.21399466693401337,5652
2691,0.9581741690635681,11308
2692,0.20541206002235413,6329
2693,0.9065466523170471,12888
2694,0.8238840699195862,9309
2695,0.9262945652008057,1652
2696,0.9171333909034729,1875
2697,0.22421327233314514,15925
2698,0.6292563080787659,12799
2699,0.9205111265182495,11526
2700,0.853072464466095,3329
2701,0.9297444224357605,7093
2702,0.687741219997406,11584
2703,0.7691650390625,11253
2704,0.8625203371047974,14606
2705,0.9129658937454224,12652
2706,0.90748530626297,12436
2707,0.9139672517776489,3751
2708,0.726198673248291,5564
2709,0.9601448774337769,12283
2710,0.9573527574539185,12040
2711,0.9039444327354431,12465
2712,0.20323485136032104,5584
2713,0.9590268731117249,8809
2714,0.9315536618232727,15172
2715,0.7583670616149902,11623
2716,0.7282552123069763,5333
2717,0.8918775916099548,9318
2718,0.40195176005363464,5580
2719,0.9156350493431091,450
2720,0.4188235104084015,4663
2721,0.863498330116272,2183
2722,0.7577008605003357,8034
2723,0.9577503800392151,5873
2724,0.8921343088150024,2432
2725,0.40166154503822327,7534
2726,0.217396080493927,2737
2727,0.8446462750434875,14605
2728,0.9564384818077087,12463
2729,0.27545416355133057,6186
2730,0.9003556370735168,11439
2731,0.9601367115974426,15448
2732,0.8835561871528625,374
2733,0.9325026273727417,5177
2734,0.21240036189556122,5394
2735,0.6628313660621643,2295
2736,0.7642069458961487,3922
2737,0.8867214918136597,2866
2738,0.903164803981781,7057
2739,0.9497052431106567,4106
2740,0.9559074640274048,5503
2741,0.9587917327880859,3101
2742,0.8032915592193604,13467
2743,0.8998672962188721,10808
2744,0.2164628654718399,4290
2745,0.9161211252212524,5372
2746,0.9222543835639954,1851
2747,0.8760402202606201,13972
2748,0.8145961165428162,7813
2749,0.8542645573616028,11780
2750,0.8308587074279785,3607
2751,0.2260628640651703,14321
2752,0.9592073559761047,10390
2753,0.9243748188018799,3764
2754,0.7149756550788879,13267
2755,0.8688550591468811,5858
2756,0.9590373039245605,15323
2757,0.8986760377883911,1206
2758,0.2093365490436554,3907
2759,0.9583340287208557,12392
2760,0.9604887366294861,6457
2761,0.8402710556983948,11840
2762,0.8958643078804016,7586
2763,0.8287416100502014,14620
2764,0.8918499946594238,8789
2765,0.8033620119094849,1810
2766,0.9568327069282532,10916
2767,0.8995010256767273,16041
2768,0.8840472102165222,12547
2769,0.8741456866264343,6593
2770,0.9050176739692688,14785
2771,0.886166512966156,11300
2772,0.2521905303001404,1729
2773,0.926033616065979,12538
2774,0.8667916655540466,12234
2775,0.8773537278175354,9748
2776,0.8737732768058777,10485
2777,0.8556225299835205,8500
2778,0.8247478008270264,13075
2779,0.8697881102561951,9293
2780,0.8899480104446411,15301
2781,0.7130846381187439,9024
2782,0.9111915230751038,9550
2783,0.959770143032074,5447
2784,0.8884515166282654,5830
2785,0.8900662064552307,14653
2786,0.2723996937274933,2793
2787,0.9600116014480591,5457
2788,0.9372148513793945,5369
2789,0.9213463664054871,4598
2790,0.8839747309684753,8110
2791,0.8703528642654419,14956
2792,0.839541494846344,12361
2793,0.9580863118171692,12494
2794,0.9159244894981384,15890
2795,0.9173946380615234,12755
2796,0.9013018012046814,14074
2797,0.9587271213531494,9571
2798,0.9176160097122192,4823
2799,0.8713104724884033,3399
2800,0.914804995059967,15783
2801,0.9192394614219666,1210
2802,0.959264874458313,9137
2803,0.8378339409828186,15243
2804,0.9328134059906006,5144
2805,0.9443157315254211,12689
2806,0.8273698687553406,6784
2807,0.838674008846283,15016
2808,0.9241950511932373,4100
2809,0.9101069569587708,2221
2810,0.7226818799972534,6302
2811,0.9023841023445129,5072
2812,0.8514848351478577,1228
2813,0.8493480682373047,1563
2814,0.8857347965240479,10911
2815,0.957059919834137,504
2816,0.8808908462524414,4039
2817,0.4964902698993683,3351
2818,0.9019119143486023,13588
2819,0.8642714023590088,13647
2820,0.9396606683731079,5559
2821,0.960812509059906,4776
2822,0.8544731140136719,7765
2823,0.20143702626228333,12376
2824,0.6940737366676331,11970
2825,0.21282987296581268,10653
2826,0.35740333795547485,1518
2827,0.9063689708709717,5096
2828,0.915608286857605,5979
2829,0.24995286762714386,5514
2830,0.9582679867744446,3173
2831,0.9194233417510986,11333
2832,0.8690318465232849,1325
2833,0.383705735206604,3890
2834,0.9571881294250488,5360
2835,0.2125198096036911,9093
2836,0.9545218348503113,15663
2837,0.3670201301574707,8586
2838,0.7050896883010864,11265
2839,0.9286317229270935,422
2840,0.21264778077602386,12344
2841,0.25116080045700073,12406
2842,0.3593553602695465,3716
2843,0.9572350978851318,1435
2844,0.8082354664802551,6359
2845,0.2048044055700302,2986
2846,0.9599977135658264,13660
2847,0.9269760847091675,7635
2848,0.9106065034866333,8958
2849,0.9586973786354065,5426
2850,0.8062463402748108,6636
2851,0.9580238461494446,13894
2852,0.9153298139572144,3541
2853,0.7080759406089783,15656
2854,0.9310877323150635,7171
2855,0.8887041211128235,14716
2856,0.9590309262275696,7893
2857,0.7482476830482483,5866
2858,0.2532612681388855,9704
2859,0.7968433499336243,11390
2860,0.908322274684906,15859
2861,0.5191745162010193,2925
2862,0.9575511813163757,6140
2863,0.9041658043861389,14754
2864,0.8699944019317627,15641
2865,0.9592801928520203,6707
2866,0.9572941660881042,8262
2867,0.9131225943565369,15040
2868,0.9590368270874023,12293
2869,0.9121170043945312,4341
2870,0.3155263066291809,12843
2871,0.8566551804542542,14830
2872,0.8342028856277466,11727
2873,0.5645153522491455,3299
2874,0.9594573974609375,8009
2875,0.9282858967781067,7941
2876,0.9577330946922302,1090
2877,0.777897298336029,1930
2878,0.8862679600715637,3678
2879,0.21721141040325165,15313
2880,0.8296149969100952,4806
2881,0.9564826488494873,11777
2882,0.7160786390304565,8350
2883,0.9178282618522644,6153
2884,0.8522796034812927,11044
2885,0.8886107206344604,15498
2886,0.9074294567108154,3438
2887,0.8994629383087158,8919
2888,0.9590528607368469,7326
2889,0.8501496911048889,2679
2890,0.8571656346321106,15643
2891,0.5916426777839661,2665
2892,0.24371455609798431,3948
2893,0.8663716316223145,861
2894,0.22691437602043152,1735
2895,0.21064801514148712,6391
2896,0.20723284780979156,13942
2897,0.8663265705108643,4084
2898,0.776098370552063,620
2899,0.23905526101589203,1042
2900,0.9170964360237122,5593
2901,0.9156381487846375,2752
2902,0.9272912740707397,1275
2903,0.702533483505249,6556
2904,0.8059879541397095,14924
2905,0.21366532146930695,15610
2906,0.20576870441436768,1486
2907,0.20758220553398132,5823
2908,0.9178794026374817,13781
2909,0.8057990074157715,3140
2910,0.95936119556427,10841
2911,0.22612914443016052,4040
2912,0.845567524433136,4227
2913,0.8596826791763306,14729
2914,0.8190912008285522,8544
2915,0.35041725635528564,7481
2916,0.6586624383926392,4188
2917,0.907636284828186,15512
2918,0.6230387091636658,3318
2919,0.8089625239372253,3086
2920,0.8781958222389221,14763
2921,0.9298433661460876,645
2922,0.8678572773933411,3382
2923,0.8425331711769104,9601
2924,0.8890950083732605,7046
2925,0.9594195485115051,12559
2926,0.957586407661438,13904
2927,0.9101771712303162,11551
2928,0.9596425890922546,2069
2929,0.868273913860321,13069
2930,0.7983701825141907,8389
2931,0.2090613842010498,7058
2932,0.8957482576370239,8362
2933,0.8265508413314819,1964
2934,0.9022954106330872,4203
2935,0.8701379895210266,14270
2936,0.9165050983428955,1332
2937,0.905927300453186,1302
2938,0.9080026745796204,3581
2939,0.8883204460144043,6614
2940,0.9021948575973511,8827
2941,0.8355065584182739,5405
2942,0.910860002040863,3880
2943,0.3323710858821869,10716
2944,0.6695101857185364,12737
2945,0.2837878167629242,2845
2946,0.8616428375244141,4624
2947,0.21005889773368835,9485
2948,0.8743674755096436,11112
2949,0.9591379165649414,1128
2950,0.9040786623954773,180
2951,0.9571583867073059,2709
2952,0.9130132794380188,14126
2953,0.2258707880973816,8774
2954,0.9426729679107666,9438
2955,0.8848596811294556,8992
2956,0.9557040333747864,2999
2957,0.9068329930305481,2650
2958,0.9581563472747803,9924
2959,0.2196085900068283,3721
2960,0.8195720314979553,12849
2961,0.9587212800979614,9724
2962,0.9088340997695923,9877
2963,0.9149654507637024,5143
2964,0.8998111486434937,9937
2965,0.9552778601646423,11353
2966,0.20838220417499542,1133
2967,0.9588033556938171,9717
2968,0.22025249898433685,13189
2969,0.8375281095504761,11881
2970,0.6536794304847717,14018
2971,0.8268571496009827,14743
2972,0.9023134708404541,3237
2973,0.8940047025680542,8762
2974,0.9577249884605408,13683
2975,0.9599188566207886,1712
2976,0.9599343538284302,9411
2977,0.905296802520752,984
2978,0.8898759484291077,10008
2979,0.7916741967201233,11318
2980,0.8612378239631653,6924
2981,0.24733546376228333,8349
2982,0.22490660846233368,583
2983,0.950928807258606,9743
2984,0.8929409384727478,6426
2985,0.9117380380630493,6579
2986,0.846632719039917,5347
2987,0.8478506207466125,11612
2988,0.8874984383583069,2923
2989,0.40923359990119934,13755
2990,0.8498595356941223,2672
2991,0.8576664924621582,1005
2992,0.9202924966812134,12747
2993,0.9226698279380798,2787
2994,0.8185256123542786,3208
2995,0.9552615284919739,5630
2996,0.8339400291442871,2247
2997,0.9114285707473755,10317
2998,0.8153786063194275,9242
2999,0.8133065700531006,14692
3000,0.8601097464561462,1641
3001,0.9297025203704834,198
3002,0.3532923758029938,624
3003,0.8288766741752625,5844
3004,0.8925808668136597,15731
3005,0.8698446750640869,8006
3006,0.9142208695411682,7146
3007,0.903357744216919,8469
3008,0.6585277915000916,7334
3009,0.9127718806266785,5998
3010,0.24779358506202698,13133
3011,0.8605924844741821,14105
3012,0.8859149217605591,5502
3013,0.9565101265907288,3897
3014,0.8743178844451904,5625
3015,0.8624548316001892,5985
3016,0.8483017086982727,12326
3017,0.9237496852874756,7094
3018,0.9515299201011658,6283
3019,0.8501947522163391,9689
3020,0.2094327211380005,1797
3021,0.9096769690513611,8675
3022,0.20615807175636292,6811
3023,0.20556198060512543,9149
3024,0.8989582061767578,8407
3025,0.871360182762146,13751
3026,0.8587774038314819,9955
3027,0.9516217708587646,15626
3028,0.9519052505493164,9730
3029,0.8720692992210388,3472
3030,0.24490810930728912,1705
3031,0.61199951171875,14947
3032,0.8840675950050354,10115
3033,0.8799371719360352,12258
3034,0.9590155482292175,1680
3035,0.7322571277618408,5080
3036,0.9075453877449036,3827
3037,0.8713158369064331,16019
3038,0.9033591151237488,12919
3039,0.22420407831668854,10344
3040,0.957526683807373,8931
3041,0.884642481803894,9457
3042,0.772373616695404,9887
3043,0.5432745218276978,2207
3044,0.8564289212226868,6904
3045,0.9067420363426208,990
3046,0.9579939842224121,14568
3047,0.905920684337616,4944
3048,0.9581630229949951,4652
3049,0.9021901488304138,10228
3050,0.7442165613174438,3606
3051,0.8486443161964417,5200
3052,0.8819969892501831,1262
3053,0.8870543837547302,909
3054,0.220014750957489,14614
3055,0.8403554558753967,13177
3056,0.9036432504653931,5831
3057,0.4889136850833893,5380
3058,0.8688210248947144,9325
3059,0.22661252319812775,11316
3060,0.8738296031951904,6970
3061,0.8357640504837036,3319
3062,0.8629441261291504,2956
3063,0.8237370848655701,9751
3064,0.9391677975654602,6757
3065,0.21533037722110748,14922
3066,0.31397712230682373,8566
3067,0.8516722321510315,6304
3068,0.2120223492383957,13327
3069,0.8994542360305786,6608
3070,0.9596104025840759,3774
3071,0.9595859050750732,9184
3072,0.25043678283691406,14032
3073,0.321059912443161,7641
3074,0.8769837021827698,988
3075,0.22291991114616394,15317
3076,0.41729864478111267,13829
3077,0.9575679302215576,10752
3078,0.9269921779632568,5344
3079,0.2524941563606262,13635
3080,0.860363245010376,7084
3081,0.9580104947090149,2857
3082,0.9570804238319397,2823
3083,0.22675281763076782,14770
3084,0.21786631643772125,2751
3085,0.8639455437660217,8507
3086,0.9581936597824097,7384
3087,0.9586732983589172,6115
3088,0.6887668967247009,15726
3089,0.8237289786338806,12329
3090,0.22148551046848297,14474
3091,0.9224387407302856,4349
3092,0.20980028808116913,1152
3093,0.9109156131744385,1671
3094,0.9597448706626892,6588
3095,0.6712445616722107,8758
3096,0.7969112992286682,11722
3097,0.9083691835403442,3556
3098,0.8692939281463623,7713
3099,0.9566461443901062,7342
3100,0.9092552661895752,4570
3101,0.2564774453639984,4872
3102,0.20593416690826416,12360
3103,0.9095242619514465,5007
3104,0.8607783913612366,4261
3105,0.24782709777355194,10992
3106,0.8574496507644653,14909
3107,0.7300472855567932,5420
3108,0.9223079085350037,593
3109,0.8448383808135986,11049
3110,0.7701253890991211,3623
3111,0.19781282544136047,2304
3112,0.9592682719230652,13918
3113,0.21831446886062622,13321
3114,0.8439000844955444,4303
3115,0.9035502076148987,2170
3116,0.8703147768974304,323
3117,0.8308157324790955,7703
3118,0.8773682117462158,13720
3119,0.9092032313346863,5485
3120,0.862373411655426,4903
3121,0.9576045274734497,11068
3122,0.20556287467479706,2273
3123,0.7757691144943237,13897
3124,0.9581271409988403,12954
3125,0.9550935626029968,16040
3126,0.2086254209280014,8534
3127,0.9071776270866394,6187
3128,0.7984390258789062,6665
3129,0.9552417993545532,10279
3130,0.9575892090797424,15290
3131,0.5579509735107422,2081
3132,0.8801835775375366,3340
3133,0.878964900970459,9267
3134,0.9053701758384705,2648
3135,0.6334997415542603,8714
3136,0.8899621367454529,3887
3137,0.7855654358863831,12037
3138,0.21503134071826935,15506
3139,0.8800181746482849,15372
3140,0.8404150605201721,9962
3141,0.8355604410171509,10655
3142,0.4587705135345459,166
3143,0.8763560652732849,12800
3144,0.9326344132423401,4582
3145,0.9565801620483398,9277
3146,0.8759069442749023,4418
3147,0.9004197120666504,5191
3148,0.9051030278205872,15642
3149,0.8551841378211975,6194
3150,0.9553682208061218,9698
3151,0.8407986164093018,9638
3152,0.47969430685043335,9683
3153,0.20872537791728973,11759
3154,0.9090071320533752,12862
3155,0.7834099531173706,12400
3156,0.8182588219642639,10098
3157,0.716920793056488,10372
3158,0.8809754848480225,9486
3159,0.8988661170005798,10783
3160,0.8777743577957153,7568
3161,0.7300843000411987,9655
3162,0.8905842304229736,1142
3163,0.2917064130306244,4738
3164,0.8332774043083191,13053
3165,0.885044276714325,11156
3166,0.9614774584770203,3182
3167,0.2047814428806305,3877
3168,0.9280788898468018,7175
3169,0.2915518581867218,5698
3170,0.866895854473114,13443
3171,0.30177804827690125,3327
3172,0.9242088794708252,5827
3173,0.959347128868103,15135
3174,0.27339252829551697,15351
3175,0.9216132760047913,11844
3176,0.8438474535942078,14468
3177,0.31713494658470154,3384
3178,0.9204766154289246,4734
3179,0.9176613092422485,9088
3180,0.9567566514015198,10824
3181,0.9105056524276733,12270
3182,0.699699878692627,14903
3183,0.9010009169578552,15734
3184,0.8414084315299988,6083
3185,0.9576885104179382,4184
3186,0.8582273125648499,14140
3187,0.4808037579059601,14354
3188,0.3436545729637146,5461
3189,0.8577036261558533,2122
3190,0.7764342427253723,10227
3191,0.7944666147232056,3312
3192,0.8545562028884888,10933
3193,0.20559009909629822,7594
3194,0.21098719537258148,3613
3195,0.8596301674842834,10489
3196,0.9298115968704224,11556
3197,0.7231494784355164,203
3198,0.9574176073074341,5418
3199,0.9213017225265503,8025
3200,0.9043048024177551,15565
3201,0.9113054871559143,11638
3202,0.5048049092292786,15997
3203,0.8482598662376404,4112
3204,0.930321455001831,15724
3205,0.6689248085021973,12814
3206,0.8594878315925598,12828
3207,0.8792721629142761,11732
3208,0.9173323512077332,1891
3209,0.907626211643219,8656
3210,0.957089364528656,12078
3211,0.8483396172523499,11870
3212,0.2242051064968109,15560
3213,0.8409141302108765,15995
3214,0.9593634605407715,14129
3215,0.9578295350074768,12629
3216,0.23719768226146698,12362
3217,0.9597440361976624,13811
3218,0.25583919882774353,1579
3219,0.9093742966651917,10765
3220,0.9251148104667664,5778
3221,0.9140666127204895,6164
3222,0.8934990763664246,5728
3223,0.9555767774581909,13653
3224,0.8454493284225464,4935
3225,0.8935756087303162,145
3226,0.8353843688964844,13230
3227,0.8183974027633667,11668
3228,0.9593752026557922,2384
3229,0.8145332336425781,7331
3230,0.21874065697193146,3978
3231,0.6035462021827698,12687
3232,0.9604277014732361,11215
3233,0.22805359959602356,6154
3234,0.23584206402301788,4133
3235,0.9378587007522583,5588
3236,0.9153321385383606,4886
3237,0.8429186344146729,5516
3238,0.20499667525291443,12223
3239,0.8065930604934692,9294
3240,0.20514771342277527,14949
3241,0.8819214105606079,305
3242,0.9546775221824646,3723
3243,0.2105242908000946,3357
3244,0.5493864417076111,3951
3245,0.7451798915863037,8687
3246,0.9141984581947327,12243
3247,0.22220973670482635,7931
3248,0.958543062210083,3008
3249,0.4267517626285553,4803
3250,0.6445760130882263,405
3251,0.1993703842163086,109
3252,0.9495454430580139,1351
3253,0.9336230754852295,2194
3254,0.961233377456665,15067
3255,0.8380355834960938,3913
3256,0.80825275182724,4606
3257,0.9585930109024048,12581
3258,0.8886057734489441,879
3259,0.7726690173149109,1526
3260,0.2328614443540573,14738
3261,0.4520101547241211,8493
3262,0.6300938129425049,7317
3263,0.8569943904876709,11660
3264,0.2236787974834442,10606
3265,0.3598495423793793,11421
3266,0.843397855758667,3766
3267,0.9145103693008423,14099
3268,0.8393288254737854,3181
3269,0.93145352602005,1444
3270,0.8798606395721436,10467
3271,0.8547748327255249,8356
3272,0.24167446792125702,3657
3273,0.9264090657234192,12946
3274,0.9015367031097412,1767
3275,0.8233047723770142,9247
3276,0.945612907409668,4773
3277,0.9595950245857239,7407
3278,0.8545759320259094,10763
3279,0.8249144554138184,11748
3280,0.8782218098640442,13648
3281,0.9346590638160706,14480
3282,0.8973634243011475,9142
3283,0.7310705780982971,1462
3284,0.9282470941543579,4587
3285,0.8846491575241089,4761
3286,0.9223259687423706,14297
3287,0.6234402060508728,14607
3288,0.21861274540424347,4093
3289,0.806168258190155,13976
3290,0.2735311686992645,11513
3291,0.9278779029846191,11691
3292,0.8545931577682495,10404
3293,0.6038246154785156,10806
3294,0.9377788305282593,328
3295,0.8487226366996765,4490
3296,0.8906036019325256,4522
3297,0.8237863183021545,14919
3298,0.9570364356040955,14412
3299,0.20100142061710358,2713
3300,0.8750845789909363,4521
3301,0.724965512752533,9292
3302,0.9317232370376587,2951
3303,0.8757287859916687,14436
3304,0.2599118947982788,13747
3305,0.8785091638565063,9454
3306,0.8383183479309082,15601
3307,0.48460862040519714,2356
3308,0.9074918627738953,2830
3309,0.9595409035682678,7181
3310,0.9008706212043762,1188
3311,0.634333074092865,12883
3312,0.9081038236618042,4517
3313,0.22130249440670013,14295
3314,0.8657082915306091,10561
3315,0.9521510601043701,14695
3316,0.9098451137542725,1238
3317,0.9013739824295044,10001
3318,0.8687028288841248,15882
3319,0.8864720463752747,12446
3320,0.23555168509483337,15609
3321,0.45436474680900574,1833
3322,0.8566522002220154,5482
3323,0.8185886144638062,5941
3324,0.8977510929107666,15391
3325,0.20170679688453674,11740
3326,0.20575620234012604,15573
3327,0.8251454830169678,4028
3328,0.9285035729408264,5829
3329,0.9125787019729614,6207
3330,0.20172196626663208,2378
3331,0.959349513053894,10713
3332,0.9389225244522095,6660
3333,0.6685048937797546,4614
3334,0.21840758621692657,407
3335,0.9589333534240723,12295
3336,0.9583176970481873,5989
3337,0.8390137553215027,3250
3338,0.9051541090011597,14766
3339,0.8674058318138123,5412
3340,0.9535316824913025,4408
3341,0.8835489153862,520
3342,0.9577202200889587,8161
3343,0.9600392580032349,4455
3344,0.716501772403717,4343
3345,0.20855216681957245,1861
3346,0.8482307195663452,2811
3347,0.8826724290847778,12554
3348,0.8808580040931702,11399
3349,0.8743928670883179,15516
3350,0.8620054721832275,12918
3351,0.8999431729316711,10994
3352,0.20099282264709473,2805
3353,0.9562672972679138,9144
3354,0.2106648087501526,14043
3355,0.24533063173294067,13055
3356,0.7416251301765442,4562
3357,0.8425902724266052,15654
3358,0.7841901779174805,9285
3359,0.8449980020523071,7400
3360,0.2784993350505829,13119
3361,0.9546178579330444,4943
3362,0.7389944195747375,13459
3363,0.6215579509735107,3219
3364,0.9083654880523682,9867
3365,0.9563152194023132,3892
3366,0.8281747102737427,4162
3367,0.9118218421936035,737
3368,0.20600064098834991,4640
3369,0.8974392414093018,3251
3370,0.3921980559825897,14242
3371,0.9234848022460938,220
3372,0.5479498505592346,1738
3373,0.6591063737869263,8329
3374,0.9587858319282532,6794
3375,0.8895430564880371,2197
3376,0.9098629355430603,13912
3377,0.9272973537445068,6873
3378,0.7051157355308533,5182
3379,0.206703320145607,13498
3380,0.9571802616119385,4089
3381,0.8039484620094299,2466
3382,0.9583917856216431,6838
3383,0.8765227198600769,4321
3384,0.9265434145927429,9065
3385,0.909355103969574,5013
3386,0.27706754207611084,8388
3387,0.5132108330726624,7125
3388,0.8379152417182922,4050
3389,0.6717935800552368,8918
3390,0.8821361064910889,14366
3391,0.9573220014572144,12352
3392,0.8430047631263733,2973
3393,0.9475387334823608,4771
3394,0.9573159217834473,11298
3395,0.8865841031074524,3855
3396,0.21827535331249237,1970
3397,0.9587560296058655,9460
3398,0.9581406116485596,12206
3399,0.9583030343055725,3520
3400,0.2824721336364746,456
3401,0.9121837615966797,9455
3402,0.8869295716285706,3666
3403,0.9001586437225342,15977
3404,0.9018172025680542,5714
3405,0.31379979848861694,15275
3406,0.9575987458229065,7302
3407,0.6307879686355591,8552
3408,0.8756782412528992,6088
3409,0.9585306644439697,5850
3410,0.9076520204544067,13892
3411,0.9069404602050781,3590
3412,0.9099559187889099,5126
3413,0.9583188891410828,7731
3414,0.3692873418331146,11960
3415,0.9039989709854126,1334
3416,0.9073907732963562,5748
3417,0.9554209113121033,14273
3418,0.2096310555934906,8256
3419,0.7959432005882263,12517
3420,0.8036397695541382,10494
3421,0.876875102519989,4850
3422,0.9367335438728333,1162
3423,0.908639669418335,7486
3424,0.40924206376075745,10053
3425,0.7109122276306152,14591
3426,0.874271035194397,116
3427,0.8501719832420349,13729
3428,0.8025725483894348,15537
3429,0.9187563061714172,9194
3430,0.9189866781234741,33
3431,0.9267828464508057,5221
3432,0.891118586063385,2128
3433,0.8782597780227661,1467
3434,0.9577949643135071,10174
3435,0.20590658485889435,1151
3436,0.9131771922111511,1121
3437,0.9194117784500122,6253
3438,0.8998172879219055,8311
3439,0.21121741831302643,15644
3440,0.550718367099762,11186
3441,0.8487803936004639,11432
3442,0.9581126570701599,13792
3443,0.9067808389663696,11636
3444,0.8943203091621399,10531
3445,0.9580576419830322,12481
3446,0.864351749420166,2172
3447,0.8736810684204102,764
3448,0.9568318724632263,10019
3449,0.691889226436615,13820
3450,0.2135225236415863,1677
3451,0.7453784346580505,11175
3452,0.8855873346328735,8420
3453,0.9082565307617188,12447
3454,0.9187400937080383,14677
3455,0.7949565649032593,7339
3456,0.8568173050880432,6983
3457,0.9060603976249695,2924
3458,0.20895566046237946,8038
3459,0.8738119006156921,5579
3460,0.9585022926330566,12074
3461,0.3251905143260956,9563
3462,0.9005236029624939,12371
3463,0.8961265087127686,13859
3464,0.2197682410478592,12210
3465,0.8787907958030701,13542
3466,0.6641448736190796,11651
3467,0.7556848526000977,2452
3468,0.9139614701271057,1335
3469,0.9597436785697937,10353
3470,0.20484617352485657,1330
3471,0.9578464031219482,12179
3472,0.8518314957618713,14076
3473,0.9001664519309998,12041
3474,0.25941431522369385,8960
3475,0.9573122262954712,3685
3476,0.9605065584182739,14803
3477,0.9143893718719482,3662
3478,0.8747327923774719,5978
3479,0.21757015585899353,6703
3480,0.30797243118286133,7515
3481,0.7686564922332764,14821
3482,0.9118878841400146,9413
3483,0.9332060813903809,2930
3484,0.9571486711502075,13042
3485,0.8785846829414368,15361
3486,0.8021588325500488,9509
3487,0.8396778702735901,6080
3488,0.9171687364578247,6470
3489,0.2184138149023056,16037
3490,0.8272258639335632,3484
3491,0.22807371616363525,11962
3492,0.7509207725524902,7134
3493,0.65650475025177,7675
3494,0.890369176864624,11810
3495,0.8011937737464905,6091
3496,0.875175952911377,11842
3497,0.8625221252441406,12620
3498,0.9079604148864746,9248
3499,0.9303695559501648,4584
3500,0.90895015001297,16008
3501,0.21287040412425995,10095
3502,0.8646660447120667,10400
3503,0.8788346648216248,12718
3504,0.8951498866081238,3366
3505,0.8589927554130554,5062
3506,0.8788831233978271,2810
3507,0.8703895211219788,15228
3508,0.956197202205658,8411
