pid,title,abstract
kqntu6ej,"Commentary on Ferguson, et al., “Impact of Non-pharmaceutical Interventions (NPIs) to Reduce COVID-19 Mortality and Healthcare Demand”","A recent manuscript (Ferguson et al. in Impact of non-pharmaceutical interventions (NPIs) to reduce COVID-19 mortality and healthcare demand, Imperial College COVID-19 Response Team, London, 2020. https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf) from Imperial College modelers examining ways to mitigate and control the spread of COVID-19 has attracted much attention. In this paper, we will discuss a coarse taxonomy of models and explore the context and significance of the Imperial College and other models in contributing to the analysis of COVID-19."
l6rqsqs2,Science in the fight against the novel coronavirus disease,Science in the fight against the novel coronavirus disease
y7o8ovf9,Determining the spatial effects of COVID-19 using the spatial panel data model," This study investigates the propagation power and effects of the coronavirus disease 2019 (COVID-19) in light of published data. We examine the factors affecting COVID-19 together with the spatial effects, and use spatial panel data models to determine the relationship among the variables including their spatial effects. Using spatial panel models, we analyse the relationship between confirmed cases of COVID-19, deaths thereof, and recovered cases due to treatment. We accordingly determine and include the spatial effects in this examination after establishing the appropriate model for COVID-19. The most efficient and consistent model is interpreted with direct and indirect spatial effects."
er93bsdj,Investigating hypothiocyanite against SARS-CoV-2,Investigating hypothiocyanite against SARS-CoV-2
9rlgx2s5,"Emergence of a novel coronavirus causing respiratory illness from Wuhan, China","Emergence of a novel coronavirus causing respiratory illness from Wuhan, China"
lmmrnitr,Partial unlock model for COVID-19 or similar pandemic averts medical and economic disaster,"Data as of March 29, 2020 show that the flattening strategy for COVID-19 in the U.S. is working so well that a clean removal of social distancing (aka unlock) at any time in 2020 will produce a renewed catastrophe, overloading the healthcare system. Leaving the economy locked down for a long time is its own catastrophe. An SIR-type model with clear parameters suitable for public information, and both tracking and predictive capabilities which learns disease spread characteristics rapidly as policy changes, suggests that a solution to the problem is a partial unlock. Case load can be managed so as not to exceed critical resources such as ventilators, yet allow enough people to get sick that herd immunity develops and a full unlock can be achieved in as little as five weeks from beginning of implementation. The partial unlock could be for example 3 full working days per week. Given that not all areas or individuals will respond, and travel and public gatherings are still unlikely, the partial unlock might be 5 full working days per week. The model can be regionalized easily, and by expediting the resolution of the pandemic in the U.S. medical equipment and volunteers, many of them with already acquired immunity, can be made available to other countries."
hf0jtfmx,SEIR and Regression Model based COVID-19 outbreak predictions in India,"COVID-19 pandemic has become a major threat to the country. Till date, well tested medication or antidote is not available to cure this disease. According to WHO reports, COVID-19 is a severe acute respiratory syndrome which is transmitted through respiratory droplets and contact routes. Analysis of this disease requires major attention by the Government to take necessary steps in reducing the effect of this global pandemic. In this study, outbreak of this disease has been analysed for India till 30th March 2020 and predictions have been made for the number of cases for the next 2 weeks. SEIR model and Regression model have been used for predictions based on the data collected from John Hopkins University repository in the time period of 30th January 2020 to 30th March 2020. The performance of the models was evaluated using RMSLE and achieved 1.52 for SEIR model and 1.75 for the regression model. The RMSLE error rate between SEIR model and Regression model was found to be 2.01. Also, the value of R0 which is the spread of the disease was calculated to be 2.02. Expected cases may rise between 5000-6000 in the next two weeks of time. This study will help the Government and doctors in preparing their plans for the next two weeks. Based on the predictions for short-term interval, these models can be tuned for forecasting in long-term intervals."
ju35nyir,Broad Spectrum Antiviral Agent Niclosamide and Its Therapeutic Potential,"[Image: see text] The recent outbreak of coronavirus disease 2019 (COVID-19) highlights an urgent need for therapeutics. Through a series of drug repurposing screening campaigns, niclosamide, an FDA-approved anthelminthic drug, was found to be effective against various viral infections with nanomolar to micromolar potency such as SARS-CoV, MERS-CoV, ZIKV, HCV, and human adenovirus, indicating its potential as an antiviral agent. In this brief review, we summarize the broad antiviral activity of niclosamide and highlight its potential clinical use in the treatment of COVID-19."
hfkzu18p,SARS-CoV-2 and COVID-19: The most important research questions,"Coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is an ongoing global health emergency. Here we highlight nine most important research questions concerning virus transmission, asymptomatic and presymptomatic virus shedding, diagnosis, treatment, vaccine development, origin of virus and viral pathogenesis."
a9bnafr7,When will the Covid-19 epidemic fade out?,"A discrete-time deterministic epidemic model is proposed with the aim of reproducing the behaviour observed in the incidence of real infectious diseases. For this purpose, we analyse a SIRS model under the framework of a small world network formulation. Using this model, we make predictions about the peak of the Covid-19 epidemic in Italy. A Gaussian fit is also performed, to make a similar prediction."
5fg87lvu,The SARS-CoV-2 outbreak: what we know," There is a current worldwide outbreak of the novel coronavirus Covid-19 (coronavirus disease 2019; the pathogen called SARS-CoV-2; previously 2019-nCoV), which originated from Wuhan in China and has now spread to 6 continents including 66 countries, as of 24:00 on March 2, 2020. Governments are under increased pressure to stop the outbreak spiraling into a global health emergency. At this stage, preparedness, transparency, and sharing of information are crucial to risk assessments and beginning outbreak control activities. This information should include reports from outbreak site and from laboratories supporting the investigation. This paper aggregates and consolidates the epidemiology, clinical manifestations, diagnosis, treatments and preventions of this new type of coronavirus."
ork04nx8,The novel Coronavirus (SARS-CoV-2) is a one health issue,The novel Coronavirus (SARS-CoV-2) is a one health issue
9nc58u1h,Outbreak of COVID-19 – an urgent need for good science to silence our fears?,Outbreak of COVID-19 – an urgent need for good science to silence our fears?
s96xufes,Mass gathering events and reducing further global spread of COVID-19: a political and public health dilemma,Mass gathering events and reducing further global spread of COVID-19: a political and public health dilemma
xlrf3dxx,"One world, one health: The novel coronavirus COVID-19 epidemic","One world, one health: The novel coronavirus COVID-19 epidemic"
3vntjg8d,Predictions for COVID-19 outbreak in India using Epidemiological models,"COVID-19 data from India is compared against several countries as well as key states in the US with a major outbreak, and it is found that the basic reproduction number R_0 for India is in the expected range of 1.4-3.9. Further, the rate of growth of infections in India is very close to that in Washington and California. Exponential and classic susceptible-infected-recovered (SIR) models based on available data are used to make short and long-term predictions on a daily basis. Based on the SIR model, it is estimated that India will enter equilibrium by the end of May 2020 with the final epidemic size of approximately 13,000. However, this estimation will be invalid if India enters the stage of community transmission. The impact of social distancing, again with the assumption of no community transmission, is also assessed by comparing data from different geographical locations."
hb2lieh3,Immunization with SARS Coronavirus Vaccines Leads to Pulmonary Immunopathology on Challenge with the SARS Virus,": Severe acute respiratory syndrome (SARS) emerged in China in 2002 and spread to other countries before brought under control. Because of a concern for reemergence or a deliberate release of the SARS coronavirus, vaccine development was initiated. Evaluations of an inactivated whole virus vaccine in ferrets and nonhuman primates and a virus-like-particle vaccine in mice induced protection against infection but challenged animals exhibited an immunopathologic-type lung disease. DESIGN: Four candidate vaccines for humans with or without alum adjuvant were evaluated in a mouse model of SARS, a VLP vaccine, the vaccine given to ferrets and NHP, another whole virus vaccine and an rDNA-produced S protein. Balb/c or C57BL/6 mice were vaccinated IM on day 0 and 28 and sacrificed for serum antibody measurements or challenged with live virus on day 56. On day 58, challenged mice were sacrificed and lungs obtained for virus and histopathology. RESULTS: All vaccines induced serum neutralizing antibody with increasing dosages and/or alum significantly increasing responses. Significant reductions of SARS-CoV two days after challenge was seen for all vaccines and prior live SARS-CoV. All mice exhibited histopathologic changes in lungs two days after challenge including all animals vaccinated (Balb/C and C57BL/6) or given live virus, influenza vaccine, or PBS suggesting infection occurred in all. Histopathology seen in animals given one of the SARS-CoV vaccines was uniformly a Th2-type immunopathology with prominent eosinophil infiltration, confirmed with special eosinophil stains. The pathologic changes seen in all control groups lacked the eosinophil prominence. CONCLUSIONS: These SARS-CoV vaccines all induced antibody and protection against infection with SARS-CoV. However, challenge of mice given any of the vaccines led to occurrence of Th2-type immunopathology suggesting hypersensitivity to SARS-CoV components was induced. Caution in proceeding to application of a SARS-CoV vaccine in humans is indicated."
7ciyw1fx,Eradicating infectious disease using weakly transmissible vaccines,"Viral vaccines have had remarkable positive impacts on human health as well as the health of domestic animal populations. Despite impressive vaccine successes, however, many infectious diseases cannot yet be efficiently controlled or eradicated through vaccination, often because it is impossible to vaccinate a sufficient proportion of the population. Recent advances in molecular biology suggest that the centuries-old method of individual-based vaccine delivery may be on the cusp of a major revolution. Specifically, genetic engineering brings to life the possibility of a live, transmissible vaccine. Unfortunately, releasing a highly transmissible vaccine poses substantial evolutionary risks, including reversion to high virulence as has been documented for the oral polio vaccine. An alternative, and far safer approach, is to rely on genetically engineered and weakly transmissible vaccines that have reduced scope for evolutionary reversion. Here, we use mathematical models to evaluate the potential efficacy of such weakly transmissible vaccines. Our results demonstrate that vaccines with even a modest ability to transmit can significantly lower the incidence of infectious disease and facilitate eradication efforts. Consequently, weakly transmissible vaccines could provide an important tool for controlling infectious disease in wild and domestic animal populations and for reducing the risks of emerging infectious disease in humans."
0pmsfrcx,Zika Vaccine Development: Current Status," Zika virus outbreaks have been explosive and unpredictable and have led to significant adverse health effects—as well as considerable public anxiety. Significant scientific work has resulted in multiple candidate vaccines that are now undergoing further clinical development, with several vaccines now in phase 2 clinical trials. In this review, we survey current vaccine efforts, preclinical and clinical results, and ethical and other concerns that directly bear on vaccine development. It is clear that the world needs safe and effective vaccines to protect against Zika virus infection. Whether such vaccines can be developed through to licensure and public availability absent significant financial investment by countries, and other barriers discussed within this article, remains uncertain."
abtpvam1,A Novel Therapeutic and Prophylactic Vaccine against Tuberculosis Using the Cynomolgus Monkey Model and Mouse Model," We have developed a novel tuberculosis (TB) vaccine; a combination of the DNA vaccines expressing mycobacterial heat shock protein 65 (HSP65) and interleukin 12 (IL-12) delivered by the hemagglutinating virus of Japan (HVJ)-envelope and –liposome (HSP65+IL-12/HVJ). This vaccine provided remarkable protective efficacy in mouse model compared to the BCG. This vaccine also provided therapeutic efficacy against multi-drug resistant TB (MDR-TB) and extremely drug resistant TB (XDR-TB) in murine models. Furthermore, we extended our studies to a cynomolgus monkey model, which is currently the best animal model of human tuberculosis. This novel vaccine provided a higher level of the protective efficacy than BCG based upon the assessment of mortality. The BCG prime and HSP65+IL-12/HVJ vaccine (boost) by the prime-boost method showed a synergistic prophylactic effect in the monkey. Furthermore, this vaccine exerted therapeutic efficacy (100% survival) and augmentation of immune responses in the TB-infected monkeys.HVJ-Envelope/HSP65 DNA+IL-12 DNA vaccine increased the body weight of TB-infected monkeys, improved the ESR, and augmented the immuneresponses (proliferation of PBL and IL-2 production). The enhancement of IL-2 production from monkeys treated with this vaccine was correlated with the therapeutic efficacy of the vaccine. These data indicate that our novel DNA vaccine might be useful against Mycobacterium tuberculosis including XDR-TB and MDR-TB for human therapeutic clinical trials."
hmeg2t9m,Vaccine Development Against Middle East Respiratory Syndrome,"Various types of vaccines are under pre-clinical and clinical development to address the recent appearance of Middle East respiratory syndrome or MERS, an emerging infectious disease that has already caused over 600 deaths and remains a threat to world health. The causative agent for this respiratory disease is a member of the betacoronavirus genus, phylogenetically closely related to the SARS coronavirus that caused an international health emergency in 2002. With lessons learned from the outbreak of severe acute respiratory syndrome, and with undeniable technological advances, vaccine development against MERS was initially fast-paced and has produced several DNA and protein vaccine candidates with promising results during early pre-clinical testing. At least one vaccine candidate has even entered first-in-humans clinical trials now. With the number of MERS cases declining though and other infectious diseases attracting increased attention, the question remains, whether, similar to the situation after the SARS pandemic, vaccine development is halted or remains the priority it rightfully should."
9ad0fw6z,Vaccines against diseases transmitted from animals to humans: A one health paradigm," This review focuses on the immunization of animals as a means of preventing human diseases (zoonoses). Three frameworks for the use of vaccines in this context are described, and examples are provided of successes and failures. Framework I vaccines are used for protection of humans and economically valuable animals, where neither plays a role in the transmission cycle. The benefit of collaborations between animal health and human health industries and regulators in developing such products is discussed, and one example (West Nile vaccine) of a single product developed for use in animals and humans is described. Framework II vaccines are indicated for domesticated animals as a means of preventing disease in both animals and humans. The agents of concern are transmitted directly or indirectly (e.g. via arthropod vectors) from animals to humans. A number of examples of the use of Framework II vaccines are provided, e.g. against brucellosis, Escherischia coli O157, rabies, Rift Valley fever, Venezuelan equine encephalitis, and Hendra virus. Framework III vaccines are used to immunize wild animals as a means of preventing transmission of disease agents to humans and domesticated animals. Examples are reservoir-targeted, oral bait rabies, Mycobacterium bovis and Lyme disease vaccines. Given the speed and lost cost of veterinary vaccine development, some interventions based on the immunization of animals could lead to rapid and relatively inexpensive advances in public health. Opportunities for vaccine-based approaches to preventing zoonotic and emerging diseases that integrate veterinary and human medicine (the One Health paradigm) are emphasized."
ep7ezoko,Current progress in the development of a prophylactic vaccine for HIV-1,"Since its discovery and characterization in the early 1980s as a virus that attacks the immune system, there has been some success for the treatment of human immunodeficiency virus-1 (HIV-1) infection. However, due to the overwhelming public health impact of this virus, a vaccine is needed urgently. Despite the tireless efforts of scientist and clinicians, there is still no safe and effective vaccine that provides sterilizing immunity. A vaccine that provides sterilizing immunity against HIV infection remains elusive in part due to the following reasons: 1) degree of diversity of the virus, 2) ability of the virus to evade the hosts’ immunity, and 3) lack of appropriate animal models in which to test vaccine candidates. There have been several attempts to stimulate the immune system to provide protection against HIV-infection. Here, we will discuss attempts that have been made to induce sterilizing immunity, including traditional vaccination attempts, induction of broadly neutralizing antibody production, DNA vaccines, and use of viral vectors. Some of these attempts show promise pending continued research efforts."
lzk4qpqe,Rapid response research to emerging infectious diseases: lessons from SARS,"New and emerging infectious diseases continue to plague the world, and there is significant concern that recombinant infectious agents can be used as bioterrorism threats. Microbiologists are increasingly being asked to apply their scientific knowledge to respond to these threats. The recent pandemic caused by the severe acute respiratory syndrome (SARS) coronavirus illustrated not only how a newly evolved pathogen can rapidly spread throughout the world but also how the global community can unite to identify the causative agent and control its spread. Rapid response research mechanisms, such as those used by the SARS Accelerated Vaccine Initiative (SAVI), have shown that the application of emergency management techniques, together with rapid response research, can be highly effective when applied appropriately to new infectious diseases."
2mycdwst,A Novel Therapeutic and Prophylactic Vaccine (HVJ-Envelope / Hsp65 DNA + IL-12 DNA) against Tuberculosis Using the Cynomolgus Monkey Model," We have developed a novel tuberculosis (TB) vaccine; a combination of the DNA vaccines expressing mycobacterial heat shock protein 65 (HSP65) and interleukin 12 (IL-12) delivered by the hemagglutinating virus of Japan (HVJ)-envelope and –liposome (HSP65 + IL-12/HVJ). An IL-12 expression vector (IL-12DNA) encoding single-chain IL-12 proteins comprised of p40 and p35 subunits were constructed. This vaccine provided remarkable protective efficacy in mouse and guinea pig models compared to the BCG vaccine on the basis of C.F.U of number of TB, survival, an induction of the CD8 positive CTL activity and improvement of the histopathological tuberculosis lesions. This vaccine also provided therapeutic efficacy against multi-drug resistant TB (MDR-TB) and extremely drug resistant TB (XDR-TB) (prolongation of survival time and the decrease in the number of TB in the lung) in murine models. Furthermore, we extended our studies to a cynomolgus monkey model, which is currently the best animal model of human tuberculosis. This novel vaccine provided a higher level of the protective efficacy than BCG based upon the assessment of mortality, the ESR, body weight, chest X-ray findings and immune responses. All monkeys in the control group (saline) died within 8 months, while 50% of monkeys in the HSP65+hIL-12/HVJ group survived more than 14 months post-infection (the termination period of the experiment). Furthermore, the BCG priming and HSP65 + IL-12/HVJ vaccine (booster) by the priming-booster method showed a synergistic effect in the TB-infected cynomolgus monkey (100% survival). In contrast, 33% of monkeys from BCG Tokyo alone group were alive (33% survival). Furthermore, this vaccine exerted therapeutic efficacy (100% survival) and augmentation of immune responses in the TB-infected monkeys. These data indicate that our novel DNA vaccine might be useful against Mycobacterium tuberculosis including XDR-TB and MDR-TB for human therapeutic clinical trials."
y4eyse0y,SARS vaccines: where are we?,"In this review, the current state of vaccine development against human severe acute respiratory syndrome (SARS) coronavirus, focusing on recently published data is assessed. We discuss which strategies have been assessed immunologically and which have been evaluated in SARS coronavirus challenge models. We discuss inactivated vaccines, virally and bacterially vectored vaccines, recombinant protein and DNA vaccines, as well as the use of attenuated vaccines. Data regarding the correlates of protection, animal models and the available evidence regarding potential vaccine enhancement of SARS disease are discussed. While there is much evidence that various vaccine strategies against SARS are safe and immunogenic, vaccinated animals still display significant disease upon challenge. Current data suggest that intranasal vaccination may be crucial and that new or combination strategies may be required for good protective efficacy against SARS in humans."
2d9tjzn6,Severe Acute Respiratory Syndrome Coronavirus Infection in Vaccinated Ferrets,"Background. Development of vaccines to prevent severe acute respiratory syndrome (SARS) is limited by the lack of well-characterized animal models. Previous vaccine reports have noted robust neutralizing antibody and inflammatory responses in ferrets, resulting in enhanced hepatitis. Methods. We evaluated the humoral immune response and pathological end points in ferrets challenged with the Urbani strain of SARS-associated coronavirus (SARS-CoV) after having received formalin-inactivated whole-virus vaccine or mock vaccine. Results. Humoral responses were observed in ferrets that received an inactivated virus vaccine. Histopathological findings in lungs showed that infection of ferrets produced residual lung lesions not seen in both mock and vaccinated ferrets. SARS-CoV infection demonstrated bronchial and bronchiolar hyperplasia and perivascular cuffing in ferret lung tissue, as seen previously in infected mice. No evidence of enhanced disease was observed in any of the ferrets. All of the ferrets cleared the virus by day 14, 1 week earlier if vaccinated. Conclusions. The vaccine provided mild immune protection to the ferrets after challenge; however, there was no evidence of enhanced liver or lung disease induced by the inactivated whole-virus vaccine. The ferret may provide another useful model for evaluating SARS vaccine safety and efficacy."
bb5dnbbt,Recent Advances in the Vaccine Development Against Middle East Respiratory Syndrome-Coronavirus,"Middle East respiratory syndrome (MERS) is a deadly viral respiratory disease caused by MERS-coronavirus (MERS-CoV) infection. To date, there is no specific treatment proven effective against this viral disease. In addition, no vaccine has been licensed to prevent MERS-CoV infection thus far. Therefore, our current review focuses on the most recent studies in search of an effective MERS vaccine. Overall, vaccine candidates against MERS-CoV are mainly based upon the viral spike (S) protein, due to its vital role in the viral infectivity, although several studies focused on other viral proteins such as the nucleocapsid (N) protein, envelope (E) protein, and non-structural protein 16 (NSP16) have also been reported. In general, the potential vaccine candidates can be classified into six types: viral vector-based vaccine, DNA vaccine, subunit vaccine, nanoparticle-based vaccine, inactivated-whole virus vaccine and live-attenuated vaccine, which are discussed in detail. Besides, the immune responses and potential antibody dependent enhancement of MERS-CoV infection are extensively reviewed. In addition, animal models used to study MERS-CoV and evaluate the vaccine candidates are discussed intensively."
h9hugan3,SARS Vaccine Protective in Mice,SARS Vaccine Protective in Mice
rd5bd1ae,"Immunogenicity, safety, and protective efficacy of an inactivated SARS-associated coronavirus vaccine in rhesus monkeys"," An inactivated vaccine for severe acute respiratory syndrome (SARS)-associated coronavirus (SARS-CoV) was evaluated in rhesus monkeys. The monkeys were inoculated intramuscularly (i.m.) with 0.5, 5, 50, or 5000μg of vaccine, or PBS as control, and boosted on day 7. After 3 weeks, they were challenged with the NS-1 strain of SARS-CoV. The humoral and mucosal immune responses, clinical signs, chemical indices and viremia were monitored following the immunization and challenge. The control animals who received PBS developed atypical SAR-CoV infection after viral challenge, according to clinical, virological and pathological findings. No systematic side effects were observed in vaccinated animals post-immunization, even in at the high dose of 5000μg. The 50μg dosage of vaccine elicited SARS-CoV specific immune responses against viral infection as compared to the partial immunity elicited by 0.5 and 5μg doses. The results show that this inactivated vaccine can induce effective concomitant humoral and mucosal immunity against SARS-CoV infection, is safe in monkeys, and the vaccine maybe a good candidate for clinical trials."
mpoqcfja,Load reduction in live PRRS vaccines using oil and polymer adjuvants," PRRSV live vaccines are widely used in pig farming practice and are usually not adjuvanted. For safety issues, it would be useful to reduce the antigenic load of such vaccines while preserving their efficacy. In this study we show that the addition of polymer or oil adjuvants in a PRRS live vaccine enhanced the protection to challenge of vaccinated animals compared to a non-adjuvanted commercial reference. Moreover, for both types of adjuvants, despite lower antibody titers, the protection to challenge given by the adjuvanted vaccine containing only 50% of the antigen load was equivalent to the protection given by the non-adjuvanted vaccine. These results demonstrate that the addition of relevant adjuvants can enhance the efficacy of the protection conferred to animals by live vaccines."
lxyvkgdd,Development and statistical validation of a guinea pig model for vaccine potency testing against Infectious Bovine Rhinothracheitis (IBR) virus," Infectious Bovine Rhinothracheitis (IBR) caused by bovine herpesvirus 1 (BoHV-1) infection is distributed worldwide. BoHV-1 either alone or in association with other respiratory cattle pathogens causes significant economic losses to the livestock industry. The aim of this work was to validate a guinea pig model as an alternative method to the current BoHV-1 vaccine potency testing in calves. Guinea pigs were immunized with two doses of vaccine, 21 days apart and sampled at 30 days post vaccination (dpv). BoHV-1 antibody (Ab) response to vaccination in guinea pigs, measured by ELISA and virus neutralization (VN), was statistically compared to the Ab response in cattle. The guinea pig model showed a dose–response relationship to the BoVH-1 antigen concentration in the vaccine and it was able to discriminate among vaccines containing 1log10 difference in its BoHV-1 concentration with very good repeatability and reproducibility (CV≤20%). A regression analysis of the Ab titers obtained in guinea pigs and bovines at 30 and 60dpv, respectively, allowed us to classify vaccines in three potency categories: “very satisfactory”, “satisfactory” and “unsatisfactory”. Bovines immunized with vaccines corresponding to each of these three categories were experimentally challenged with BoVH-1 virus, the level of protection, as measured by reduction of virus shedding and disease severity, correlated well with the vaccine category used. Data generated by 85 experiments, which included vaccination of calves and guinea pigs with 18 reference vaccines of known potency, 8 placebos and 18 commercial vaccines, was subjected to statistical analysis. Concordance analysis indicated almost perfect agreement between the model and the target species for Ab titers measured by ELISA and almost perfect to substantial agreement when Ab titers were measured by VN. Taken together these results indicate that the developed guinea pig model represents a novel and reliable tool to estimate batch-to-batch vaccine potency and to predict efficacy of killed BoHV-1 veterinary vaccines."
64o52qhp,Progress in filovirus vaccine development: evaluating the potential for clinical use,"Marburg and Ebola viruses cause severe hemorrhagic fever in humans and nonhuman primates. Currently, there are no effective treatments and no licensed vaccines; although a number of vaccine platforms have proven successful in animal models. The ideal filovirus vaccine candidate should be able to provide rapid protection following a single immunization, have the potential to work postexposure and be cross-reactive or multivalent against all Marburg virus strains and all relevant Ebola virus species and strains. Currently, there are multiple platforms that have provided prophylactic protection in nonhuman primates, including DNA, recombinant adenovirus serotype 5, recombinant human parainfluenza virus 3 and virus-like particles. In addition, a single platform, recombinant vesicular stomatitis virus, has demonstrated both prophylactic and postexposure protection in nonhuman primates. These results demonstrate that achieving a vaccine that is protective against filoviruses is possible; the challenge now is to prove its safety and efficacy in order to obtain a vaccine that is ready for human use."
f2u1di1q,Comparative safety of vaccine adjuvants: a summary of current evidence and future needs,"Improved use of highly pure antigens to improve vaccine safety has led to reduced vaccine immunogenicity and efficacy. This has led to the need to use adjuvants to improve vaccine immunogenicity. The ideal adjuvant should maximize vaccine immunogenicity without compromising tolerability or safety or posing undue risk. Unfortunately, adjuvant research has lagged behind other vaccine areas such as antigen discovery, with the consequence that only a very limited number of adjuvants based on aluminum salts, monophosphoryl lipid A and oil emulsions are currently approved for human use. Recent strategic initiatives to support adjuvant development by the National Institutes of Health should translate into greater adjuvant choices in the future. Mechanistic studies have been valuable in better understanding adjuvant action but mechanisms of adjuvant toxicity are less well understood. The inflammatory or danger-signal model of adjuvant action implies that increased vaccine reactogenicity is the inevitable price for improved immunogenicity. Hence, adjuvant reactogenicity may be avoidable only if it is possible to separate inflammation from adjuvant action. The biggest remaining challenge in the adjuvant field is to decipher the potential relationship between adjuvants and rare vaccine adverse reactions such as narcolepsy, macrophagic myofasciitis or Alzheimer’s disease. While existing adjuvants based on aluminum salts have a strong safety record, there is an ongoing need for new adjuvants and for more intensive research into adjuvants and their effects."
qyflkmi9,Advancing a multivalent ‘Pan-anthelmintic’ vaccine against soil-transmitted nematode infections,"ASCARIS LUMBRICOIDES: The Sabin Vaccine Institute Product Development Partnership is developing a Pan-anthelmintic vaccine that simultaneously targets the major soil-transmitted nematode infections, in other words, ascariasis, trichuriasis and hookworm infection. The approach builds off the current bivalent Human Hookworm Vaccine now in clinical development and would ultimately add both a larval Ascaris lumbricoides antigen and an adult-stage Trichuris trichiura antigen from the parasite stichosome. Each selected antigen would partially reproduce the protective immunity afforded by UV-attenuated Ascaris eggs and Trichuris stichosome extracts, respectively. Final antigen selection will apply a ranking system that includes the evaluation of expression yields and solubility, feasibility of process development and the absence of circulating antigen-specific IgE among populations living in helminth-endemic regions. Here we describe a five year roadmap for the antigen discovery, feasibility and antigen selection, which will ultimately lead to the scale-up expression, process development, manufacture, good laboratory practices toxicology and preclinical evaluation, ultimately leading to Phase 1 clinical testing."
92t646ti,The Role of Animal Models In Influenza Vaccine Research,"A major challenge for research on influenza vaccines is the selection of an appropriate animal model that accurately reflects the disease and the protective immune response to influenza infection in humans. Vaccines for seasonal influenza have been available for decades and there is a wealth of data available on the immune response to these vaccines in humans, with well-established correlates of protection for inactivated influenza virus vaccines. Many of the seminal studies on vaccines for epidemic influenza have been conducted in human subjects. Studies in humans are performed less frequently now than they were in the past. Therefore, as the quest for improved influenza vaccines continues, it is important to consider the use of animal models for the evaluation of influenza vaccines, and a major challenge is the selection of an appropriate animal model that accurately reflects the disease and the protective immune response to influenza infection in humans. The emergence of highly pathogenic H5N1 avian influenza (AI) viruses and the threat of a pandemic caused by AI viruses of this or another subtype has resulted in a resurgence of interest in influenza vaccine research. The development of vaccines for pandemic influenza presents a unique set of obstacles, not the least of which is that the demonstration of efficacy in humans is not possible. As the correlates of protection from pandemic influenza are not known, we rely on extrapolation of the lessons from seasonal influenza vaccines and on data from the evaluation of pandemic influenza vaccines in animal models to guide our decisions on vaccines for use in humans. The features and contributions of commonly used animal models for influenza vaccine research are discussed. The recent emergence of the pandemic 2009 H1N1 influenza virus underscores the unpredictable nature of influenza viruses and the importance of pandemic preparedness."
seaa46hz,The Importance of Animal Models in the Development of Vaccines,"Efficient translation of basic vaccine research into clinical therapies greatly depends upon the availability of appropriate animal models. Testing novel vaccine candidates in animal models is a critical step in the development of modern vaccines. Animal models are being used to assess the quality and quantity of the immune response, to identify the optimal route of delivery and formulation, to determine protection from infection and disease transmission, and to evaluate the safety and toxicity of the vaccine formulation. Animal models help to make the translation from basic research to clinical application, and they often allow prediction of the vaccine potential, which helps in predicting the financial risks for vaccine manufacturers. Choosing an appropriate animal model has become increasingly important for the field, as each model has its own advantages and disadvantages. In this review, the criteria for selecting the right animal model, the advantages and disadvantages of various animal models, as well as the future needs for animal models are being discussed."
rb1r88oq,DNA vaccines: ready for prime time?,"Since the discovery, over a decade and a half ago, that genetically engineered DNA can be delivered in vaccine form and elicit an immune response, there has been much progress in understanding the basic biology of this platform. A large amount of data has been generated in preclinical model systems, and more sustained cellular responses and more consistent antibody responses are being observed in the clinic. Four DNA vaccine products have recently been approved, all in the area of veterinary medicine. These results suggest a productive future for this technology as more optimized constructs, better trial designs and improved platforms are being brought into the clinic."
wwiopinv,Chapter 25 Preclinical Toxicology of Vaccines 1,"Immunity to targeted infectious diseases may be conferred or enhanced by vaccines, which are manufactured from recombinant forms as well as inactivated or attenuated organisms. These vaccines have to meet requirements for safety, quality and efficacy. In addition to antigenic components, various adjuvants may be included in vaccines to evoke an effective immune response. To ensure the safety of new vaccines, preclinical toxicology studies are conducted prior to the initiation of, and concurrently with, clinical studies. There are five different types of preclinical toxicology study in the evaluation of vaccine safety: single and/or repeat dose, reproductive and developmental, mutagenicity, carcinogenicity, and safety pharmacology. If any adverse effects are observed in the course of these studies, they should be fully evaluated and a final safety decision made accordingly. Successful preclinical toxicology studies depend on multiple factors including: using the appropriate study designs, using the right animal model, and evoking an effective immune response. Additional in vivo and in vitro assays that establish the identity, purity, safety, and potency of the vaccine play a significant role in assessing critical characteristics of vaccine safety."
