,sent
300,"From HIV to hepatotropic viruses to Middle East Respiratory Syndrome coronavirus, humanized mice have led to the identification of factors crucial to the viral life cycle, served as an outlet for testing candidate therapies, and improved our abilities to analyze human immune responses to infection."
301," Middle East Respiratory Syndrome (MERS) is a viral respiratory infection, which ranges from asymptomatic infection to severe pneumonia and multiorgan failure, caused by a novel coronavirus named Middle East Respiratory Syndrome Coronavirus (MERS-CoV)."
302,"Over the past 9 months, since the virus was first isolated, much has been learned about the biology of the virus."
303,"Further, we design a variant form of this vaccine by masking an epitope that has a negative NII score."
304,"SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nrmicro.2016.81) contains supplementary material, which is available to authorized users."
305,Background The novel coronavirus COVID19 has been classified by the World Health Organisation as a pandemic due to its worldwide spread.
306,We developed an attenuated VSV recombinant (VSV-S) expressing the SARS coronavirus (SARS-CoV) spike (S) protein.
307,"Conclusion: The current evidence for the effectiveness and safety of antiviral therapies for coronavirus is inconclusive and suffers from a lack of well-designed prospective trials or observational studies, preventing any treatment recommendations from being made."
308,This motif is absent from other coronaviruses.
309,"Besides being a common threat to farm animals and poultry, coronavirus (CoV) was responsible for the human severe acute respiratory syndrome (SARS) epidemic in 2002–4."
310,"After two times negative novel coronavirus RNA nasopharyngeal swabs tests, he was discharged and transferred to a designated hospital for isolation treatment and rehabilitation therapy."
311,"The substantial rise in the global numbers of patients with respiratory tract infections caused by pan-antibiotic-resistant Gram-positive and Gram-negative bacteria, multidrug-resistant Mycobacterium tuberculosis, and multiazole-resistant fungi has focused attention on investments into development of new drugs and treatment regimens."
312,"A novel type of coronavirus (2019-nCoV) infecting humans appeared in Wuhan, China, at the end of December 2019."
313,"Importantly, CoVs have been shown to cross species barriers and have emerged from animal reservoirs to infect humans and cause severe disease."
314,"Global pandemic concerns stem from their high mortality rates, capacity for human-to-human spread by respiratory transmission, and complete lack of approved therapeutic countermeasures."
315,"2020, Nature, doi.org/10.1038/s41586-020-2008-3; P. Zhou et al."
316,"To prevent SARS-CoV-2 dissemination, understanding the in vivo characteristics of SARS-CoV-2 is a high priority."
317,"In March 2020, Coronavirus Disease 2019 originating from Wuhan, China, has become pandemic."
318, The novel coronavirus infection that initially found at the end of 2019 has attracted great attention.
319,The ongoing coronavirus disease 2019 (COVID-19) pandemic is of global concern and has recently emerged in the US.
320,"Background An outbreak of a novel coronavirus (SARS-CoV-2)-infected pneumonia (COVID-19) was first occurred in Wuhan, China, in December 2019 and then spread rapidly to other regions."
321,"An epidemic in 2003 affected more than 8,000 patients in 29 countries, with 10% mortality."
322,"Examples are severe acute respiratory syndrome coronavirus (SARS-CoV) and novel variants of influenza A virus, such as H5N1 and pandemic H1N1."
323,"Novel coronavirus pneumonia broke out from Wuhan, and spreading to the whole nation and world since Dec, 2019."
324,"Eighteen studies reported potential drug-related adverse effects including gastrointestinal symptoms, anemia, and altered liver function in patients receiving ribavirin."
325,"Another animal to human transmission of a coronavirus occurred in December 2019 on a live animal market in the Chinese city of Wuhan causing an epidemic in China, reaching now different continents."
326,Previous studies suggested dromedary camels were a reservoir for this virus.
327,The WHO has declared the spread of the infection a Public Health Emergency of International Concern.
328,"Camels are known carriers for many viral pathogens, including Middle East respiratory syndrome coronavirus (MERS-CoV)."
329,The virus shares a high level of identity with some bat coronaviruses and is recognised as a potentially zoonotic virus.
330,"In humans, infections with the human coronavirus (HCoV) strains HCoV-229E, HCoV-OC43, HCoV-NL63 and HCoV-HKU1 usually result in mild, self-limiting upper respiratory tract infections, such as the common cold."
331,"Coupled with increased safety and reduced pathogenesis, the study highlights the potential for NSP16 attenuation as a major component of future live-attenuated coronavirus vaccines."
332,"Search terms were, COVID-19, treatment of coronavirus, COVID 19 and following terms; chloroquine, hydroxychloroquine, ibuprofen, ACE-inhibitors or angiotensin receptor blockers, cardiovascular disease, diarrhoea, liver, testis and gastrointestinal disease."
333,"Different from both MERS-CoV and SARS-CoV, 2019-nCoV is the seventh member of the family of coronaviruses that infect humans."
334,"A novel coronavirus was subsequently identified as the causative pathogen, provisionally named 2019 novel coronavirus (2019-nCoV)."
335," Infection of conventional mice with a mouse adapted (MA15) severe acute respiratory syndrome (SARS) coronavirus (CoV) reproduces many aspects of human SARS such as pathological changes in lung, viremia, neutrophilia, and lethality."
336,The highly pathogenic SARS coronavirus (SARS-CoV) emerged from zoonotic pools in 2002 to cause a global epidemic of severe acute respiratory syndrome (SARS).
337,An in-depth annotation of the newly discovered coronavirus (2019-nCoV) genome has revealed differences between 2019-nCoV and severe acute respiratory syndrome (SARS) or SARS-like coronaviruses.
338,"Furthermore, several antivirals shown to be effective against other viruses were tested in vitro."
339,"The life cycle of the SARS virus is largely unknown; however, based on the analogy with other coronaviruses, several potential targets for antiviral development are identified."
340,"The outbreak of Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory syndrome (SARS) coronavirus 2 (SARS-CoV-2), has thus far killed over 3,000 people and infected over 80,000 in China and elsewhere in the world, resulting in catastrophe for humans."
341,"Replication of this SARS coronavirus (SCV) occurs mainly in the lower respiratory tract, and causes diffuse alveolar damage(2,7,8)."
342,Insertion of a SPECT-compatible reporter gene into a virus may provide insight into mechanisms of pathogenesis and viral tropism.
343,"Originated in bats, 2019-nCoV/ severe acute respiratory syndrome coronavirus (SARS-CoV)-2 likely experienced adaptive evolution in intermediate hosts before transfer to humans at a concentrated source of transmission."
344,Characterized animal models are needed for studying the pathogenesis of and evaluating medical countermeasures for persisting Middle East respiratory syndrome-coronavirus (MERS-CoV) infections.
345,"Moreover, our study describes the same population genetic dynamic underlying the SARS 2003 epidemic, and suggests the urgent need for the development of effective molecular surveillance strategies of Betacoronavirus among animals and Rhinolophus of the bat family."
346, Severe acute respiratory syndrome (SARS) is a highly lethal emerging disease caused by coronavirus SARS-CoV.
347,"A systematic comparison identified 380 amino acid substitutions between these coronaviruses, which may have caused functional and pathogenic divergence of 2019-nCoV."
348,"Respiratory viruses infections caused by influenza viruses, human parainfluenza virus (hPIV), respiratory syncytial virus (RSV) and coronaviruses are an eminent threat for public health."
349,This brought CoVs global attention and highlighted the importance of controlling infectious pathogens at international borders.
350,"Ferret kobu- and hepatitis E virus were mainly present in human household ferrets, whereas coronaviruses were found both in household as well as farm ferrets."
351,A novel coronavirus has been recently identified as the causative agent of the severe acute respiratory syndrome (SARS) outbreak that has accounted for more than 8000 infected people worldwide.
352,The use of animal models provides insights into potential mechanism(s) involved in the disease process.
353,"To test the neutralising capacity of these antisera in vivo, susceptibility to MERS-CoV was induced in naive recipient Balb/c mice by the administration of an adenovirus vector expressing the human DPP4 receptor (Ad5-hDPP4) for MERS-CoV, prior to the passive transfer of the RBD-specific murine antisera to the transduced mice."
354,"This minireview summarizes the research literature on the virological, clinical and epidemiological aspects of this epidemic published until end of February 2020."
355,"Subsequent studies in animal models demonstrated the efficacy of SARS-CoV specific monoclonal antibodies, pegylated-interferon-α and siRNAs against SARS-CoV."
356,I have been researching coronaviruses for more than forty years.
357,"The requirement for aminopeptidase N (APN) as a receptor for TGEV, but not for PEDV, is well established."
358,"This new virus, called 2019 novel coronavirus (2019-nCoV) uses the same receptor called Angiotensinconverting enzyme 2 (ACE2) to attack humans as the coronavirus that caused the severe acute respiratory syndrome (SARS) seventeen years ago."
359,"The etiological agent was identified, the genome was cloned and sequenced, and large strides have been made in understanding key points in the viral life cycle, including recent identification of a functional host cell receptor and solution of the three-dimensional structure of the viral attachment protein."
360,A recent study in this journal studied the genomes of the novel SARS-like coronavirus (SARS-CoV-2) in China and suggested that the SARS-CoV-2 had undergone genetic recombination with SARS-related CoV1.
361,"Initially, the basic reproductive number, R0, was estimated to be 2.2 to 2.7."
362,We are able to clarify the mechanism of transmission among the countries which have provided the 2019-nCoV sequence isolates from their patients.
363,"In tackling both new and old viruses as they emerge, humanized mice will continue to be an indispensable tool."
364,"Nevertheless, our data provide a basis to further explore the potential of Cyp inhibitors as host-directed, broad-spectrum inhibitors of coronavirus replication."
365,"This Review focuses on recent advances in our understanding of the mechanisms of coronavirus replication, interactions with the host immune response and disease pathogenesis and highlights the recent identification of numerous novel coronaviruses and the propensity of this virus family to cross species barriers."
366,We have previously shown for the coronavirus species responsible for severe acute respiratory syndrome (SARS-CoV) that the transmembrane domain of E protein (ETM) forms pentameric α-helical bundles that are likely responsible for the observed channel activity.
367,"Background: To identify safe and effective medical countermeasures (e.g., antivirals/antibodies) to address the current outbreak of a novel coronavirus (COVID-19) Methods: Comprehensive literature searches were developed by an experienced librarian for MEDLINE, EMBASE, the Cochrane Library, and biorxiv.org/medrxiv.org; additional searches for ongoing trials and unpublished studies were conducted in clinicaltrials.gov and the Global Infectious Diseases and Epidemiology Network (GIDEON)."
368,"Coronaviruses (CoVs) are enveloped, positive-strand RNA viruses with characteristic spike glycoproteins that project outward like the rays of the sun (corona – Latin for ‘crown’), when visualized by electron microscopy."
369,"Here we provide a brief introduction to coronaviruses discussing their replication and pathogenicity, and current prevention and treatment strategies."
370,"This review gives an example of one such vaccine platform, replication-deficient simian adenoviruses, and describes progress in human and livestock vaccine development for three outbreak pathogens, Ebola virus, Rift Valley Fever Virus and Middle East Respiratory Syndrome Coronavirus."
371,"The human sodium iodide symporter (hNIS), a SPECT and positron emission tomography reporter gene, was inserted into Middle East respiratory syndrome coronavirus (MERS-CoV), a recently emerged virus that can cause severe respiratory disease and death in afflicted humans to obtain a quantifiable and sensitive marker for viral replication to further MERS-CoV animal model development."
372,"Advanced age was significantly associated with increased SARS-related deaths, primarily due to the onset of early- and late-stage acute respiratory distress syndrome (ARDS) and pulmonary fibrosis."
373,"Discussion Severe Acute Respiratory Syndrome coronavirus 2 (SARS-CoV-2), the virus responsible for causing COVID-19, is primarily transmitted from person-to-person through close contact (approximately 6 ft) by respiratory droplets."
374,"For some emerging pathogens the bat origin has been confirmed (such as lyssaviruses, henipaviruses, coronaviruses), for other it has been suggested (filoviruses)."
375,"The emergence of highly pathogenic coronaviruses severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV) is a concern for global public health, as there is a lack of efficacious vaccine platforms and antiviral therapeutic strategies."
376, Research studies of infectious disease outbreaks in wild species of the cat family Felidae have revealed unusual details regarding forces that shape population survival and genetic resistance in these species.
377,The spike protein of coronaviruses is the main driving force for host cell recognition.
378,"As proof-of-concept, we measure the NII for different epitopes on an immunogen comprised of the receptor-binding domain from MERS coronavirus (MERS-CoV)."
379,Introduction: The Middle East Respiratory Syndrome Coronavirus (MERS-CoV) is an important emerging respiratory pathogen.
380,"SARS coronavirus (SARS-CoV), the causative agent of the large SARS outbreak in 2003, originated in bats."
381," On 10 January 2020, a new coronavirus causing a pneumonia outbreak in Wuhan City in central China was denoted as 2019-nCoV by the World Health Organization (WHO)."
382,"It is likely that there are additional, as yet unidentified viruses in camels with the potential to cause disease in humans."
383,These data suggest that rabbit coronavirus infection may progress to dilated cardiomyopathy.
384,"While human strains of Coronavirus are associated with about 15% of cases of the common cold, the SARS-CoV-2 may present with varying degrees of severity, from flu-like symptoms to death."
385,"We summarize current understanding of the induction of a proinflammatory cytokine storm by other highly pathogenic human coronaviruses, their adaptation to humans and their usurpation of the cell death programmes."
386,The molecular biology of coronaviruses and particular features of the human coronavirus 229E (HCoV 229E) indicate that HCoV 229E-based vaccine vectors can become a new class of highly efficient vaccines.
387,The elimination of pulmonary SARS-CoV infection required the activation of B cells by CD4+ T cells.
388,"The first is the discovery of microRNAs (miRNAs), which regulate almost every cellular process and are required for some viral infections, including hepatitis C virus (HCV)."
389,"As of 28 January 2020, there are in excess of 4,500 laboratory-confirmed cases, with > 100 known deaths."
390,"ABSTRACTNovel Coronavirus (nCoV) outbreak in the city of Wuhan, China during December 2019, has now spread to various countries across the globe triggering a heightened containment effort."
391,We show evidence that the novel coronavirus (2019-nCov) is not-mosaic consisting in almost half of its genome of a distinct lineage within the betacoronavirus.
392,"To assess the temporal dynamics of Middle East respiratory syndrome coronavirus (MERS-CoV) infection in dromedary camels, specimens were collected at 1–2 month intervals from 2 independent groups of animals during April 2013–May 2014 in Al-Ahsa Province, Saudi Arabia, and tested for MERS-CoV RNA by reverse transcription PCR."
393,Cell entry of coronaviruses depends on binding of the viral spike (S) proteins to cellular receptors and on S protein priming by host cell proteases.
394,HCoV-EMC/2012 is the sixth coronavirus known to infect humans and the first human virus within betacoronavirus lineage C.
395,"Rapid diagnostics, vaccines and therapeutics are important interventions for the management of the 2019 novel coronavirus (2019-nCoV) outbreak."
396,"On January 9 2020, the World Health Organization (WHO) declared the identification, by Chinese Health authorities, of a novel coronavirus, further classified as SARS-CoV-2 responsible of a disease (COVID-19) ranging from asymptomatic cases to severe respiratory involvement."
397,"The significance of bats as sources of emerging infectious diseases has been increasingly appreciated, and new data have been accumulated rapidly during recent years."
398,"These features trigger a cytokine storm that activates the inflammasome, leading to increased edema in lungs causing the acute respiratory distress syndrome (ARDS)4-6, the leading cause of death in SARS-CoV-1 and SARS-CoV-2 infection7,8."
399,These proteins are important targets for antiviral therapies and vaccines.
400,"The MERS coronavirus (MERS-CoV) has spread in the Middle East, but cases originating in the Middle East have also occurred in the European Union and the USA."
401,"Specifically, in the 5′-part spanning the first 11,498 nucleotides and the last 3′-part spanning 24,341–30,696 positions, 2019-nCoV and RaTG13 formed a single cluster with Bat_SARS-like coronavirus sequences, whereas in the middle region spanning the 3′-end of ORF1a, the ORF1b and almost half of the spike regions, 2019-nCoV and RaTG13 grouped in a separate distant lineage within the sarbecovirus branch."
402,Results obtained from our analyses suggest that the 2019-nCoV appears to be a recombinant virus between the bat coronavirus and an origin-unknown coronavirus.
403,"This report provides an account of award lectures, invited keynote addresses and oral presentations during the meeting."
404,"In 2012, a novel coronavirus (CoV) associated with severe respiratory disease, Middle East respiratory syndrome (MERS-CoV; previously known as human coronavirus–Erasmus Medical Center or hCoV-EMC), emerged in the Arabian Peninsula."
405,"In the past twenty years, two additional coronavirus epidemics have occurred."
406,Animal models are needed for studying pathogenesis and for development of preventive and therapeutic agents against MERS-CoV infection.
407,"However, under the strict control policy the novel coronavirus does not spread naturally outside Hubei Province, and none of the prediction closes to the real situation."
408,Introduction: the current worldwide outbreak of Coronavirus disease 2019 (COVID-19) due to a novel coronavirus (SARS-CoV-2) is seriously threatening the public health.
409,The spread of SARS-CoV-2 has been faster than any other coronaviruses that have succeeded in crossing the animal-human barrier.
410,"The objective of the present work was to identify, using SARS coronavirus (SARS-CoV) mouse infection models, immune factors responsible for clearing of the virus."
411,"Emerging and re-emerging pathogens represent a substantial threat to public health, as demonstrated with numerous outbreaks over the past years, including the 2013–2016 outbreak of Ebola virus in western Africa."
412,"Hiltonol® at 5, 1, 0.5 or 0.25 mg/kg/day by intranasal (i.n.)"
413,"It is estimated that there are more than 500,000 new infections annually in Egypt, the country with the highest HCV prevalence."
414,"The coronavirus disease 19 (COVID-19) is a highly transmittable and pathogenic viral infection caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which emerged in Wuhan, China and spread around the world."
415,Scientific advancements since the 2002–2003 severe acute respiratory syndrome coronavirus (SARS-CoV) pandemic allowed for rapid progress in our understanding of the epidemiology and pathogenesis of MERS-CoV and the development of therapeutics.
416,The scientific interest on coronaviruses increased after the emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) outbreaks in 2002-2003 followed by Middle East Respiratory Syndrome CoV (MERS-CoV).
417,"ETEC K99 was significantly affected by age (P <0.01; OR: 1.812; CI 95%: 0.566–1.769), colostrum feeding practice (P <0.01; OR: 5.525; CI 95%: 2.025–15.076), rotavirus infection (P <0.001; OR: 2.220; CI 95%: 0.273–1.251), vaccination of pregnant dams with combined vaccine against rotavirus, coronavirus and E. coli (K99) (P <0.001; OR: 4.753; CI 95%: 2.124–10.641), and vitamin E and selenium administration to the pregnant dam (P <0.01; OR: 3.933; CI 95%: 0.703–1.248)."
418,Middle East Respiratory Syndrome coronavirus (MERS-CoV) has repeatedly caused outbreaks in the Arabian Peninsula.
419,"In this study, global correspondence analysis (CA), within-group correspondence analysis (WCA) and between-group correspondence analysis (BCA) were performed among different genes in coronavirus viral sequences."
420,"Considering the potential threat of a pandemic, scientists and physicians have been racing to understand this new virus and the pathophysiology of this disease to uncover possible treatment regimens and discover effective therapeutic agents and vaccines."
421,We performed a structural analysis of the receptor binding domain (RBD) of spike glycoprotein responsible for entry of coronaviruses into host cells.
422," Background An ongoing outbreak of pneumonia associated with a novel coronavirus was reported in Wuhan city, Hubei province, China."
423,Information about the open-access article 'Wuhan novel coronavirus 2019nCoV' in DOAJ.
424,"RESULTS: The CC mice exhibited a range of disease manifestations upon infections, and we used this natural variation to identify strains with mortality after infection and strains exhibiting no mortality."
425, The recent Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak poses a serious threat to public health.
426,"On the basis of similarities with other coronavirus infections, SARS might, in part, be immune mediated."
427,"Before 2003, two human CoVs (HCoVs) were known to cause mild illness, such as common cold."
428,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) became a global human health threat since its first documentation in humans in 2012.
429,"Molecular clock analysis showed that the 2 human infections of this betacoronavirus in June 2012 (EMC/2012) and September 2012 (England/Qatar/2012) share a common virus ancestor most likely considerably before early 2012, suggesting the human diversity is the result of multiple zoonotic events."
430,"To date, no data on the immunogenicity of the replication-defective vaccinia virus (derived from the Tiantan strain) (rNTV)-based HCV vaccine in primates have been reported."
431,"The newly emerging severe acute respiratory syndrome coronavirus (SARS-CoV) and reemerging influenza virus cause disproportionate disease in the aged, who are also notoriously difficult to successfully vaccinate, likely due to immunosenescence."
432,It is recognized that FCoV can occur in two different serotypes.
433," Background The rapid spread of the coronavirus disease 2019 (COVID-19), caused by a zoonotic beta-coronavirus entitled 2019 novel coronavirus (2019-nCoV), has become a global threat."
434,"Among these antibodies, m396 and S230.15 exhibit exceptional potency and cross-reactivity as they neutralize isolates from the first and second outbreaks and from palm civets both in vitroand in mice."
435,After the outbreak of the middle east respiratory syndrome (MERS) worldwide in 2012.
436,Human coronaviruses (hCoVs) can be divided into low pathogenic and highly pathogenic coronaviruses.
437,In this study we demonstrate the ability of small interfering RNA (siRNA) mediated RNA interference (RNAi) to inhibit the replication of virulent FCoV strain FIPV WSU 79-1146 in an immortalised feline cell line.
438,"In the last twenty years, several viral epidemics such as the severe acute respiratory syndrome coronavirus (SARS-CoV) in 2002 to 2003, and H1N1 influenza in 2009, have been recorded."
439,"Our results are consistent with a hypothesis of viral host jumping events, concomitant with the reassortment of bird and mammalian coronaviruses, a scenario analogous to earlier outbreaks of influenzae."
440,The TRN-rewired viruses are attenuated and protect against lethal SARS-CoV challenge.
441,DNA vaccines induce humoral and cellular immune responses in animal models and humans.
442," The recent identification of a novel human coronavirus responsible of a SARS-like illness in the Middle-East a decade after the SARS pandemic, demonstrates that reemergence of a SARS-like coronavirus from an animal reservoir remains a credible threat."
443,The sequences NC_004718.3 of SARS coronavirus6 genes were utilized to define the protein products of SARS-CoV-2.
444,"In the absence of a rapid diagnostic test, therapy or vaccine, isolation of individuals diagnosed with SARS and quarantine of individuals feared exposed to SARS virus were used to control the spread of infection."
445,Cross-species transmission of zoonotic coronaviruses (CoVs) can result in pandemic disease outbreaks.
446,The comparative studies of other coronaviruses offer insights into the understanding of SARS virus.
447,"2019-nCoV uses the same cell entry receptor, angiotensin-converting enzyme 2 (ACE2), as SARS-CoV."
448,Chloroquine has been sporadically used in treating SARS-CoV-2 infection.
449,Here we reported a novel role of IFI204 that specifically inhibits the IRF7-mediated type I interferons response during viral infection.
450,"The fusion protein gene of SARS coronavirus (SARS-CoV) was cloned and characterized, and shortly thereafter, angiotensin-converting enzyme 2 (ACE2) was shown to be its functional receptor."
451,"The genome contains 30,119 nucleotides and contains at least 10 predicted open reading frames, 9 of which are predicted to be expressed from a nested set of seven subgenomic mRNAs."
452,"Besides the commonly used S protein, the nsp3 protein has not been tested in any coronavirus vaccine studies and was selected for further investigation."
453,"Using an avian coronavirus spike protein as a model antigen, sVLPs were prepared by incubating 100 nm gold nanoparticles in a solution containing an optimized concentration of viral proteins."
454,"Moreover, we found that LY6E also efficiently restricted the entry mediated by the envelope spike proteins of other human coronaviruses, including the currently pandemic SARS-CoV-2."
455,"Taken together, this is the first experimental investigation to use an animal model to demonstrate a gain-of-function evolution of SIVcpz into pandemic HIV-1."
456,"The seventh novel human infecting Betacoronavirus that causes pneumonia (2019 novel coronavirus, 2019-nCoV) originated in Wuhan, China."
457,It is caused by a novel coronavirus named SARS-CoV-2 with elusive origin.
458,Evaluations of an inactivated whole virus vaccine in ferrets and nonhuman primates and a virus-like-particle vaccine in mice induced protection against infection but challenged animals exhibited an immunopathologic-type lung disease.
459,"Over 100,000 cases of COVID-19 patients infected with the novel coronavirus SARS-COV-2 have been reported worldwide in approximately 2 months, resulting in over 3000 deaths."
460,"A new disease, severe atypical respiratory syndrome (SARS), emerged in China in late 2002 and developed into the first epidemic of the 21st century."
461,"To analyze the immunogenicity of the severe acute respiratory syndrome (SARS) coronavirus (CoV), SARS-CoV, spike DNA vaccine and the immunoregulatory activity of interleukin-2 (IL-2), DNA vaccine plasmids pcDNA-S and pcDNA-IL-2 were constructed and inoculated into BALB/c mice with or without pcDNA-IL-2 by using three different immunization routes (the intramuscular route, electroporation, or the oral route with live attenuated Salmonella enterica serovar Typhimurium)."
462,Hepatitis C Virus (HCV) infects 2% of the world’s population and is the leading cause of liver disease and liver transplantation.
463,Middle East respiratory syndrome coronavirus (MERS-CoV) causes life-threatening disease.
464,"SARS virus caused no deaths in juveniles, but locomotion of infected juveniles became slower."
465," There is a current worldwide outbreak of the novel coronavirus Covid-19 (coronavirus disease 2019; the pathogen called SARS-CoV-2; previously 2019-nCoV), which originated from Wuhan in China and has now spread to 6 continents including 66 countries, as of 24:00 on March 2, 2020."
466," In this study, we infected NOD/Scid/Jak3null mice engrafted human peripheral blood leukocytes (hu-PBL-NOJ) with measles virus Edmonston B strain (MV-Edm) expressing hepatitis C virus (HCV) envelope proteins (rMV-E1E2) to evaluate the immunogenicity as a vaccine candidate."
467,Middle East respiratory syndrome coronavirus (MERS-CoV) causes severe disease in human with an overall case-fatality rate of >35%.
468,"The emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) and Middle East Respiratory Syndrome coronavirus (MERS-CoV), two strains of animal coronaviruses that crossed the species barrier to infect and cause severe respiratory infections in humans within the last 12 years, have taught us that coronaviruses represent a global threat that does not recognize international borders."
469,"Recently, two coronaviruses, severe acute respiratory syndrome coronavirus and Middle East respiratory syndrome coronavirus, have emerged to cause unusually severe respiratory disease in humans."
470,"In this review article, we start with an introduction on the genetic diversity of hepatitis C virus and then focus on the newly discovered viruses closely related to hepatitis C virus."
471,229E displays a species-specific host range restriction whose genetic basis was studied in human-mouse hybrids.
472,"Recently, a novel coronavirus was identified as the etiological agent of severe acute respiratory syndrome (SARS)."
473,"A number of vaccine candidates have been developed on the basis of viral vectors, recombinant proteins, DNAs, nanoparticles, and recombinant MERS-CoV, and some of them have shown efficacy in laboratory animals."
474,Mental health and a novel coronavirus (2019-nCoV) in China
475,The syndrome ranges from asymptomatic and mild cases to severe pneumonia and death.
476,"An efficient vaccine for the prophylaxis of humans in hotspots of the infection (e.g., Saudi Arabia) is necessary but no commercial vaccines are yet approved."
477,"The CoV responsible for an outbreak of severe acute respiratory disease (SARS-CoV) in 2002–03 likely originated as a bat coronavirus which, during replication in an intermediate host (such as the palm civet), evolved to be able to infect humans efficiently."
478,"Subsequent studies have indicated that the SARS coronavirus is of animal origin, that its precursor is still present in animal populations within the region, and that live-animal markets in southern China may have provided the animal-human interphase that allowed this precursor virus to adapt to human-human transmission."
479,SARS virus caused serious deaths in adults.
480,Comparisons were made between human enteric coronaviruses and the enteric coronaviruses of pigs and calves by negative staining.
481,The Middle East respiratory syndrome coronavirus (MERS-CoV) was recently identified as the causative agent of a severe pneumonia.
482, The disease outbreak caused by Middle East respiratory syndrome coronavirus (MERS-CoV) is still ongoing in the Middle East.
483,Human coronaviruses (HCoVs) are large RNA viruses that infect the human respiratory tract.
484,"Feline infectious peritonitis (FIP), caused by a mutated feline coronavirus, is one of the most serious and fatal viral diseases in cats."
485,"We show that SARS-CoV-2 S uses ACE2 to enter cells and that the receptor-binding domains of SARS-CoV-2 S and SARS-CoV S bind with similar affinities to human ACE2, correlating with the efficient spread of SARS-CoV-2 among humans."
486,"Many SARS-like coronaviruses (SL-CoVs) have been detected in bats, particularly those that reside in China, Europe, and Africa."
487,"Hepatitis C virus displays a narrow host species tropism, naturally infecting only humans, although chimpanzees are also susceptible to experimental infection."
488,"This paper aggregates and consolidates the epidemiology, clinical manifestations, diagnosis, treatments and preventions of this new type of coronavirus."
489,"The recombination occurred within the viral spike glycoprotein, which recognizes cell surface receptor."
490,The VelocImmune and VelociGene technologies are powerful platforms that can be used to rapidly respond to emerging epidemics.
491,"This review describes several aspects essential to develop SARS-CoV vaccines, such as the correlates of protection, virus serotypes, vaccination side effects, and bio-safeguards that can be engineered into recombinant vaccine approaches based on the SARS-CoV genome."
492,The outbreak of coronavirus disease 2019 (COVID-19) has aroused a global alert.
493,Environmental survival and microbicide inactivation of coronaviruses
494,The sporadic nature of these infections hampers our understanding of these diseases and limits the opportunities to design appropriate medical countermeasures against them.
495,The course of pathogenesis and sites of detected viral RNA and antigen was dependent both on animal species and virus strain but the results clearly showed that these viruses replicated and disseminated in the central nervous system (CNS) of these primates.
496,The humanized mAb Synagis (palivizumab) remains still the only mAb against respiratory syncytial virus (RSV) infections approved by the U.S. Food and Drug Administration (FDA).
497,"The cellular and humoral immune responses were assessed by enzyme-linked immunosorbent assays, lymphocyte proliferation assays, enzyme-linked immunospot assays, and fluorescence-activated cell sorter analyses."
498,"HCoV-229E is a proven common cold virus in healthy adults, so it is probable that both viruses induce comparable symptoms in adults, even though their mode of infection differs."
499,"In this review, we present factors to consider in establishing an animal model for the study of novel coronaviruses and compare the different animal models that have been employed to study SARS-CoV and MERS-CoV."
500,It is hoped that lessons from such studies will help us to understand more about the pathogenesis of SARS in humans and to prevent or control outbreaks of SARS in the future.
501, Involvement of viruses in human neurodegenerative diseases and the underlying pathologic mechanisms remain generally unclear.
502,"Human coronavirus 229E, an enveloped, RNA-containing virus, causes respiratory illness in man and is serologically related to murine coronavirus JHM, which causes acute and chronic demyelination in rodents."
503,": The outbreaks of emerging infectious diseases caused by pathogens such as SARS coronavirus, H5N1, H1N1, and recently H7N9 influenza viruses, have been associated with significant mortality and morbidity in humans."
504,"Using SARS-CoV as a model, dynamic transcriptional network changes and disease-associated phenotypes have been identified in different genetic backgrounds, leading to the promise of population-wide discovery of the underpinnings of Coronavirus pathogenesis."
505,"The first small molecule inhibitor of Hepatitis C Virus (HCV), the NS3 protease inhibitor BILN-2061, entered phase 2 clinical trials, producing a striking reduction in viral load in treated individuals."
506," Avian coronavirus infectious bronchitis virus (IBV) is a respiratory pathogen of chickens, causing severe economic losses in poultry industry worldwide."
507,"The disease is transmitted by inhalation or contact with infected droplets and the incubation period ranges from 2 to 14 d. The symptoms are usually fever, cough, sore throat, breathlessness, fatigue, malaise among others."
508,SARS coronavirus infection: pathology and pathogenesis of an emerging virus disease
509," Middle East Respiratory Syndrome (MERS) is a highly lethal pulmonary infection caused by a coronavirus (CoV), MERS-CoV."
510,SARS-CoV infected over 8000 people with approximately 10% mortality rate before it was controlled by public health measures of isolation of infected individuals and contacts.
511,"Accordingly, it seems important to identify and document the coronaviruses in animal reservoirs, many of which are uncharacterized and potentially missed by more standard diagnostic assays."
512,The emergence of Middle East respiratory syndrome coronavirus (MERS-CoV) in 2012 marked the second introduction of a highly pathogenic coronavirus into the human population in the twenty-first century.
