,pid,newpid,category,sent,newscore
180938,tztghghi,25220,antihiv, Methods used to control microbiological problems are discussed.,0.23014358506850857
180949,rn3bjc9d,742,antihiv,Compounds with modifications at the 2′-position show different patterns of inhibition.,0.23011289073059782
180888,lbiguzyf,4410,antihiv,"Compounds 6a, 6b, 6c and 6d exhibited notable antiviral activity against Coxsackie B4 virus, at EC50 values ranging from 0.4 to 2.1μg/mL.",0.2300529237099173
180987,crj0yqmx,14547,antihiv,"Instead, the compound could depress the activity of IMPDH type II.",0.23002078859146102
181007,iks3crqb,24211,antihiv,"It has been reported that a cyclophilin inhibitor, cyclosporin A (CsA), could inhibit the replication of coronaviruses.",0.22980112043788115
180918,k7cosg5s,14188,antihiv,"Anti-inflammatory activity of four Glycyrrhiza species, G, glabra, G. uralensis, G. inflata, and G. echinata roots was assessed against COX-1 inhibition revealing that phenolics rather than glycyrrhizin are biologically active in this assay.",0.2293991134899097
180963,wo20ioz1,11748,antihiv,Various factors that were expected to stimulate the adoption of orphan drug development were found to be important barriers.,0.22921738771962624
180968,hr46kv03,6847,antihiv,"It is shown that chemical modification of GA is a promising way of designing new highly active antiviral drugs for the prophylaxis and treatment of HIV, hepatitis B and C, corona-virus, and herpes simplex virus infections.",0.2290919010204675
180966,qx8emdlr,10305,antihiv,(4) The concept obtained with the entry inhibitor Myrcludex B demonstrates that NTCP is a suitable target for clinical interference with viral entry.,0.22889537789617082
180956,u7sjblrc,1623,antihiv,"Furthermore, SB203580 (a p38 inhibitor) or SP600125 (a JNK inhibitor) dose-dependently inhibited the viral replication in the host cells, whereas PD98059 (an ERK inhibitor) was not effective.",0.22887863396801533
181015,3h165wae,12145,antihiv,"Linezolid, daptomycin and tigecycline may represent therapeutic options for infections caused by these resistant Gram-positive organisms.",0.2288506090007802
180950,qym6jch0,1261,antihiv, Synthesis and evaluation of new scaffold phenylisoserine derivatives connected with the essential functional groups against SARS CoV 3CL protease are described.,0.2287837629114548
180917,hj675z1b,260,antihiv,"SARS-CoV-2, a member of the coronavirus family, has caused a global public health emergency.1 Based on our analysis of hepatitis C virus and coronavirus replication, and the molecular structures and activities of viral inhibitors, we previously reasoned that the FDA-approved heptatitis C drug EPCLUSA (Sofosbuvir/Velpatasvir) should inhibit coronaviruses, including SARS-CoV-2.2 Here, using model polymerase extension experiments, we demonstrate that the activated triphosphate form of Sofosbuvir is incorporated by low-fidelity polymerases and SARS-CoV RNA-dependent RNA polymerase (RdRp), and blocks further incorporation by these polymerases; the activated triphosphate form of Sofosbuvir is not incorporated by a host-like high-fidelity DNA polymerase.",0.22853339115721816
180958,mfy5ln8w,4582,antihiv,The molecular interaction between the compounds and cysteine protease (papain) was found to be very similar to the interactions observed with the respective epoxide inhibitor (E-64c) of papain.,0.22849130769110537
180920,b26ldlrb,10042,antihiv,"It also exhibited inhibitory effect on HIV-1 (IIIB) and HIV-2 (ROD), with an EC50 of 13.8±1.3 and 57.1±15μg/ml, respectively.",0.2283434434149887
180965,1i56jyeu,22348,antihiv,Here we discuss the current view on the balancing act between virus-induced IFN responses and the viral counterplayers.,0.22830324743772373
180983,5o9bbspc,305,antihiv,Conclusion Despite its small sample size our survey shows that hydroxychloroquine treatment is significantly associated with viral load reduction/disappearance in COVID-19 patients and its effect is reinforced by azithromycin.,0.2280867462511632
180907,hyd6fgu7,10662,antihiv,"R.Dahlgren leaves, Glycyrrhiza glabra L. root and Olea europaea L. leaves were found to have strong significant antiviral activity with a 50% inhibitory concentration (IC50) < 300 μg/ml.",0.2275765877802301
180984,wevcmq30,1042,antihiv,"Benzotriazole esters have been reported as potent nonpeptidic inhibitors of the enzyme, but their exact mechanism of action remains unclear.",0.2274951961124092
180981,l93978vq,21353,antihiv,"Unlike in established cells, toremifene had marginal activity when tested in antigen presenting cells, with high apparent cytotoxicity, also limiting its potential as a therapeutic option.",0.22746407839549865
180885,e4blejns,23523,antihiv,[Image: see text] A strategy for the efficient two-step synthesis of triazole derivatives of oxindoles and spirooxindoles is presented.,0.22731647723037918
180975,p6d0nx01,16892,antihiv,"Thus, there is a great need for the development of effective shorter drug regimens to improve clinical outcome and strengthen TB control.",0.227235838946778
180935,rey2m4nq,25692,antihiv,Samples for which Simplexa™ and TAC results were discordant underwent verification testing.,0.2271888304212933
181049,jqxad6ao,24263,antihiv,These features suggest that HR121 and HR212 can serve as potent inhibitors of SARS-CoV entry.,0.2271691407678404
181022,p0ye9lcx,7476,antihiv,Updates were also given on the use of the currently licensed neuraminidase inhibitors.,0.227125167886587
181021,66kw1ubk,4212,antihiv,"Therefore, viral RNA capping has emerged as an interesting field for antiviral drug design.",0.2270307639287631
180952,uya43kyh,17391,antihiv,Tyrosinase inhibition activity of S. muticum Neutrase extract was 41.3% higher compared to other enzymes.,0.2269890806026501
180978,ieicuxe4,14210,antihiv,We have therefore investigated the HIV-1 protease inhibition potential of functionalized Keggin- and Dawson-type POMs with organic side chains.,0.22686128682024115
180951,rv8yosr7,10522,antihiv,"Five best predicted compounds (NSC122819, NSC345647, NSC319990, NSC50650, and NSC5069) were tested against bacterial expressed YHV.",0.22669476486554008
180977,x022ou4y,3489,antihiv,"However, investigative use of said agents, and the subsequent characterisation of the role Cdc42 plays in viral entry processes has been lacking.",0.22641791722141918
180982,oz2ztmzo,9480,antihiv,Our results suggest B. papyrifera constituents as promising candidates for development into potential anti-coronaviral agents.,0.22640122878351576
181006,nv6jyagd,6914,antihiv,CQ significantly decreased the viral replication at concentrations lower than in clinical usage.,0.22631974270572575
181024,zxganumj,2507,antihiv,Three candidates had encouraging results for the development of new anti-SARS compounds.,0.22631549571781817
180916,wh0uw4xr,6479,antihiv,"A third keynote address, by Armand Sprecher, related the difficulties and successes of Médicins Sans Frontières in West Africa ravaged by the Ebola outbreak.",0.22630568553432995
180979,8aa0afjt,21829,antihiv,"The present review focuses on aptamers, SELEX procedures, and aptamer-based biosensors (aptasensors) for the detection of pathogenic microorganisms and viruses.",0.2262489857754748
181034,i08zc62d,2959,antihiv,"However, the development of bacterial sialidase inhibitors has been much less successful.",0.22622992969845018
180948,wx7nheay,57,antihiv,SUMMARYA new coronavirus (CoV) identified as COVID-19 virus is the etiological agent responsible for the 2019-2020 viral pneumonia outbreak that commenced in Wuhan1-4.,0.22621012667421936
181023,4g5dur1n,4876,antihiv,Two candidates had encouraging results for the development of new anti-SARS compounds.,0.22611834246275586
181032,imwjoecx,18523,antihiv,Several microbicides have been researched with various levels of success.,0.2258584328204133
180783,3gz4dyie,10422,antihiv,"The docking result showed that AD3BF2D ligand (N-[(1S,6R)-5-amino-5-{[(2R,3S,4S)-3,4-dihydroxy-4-(hydroxymethyl) tetrahydrofuran-2-yl]oxy}-4-formylcyclohex-3-en-1-yl]acetamide-3-(1-ethylpropoxy)-1-cyclohexene-1-carboxylate) had better binding energy values than standard oseltamivir.",0.22578175496294356
180953,qefiw4ho,80,antihiv,"To address these unmet medical needs, we used a South Korean MERS-CoV clinical isolate and screened 5,406 compounds, including United States Food and Drug Administration (FDA)-approved drugs and bioactive molecules, for their activity against the isolate.",0.2257565732481031
181012,r8zfdsix,7938,antihiv,Development and high-throughput screening of efficacious drugs is therefore critical.,0.22549663942477804
181019,txbe6waf,22611,antihiv,RT-LAMP had high sensitivity and specificity for detection of CVB3 infection.,0.225448205320116
180991,ju9zj2de,5418,antihiv, This chapter explains the application of shikimic acid as preventive medicine for the outbreak of swine or Avian flu due to H1N1 virus.,0.22541749972385622
181014,z29b30sd,20045,antihiv,The inhibitory activity of the extract was also not reduced after pronase digestion.,0.2253176605724927
180990,cm61h8z5,16105,antihiv,"Current data on approved and novel treatments for non-influenza respiratory viruses such as MERS-CoV, respiratory syncytial virus (RSV) and rhinoviruses and the challenges of treating immunocompromised patients with respiratory infections was highlighted.",0.2252906709096435
180998,r5p5helx,2810,antihiv,Drug repurposing that relate to new uses for old drugs has emerged as a novel approach for drug development.,0.22524513001008617
180962,h6t35906,1511,antihiv,The present research hence has suggested that more attentions should be paid to compounds belonging to this family to develop novel agrochemicals or medicines.,0.22510179692423593
180964,8rsix8rc,959,antihiv,"RESULTS: However, our data suggested that NH(4)Cl blocked infection by preventing the movement of PV viral particles from the early endosome to the caveosome as was shown for JC virus [1,2].",0.22509214384901122
180993,eamctnik,23239,antihiv,"This observation led to the discovery that several of the 1,7-DAAC derivatives are potent in vitro inhibitors of Plasmodium falciparum, and in general, are more efficacious against CQ-resistant strains than against CQ-susceptible strains.",0.2250750194501872
180994,oz7hras7,18388,antihiv,"Visual problems have been noted in EBOV survivors, and viral RNA has been isolated from semen up to nine months post-infection.",0.22506501337116142
180986,mnhm7jdo,7587,antihiv,The others are used in the treatment of herpesvirus (e.g.,0.225017569822421
181033,r5p5helx,2816,antihiv,The literature review suggest that serendipity plays a major role in the drug development.,0.2249734802666717
180972,ytq6ucsd,11113,antihiv,The 2014 International Symposium on HIV and Emerging Infectious Diseases (ISHEID) provided a forum for investigators to hear the latest research developments in the clinical management of HIV and HCV infections as well as HIV cure research.,0.22486018310934014
180973,6hcvh8f0,19710,antihiv,"Here we showed that Oblongifolin M (OM), an active compound isolated from Garcinia oblongifolia, potently inhibited EV71 infection in a dose dependent manner.",0.22482240065012277
181013,gxkma77a,8586,antihiv,Further evaluation verified that 10f and 10i were RT DNA polymerase inhibitors and exhibited better activities and drug resistance folds compared to NVP against seven NNRTI-resistant strains carrying different mutations.,0.2248213398766426
180925,j0go8fw5,8270,antihiv,"Although effective over-the-counter products have been described that alleviate symptoms associated with the common cold [Anzueto, A., Niederman, M.S., 2003.",0.2248020631794016
181005,p0l1kv6n,14907,antihiv,"Effective inhibitors of the picornaviral 3C proteinase have the potential to become effective antiviral drugs against human diseases such as the common cold, HAV, enteroviral infections, and diseases caused by related + RNA viruses.",0.22477491370655484
181039,7pim2j7z,24556,antihiv,"Although use of modern drugs for inflammation has a relieving effect, it is still unsatisfactory.",0.22476096801288947
181027,7evcqd4m,2803,antihiv,This chapter reviews several strategies that aim at counteracting the adaptive capacity of viral quasispecies.,0.22473657340680403
180980,22vlqzzh,24033,antihiv,"The guanidine group of Arg152 has binding affinities to the hydrophilic nature of the inhibitors (-OH and =O groups), as identified by docking of andrographolide (CID: 5318517) on neuraminidase.",0.22456827647748673
180988,qmg58cgr,132,antihiv,We obtained a series of derivatives from those lead compounds by our structure-based optimization policy (SBOP).,0.2245461217888201
180974,7xjdryoq,11949,antihiv,"The characterization of the consensus sequence-based synthetic viruses and their comparison to natural isolates demonstrated that CHIKV LS3 and LS3-GFP are suitable and representative tools to study CHIKV-host interactions, screen for antiviral compounds and unravel their mode of action.",0.2245362702075721
180970,4x53wh6k,6395,antihiv,Increasing trends of incidences of several of these bacteria causing all nosocomial infections or nosocomial bloodstream infections were noted from 1991 to 2003.,0.22450343054060956
181059,7w1t5v18,12698,antihiv,The extent of papaverine-induced suppression of viral growth was dependent on drug dose and treatment regimen.,0.22444190986802598
180992,i33xzsfz,22500,antihiv,"Then, aptamer definition and selection, with a brief history of aptamers development against various pathogens and toxins were reviewed.",0.22426167506493544
180976,ps4q5umj,13522,antihiv,"The aim of the study was to investigate the effects of selenomethionine (SeMet), the major component of organic selenium, on OTA-induced PCV2 replication promotion and its potential mechanism.",0.22421749330482377
181026,unf2388q,12626,antihiv,"The mucins showed high inhibitory activity for H. pylori, which was significantly decreased after the removal of sialic acids from the mucins.",0.22421598663015846
180997,33gvt7pe,3093,antihiv,"However, resistance has become a main challenge with these direct-acting antivirals, because HCV, an RNA virus, is notoriously prone to mutation, and a single mutation in the viral target may prevent the binding of an inhibitor, and rendering it ineffective.",0.22417179097719808
181000,thnj9c8f,19192,antihiv,Analysis revealed the disease to be due to a novel virus which was named Middle East Respiratory Coronavirus (MERS-CoV).,0.2241448421026489
181045,96jqjs64,23742,antihiv,"Apart from other types of alkaloids, indole, tropane, and isoquinoline alkaloids are very important.",0.22401707859282743
181016,n8tvglif,24499,antihiv,"For the present paper, SARS was selected as the first application of LRD to an infectious disease.",0.22400039713172787
180936,1ksfo0pr,2103,antihiv, Cavally virus (CavV) is a mosquito-borne plus-strand RNA virus in the family Mesoniviridae (order Nidovirales).,0.2238508805555185
181056,1ghbutov,2455,antihiv,"In conclusion, our data suggested that PT-1 may be developed as a new anti-HIV-1 agent through its effects on entry inhibition.",0.2237959802531026
180905,yvsusriy,25298,antihiv,"A cohort of 153 children between 1–18 years (mean age 5 years), displaying acute symptoms of common cold were randomly assigned to treatment with a nasal spray containing iota-carrageenan (0.12%) as verum or 0.9% sodium chloride solution as placebo for seven days.",0.2235251917536648
181010,vi1fgbug,4529,antihiv,This observation was expanded by profiling the inhibitory activity of the nonselective isopeptidase inhibitor NSC 632839 against DUBs and deSUMOylases.,0.22351955732729323
180881,ldk21iig,7287,antihiv," The 32nd International Conference on Antiviral Research (ICAR), sponsored by the International Society for Antiviral Research (ISAR), was held in Baltimore, Maryland, USA, on May 12–15, 2019.",0.22351823573182972
181009,cxxk09t2,10492,antihiv,"CONCLUSIONS: We hypothesize that the inhibitors of viral p7 identified in this screen may be a new class of potent agents, but further confirmation in vitro and in vivo is essential.",0.2234074412525841
181065,sqxe9eys,3259,antihiv,Slow development of tAP inhibition by this inhibitor could be demonstrated.,0.22336834211561407
181058,qmg58cgr,129,antihiv,It is urgent to generate new chemical entities against this virus.,0.22324035269931264
180960,42vqmndl,5019,antihiv,"While no inhibition of the sialate-4-O-acetylesterases from mouse hepatitis virus strain S or sialodacryoadenitis virus was found, a 9-O-methyl derivative displayed inhibitory activity against recombinant sialate-9-O-acetylesterase from influenza C virus.",0.2231194387310399
181052,79v0hdi9,6698,antihiv,"Of the 727 compounds screened, 84 were found to have a significant anti-coronavirus effect.",0.22309291031489592
180937,lxtuig9w,4968,antihiv,"AT-527 is the hemi-sulfate salt of AT-511, a novel phosphoramidate prodrug of 2’-fluoro-2’-C-methylguanosine-5'-monophosphate that has potent in vitro activity against HCV.",0.2230905401030091
180959,8xz0ddci,347,antihiv,"As of 0:00 am February 9, 2020, a total of 37,287 cases have been confirmed infection of 2019-nCoV in China mainland, and 302 cases have also been cumulatively reported from 24 countries.",0.22301068931538492
181037,7hwscr6i,25398,antihiv,"We then look ahead to future applications of these viral entry/fusion inhibitors, either alone or in combination with specific and nonspecific MERS-CoV replication inhibitors, for the treatment and prevention of MERS-CoV infection.",0.2230090890740027
180995,ua1xed69,14530,antihiv,"The plant is well known among the people of diverse cultures across Japan, Korea, China and North-East India for its medicinal properties.",0.22295364304048082
181067,7u1a198p,6379,antihiv,"Foremost are the viral neuraminidase inhibitors oseltamivir and zanamivir, which have already been used to treat human influenza A (H1N1 and H3N2) and B virus infections.",0.22292892782921492
181004,h37vfvjy,9709,antihiv,Fifty-three compounds from 35 main groups were tested in an in vitro assay for inhibition of 3CLpro expressed by Escherichia coli.,0.2227622275159108
181025,fbppvt75,21456,antihiv,"Moreover, the convenient size of the LSC offered the opportunity to renew and intensify friendships and collaborations.",0.2227509234151111
181044,4t2y69o9,5859,antihiv,"Recent successful development of α-ketoamide protease inhibitors against hepatitis C virus suggests these compounds may have a high potential for further optimization and development against emerging EV-D68, as well as HRV.",0.2227277249411026
181074,kd3jjgjr,24444,antihiv,A viral pathogen was detected in 35% of the patients.,0.2226957227302444
181003,bgt7n2pq,15791,antihiv,RESULTS: The number of incident renin-angiotensin drug users decreased over the study period.,0.222664953647618
181011,73mqgofa,6787,antihiv,"To demonstrate the application of this new Ebola virus pseudotype, we show that a single laboratory batch was sufficient to screen a library (LOPAC(1280); Sigma) of 1,280 pharmacologically active compounds for inhibition of virus entry.",0.22265281953966642
181035,tiq1uxpn,16809,antihiv,Compounds containing quinoline scaffold were shown to inhibit flavivirus NS2B–NS3 protease (NS2B–NS3pro) with good potencies.,0.22251946634985553
181047,wd5bzsol,537,antihiv,"Four SARS-CoV PLpro lead inhibitors were tested against MERS-CoV PLpro, none of which were effective against MERS-CoV PLpro.",0.22239114139898453
180829,ktotye00,15204,antihiv," The synthesis of 2-(3-(4-(dimethylamino)phenyl)-2-oxoindolin-3-yl)-1H-indene-1,3(2H)-diones as new unsymmetrical oxindoles via a Friedel–Crafts type three-component reaction of 1,3-indandion, N,N-dimethylaniline and isatins in ethanol in the presence of LiClO4 is reported.",0.22234421458447978
180969,haukpwtf,24902,antihiv,"Similarly, minor NAI effect of rhMBL, even at up to 10 μg/mL, was found on H7N9 virus while it displayed significant effects on both H3N2 and H9N2 at a lowest concentration of 0.0807 ± 0.009 and 0.0625 μg/mL, respectively.",0.22221727543545072
181042,fb4eqn3c,1645,antihiv,These polyphenol compounds at 100 µM inhibited the activity of ZIKV NS2B-NS3(pro) by 6.2–88%.,0.22212674100436974
180989,97t45w73,24611,antihiv, Cyclophilin A (CyPA) is a peptidyl-prolyl cis/trans isomerase originally identified as the target of the immunosuppressive drug cyclosporine A.,0.22210582765493153
181048,ds5hm731,17620,antihiv,"Gatifloxacin 5, is another methoxyfluoroquinolone that is in clinical development for tuberculosis treatment.",0.22192840830388
181087,crj0yqmx,14545,antihiv,"RESULTS: The results demonstrated that N30 inhibited the replication of H1N1, H3N2, influenza B viruses, including oseltamivir and amantadine resistant strains in vitro.",0.22190643400347543
181001,5oge12e4,7747,antihiv,"In the group treated with the higher dose of the drug, the diarrhoea lasted for a significantly shorter period (P <0.05) than in the untreated group.",0.22189764912321464
181075,x8imkzl8,20324,antihiv,"These results suggest a potential application of NTZ for the treatment of persistent rubella infections, but more studies are required.",0.22184733669298146
180967,2a5q6d45,12458,antihiv,A suitable orthogonally protected iminosugar was synthesized by ring closing metathesis and dihydroxylation as key steps and further converted to a series of 8 nucleoside analogues through Mitsunobu reaction with suitably protected nucleobases.,0.22172732303648895
181090,eug50ls4,11594,antihiv,There is currently no specific medication for EV71 infection.,0.22162089964376708
181046,hiow78e7,3165,antihiv,"Also, the aminopeptidase M activity on Met-enk can be inhibited in the presence of Ac-Met-enk, which acts as a mixed-type inhibitor with the inhibition constant (K i) of 1 × 10−3 M.",0.22147718804106548
181068,1wae0134,1144,antihiv,Some glycyrrhizin acid derivatives were found to inhibit SARS-CoV replication in vitro with EC50 values ranging from 5 to 50 μM.,0.2213548739991149
181043,pnqlkgdj,9275,antihiv,"In addition, twenty commercial compounds that were isolated from Rhodiola rosea were evaluated using the pseudotyped Ebola virus entry assay, and it was found that ellagic acid and gallic acid, which are two structurally related compounds, are the most effective ones.",0.2212484311751146
181018,7jn2snih,18978,antihiv,"The 2-5As bind and activate the RNase L, an endoRNase degrading viral and cellular RNA leading to inhibition of viral replication.",0.22119416552682025
181053,yibdumij,17894,antihiv,This study was performed to detect viruses in children with respiratory infections and describe their epidemiology and clinical characteristics.,0.2211757571770746
181038,jdjdeeh1,25142,antihiv,Neuraminidase inhibitors for viral pneumonia have been shown to reduce transmission in cases of exposure and to improve the clinical progress of patients in intensive care; their use in common infections is not recommended.,0.22113649460244117
181041,vkpqs61p,24007,antihiv,"Compared with the traditional TLC and HPLC-UV methods, the new LC-APCI-MS approach has proven to be an optimal tool for detecting and analyzing the three marker compounds in the Chinese herbal medicines of Daqingye and Banlangen.",0.22110576746516514
181036,0epeljaf,16630,antihiv,LASV and the non-pathogenic Mopeia virus (MOPV) are both rodent-borne African arenaviruses.,0.2210353768091189
181063,r15wx6qf,2401,antihiv,"For inhibitor design, the P3 group of AG7088, which is not interacting with the rhinovirus protease, was replaced with a series of cinnamoyl derivatives directly linked to P2 group through an amide bond to simplify the synthesis.",0.22100553274058132
181086,4uua0zgp,19176,antihiv,We noted that blood agents of patients with ON changed obviously.,0.22090693221510432
181069,w9tpse42,14315,antihiv,The VIZIER project: preparedness against pathogenic RNA viruses.,0.22067947078198213
180941,c4wnr5xe,23849,antihiv," A series of novel acyl-hydrazone (4a-d) and spirothiazolidinone (5a-d, 6a-d) derivatives of imidazo[2,1-b]thiazole were synthesized and evaluated for their antiviral and antimycobacterial activity.",0.2206159543980764
180971,7m71pqu9,25033,antihiv,: Peste des petits ruminants (PPR) is an economically important disease of small ruminants such as sheep and goats.,0.22036657925289627
181073,8dbenul1,12021,antihiv,This review highlights the need for well-designed and conducted preclinical and clinical research to establish the efficacy of potential repurposed drugs against EVD.,0.22020956022031685
181101,nnedgexs,17023,antihiv,"So far, there are no effective antivirals licensed to treat this virus.",0.22017053231388173
181072,ast0ue6z,9317,antihiv,Crude plant extracts may have a greater activity than isolated constituents of the equivalent dosage.,0.22015439409690674
181071,t40v4j7y,17114,antihiv,"Information on optimal handling methods such as heat treatments, freezing and RNA stabilization agents is needed to prevent or minimize degradation of viral RNA by degradative enzymes.",0.220144460336191
181113,h15djn4s,9174,antihiv,"Further, PSE inhibited the neuraminidase activity of H6N1 virus.",0.21999119721530513
181085,xta97neu,23465,antihiv,"This study provides the first comparative view of the viral RNA ligands for RIG-I, MDA5 and LGP2 in the presence of infection.",0.21998697145292334
181028,s8rxzm0t,8688,antihiv,"A complete set of measures—and, most particularly, the use of dedicated viral inactivation and removal treatments—has been implemented throughout the production chain of fractionated plasma products over the last 20 years to ensure optimal safety, in particular, and not exclusively, against HIV, hepatitis B virus, and hepatitis C virus.",0.21995207844275572
181054,i08zc62d,2960,antihiv,"Here, natural polyphenolic geranylated flavonoids which show significant inhibitory effects against Cp-NanI, a sialidase from Clostridium perfringens, are reported.",0.21995133514674242
181076,ekxsv91t,23721,antihiv,"RESULTS: The results showed that PA significantly inhibited different IAV strains multiplication in vitro, and may block IAV infection through inactivating virus particles directly and interfering with some early stages after virus adsorption.",0.21990778787255932
181070,yvsusriy,25296,antihiv,"Iota-carragenan, a polymer derived from red seaweed, has reduced viral load in nasal secretions and alleviated symptoms in adults with common cold.",0.21987910574891845
181055,wcxcb8el,5934,antihiv,"As part of our efforts to identify novel inhibitors of DNMT1, we conducted the experimental characterization of aurintricarboxylic acid (ATA) that in preliminary docking studies showed promising activity.",0.21982029528351615
180955,wh0uw4xr,6473,antihiv," The 28th International Conference on Antiviral Research (ICAR) was held in Rome, Italy from May 11 to 15, 2015.",0.2195893654134189
181095,arnwk287,23751,antihiv,"The pharmaceutical industry has benefited from research into marine metabolites with the development of marine-derived drugs including cytarabine, vidarabine, and ziconotide along with the more recently developed formulation Carragelose, an antiviral spray.",0.21941030842992543
181111,7pim2j7z,24559,antihiv,"Thus, a large number of studies have reported on the anti-inflammatory and antimicrobial effects of the traditional Chinese herbs.",0.21939900748393376
181141,d1ge6g55,8034,antihiv,"And we showed that montelukast could disrupt the integrity of the virions to release the viral genomic RNA, hence irreversibly inhibiting viral infectivity.",0.21938539248056993
181093,67brxejx,474,antihiv,"This study describes the first example of inhibitors targeting the dimeric interface of SARS 3CL proteinase, providing a novel strategy for drug design against SARS and other coronaviruses.",0.21933005007592948
181168,prcn3vit,22210,antihiv,"Moreover, the existing drugs used to combat influenza may be ineffective to treat influenza pandemics due to the emergence of drug resistance in the pandemic virus strain.",0.21927417097832436
180999,0svscbpu,12085,antihiv,Two compounds in the library were found to be inhibitive: tannic acid (IC(50) = 3 µM) and 3-isotheaflavin-3-gallate (TF2B) (IC(50) = 7 µM).,0.21918592599896441
181040,t2d2egyx,21299,antihiv,"Furthermore, when we orally administered KIOM 198 to piglets and then infected them with PEDV, the piglets did not show any disease symptoms like diarrhea and biopsy results showed clean intestine, whereas control pigs without KIOM 198 treatment exhibited PED-related severe symptoms.",0.2191569994342228
181084,u7sjblrc,1626,antihiv,Overexpression of p38/JNK attenuated the inhibitory effect of BX-795 on HSV replication.,0.21913170344824034
181030,249e20oz,6999,antihiv," In the present study, glycyrrhizic acid (GA) the main component of Glycyrrhiza glabra was evaluated for its efficacy as antileishmanial agent and its mode of action explored.",0.21901905683042305
181029,wclwpq7v,11857,antihiv,Three series of derivatives bearing two lipophilic groups were synthesized by attaching bis-alkylthio maleimides directly or through linkers of different lengths to the glycopeptide.,0.21892060698164895
181100,a1sbdhhn,2146,antihiv,EGCG has been extensively investigated as a multi-targeting anti-tumor and anti-inflammatory compound.,0.21888477026357683
181064,1irvzt8v,7225,antihiv,We have studied the inhibitory properties of aurintricarboxylic acid (ATA) against YopH phosphatase and found that at nanomolar concentrations ATA reversibly decreases the activity of YopH.,0.21885803344777782
181017,dcll52nd,3374,antihiv,"Some effective antitumor drugs discovered in China are introduced such as Gengshengmeisu (actinomycin K), hydroxycamptothecin, homoharringtonine, methoxysarcolysin, N-formyl sarcolysin, nitrocaphane, glyciphosphoramide, bimolane, sobuzoxane, Sb-71 (antimony ammonia triacetic acid), and so on.",0.21876337504541649
181031,aotrkajb,17339,antihiv,"Avian metapneumovirus type C was found for the first time in Europe in mallards, greylag geese and common gulls.",0.21865260843739437
181083,vx55i006,8859,antihiv,"Juniperus genus is diverse in species, with several traditional medicines reported, and rich in natural compounds with potential for development of new drugs.",0.21857525779598536
181112,ydclax3n,18929,antihiv,The potential to inhibit other viruses as well as parasites has also been demonstrated.,0.21835575384052924
181061,tg8jdol5,15429,antihiv,"In terms of the minimum quantity of viruses, the phage-based ELISA was better than antiserum-based ELISA and a manual, semi-quantitative endpoint RT-PCR for detecting H5N1 viruses.",0.2183371343457421
181104,vtctnqki,15152,antihiv, This paper reports a chemico-enzymatic synthesis of β-CD derivatives.,0.21819945694756343
181079,n8nu1x6g,12244,antihiv,"Approaches considered include the absorption enhancers, iontophoretic methods, the use of absorption inhibitors and prod rugs.",0.21813799335748368
181060,5oge12e4,7740,antihiv,The animals were treated by oral administration of the drug at 50 or 500mg/kg of body weight.,0.21810281222430755
181102,ydclax3n,18928,antihiv,"GRFT can inhibit human immunodeficiency virus (HIV) infection at picomolar concentrations, surpassing the ability of most anti-HIV agents.",0.21802391524403836
181050,jf4j00bp,7134,antihiv,More than one-fourth (27.9%) of the patients in the experimental group tested positive for virus.,0.21798632577497717
181089,yvsusriy,25299,antihiv,Symptoms of common cold were recorded and the viral load of respiratory viruses in nasal secretions was determined at two consecutive visits.,0.2179496231039318
181138,9he52hq5,1337,antihiv,"Additionally, isatin 4o exhibited more potent inhibition for SARS coronavirus protease than for other proteases including papain, chymotrypsin, and trypsin.",0.21792633794064475
181124,gii0ilq1,14453,antihiv,This study is the first to demonstrate that dihydrofuropyridinones could serve as lead compounds for the discovery of alternative influenza virus inhibitors.,0.2178475022945347
181143,nsmckefy,7469,antihiv,"In addition, a test with two NO biosynthesis inhibitors revealed that NO inhibitor were able to increase the disease incidence of RSV.",0.2177898744358538
181139,3pi2aimv,1431,antihiv,Chemical structure of natural products as inhibitors of cathepsins can be very diverse.,0.21776881391517772
181002,tudwns0r,6619,antihiv,"For example, the viruses included were hepatitis C virus and hepatitis B virus (Mike Sofia), HIV and hepatitis B virus (David Chu), multiple antiviral projects (Maaike Everts), dengue (Priscilla Yang), rhinovirus C (Ann Palmenberg), polio (Mark Pallansch), HIV (Eric Hunter) and Zika virus (Pei-Yong Shi).",0.21772034454813638
181151,wdnwmocx,22762,antihiv,The detailed molecular mechanisms involved in the inhibition of EV-A71 infections are discussed.,0.21765400215392117
181170,cnltesii,21534,antihiv,A direct effect of LiCl on bacteria was also observed.,0.21764976100972944
181077,crvkk9ap,25493,antihiv," This essay focuses on transmissible gastroenteritis virus (TGEV), which is an enteropathogenic virus related to contagious and acute diseases in suckling piglets.",0.21762519243636896
181110,vjl43cgk,19695,antihiv,Fluoroquinolones of the third and fourth generation are bactericidal against most microorganisms usually related to acute exacerbations of CB.,0.21758992351113887
181092,n57lfj6u,17520,antihiv,Complementation and interference exerted among components of a viral quasispecies can either reinforce or limit the replicative capacity and disease potential of the ensemble.,0.21748992508854387
181137,0rr2y17d,24778,antihiv,"Imatinib is the first-line treatment of CML; however, many patients are resistant to this drug.",0.21731073383210858
