,pid,title,abstract
730,8norumv6,"Meeting report: 27th International conference on antiviral research, in Raleigh, NC, USA"," The 27th International Conference on Antiviral Research (ICAR) was held in Raleigh, North Carolina, USA from May 12 to 16, 2014. This article summarizes the principal invited lectures. John Drach (Elion Award) described the early days of antiviral drugs and their novel modes of action. Piet Herdewijn (Holý Award) used evolutionary pressure to select DNA polymerases that accept nucleoside analogs. Replacing thymine by 5-chlorouracil led to the generation of a new form of Escherichia coli. Adrian Ray (Prusoff Award) demonstrated how prodrugs can markedly improve both the efficacy and safety of potential drugs. The keynote addresses, by David Margolis and Myron Cohen, tackled two emerging areas of HIV research, to find an HIV “cure” and to prevent HIV transmission, respectively. These topics were discussed further in other presentations – a cure seems to be a distant prospect but there are exciting developments for reducing HIV transmission. TDF-containing vaginal rings and GSK-744, as a long-lasting injection, offer great hope. There were three mini-symposia. Although therapy with TDF/FTC gives excellent control of HBV replication, there are only a few patients who achieve a functional cure. Myrcludex, an entry inhibitor, is active against both HBV and HDV. The recent progress with HBV replication in cell cultures has transformed the search for new antiviral compounds. The HBV capsid protein has been recognized as key player in HBV DNA synthesis. Unexpectedly, compounds which enhance capsid formation, markedly reduce HBV DNA synthesis. The development of BCX4430, which is active against Marburg and Ebola viruses, is of great current interest."
740,5bkeuwkl,Nanoparticulate vacuolar ATPase blocker exhibits potent host-targeted antiviral activity against feline coronavirus,"Feline infectious peritonitis (FIP), caused by a mutated feline coronavirus, is one of the most serious and fatal viral diseases in cats. The disease remains incurable, and there is no effective vaccine available. In light of the pathogenic mechanism of feline coronavirus that relies on endosomal acidification for cytoplasmic entry, a novel vacuolar ATPase blocker, diphyllin, and its nanoformulation are herein investigated for their antiviral activity against the type II feline infectious peritonitis virus (FIPV). Experimental results show that diphyllin dose-dependently inhibits endosomal acidification in fcwf-4 cells, alters the cellular susceptibility to FIPV, and inhibits the downstream virus replication. In addition, diphyllin delivered by polymeric nanoparticles consisting of poly(ethylene glycol)-block-poly(lactide-co-glycolide) (PEG-PLGA) further demonstrates an improved safety profile and enhanced inhibitory activity against FIPV. In an in vitro model of antibody-dependent enhancement of FIPV infection, diphyllin nanoparticles showed a prominent antiviral effect against the feline coronavirus. In addition, the diphyllin nanoparticles were well tolerated in mice following high-dose intravenous administration. This study highlights the therapeutic potential of diphyllin and its nanoformulation for the treatment of FIP."
750,j0496jb7,Coronaviruses and their therapy," Coronaviruses may cause respiratory, enteric and central nervous system diseases in many species, including humans. Until recently, the relatively low burden of disease in humans caused by few of these viruses hampered development of coronavirus specific therapeutics. However, the emergence of severe acute respiratory syndrome coronavirus (SARS-CoV) has prompted the discovery of such drugs. Subsequent studies in animal models demonstrated the efficacy of SARS-CoV specific monoclonal antibodies, pegylated-interferon-α and siRNAs against SARS-CoV. Furthermore, several antivirals shown to be effective against other viruses were tested in vitro. Because of availability and shown efficacy, the use of interferons may be considered should SARS-CoV or a related coronavirus (re)-emerge. The more recent design of wide-spectrum inhibitors targeting the coronavirus main proteases may lead to the discovery of new antivirals against multiple coronavirus induced diseases."
760,ak11d8zi,Proteomic analysis of swine serum following highly virulent classical swine fever virus infection,": Classical swine fever virus (CSFV) belongs to the genus Pestivirus within the family Flaviviridae. Virulent strains of classical swine fever virus (CSFV) cause severe disease in pigs characterized by immunosuppression, thrombocytopenia and disseminated intravascular coagulation, which causes significant economic losses to the pig industry worldwide. METHODS: To reveal proteomic changes in swine serum during the acute stage of lethal CSFV infection, 5 of 10 pigs were inoculated with the virulent CSFV Shimen strain, the remainder serving as uninfected controls. A serum sample was taken at 3 days post-infection from each swine, at a stage when there were no clinical symptoms other than increased rectal temperatures (≥40°C). The samples were treated to remove serum albumin and immunoglobulin (IgG), and then subjected to two-dimension differential gel electrophoresis. RESULTS: Quantitative intensity analysis revealed 17 protein spots showing at least 1.5-fold quantitative alteration in expression. Ten spots were successfully identified by MALDI-TOF MS or LTQ MS. Expression of 4 proteins was increased and 6 decreased in CSFV-infected pigs. Functions of these proteins included blood coagulation, anti-inflammatory activity and angiogenesis. CONCLUSION: These proteins with altered expression may have important implications in the pathogenesis of classical swine fever and provide a clue for identification of biomarkers for classical swine fever early diagnosis."
766,tymoeyoo,PRSS contributes to cetuximab resistance in colorectal cancer,"Cetuximab improves the survival of patients with metastatic colorectal cancer. The main limitation is primary and secondary resistance, the underlying mechanism of which requires extensive investigation. We proved that PRSS expression levels are significantly negatively associated with the sensitivity of cancer cells to cetuximab. Detailed mechanistic analysis indicated that PRSS can cleave cetuximab, leading to resistance. Cetuximab or bevacizumab combined with SPINK1, a PRSS inhibitor, inhibited cell growth more efficiently than cetuximab or bevacizumab alone in xenograft models. PRSS levels in the serum of 156 patients with mCRC were analyzed, and poor efficacy of cetuximab therapy was observed in patients with aberrant PRSS expression. PRSS expression in monoclonal antibody (mAb)–treated patients with cancer from The Cancer Genome Atlas database was also evaluated to determine whether patients with higher PRSS expression have significantly reduced progression-free survival. Our work provides a strong scientific rationale for targeting PRSS in combination with cetuximab therapy."
768,p1yr4zqq,ERKs and mitochondria-related pathways are essential for glycyrrhizic acid-mediated neuroprotection against glutamate-induced toxicity in differentiated PC12 cells,"The present study focuses on the neuroprotective effect of glycyrrhizic acid (GA, a major compound separated from Glycyrrhiza Radix, which is a crude Chinese traditional drug) against glutamate-induced cytotoxicity in differentiated PC12 (DPC12) cells. The results showed that GA treatment improved cell viability and ameliorated abnormal glutamate-induced alterations in mitochondria in DPC12 cells. GA reversed glutamate-suppressed B-cell lymphoma 2 levels, inhibited glutamate-enhanced expressions of Bax and cleaved caspase 3, and reduced cytochrome C (Cyto C) release. Exposure to glutamate strongly inhibited phosphorylation of AKT (protein kinase B) and extracellular signal-regulated kinases (ERKs); however, GA pretreatment enhanced activation of ERKs but not AKT. The presence of PD98059 (a mitogen-activated protein/extracellular signal-regulated kinase kinase [MEK] inhibitor) but not LY294002 (a phosphoinositide 3-kinase [PI3K] inhibitor) diminished the potency of GA for improving viability of glutamate-exposed DPC12 cells. These results indicated that ERKs and mitochondria-related pathways are essential for the neuroprotective effect of GA against glutamate-induced toxicity in DPC12 cells. The present study provides experimental evidence supporting GA as a potential therapeutic agent for use in the treatment of neurodegenerative diseases."
769,mqmzhm6u,Investigation of the Plasmodium falciparum Food Vacuole through Inducible Expression of the Chloroquine Resistance Transporter (PfCRT),"Haemoglobin degradation during the erythrocytic life stages is the major function of the food vacuole (FV) of Plasmodium falciparum and the target of several anti-malarial drugs that interfere with this metabolic pathway, killing the parasite. Two multi-spanning food vacuole membrane proteins are known, the multidrug resistance protein 1 (PfMDR1) and Chloroquine Resistance Transporter (PfCRT). Both modulate resistance to drugs that act in the food vacuole. To investigate the formation and behaviour of the food vacuole membrane we have generated inducible GFP fusions of chloroquine sensitive and resistant forms of the PfCRT protein. The inducible expression system allowed us to follow newly-induced fusion proteins, and corroborated a previous report of a direct trafficking route from the ER/Golgi to the food vacuole membrane. These parasites also allowed the definition of a food vacuole compartment in ring stage parasites well before haemozoin crystals were apparent, as well as the elucidation of secondary PfCRT-labelled compartments adjacent to the food vacuole in late stage parasites. We demonstrated that in addition to previously demonstrated Brefeldin A sensitivity, the trafficking of PfCRT is disrupted by Dynasore, a non competitive inhibitor of dynamin-mediated vesicle formation. Chloroquine sensitivity was not altered in parasites over-expressing chloroquine resistant or sensitive forms of the PfCRT fused to GFP, suggesting that the PfCRT does not mediate chloroquine transport as a GFP fusion protein."
777,9ux181xg,Cell Host Response to Infection with Novel Human Coronavirus EMC Predicts Potential Antivirals and Important Differences with SARS Coronavirus,"A novel human coronavirus (HCoV-EMC) was recently identified in the Middle East as the causative agent of a severe acute respiratory syndrome (SARS) resembling the illness caused by SARS coronavirus (SARS-CoV). Although derived from the CoV family, the two viruses are genetically distinct and do not use the same receptor. Here, we investigated whether HCoV-EMC and SARS-CoV induce similar or distinct host responses after infection of a human lung epithelial cell line. HCoV-EMC was able to replicate as efficiently as SARS-CoV in Calu-3 cells and similarly induced minimal transcriptomic changes before 12 h postinfection. Later in infection, HCoV-EMC induced a massive dysregulation of the host transcriptome, to a much greater extent than SARS-CoV. Both viruses induced a similar activation of pattern recognition receptors and the interleukin 17 (IL-17) pathway, but HCoV-EMC specifically down-regulated the expression of several genes within the antigen presentation pathway, including both type I and II major histocompatibility complex (MHC) genes. This could have an important impact on the ability of the host to mount an adaptive host response. A unique set of 207 genes was dysregulated early and permanently throughout infection with HCoV-EMC, and was used in a computational screen to predict potential antiviral compounds, including kinase inhibitors and glucocorticoids. Overall, HCoV-EMC and SARS-CoV elicit distinct host gene expression responses, which might impact in vivo pathogenesis and could orient therapeutic strategies against that emergent virus."
785,kz3b01wq,Nelfinavir Impairs Glycosylation of Herpes Simplex Virus 1 Envelope Proteins and Blocks Virus Maturation,"Nelfinavir (NFV) is an HIV-1 aspartyl protease inhibitor that has numerous effects on human cells, which impart attractive antitumor properties. NFV has also been shown to have in vitro inhibitory activity against human herpesviruses (HHVs). Given the apparent absence of an aspartyl protease encoded by HHVs, we investigated the mechanism of action of NFV herpes simplex virus type 1 (HSV-1) in cultured cells. Selection of HSV-1 resistance to NFV was not achieved despite multiple passages under drug pressure. NFV did not significantly affect the level of expression of late HSV-1 gene products. Normal numbers of viral particles appeared to be produced in NFV-treated cells by electron microscopy but remain within the cytoplasm more often than controls. NFV did not inhibit the activity of the HSV-1 serine protease nor could its antiviral activity be attributed to inhibition of Akt phosphorylation. NFV was found to decrease glycosylation of viral glycoproteins B and C and resulted in aberrant subcellular localization, consistent with induction of endoplasmic reticulum stress and the unfolded protein response by NFV. These results demonstrate that NFV causes alterations in HSV-1 glycoprotein maturation and egress and likely acts on one or more host cell functions that are important for HHV replication."
786,jhjuoj79,Mathematical Analysis of Viral Replication Dynamics and Antiviral Treatment Strategies: From Basic Models to Age-Based Multi-Scale Modeling,"Viral infectious diseases are a global health concern, as is evident by recent outbreaks of the middle east respiratory syndrome, Ebola virus disease, and re-emerging zika, dengue, and chikungunya fevers. Viral epidemics are a socio-economic burden that causes short- and long-term costs for disease diagnosis and treatment as well as a loss in productivity by absenteeism. These outbreaks and their socio-economic costs underline the necessity for a precise analysis of virus-host interactions, which would help to understand disease mechanisms and to develop therapeutic interventions. The combination of quantitative measurements and dynamic mathematical modeling has increased our understanding of the within-host infection dynamics and has led to important insights into viral pathogenesis, transmission, and disease progression. Furthermore, virus-host models helped to identify drug targets, to predict the treatment duration to achieve cure, and to reduce treatment costs. In this article, we review important achievements made by mathematical modeling of viral kinetics on the extracellular, intracellular, and multi-scale level for Human Immunodeficiency Virus, Hepatitis C Virus, Influenza A Virus, Ebola Virus, Dengue Virus, and Zika Virus. Herein, we focus on basic mathematical models on the population scale (so-called target cell-limited models), detailed models regarding the most important steps in the viral life cycle, and the combination of both. For this purpose, we review how mathematical modeling of viral dynamics helped to understand the virus-host interactions and disease progression or clearance. Additionally, we review different types and effects of therapeutic strategies and how mathematical modeling has been used to predict new treatment regimens."
789,aonbvub5,"Inhibitory effects of glycopyrronium, formoterol, and budesonide on coronavirus HCoV-229E replication and cytokine production by primary cultures of human nasal and tracheal epithelial cells"," Background Coronavirus 229E (HCoV-229E), one of the causes of the common cold, exacerbates chronic obstructive pulmonary disease (COPD) and bronchial asthma. Long-acting muscarinic antagonists and β2-agonists and inhaled corticosteroids inhibit the exacerbation of COPD and bronchial asthma caused by infection with viruses, including HCoV-229E. However, the effects of these drugs on HCoV-229E replication and infection-induced inflammation in the human airway are unknown. Methods Primary human nasal (HNE) and tracheal (HTE) epithelial cell cultures were infected with HCoV-229E. Results Pretreatment of HNE and HTE cells with glycopyrronium or formoterol decreased viral RNA levels and/or titers, the expression of the HCoV-229E receptor CD13, the number and fluorescence intensity of acidic endosomes where HCoV-229E RNA enters the cytoplasm, and the infection-induced production of cytokines, including IL-6, IL-8, and IFN-β. Treatment of the cells with the CD13 inhibitor 2′2′-dipyridyl decreased viral titers. Pretreatment of the cells with a combination of three drugs (glycopyrronium, formoterol, and budesonide) exerted additive inhibitory effects on viral titers and cytokine production. Pretreatment of HNE cells with glycopyrronium or formoterol reduced the susceptibility to infection, and pretreatment with the three drugs inhibited activation of nuclear factor-kappa B p50 and p65 proteins. Pretreatment with formoterol increased cAMP levels and treatment with cAMP decreased viral titers, CD13 expression, and the fluorescence intensity of acidic endosomes. Conclusions These findings suggest that glycopyrronium, formoterol, and a combination of glycopyrronium, formoterol, and budesonide inhibit HCoV-229E replication partly by inhibiting receptor expression and/or endosomal function and that these drugs modulate infection-induced inflammation in the airway."
802,77cylm1o,HIV protease inhibitor nelfinavir inhibits replication of SARS-associated coronavirus," A novel coronavirus has been identified as an etiological agent of severe acute respiratory syndrome (SARS). To rapidly identify anti-SARS drugs available for clinical use, we screened a set of compounds that included antiviral drugs already in wide use. Here we report that the HIV-1 protease inhibitor, nelfinavir, strongly inhibited replication of the SARS coronavirus (SARS-CoV). Nelfinavir inhibited the cytopathic effect induced by SARS-CoV infection. Expression of viral antigens was much lower in infected cells treated with nelfinavir than in untreated infected cells. Quantitative RT-PCR analysis showed that nelfinavir could decrease the production of virions from Vero cells. Experiments with various timings of drug addition revealed that nelfinavir exerted its effect not at the entry step, but at the post-entry step of SARS-CoV infection. Our results suggest that nelfinavir should be examined clinically for the treatment of SARS and has potential as a good lead compound for designing anti-SARS drugs."
805,ps49oh7h,Up-regulation of p21 and TNF-α is mediated in lycorine-induced death of HL-60 cells,": Leukemia is one of the most life-threatening cancers today, and acute promyelogenous leukemia (APL) is a common type of leukemia. Many natural compounds have already been found to exhibit significant anti-tumor effects. Lycorine, a natural alkaloid extracted from Amaryllidaceae, exhibited anti-leukemia effects in vitro and in vivo. The survival rate of HL-60 cells exposed to lycorine was decreased, cell growth was slowed down, and cell regeneration potential was inhibited. HL-60 cells exhibited typical apoptotic characteristic. Lycorine can suppress leukemia growth and reduce cell survival and inducing apoptosis of tumor cells. The purpose of this work is to elucidate the mechanism by which lycorine induces APL cells. RESULTS: When HL-60 cells were treated with different concentration of lycorine, the expression of p21 and TNF-α was up-regulated in a concentration-dependent manner as shown by real-time quantitative reverse transcriptase-polymerase chain reaction and Western blotting. Lycorine also down-regulated p21-related gene expression, including Cdc2, Cyclin B, Cdk2 and Cyclin E, promoted Bid truncation, decreased IκB phosphorylation and blocked NF-κB nuclear import. Cytochrome c was released from mitochondria as observed with confocal laser microscopy. CONCLUSIONS: The TNF-α signal transduction pathway and p21-mediated cell-cycle inhibition were involved in the apoptosis of HL-60 cells induced by lycorine. These results contribute to the development of new lycorine-based anti-leukemia drugs."
810,ry6xr4ix,Aspirin Intolerance: Experimental Models for Bed-to-Bench,"Aspirin is the oldest non-steroidal anti-inflammatory drug (NSAID), and it sometimes causes asthma-like symptoms known as aspirin-exacerbated respiratory disease (AERD), which can be serious. Unwanted effects of aspirin (aspirin intolerance) are also observed in patients with food-dependent exercise-induced anaphylaxis, a type I allergy disease, and aspirin-induced urticaria (AIU). However the target and the mechanism of the aspirin intolerance are still unknown. There is no animal or cellular model of AERD, because its pathophysiological mechanism is still unknown, but it is thought that inhibition of cyclooxygenase by causative agents leads to an increase of free arachidonic acid, which is metabolized into cysteinyl leukotrienes (cysLTs) that provoke airway smooth muscle constriction and asthma symptoms. As the bed-to-bench approach, to confirm the clinical discussion in experimental cellular models, we have tried to develop a cellular model of AERD using activated RBL-2H3 cells, a rat mast cell like cell line. Indomethacin (another NSAID and also causes AERD), enhances in vitro cysLTs production by RBL-2H3 cells, while there is no induction of cysLTs production in the absence of inflammatory activation. Since this suggests that all inflammatory cells with activation of prostaglandin and cysLT metabolism should respond to NSAIDs, and then I have concluded that aspirin intolerance should be separated from subsequent bronchoconstriction. Evidence about the cellular mechanisms of NSAIDs may be employed for development of in vitro AERD models as the approach from bench-to-bed."
814,9vi8xwu7,Construction of a non-infectious SARS coronavirus replicon for application in drug screening and analysis of viral protein function," Severe acute respiratory syndrome virus (SARS-CoV) was the causative agent of the SARS outbreaks in 2002–2003. A safer in vitro system is desirable for conducting research on SARS-CoV and to screen for antiviral drugs against the virus. Based on the infectious cDNA clone of rSARS-CoV-ΔE, in which the E gene has been deleted, a safe non-infectious replicon was constructed by replacing the S gene with the enhanced green fluorescent protein (eGFP) gene. Successful replication was achieved as evident from continuous expression of eGFP detected by both fluorescence and Western blot. Treatment with antiviral drugs demonstrated that the replication could be significantly inhibited by 0.4mg/ml of cysteine proteinase inhibitor E-64D, but not by ribavirin. The same replicons containing further deletion of the coding regions for non-structural proteins (nsp) 1, 2 or 16 confirmed previous observation that nsp16, but not nsp1 or nsp2, was essential for efficient viral replication or transcription."
815,iqepytyd,Losartan attenuates chronic cigarette smoke exposure-induced pulmonary arterial hypertension in rats: Possible involvement of angiotensin-converting enzyme-2," Chronic cigarette smoking induces pulmonary arterial hypertension (PAH) by largely unknown mechanisms. Renin–angiotensin system (RAS) is known to function in the development of PAH. Losartan, a specific angiotensin II receptor antagonist, is a well-known antihypertensive drug with a potential role in regulating angiotensin-converting enzyme-2 (ACE2), a recently found regulator of RAS. To determine the effect of losartan on smoke-induced PAH and its possible mechanism, rats were daily exposed to cigarette smoke for 6months in the absence and in the presence of losartan. Elevated right ventricular systolic pressure (RVSP), thickened wall of pulmonary arteries with apparent medial hypertrophy along with increased angiotensin II (Ang II) and decreased ACE2 levels were observed in smoke-exposed-only rats. Losartan administration ameliorated pulmonary vascular remodeling, inhibited the smoke-induced RVSP and Ang II elevation and partially reversed the ACE2 decrease in rat lungs. In cultured primary pulmonary artery smooth muscle cells (PASMCs) from 3- and 6-month smoke-exposed rats, ACE2 levels were significantly lower than in those from the control rats. Moreover, PASMCs from 6-month exposed rats proliferated more rapidly than those from 3-month exposed or control rats, and cells grew even more rapidly in the presence of DX600, an ACE2 inhibitor. Consistent with the in vivo study, in vitro losartan pretreatment also inhibited cigarette smoke extract (CSE)-induced cell proliferation and ACE2 reduction in rat PASMCs. The results suggest that losartan may be therapeutically useful in the chronic smoking-induced pulmonary vascular remodeling and PAH and ACE2 may be involved as part of its mechanism. Our study might provide insight into the development of new therapeutic interventions for PAH smokers."
816,xndjru4d,Antioxidant effect of angiotensin (1-7) in the protection of pancreatic β cell function,"It is well known that the local renin-angiotensin system (RAS) is activated in the diabetic state, which results in an increase in the level of oxidative stress injury to pancreatic β cells. The angiotensin-converting enzyme 2 (ACE2)/angiotensin (1-7) [Ang (1-7)]/Mas axis is a negative regulator of the classical renin-angiotensin system. In order to investigate the antioxidant effect of Ang (1-7) on pancreatic β cells, INS-1 cells were cultured and oxidative stress was induced by treatment with H(2)O(2). Glucose-stimulated insulin secretion (GSIS), the generation of reactive oxygen species (ROS), mitochondrial membrane potential (MMP) and glucose-stimulated calcium (GSCa) responses in β cells were determined following treatment with Ang (1-7). It was observed that H(2)O(2) significantly impaired the insulin secreting function, increased the production of ROS, and also decreased the levels of GSCa and MMP. Pre-treatment with Ang (1-7) alleviated these effects and treatment with A779 [antagonist of Ang (1-7)] prevented the effects of Ang (1-7). Based on these findings, it was concluded that Ang (1-7) can protect pancreatic β cells from oxidative injury and such protection can be blocked by its antagonist A779."
817,awof732n,Actinobacillus pleuropneumoniae induces SJPL cell cycle arrest in G2/M-phase and inhibits porcine reproductive and respiratory syndrome virus replication,": Porcine reproductive and respiratory syndrome virus (PRRSV) is one of the most important pathogens in the swine industry and causes important economic losses. No effective antiviral drugs against it are commercially available. We recently reported that the culture supernatant of Actinobacillus pleuropneumoniae, the porcine pleuropneumonia causative agent, has an antiviral activity in vitro against PRRSV in SJPL cells. Objectives of this study were (i) to identify the mechanism behind the antiviral activity displayed by A. pleuropneumoniae and (ii) to characterize the active molecules present in the bacterial culture supernatant. METHODS: Antibody microarray analysis was used in order to point out cellular pathways modulated by the A. pleuropneumoniae supernatant. Subsequent, flow cytometry analysis and cell cycle inhibitors were used to confirm antibody microarray data and to link them to the antiviral activity of the A. pleuropneumoniae supernatant. Finally, A. pleuropneumoniae supernatant characterization was partially achieved using mass spectrometry. RESULTS: Using antibody microarray, we observed modulations in G2/M-phase cell cycle regulation pathway when SJPL cells were treated with A. pleuropneumoniae culture supernatant. These modulations were confirmed by a cell cycle arrest at the G2/M-phase when cells were treated with the A. pleuropneumoniae culture supernatant. Furthermore, two G2/M-phase cell cycle inhibitors demonstrated the ability to inhibit PRRSV infection, indicating a potential key role for PRRSV infection. Finally, mass spectrometry lead to identify two molecules (m/z 515.2 and m/z 663.6) present only in the culture supernatant. CONCLUSIONS: We demonstrated for the first time that A. pleuropneumoniae is able to disrupt SJPL cell cycle resulting in inhibitory activity against PRRSV. Furthermore, two putative molecules were identified from the culture supernatant. This study highlighted the cell cycle importance for PRRSV and will allow the development of new prophylactic or therapeutic approaches against PRRSV. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s12985-015-0404-3) contains supplementary material, which is available to authorized users."
820,469zrqpi,Database of traditional Chinese medicine and its application to studies of mechanism and to prescription validation," AND PURPOSE: Traditional Chinese Medicine (TCM) is widely practised and is viewed as an attractive alternative to conventional medicine. Quantitative information about TCM prescriptions, constituent herbs and herbal ingredients is necessary for studying and exploring TCM. EXPERIMENTAL APPROACH: We manually collected information on TCM in books and other printed sources in Medline. The Traditional Chinese Medicine Information Database TCM-ID, at http://tcm.cz3.nus.edu.sg/group/tcm-id/tcmid.asp, was introduced for providing comprehensive information about all aspects of TCM including prescriptions, constituent herbs, herbal ingredients, molecular structure and functional properties of active ingredients, therapeutic and side effects, clinical indication and application and related matters. RESULTS: TCM-ID currently contains information for 1,588 prescriptions, 1,313 herbs, 5,669 herbal ingredients, and the 3D structure of 3,725 herbal ingredients. The value of the data in TCM-ID was illustrated by using some of the data for an in-silico study of molecular mechanism of the therapeutic effects of herbal ingredients and for developing a computer program to validate TCM multi-herb preparations. CONCLUSIONS AND IMPLICATIONS: The development of systems biology has led to a new design principle for therapeutic intervention strategy, the concept of ‘magic shrapnel' (rather than the ‘magic bullet'), involving many drugs against multiple targets, administered in a single treatment. TCM offers an extensive source of examples of this concept in which several active ingredients in one prescription are aimed at numerous targets and work together to provide therapeutic benefit. The database and its mining applications described here represent early efforts toward exploring TCM for new theories in drug discovery."
823,zisiyyrf,Squeezing the antibiotic balloon: the impact of antimicrobial classes on emerging resistance,"ABSTRACT The ongoing problem of emerging antimicrobial resistance has been likened to a balloon where settling one specific issue results in a ‘bulge’ of even worse problems. However, much has been learned about how to best use our critical antibacterial agents in ways to avoid or even repair some of the resistance damage that has been done. A compilation of current literature strongly suggests that to slow the development of resistance to antimicrobial agents it is optimal to use drugs with more than one mechanism of action or target, to prescribe those with demonstrated ability to minimise or reverse resistance problems, and to avoid underdosing of potent antibiotics. The most recent information also indicates that it is best to limit empirical use of β-lactam plus fluoroquinolone combination therapy, since these two classes activate some common resistance responses, and using them together can facilitate multidrug resistance in important pathogens, particularly Pseudomonas aeruginosa and Acinetobacter species. This review discusses the role of each major antimicrobial class on resistance development and presents specific strategies for combating the growing problem of multidrug-resistant bacteria. We now have the knowledge to better manage our antimicrobial agent prescribing practices, but finding the will and resources to apply our understanding remains a formidable challenge."
828,7u1a198p,Avian influenza A (H5N1) infection: targets and strategies for chemotherapeutic intervention,"In an avian flu pandemic, which drugs could be used to treat or prevent infection with influenza A (H5N1) virus? Foremost are the viral neuraminidase inhibitors oseltamivir and zanamivir, which have already been used to treat human influenza A (H1N1 and H3N2) and B virus infections. The use of the M2 ion channel blockers amantadine and rimantadine is compounded by the rapid development of drug resistance. Although formally approved for other indications (i.e. treatment of hepatitis C), ribavirin and pegylated interferon might also be useful for controlling avian flu. Combined use of the currently available drugs should be taken into account and attempts should be made to develop new strategies directed at unexplored targets such as the viral proteins hemagglutinin, the viral polymerase (and endonuclease) and the non-structural protein NS1. As has been shown for other viral infections, RNA interference could be a powerful means with which to suppress the replication of avian H5N1."
829,9lkd4o3l,"Cellular Signaling Analysis shows antiviral, ribavirin-mediated ribosomal signaling modulation"," As antiviral drug resistance develops and new viruses emerge there is a pressing need to develop strategies to rapidly develop antiviral therapeutics. Here we use phospho-specific flow cytometry to assess perturbations of many different cellular signaling pathways during treatment with drug combinations that are highly effective in blocking Herpes simplex virus type 1 (HSV-1) infection. We discovered two antiviral drug combinations act on distinct signaling pathways, either STAT1 or S6 phosphorylation, to block HSV-1 infection. We focused on upregulation of S6 phosphorylation by HSV-1 infection, and our subsequent finding that ribavirin antagonizes this upregulation of S6 phosphorylation. We go on to show that the S6 kinase inhibitor SL0101 blocks HSV-1 replication in vitro and in an in vivo animal model of HSV-1 infection. Overall, we have used an unbiased analysis of cellular signaling pathways during treatment by antiviral drug combinations to discover a novel antiviral drug target against HSV-1 infection. The outcomes of the approach we present highlight the importance of analyzing how antiviral drugs modulate cellular and pathogen-induced signaling as a method to discover new drug therapy targets."
834,xio0g203,A preliminary study on the interaction between Asn-Gly-Arg (NGR)-modified multifunctional nanoparticles and vascular epithelial cells,"Previously developed Asn-Gly-Arg (NGR) peptide-modified multifunctional poly(ethyleneimine)–poly(ethylene glycol) (PEI–PEG)-based nanoparticles (TPIC) have been considered to be promising carriers for the co-delivery of DNA and doxorubicin (DOX). As a continued effort, the aim of the present study was to further evaluate the interaction between TPIC and human umbilical vein endothelial cells (HUVEC) to better understand the cellular entry mechanism. In the present investigation, experiments relevant to co-localization, endocytosis inhibitors and factors influencing the internalization were performed. Without any treatment, there was no co-localization between aminopeptidase N/CD13 (APN/CD13) and caveolin 1 (CAV1). However, co-localization between CD13 and CAV1 was observed when cells were incubated with an anti-CD13 antibody or TPIC. As compared with antibody treatment, TPIC accelerated the speed and enhanced the degree of co-localization. TPIC entered HUVEC not only together with CD13 but also together with CAV1. However, this internalization was not dependent on the enzyme activity of CD13 but could be inhibited by methyl-β-eyclodextfin (MβCD), further identifying the involvement of caveolae-mediated endocytosis (CvME). This conclusion was also verified by endocytosis inhibitor experiments."
843,t6ogxz7n,Teicoplanin inhibits Ebola pseudovirus infection in cell culture," There is currently no approved antiviral therapy for treatment of Ebola virus disease. To discover readily available approved drugs that can be rapidly repurposed for treatment of Ebola virus infections, we screened 1280 FDA-approved drugs and identified glycopeptide antibiotic teicoplanin inhibiting Ebola pseudovirus infection by blocking virus entry in the low micromolar range. Teicoplanin could be evaluated further and incorporated into ongoing clinical studies."
844,ji0njeha,Glycogen Synthase Kinase 3β Enhances Hepatitis C Virus Replication by Supporting miR-122,"Hepatitis C virus (HCV) infection is associated with alterations in host lipid and insulin signaling cascades, which are partially explained by a dependence of the HCV life cycle on key molecules in these metabolic pathways. Yet, little is known on the role in the HCV life cycle of glycogen synthase kinase 3 (GSK3), one of the most important kinases in cellular metabolism. Therefore, the impact of GSK3 on the HCV life cycle was assessed in human hepatoma cell lines harboring subgenomic genotype 1b and 2a replicons or producing cell culture-derived HCV genotype 2a by exposure to synthetic GSK3 inhibitors, GSK3 gene silencing, overexpression of GSK3 constructs and immunofluorescence analyses. In addition, the role of GSK3 in hepatitis E virus (HEV) replication was investigated to assess virus specificity of the observed findings. We found that both inhibition of GSK3 function by synthetic inhibitors as well as silencing of GSK3β gene expression resulted in a decrease of HCV replication and infectious particle production, whereas silencing of the GSK3α isoform had no relevant effect on the HCV life cycle. Conversely, overexpression of GSK3β resulted in enhanced HCV replication. In contrast, GSK3β had no effect on replication of subgenomic HEV replicon. The pro-viral effect of GSK3β on HCV replication was mediated by supporting expression of microRNA-122 (miR-122), a micro-RNA which is mandatory for wild-type HCV replication, as GSK3 inhibitors suppressed miR-122 levels and as inhibitors of GSK3 had no antiviral effect on a miR-122-independent HCV mutant. In conclusion, we have identified GSK3β is a novel host factor supporting HCV replication by maintaining high levels of hepatic miR-122 expression."
