,pid,newpid,category,sent,newscore
7,99j1u5ar,21601,drug,"Mechanistically, STE exerts multiple effects on enteroviral infection.",0.39488820906171124
85,1qniriu0,105,drug,The potential effectiveness of treating 2019-nCoV by using some existing HIV drugs is also analyzed.,0.3947452886507983
205,g5wpa2ee,71,drug,We found that many FDA approved drugs are potentially highly potent to 2019-nCoV.,0.39471107550606216
77,xctglbtc,11737,drug,The combination of EOs and antibiotics may be beneficial in the alternative treatment of respiratory tract diseases.,0.394626060634157
8,kzh5cnoq,23422,drug,Stomatitis can be induced by systemic administration of high doses of therapeutic agents.,0.3942069670292972
44,r49ox9x9,2746,drug,The results show that flap closing was clearly observed when the inhibitors bind to the active site of SARS-CoV 3CLpro.,0.3942041240792888
227,90j0a49r,12116,drug,These data indicate that saracatinib alone or in combination with gemcitabine can provide a new therapeutic option for the treatment of MERS-CoV infection.,0.3941147618672139
53,wgzpd6te,16490,drug,The antiviral effect depended on the concentration of the drug.,0.39391904174839387
1,5djtiomq,22985,drug,No therapeutic effect was observed with anti-infection treatment.,0.39387529920957753
283,kynbqk3g,9619,drug,The application of antiviral drugs provides an immediate and direct control of influenza virus infection.,0.39369395347983543
26,3svwv8i8,23160,drug,"Thus, DEX and RU486 should be avoided in the clinical treatment of HP-PRRS.",0.3936579993978534
257,oruqlb1j,14470,drug,"Next, we tested the combined effects of the FMDV inhibition agents.",0.3936480642502366
226,iw3g18s5,3689,drug,We observed that 2-AP treatment significantly reduced viral replication.,0.39363417144196006
201,ipoj13va,13058,drug,"Ribavirin was found to further potentiate the antiviral effect of alisporivir in these cell culture-based infection models, but this combination treatment was unable to improve the outcome of SARS-CoV infection in a mouse model.",0.3935614195747181
322,7soclp7j,873,drug,"Therefore, we evaluated the effect of protease inhibitors on RSV infection.",0.39335699595518014
124,r0h2zhj2,7125,drug,These results indicated that these inhibitors could be potentially developed into anti-SARS drugs.,0.3931585625727791
31,5t3ix35e,2068,drug,Calpain inhibition in CVB3-induced myocarditis showed significant treatment effect.,0.3930797161639031
262,x2q9vyf2,18046,drug,Time course experiments show that griffithsin inhibits MERS-CoV infection at the binding step.,0.3929627904091482
298,3nu5dfst,15942,drug,Antimicrobial drugs may be used to treat diarrheal illness in companion animals.,0.3929581536034052
160,5lzzobl3,18949,drug," We report on chloroquine, a 4-amino-quinoline, as an effective inhibitor of the replication of the severe acute respiratory syndrome coronavirus (SARS-CoV) in vitro.",0.39294015845100844
121,d93d3mds,9819,drug,These results suggest that the TCM de novo derivatives may be suitable candidates of dual-targeting drugs for influenza.,0.39287144236281374
101,2irhi9i2,20477,drug,A few preliminary trials and in vitro data suggest the possibility of treating SARS with interferon.,0.3927036378387471
189,tph5n7ak,3124,drug,"Here, we evaluated the therapeutic efficacy of our 3CLpro inhibitor in laboratory cats with FIP.",0.392698169465825
42,6fp8nly0,16260,drug,"These radiation-protective agents, however, have many adverse effects.",0.39255896627670933
331,0bwf8f1i,18901,drug,"Collectively, our results suggest that the Hsp90 inhibitor, pochonin D, could be an attractive antiviral therapeutic for treating HRV infection.",0.39255291025221034
132,eqhgbxqq,2350,drug,"Here a leukemia drug, 6-thioguanine, was found to be a potent inhibitor of USP2.",0.3925155490648322
25,77cylm1o,6156,drug,"To rapidly identify anti-SARS drugs available for clinical use, we screened a set of compounds that included antiviral drugs already in wide use.",0.3924939278314904
72,zlygzsm1,2613,drug,"Niclosamide is approved for human use against helminthic infections, and has anti-neoplastic and antiviral effects.",0.39248783246596347
452,r88zb7t4,16868,drug,We suggest that antimicrobial peptides (AMPs) may be used as alternative therapeutic agents against MERS-CoV infection.,0.39246500762091735
60,yfpioqi5,15985,drug,For some viruses this effect has been attributed to interference with viral polyprotein processing.,0.3924565227799964
301,prcn3vit,22210,drug,"Moreover, the existing drugs used to combat influenza may be ineffective to treat influenza pandemics due to the emergence of drug resistance in the pandemic virus strain.",0.3924232516409835
22,u5ajsofp,19884,drug,Immune suppressive drugs such as prednisone or cyclophosphamide may slow disease progression but do not produce a cure.,0.39241756069989325
105,6hcvh8f0,19708,drug,There is no effective drug to treat EV71 infection yet.,0.3923845380854586
10,5oge12e4,7739,drug, The efficacy of the anti-inflammatory drug Bobel-24 against experimental infection by Cryptosporidium parvum was evaluated in neonatal lambs.,0.3923225936838641
24,hh6h50t2,2664,drug,"Celastrol exhibited synergistic effects in combination with interferon-alpha, the NS5A inhibitor daclatasvir, and the NS5B inhibitor sofosbuvir.",0.39231145727125677
197,d8p7mgqt,6856,drug,"No approved drug is available for the specific treatment of JEV infections, and the available vaccines are not effective against all clinical JEV isolates.",0.3922945430690438
35,ldoqyqlg,5176,drug,The guideline recommends giving the antiviral drug oseltamivir at a dose of 75 mg twice daily for five days.,0.3922692960275121
120,iptnwr45,4044,drug,"Therefore, besides antiviral drugs, immunosuppression drugs should also be included in infection treatment.",0.39222869057258386
183,bqount8a,9969,drug,Current treatments include vaccines and drugs that target viral proteins.,0.39217006827359774
57,h7g5ecc0,22642,drug,New herpesvirus drugs include viral helicase-primase and terminase inhibitors.,0.39214964799118857
211,d1ge6g55,8033,drug,"Here, we identified an anti-asthmatic drug, montelukast, which is of safety profile for pregnant women and exhibited antiviral efficacy against ZIKV infection in vitro and in vivo.",0.39211720219378154
70,s9o9x0im,15532,drug,"It was concluded that interferon would be ineffective as a therapeutic for TGEV, although it might be useful prophylactically.",0.3920975659980331
34,pgxxkfc0,1258,drug,"However, m336 was found to have reduced efficacy against MERS-CoV strains with mutations in RBD, and HR2P-M2 showed low potency, thus limiting the clinical application of each when administered separately.",0.39207354311315595
138,gcmrdote,15327,drug,Combination antiretroviral therapy fails in complete suppression of HIV-1 due to drug resistance and persistent latency.,0.3920416014070183
231,b5u5hp2r,2173,drug,These combined results indicate that a multiplex miRNA strategy may be a promising therapeutic approach to attack escape-prone viral pathogens.,0.3919867890487409
78,91wjhm15,5545,drug,All doses were well tolerated in uninfected mice.,0.3919051076605716
233,5pxat7b4,6898,drug,"Moreover, the effect of induction of autophagy by Rapamycin on viral replication was tested.",0.3918218113082852
74,7pim2j7z,24556,drug,"Although use of modern drugs for inflammation has a relieving effect, it is still unsatisfactory.",0.39180757466679883
169,617zol31,2956,drug,"Through these analyses, a large drug combination is proposed, which may hypothetically greatly reduce the mortality rate.",0.39180198033975516
82,0hbeso65,16935,drug,"In addition, treatment of recurrent HCV infection after liver transplantation is often compromised by enhanced adverse effects and limited efficacy of interferon-based therapies.",0.3917998386597816
428,3moa7cpg,13241,drug,These data suggest that the inhibition of viral RNA-dependent RNA polymerases may be effective for treatment of ZIKV infection.,0.39174891460364936
51,nv6jyagd,6914,drug,CQ significantly decreased the viral replication at concentrations lower than in clinical usage.,0.39173804109796556
73,envplcno,8562,drug,Similar therapeutic promazine doses were not efficacious.,0.3916480970619452
103,drrs2tc1,4866,drug,"However, neither drug could completely inhibit replication of SARS-CoV even at concentrations up to 100μg/ml.",0.3916375361975643
16,xyin35yh,12611,drug,It was also effective in vivo.,0.3916237162252077
100,can4cvkx,3459,drug,"In addition, the efficacy and side effects of NM in cancer patients are summarized in detail.",0.3916163188505227
190,zaa8i9vh,6501,drug,CsA treatment resulted in significant inhibition of PEDV-triggered apoptosis and suppressed PEDV replication.,0.3916010995394486
63,yy5guugq,14499,drug,MEDI8852 is effective in mice and ferrets with a therapeutic window superior to that of oseltamivir.,0.391553941254691
11,ekxsv91t,23718,drug,The inhibitory effects of PA against IAV in vitro were evaluated by plaque assay and immunofluorescence assay.,0.39152872832089197
167,9v7m4llw,23653,drug,"Therefore, oral applications of BKI 1369 could potentially be a therapeutic alternative against porcine cystoisosporosis.",0.39149938436939563
48,0wql69vr,11832,drug,"In vitro combination therapy with recombinant feline interferon-ω, a biological response modifier currently registered for the treatment of FCV, demonstrated additive effects with a concurrent reduction in the IC50 of mefloquine.",0.3914883084059279
46,dle938bt,7685,drug,Preventative measures for influenza include annual vaccination and treatment with antiviral drugs such as the neuraminidase inhibitors oseltamivir and zanamivir.,0.3914310144619838
75,aonbvub5,6063,drug,"Pretreatment of the cells with a combination of three drugs (glycopyrronium, formoterol, and budesonide) exerted additive inhibitory effects on viral titers and cytokine production.",0.3913990927252014
89,tnroeb1b,4885,drug,The time-of-addition effect of the drug on TGEV infection indicated that LiCl acted on the initial and late stage of TGEV infection.,0.3913723917965083
113,pgr07l9b,7426,drug,"Consistently, treatment with the ACE-inhibitor Captopril decreased cardiac contractility in apelin knockout mice.",0.3913190247684828
177,slqje8cq,24226,drug,Toxicity was induced by subsequent treatment with trypsin.,0.39128567175123685
143,awof732n,6284,drug,No effective antiviral drugs against it are commercially available.,0.39123601615928727
137,algs6573,4225,drug,Our results suggest that Siah-1 is targeted by both LMP-1 and hexachlorophene with opposite effects.,0.3912128179274425
54,44bvju3g,11775,drug,"Routine antibiotic treatment of uncomplicated acute bronchitis is not recommended, regardless of duration of cough.",0.39121113734856583
192,begn4tsd,14973,drug,"Importantly, many adjuvant drugs used together with fluconazole, a fungistatic drug, reduce tolerance without affecting resistance.",0.39120477281643634
329,9ukf9vpg,16,drug,We identified a group of approved drugs that could inhibit clathrin-mediated endocytosis and thereby inhibit viral infection of cells (appendix).,0.39117821465321595
247,7w1t5v18,12698,drug,The extent of papaverine-induced suppression of viral growth was dependent on drug dose and treatment regimen.,0.39116696515187355
13,qovrstak,9513,drug,"One of the main molecular targets for anti-HCV drugs is the viral RNA-dependent RNA polymerase, NS5B.",0.39115667026919665
61,kwz0b81g,411,drug,The combination of PF-4708671 and BI-D1870 treatment resulted in robust inhibition of RVFV replication.,0.3911399820543007
365,86l110no,17880,drug,"To determine the potential anti-ZIKV inhibitors, we screened a library of clinical drugs with good safety profiles.",0.3911128850757993
12,s0ps9rd0,20854,drug,Andrographolide derivatives were shown to inhibit α-glucosidase.,0.39111283324849305
161,oquk4t96,14557,drug,"In addition, cells treated with lysosomotropic agents and serine protease inhibitors were resistant to PEDV.",0.3911052210050446
355,3t2hgvdo,17696,drug,Our observations suggest a possible therapeutic application of this agent for treating inflammatory disorders in lung.,0.39108345738722644
140,5o9bbspc,299,drug,"Depending on their clinical presentation, azithromycin was added to the treatment.",0.3910667506032203
98,mfy5ln8w,4583,drug,"Subsequently, compounds were synthesized to validate their efficacy in wet lab experiments.",0.39106570772370464
284,ke5cjevy,10802,drug,The results in vitro showed that low doses of OTA significantly increased PCV2 DNA copies and the number of infected cells.,0.39099332964276146
370,2ngr682l,4104,drug,IBV replication was increased by blocking caspase activation.,0.3909707518307029
0,hpuogyb0,5244,drug,Chronic hepatitis B can be treated with interferon or a combination of nucleos(t)ide analogues.,0.3909383254222076
265,j0nooxmd,843,drug,"Additionally, HCV replication and autophagy were inhibited more strongly by combination of these inhibitors.",0.39093800745920654
285,g5wpa2ee,67,drug,"Currently, there is no effective anti-2019-nCoV medication.",0.3909095820326704
239,owjgs6ja,17758,drug,We screened an FDA approved drug library and found that an anticoagulant agent dipyridamole (DIP) suppressed HCoV-19 replication at an EC50 of 100 nM in vitro.,0.39083539212049423
37,n1ugd7cb,4894,drug,Standard-of-care is treatment with neuraminidase inhibitors that prevent viral dissemination.,0.3907980361035548
3,pslcp5ob,11050,drug,"Currently, no therapy with proven efficacy is available.",0.3907664440914614
144,ey094j4j,11870,drug,New drugs targeting different pathways would be beneficial.,0.39070732315226514
376,j0496jb7,5744,drug,"Furthermore, several antivirals shown to be effective against other viruses were tested in vitro.",0.390701325029987
218,begn4tsd,14975,drug,"Accordingly, in an invertebrate infection model, adjuvant combination therapy was significantly more effective than fluconazole alone in treating highly tolerant isolates and did not improve the treatment of isolates with low tolerance levels.",0.39070051772266495
80,q3fyo3rx,10116,drug,The activity of pentoxifylline against JEV was evaluated in vitro using cytopathic effect inhibition and plaque reduction assays.,0.39068439535960936
170,4fef7smf,16505,drug,"Therefore, the identification of new drug targets is of clinical relevance.",0.3906843257674813
394,envplcno,8560,drug,These data portended the poor efficacy of promazine in a SARS-CoV mouse lung replication model.,0.39066012776168474
38,3z31cvof,11390,drug,"The clinical effects of two non-steroidal anti-inflammatory drugs (NSAIDs), meloxicam and flunixin meglumine, were also examined.",0.3906584176503345
96,e7pfolxs,3923,drug,Our results suggest that the proteasome is indeed a barrier to tumor targeting by AAVP and indicate that a combination of proteasome‐inhibiting drugs and AAVP should be considered for clinical anticancer therapy.,0.3906557260590998
6,nv6jyagd,6913,drug," The antiviral effects of chloroquine (CQ) on human coronavirus 229E (HCoV-229E) infection of human fetal lung cell line, L132 are reported.",0.3906213923896959
275,8dbenul1,12019,drug,We selected 11 drugs with potential anti-EVD therapeutic effects and summarized their evidence.,0.39061637803611937
45,t6qr41wc,2366,drug,"However, about half of the CH–C patients are still at risk of fatal liver cirrhosis and hepatocellular carcinoma.",0.3906141163383638
65,odcbd2pm,17213,drug,The therapeutic relevance of GA-A treatment was also tested in vivo using the EL4 syngeneic mouse model of metastatic lymphoma.,0.39058316793176284
179,n0acj460,9882,drug,"Ribavirin and pegylated interferon-α are the only available therapies, but both have side effects that are not acceptable for prophylaxis or treatment of mild infections.",0.39056726502897765
214,47srfqzl,3451,drug,The evaluated potential Mcl-1 ligands are then compared with their clinical use.,0.39053885579937647
277,zx02gxw0,18802,drug,EXPERT OPINION: No anti-MERS-CoV therapeutic is approved for human use.,0.39047318487796995
228,nadhhe5k,4688,drug,The impact of these inhibitors on infection of DCs and CD4TL was evaluated as well.,0.39046987294402646
128,vz1tfnus,2968,drug,An obvious strategy to optimise antiviral therapy is to combine drugs with different modes of action.,0.3904656249210113
152,47srfqzl,3453,drug,The partial validation also favors the idea that the other half of the top 30 potential drugs could be used in the treatment of cancer.,0.39044956908504275
225,f6igj0pd,22305,drug,"In addition, supplementing antibiotic therapy with lisinopril or derivatives with endothelial protective activities may decrease the severity of leptospirosis.",0.3904469457142203
293,7xjdryoq,11947,drug,3-deaza-adenosine was identified as a new inhibitor of CHIKV replication.,0.39040650458623727
531,iks3crqb,24217,drug,This review describes the suppressive effects of CsA on coronavirus replication.,0.390401258830876
141,fw6q4qpq,20132,drug,"Finally, in vitro and in vivo studies further confirm that the treatment effect of chemoradiotherapy for LC-CD133(+) can be improved by the treatment of Oct-4 siRNA.",0.39036334942672524
149,3gz4dyie,10424,drug,The results showed that AD3BF2D ligand can be used as a good candidate for neuraminidase inhibitor to cope with influenza A virus subtype H1N1.,0.3903541887746477
236,p9o2cwgl,17209,drug,"All together, these data suggest that Flt3L combined with low-dose of Rapa could be an effective therapeutic approach to induce tolerance in clinical setting of transplantation.",0.39035082460284853
366,ubwpyt3f,13497,drug,Ribavirin has proven to be effective against several viruses in the clinical setting and a multitude of viruses in vitro.,0.39032650814398223
116,rtqkvf63,23473,drug,"In selected cases of bacterial resistance or intolerance to first-line antibiotics, other anti-infective agents might be recommended.",0.3902698533272069
371,yzc4bosn,21410,drug,"Pharmacological inhibition of essential viral proteins, mostly enzymes, is an effective therapeutic alternative in the absence of effective vaccines.",0.39026046281915316
86,s5c9h4lm,10839,drug,CWE treatment in vitro decreased the mRNA expression of TNF-α.,0.39025311103853666
260,hj675z1b,263,drug,"Given the 98% amino acid similarity of the SARS-CoV and SARS-CoV-2 RdRps, we expect these nucleotide analogues would also inhibit the SARS-CoV-2 polymerase.",0.39024817110170434
238,xyin35yh,12613,drug,"In addition, because administration of D35 into the virus-infected mice suppressed viral replication and weight loss, clinical application of D35 could be considered.",0.3902361678907614
52,2528jrn6,18710,drug,"During the treatment, HBV replication was at a high level in mice treated with dexamethasone, cyclosporine, and cyclophosphamide, whereas was terminated in mice treated with mycophenolate mofetil.",0.39022774453246895
327,ptihe6fu,2052,drug,"Thus, non-immunosuppressive CsA derivatives effectively inhibit HCoV-229E replication suggesting them as possible candidates for the treatment of HCoV infection.",0.3901997896995338
258,i3681ul1,17700,drug,"In this study, in vivo efficacy of verdinexor was further evaluated in two animal models or influenza virus infection, mice and ferrets.",0.39019743739111096
436,c2q3ycfv,7997,drug,Our findings suggest that glycyrrhizin should be assessed for treatment of SARS.,0.3901853798602629
204,hty71qj7,3558,drug,Time-of-addition assays showed that Bortezomib was an effective inhibitor of viral multiplication even when the drug was introduced many hours post exposure to the virus.,0.3901376449018656
263,enc0da59,17709,drug,"Akin to (R)-PMPDAP, both prodrugs inhibit FIV replication in a selective manner.",0.3901172719237524
173,l5eeurgd,4675,drug,"Sertraline and rolipram had no effect on virus replication in vitro and in vivo, but significantly reduced lung inflammation.",0.3901139521016039
335,xyc6a1fw,20564,drug,"Using live EBOV, eighteen candidate compounds were screened for antiviral activity in vitro.",0.39011114468044317
107,9463h041,24665,drug,Our results indicate that antibody therapy might be beneficial in reducing viral loads and delaying disease progression during H5N1 HPAI virus infection in clinical cases and combined treatment with other antiviral compounds should improve the protective effects of antibody therapy against H5N1 HPAI virus infection.,0.3901031776427683
58,s8tq6d68,23168,drug,The same effect was not observed in patients with diseases other than dengue.,0.3900606184362972
117,mm83ml06,2874,drug,"Most strikingly, combinatory treatment with DIs and proteasome inhibitors synergistically blocks virus replication at concentrations where mono-treatment was ineffective, indicating that DIs can boost the therapeutic effect of proteasome inhibitors.",0.39001382420589004
154,0rr2y17d,24778,drug,"Imatinib is the first-line treatment of CML; however, many patients are resistant to this drug.",0.39000298342575934
344,9hnal9ad,12188,drug,"These treatments, however, did not inhibit virus replication in primary infected cells.",0.3899805142586659
90,bc00vths,8956,drug,The JAK1/2 inhibitor ruxolitinib was administered on an off-label basis.,0.3899778383093915
187,wwkdum94,24770,drug,DDX3 knockdown inhibits JEV replication.,0.3899658504727491
202,2irhi9i2,20472,drug,We summarize 14 clinical reports and attempt to assess the effectiveness of various treatment regimens.,0.3899612394821972
59,qdt90c22,33,drug,Our analysis revealed 20 compounds that could be clustered into three groups based on their chemical features.,0.3898746040692277
56,gzr4dec3,7807,drug,This effect did not involve degradation of viral RNA by eosinophil granule RNases.,0.3898693544174164
95,uomf1u79,8167,drug,These opposite effects are caused by separate fungal components.,0.3898447135970792
133,axi7qxjl,21464,drug,CONCLUSION: A nasal spray containing carrageenan and Zanamivir should therefore be tested for prevention and treatment of uncomplicated influenza in clinical trials.,0.3898333181394163
306,1p2r5xjc,7966,drug,This review summarized the therapeutic effect and the anticancer mechanisms of lycorine.,0.3898097121900203
106,o2xcjvyw,4032,drug,Cisplatin is generally used in clinic for gastric cancer treatment but with toxic side effects and develops resistance.,0.38980761664331703
423,32ju2h1g,3419,drug,The docking results suggest two major modes for the initial binding of these inhibitors to the active site of SARS-CoV Mpro.,0.3897760751420189
88,kw3mr1ro,9472,drug,"Current therapy therefore consists solely of the administration of analgesics, antipyretics and anti-inflammatory agents to relieve symptoms.",0.3897514934566572
219,lquhmru1,25539,drug,"In Sierra Leone, approximately 100 Ebola patients were treated with this combination, and reports indicate that survival was greatly improved.",0.3897065068895443
489,0ewcptub,4066,drug,"During this time, only a few drugs were approved to treat acute viral infections, mainly influenza.",0.389664380256308
299,p0ydzjre,8327,drug,Time course experiments indicated that the degradation occurs early after infection.,0.38961345763599564
564,rv8yosr7,10524,drug,These compounds could potentially be inhibitors for curing YHV infection.,0.3896100075534928
151,bc00vths,8961,drug,"Clinical control of skin complications was obtained, and one patient discontinued steroid treatment.",0.3896092634252958
109,h9bzx8un,11355,drug,"Cancer chemotherapy possesses high toxicity, particularly when a higher concentration of drugs is administered to patients.",0.38960385914039236
208,0mjizsoo,10028,drug,RESULTS: All chemotherapy drugs tested were capable of inducing similar RNA disruption patterns.,0.38958179226077805
50,l5eeurgd,4677,drug,"Lung histopathology of mice treated with combinations revealed significantly reduced consolidation, infiltration and alveolitis compared to oseltamivir alone.",0.3895708655212126
347,hp6m6qrn,7959,drug,So far there is no effective drug for the treatment of SARS.,0.38955614636292624
445,q60ege66,15974,drug,The results show that these assays can be applied to high-throughput screening for identification of inhibitors selectively active against SARS-CoV.,0.3895522916192389
600,7mqw21zj,22116,drug,Here we show its antiviral efficacy against noroviruses.,0.3895244448225803
334,ccwhf276,6926,drug,"Despite the effectiveness of combination antiretroviral treatment (cART) against HIV-1, evidence indicates that residual infection persists in different cell types.",0.3895155342616171
94,w436rjdr,8079,drug,"In addition, the therapeutic efficacy of celastrol was evaluated by monitoring survival rates and clinical scores in a DENV-infected Institute of Cancer Research (ICR) suckling mouse model.",0.38946244734268287
41,jdjdeeh1,25142,drug,Neuraminidase inhibitors for viral pneumonia have been shown to reduce transmission in cases of exposure and to improve the clinical progress of patients in intensive care; their use in common infections is not recommended.,0.3894601391064462
97,09b07mty,25677,drug,"However, these soluble factors were not produced by PMN-II treated with GL.",0.3894576402640361
66,vbayngh0,89,drug,A TMPRSS2 inhibitor approved for clinical use blocked entry and might constitute a treatment option.,0.38943965104864553
261,yepiag5m,9207,drug,"SRTAW04 exerted similar protective effects in EAE spinal cords, with decreased demyelination.",0.38943869003591997
408,8dbenul1,12012,drug,"We included drug screening, preclinical studies, and clinical studies on repurposed drugs for the treatment of EVD.",0.3894247913268354
400,uz0m1o0q,11127,drug,"Finally, using a genome-based drug repurposing approach, we identified several drugs predicted to regulate the host response to H7N9 that may act as potential antivirals, including several kinase inhibitors, as well as FDA-approved drugs, such as troglitazone and minocycline.",0.38936228205224493
232,4fef7smf,16504,drug,"Additionally, side effects and the risk to cause birth defects limit the use of currently approved antivirals against HCMV.",0.389348581983608
330,8sc6nbqp,791,drug,A compound library consisting of 960 commercially available drugs and biologically active substances was screened for inhibition of SARS-CoV 3CL protease.,0.3893320803889471
111,u8h515fh,3621,drug,"The antitumor efficacy of GA-DM was also investigated in vivo in murine B16 melanoma model, where GA-DM treatment slowed tumor formation with a significant reduction in tumor volume.",0.3893192605586105
317,g52dclx2,11526,drug,"Although SRI 29365 and analogs inhibit hRSV replication in vitro, this work suggests that the G-protein may not be a valid drug target in vivo.",0.38931595500406746
244,82n96ukr,18369,drug,No HCV vaccine is currently available and treatment with antiviral therapy is associated with adverse side effects.,0.38930125539354954
292,45glufnh,17070,drug,The combination of either MDH-1-38 or NS1040 with other FDA-approved HIV drugs yielded additive to synergistic antiviral interactions with no evidence of antiviral antagonism or synergistic toxicity.,0.38924816398146195
624,i4rldhz2,2702,drug,These findings provide potential inhibitors for SARS-CoV viral infection and replication.,0.38920653073127737
148,u7sjblrc,1626,drug,Overexpression of p38/JNK attenuated the inhibitory effect of BX-795 on HSV replication.,0.3891613273024884
188,7nmaf6u0,12289,drug,: Intravenous plasma administration has been recommended in healthy or sick calves with failure of passive immunity.,0.3891530903038732
302,e8fknk4m,15673,drug,Oral rimantadine treatment did not reduce the otologic manifestations of experimental influenza in adults or natural influenza in children.,0.3891517023831198
303,j35b7917,7732,drug,Neither vaccine nor effective antiviral therapy is available to prevent and treat RSV infection.,0.389134736262699
91,ay4cnzn5,17547,drug,Conclusions Interferon-β1b with mycophenolic acid should be considered in treatment trials of MERS.,0.3891345455434125
447,mivxm8oh,20243,drug,"Thus, the optimal treatment for SARS is unknown.",0.38912626020903324
254,zhauwxye,14260,drug,"In the influenza mouse model, patchouli alcohol showed obvious protection against the viral infection at a dose of 5 mg/kg/day.",0.38908874091758333
388,64ihr98f,18787,drug,"Collectively, these results suggest that FOXO3A reactivation may contribute to the therapeutic effects of DAC in MDS.",0.38905562404780275
469,c97kctjz,7342,drug,"Finally, high glucose absorption was subsequently found to promote TGEV replication.",0.38904924499914956
273,u1xa44nw,24758,drug,The vector was tolerated and 100% efficacious against challenge from a clinical strain of CCHFV.,0.38904156564863757
427,o8ygdd14,10571,drug,The in vitro antiviral activity of interferon alfacon1 against SARS-CoV suggests continued evaluation of interferon alfacon1 as a therapeutic treatment for patients infected with SARS-CoV.,0.3890053918129727
43,5oge12e4,7742,drug,"The therapeutic treatment was initiated at the onset of diarrhoea, after confirmation of infection, and was continued for six consecutive days.",0.38900468090172535
115,i8znp72t,9704,drug,We assessed the impact of these features on biodistribution and antiviral efficacy in vitro and in vivo.,0.38900064554133207
297,ia3zu7yf,2393,drug,Interpretation Routine use of molecular POCT for respiratory viruses did not reduce the proportion of patients treated with antibiotics.,0.38898722512458445
64,qro699q2,16834,drug,"In severe and complicated cases, antibiotics combined with topical steroids remain the treatment of choice.",0.38896668987319444
196,pd9lt4n2,20073,drug,"Moreover, heparin was shown to bind to ephrin-B3 and to restrain infection of permissive cells in vitro.",0.3889657879149723
282,eermgk02,22873,drug,T3 did not prevent the damage induced by the low dose of DOC.,0.3889559569113733
199,a21ub1e9,6548,drug,"Treatment for RSV is mainly supportive since the only approved therapy, a monoclonal antibody, is recommended for prophylactic use in high-risk patients.",0.3889520002527579
55,owjgs6ja,17765,drug,Larger scale clinical trials of DIP are needed to validate these therapeutic effects.,0.38891066958960907
71,33gvt7pe,3094,drug,"Host cyclophilin inhibitors have shown promising effects both in vitro and in patients to prevent the emergence of resistance and to cure HCV infection, either alone or in combination with other agents.",0.38888891695748107
478,2tji14il,3232,drug,The coupling of antivirals with an effective vaccine will accelerate eradication of the disease.,0.3888646608085655
280,s1p2k9mi,9073,drug,This anti-tumor effect is most probably related to the inhibition of farnesyltransferase as indicated by molecular docking.,0.3888526829906648
19,05lnj3w0,1372,drug,"Under these conditions entry could be fully blocked by combined treatment with dynasore and the amiloride derivative EIPA, the hallmark inhibitor of macropinocytosis, whereas either drug alone had no effect.",0.3888466052952495
155,iw3g18s5,3690,drug,We also treated PKR-knockdown cells with 2-AP and inoculated with RSV.,0.38884051415336274
118,jdjdeeh1,25144,drug,"Apart from these drugs, no antiviral has been shown to be effective.",0.3888345007837774
391,mafz21no,7157,drug,"Moreover, viral yield was increased when autophagy was induced using rapamycin.",0.38882768443994925
516,ccwhf276,6934,drug,Luteolin was unable to inhibit viral reverse transcription.,0.3888242164382351
110,diemj28t,2786,drug,"Currently, only a few drugs, which function as influenza neuraminidase (NA) inhibitors and M2 ion channel protein inhibitors, are approved in clinical.",0.3888056540063712
524,wicc796j,15001,drug,There were no randomized clinical trials to recommend specific therapy for the treatment of MERS-CoV infection.,0.38880519727388607
287,57zy6unz,7349,drug,"The commonly used proton pump inhibitors, Omeprazole and Esomeprazole were also able to inhibit entry of all PVs tested but at higher drug concentrations than may be achieved in vivo.",0.3887874463609229
358,1b3x7p6u,15747,drug,The targeted clinical evaluations fail to explore other potential therapeutic applications of the candidate drug.,0.388786351555423
313,o4c2i1q1,13669,drug,The surgical procedure apparently did not cause harmful effects of villi.,0.38872462178183126
104,nrvgnsp4,13572,drug,"Systemic corticosteroids administered in high dose may increase the risk of mortality and morbidity in patients with severe influenza and should not be used, while the clinical utility of low dose systemic corticosteroids requires further investigation.",0.38871473292334136
399,7soclp7j,878,drug,"Of all the inhibitors tested, AEBSF and TPCK significantly decreased RSV infection.",0.38864572057761076
288,iw3g18s5,3688,drug,"As an alternative method to block PKR activation, we used treatment with the kinase inhibitor 2-aminopurine (2-AP).",0.38863729807261355
425,d8p7mgqt,6868,drug,"The in vivo efficacy and toxicity of manidipine were investigated with a mouse model of JEV infection, and the viral target was identified by generating an adaptive mutant.",0.3886368567897481
375,8norumv6,5592,drug,"Although therapy with TDF/FTC gives excellent control of HBV replication, there are only a few patients who achieve a functional cure.",0.388630187711946
338,45glufnh,17071,drug,Serial dose escalation was used in attempts to select for HIV strains resistant to MDH-1-38 and NS1040.,0.38861609283517806
252,qro699q2,16833,drug,"Therefore, the first line of treatment for these cases are intranasal steroids and not antibiotics.",0.38861502437390993
349,nqw6y8ku,4109,drug,The efficacy of these drugs validates entry as a point of intervention in viral life cycles.,0.38859869575444594
241,1wae0134,1144,drug,Some glycyrrhizin acid derivatives were found to inhibit SARS-CoV replication in vitro with EC50 values ranging from 5 to 50 μM.,0.38858814946345205
422,ia3zu7yf,2378,drug,We aimed to assess the effect of routine POCT on a broad range of clinical outcomes including antibiotic use.,0.38858130515581807
