,pid,newpid,category,sent,newscore
78,rl12fwrz,37667,ADE,"The lungs of pregnant mice exhibited reduced epithelial regeneration, suggesting impaired lung repair.",0.08893554913758267
670,2jeb1vcs,14725,ADE,"Furthermore, a strong Th1-based cellular immune response was stimulated by both DNA vaccines.",0.08892335721594039
449,ekxq4l9a,9001,ADE,Both vaccines induced high M2e-specific humoral and cellular immune responses in the vaccinated mice.,0.08892268052374985
36,oh7usp68,11195,ADE,"Additionally, the Th1-related cytokines IL-12 (p40), TNF, and IFN-γ were significantly increased in the spleens of the BALB/c mice.",0.08888809826654087
123,2uvibr2j,126,ADE,Linkers and adjuvant were added to enhance the immunogenicity response of the MEV.,0.0888766625405662
57,rc3ayjf6,31695,ADE,"The immunological hallmarks in PRRSV-infected pigs include the unusually poor production of type I interferons (IFNs-α/β) and the aberrant and delayed adaptive immune responses, indicating that PRRSV has the ability to suppress both innate and adaptive immune responses in the host.",0.08887637433181023
408,bd2ndoug,25357,ADE,"Furthermore, affinity purified anti-RBD antibodies possessed robust neutralizing activity.",0.08887553418641451
20,rp5b9crv,21855,ADE," The cytokine interleukin-1 beta (IL-1β) is a potent inflammatory mediator in response to infection, and can be used as an immunological adjuvant.",0.08887530822198975
361,1d17iafs,3301,ADE,"However, compared with DNA vaccines, these methods usually induce poor cellular responses.",0.08886927616057835
317,jkko6erq,7703,ADE,Different vaccination routes also evoke distinct immune responses.,0.08886275693472595
67,hmloggsp,18349,ADE,"Most notably, the combination of two different expression strategies did not increase the immune response elicited.",0.08886088368953324
155,6jg96bdr,37456,ADE,"Additionally, antigen-specific IFN-γ secretion, T-cell proliferation, cytokine expression, and a cytotoxic assay were also evaluated.",0.08885246736364824
193,w5b5yrbo,3132,ADE,"Here, we expand our investigation of the immunogenic properties of these bivalent vaccines in mice.",0.08883223219881173
199,g15qw1ky,20303,ADE,It indicates an increase in the antigenic activity of the multivalent vaccine.,0.08882896040151941
329,msmq91d2,11126,ADE,"We have demonstrated that those recombinant MP-12 viruses inhibit IFN-β mRNA synthesis, yet do not promote the degradation of PKR.",0.08881674408070503
326,s8qh1wwl,15451,ADE,VLPs trigger a high humoral and cellular immune response due to their repetitive structures.,0.08881270866663199
580,83phcmty,15960,ADE,"In contrast, bacterial treatment also resulted in a statistically significant increase in IL-10 production.",0.08880855829919407
346,z9780v62,6973,ADE,This receptor is considered a key factor in the signaling and activation of the acquired and innate immune responses in infected patients.,0.08880554640670024
175,6jg96bdr,37458,ADE,"Moreover, the immune stimulating abilities of PKA(p) were further validated in vivo, with target peptide immunized mice showing an increased cellular IFN-γ in both the lungs and spleen without causing immunopathogenesis.",0.08879181382217852
617,ytxrrslz,9991,ADE,The mutant viruses are attenuated in mice and rhesus monkeys and elicit a strong adaptive immune response.,0.08877895243316902
68,mx1mjdqc,30058,ADE,Topical antiviral drugs may be used for the treatment of acute FHV ocular disease.,0.08877671783113125
337,v2li1bfs,20747,ADE,The activation of TLRs establishes antiviral innate immune responses and coordinates the development of long-lasting adaptive immunity in order to control viral pathogenesis.,0.08876574146245461
239,fs99ixgw,37446,ADE,"Furthermore, TLR activation facilitates and guides activation of adaptive immune responses through the activation of dendritic cells.",0.08875482947112784
660,xx6imhzb,24912,ADE,This binding may be followed by the modulation of the host immune responses.,0.08875146648796026
166,2wl9h6fz,35434,ADE,It seems that multiple cell types and multiple processes are involved in the development of feline retrovirus-induced immunosuppression.,0.08871828203136312
207,lx6qrufs,18249,ADE,Supportive treatment is aimed at suppressing the inflammatory and detrimental immune response.,0.08870749982784745
523,nb6c8buz,7499,ADE,"Moreover, the combination of alum and the RNA adjuvant synergistically induced humoral and cellular immune responses and endowed long-term immunity.",0.08870653491843106
90,obm13pbg,33628,ADE,We noticed significant variations of the immunogenicity of each peptide between the two antigen delivery systems.,0.08870638997275761
434,af8ofuwo,5930,ADE,Antibody response of the RSV F DNA vaccine showed a strong Th1 response.,0.08870483347708318
128,grz0fe9l,31241,ADE,"The titers of the virus increased gradually during serial passage, but the replication capacity decreased in chickens.",0.08870433334207575
291,fbotc479,4245,ADE,"As a result, antigen-specific immune responses are greatly enhanced and are likely due to increased DNA uptake and antigen expression.",0.08870432233851155
541,zu0ubwfq,7841,ADE,PRRSV strongly modulates the host’s immune responses.,0.0886934967147612
369,y4t84phi,8696,ADE,"Importantly, aged animals displayed increased eosinophilic immune pathology in the lungs and were not protected against significant virus replication.",0.08869215947756562
294,02c9knga,23752,ADE,The results indicate that the kinetics of the G- and F-specific antibody responses differ.,0.08868939293419076
56,w2bt9tnw,13925,ADE,"The high humoral immune responses (virus specific antibody) and cellular immune responses (IFN-γ, IL-4, and spleen lymphocyte proliferation) were evaluated.",0.08868005313203536
432,vq72zw0n,4183,ADE,"Hence, mucosal vaccination may suppress the immune system instead of induce a protective immune response.",0.08867813997384189
217,0lsobcnl,16878,ADE,Their activation can elicit a strong humoral and cellular immune response as well as mucosal immunity.,0.08865334723834067
225,8oki8xr2,5987,ADE,Live virus vaccines can be improved by adding adjuvants to boost mucosal innate and adaptive responses.,0.08865274741174178
223,49ei5k78,17778,ADE,Other therapeutic strategies including immunotherapy and the use of oligonucleotides have also been explored.,0.08864589857149258
148,1d0olfki,20736,ADE, Interferon-induced antiviral genes are crucial players in innate antiviral defense and potential determinants of immune response heterogeneity.,0.08863807432926046
402,97sxlkjp,19368,ADE,MSA2-specific Th-cell activation could be demonstrated.,0.08863498901398756
182,riq8p5u0,19568,ADE,"Further analysis showed that TLR ligands induced IFN-γ, IL-1β and IFN stimulated genes viz.",0.08863279160131783
363,eph6mib8,10259,ADE,"The LBSap vaccine induced high levels of IL-12 and IL-10 expression at 12 and 24h, respectively.",0.08861757413497073
95,sbascdya,36997,ADE,"During pregnancy, the maternal immune response changes dramatically over the course of gestation.",0.08861234181795667
211,ynef1d1t,8059,ADE,Here we explore the use of interferon-β to adjuvant the response to a rabies virus (RV) vaccine vector expressing both HIV-1 Gag and IFN-β.,0.08861040439016565
250,elhp6rx6,31175,ADE,Bacterial superinfection of virus infected lungs was not observed.,0.08860687747992238
173,b0izt9hq,2847,ADE,A major advantage of DNA vaccination is the ability to induce both humoral and cellular immune responses.,0.08860417012862751
240,30k10ud4,9254,ADE,"Additionally, the BC, F, and HN proteins were modified in several ways to enhance virus replication.",0.08860163301882748
420,d9v2s9o4,19769,ADE,"As a result, specific immune responses increased correspondingly.",0.08859980949175286
345,hhz8slxl,36898,ADE,Clinical disease and histopathological changes were more severe in the absence of type-I IFN signaling whereas the T-cell response was required for virus clearance.,0.08859553229626979
333,rdf7mbx9,23439,ADE,Orally vaccinated mice produced a significant UreB-specific serum immunoglobulin G (IgG) response.,0.08859530026447579
612,bdse9o26,4015,ADE,These mice can be used to analyze the human immune response in vivo.,0.08858779011548888
616,wzozcj6l,40159,ADE,"In pigs infected with nsp1β mutants, IFN-α production was increased in the lungs at early time points postinfection, which was correlated with increased innate NK cell function.",0.0885704805848649
299,e8l9w41u,9509,ADE,VLPs can stimulate strong humoral and cellular immune responses and have been shown to exhibit self-adjuvanting abilities.,0.08856973068237528
300,jjluocxz,8395,ADE,VLPs can stimulate strong humoral and cellular immune responses and have been shown to exhibit self-adjuvanting abilities.,0.0885697223276378
258,3qyn3ka5,11388,ADE,"Collectively, these data suggest that the polysaccharide IIP-2 exhibits excellent adjuvant activity and can enhance both cellular and humoral immunity.",0.08856306678124623
609,hfwxsr9y,17533,ADE,"The results showed that DNA vaccination primed a specific T-cell-mediated response, as indicated by both a lymphoproliferative response and IFN-γ production.",0.088552706129669
331,gsa3n2ci,22466,ADE,"Hence, there is an ample need for antiviral treatment and prophylaxis of norovirus infections.",0.08855246575076771
359,c1pjt9ek,8140,ADE,Similar levels of the anti-S protein IgG response and neutralizing activity were induced by both the S protein and IV vaccines.,0.08854905176836955
97,3kuta9pr,36580,ADE,"Surprisingly, the lungs of these two animals did not show overt inflammatory lesions.",0.0885448729966537
206,aw8p35c5,8369,ADE,They are attractive vaccine vectors as they induce both innate and adaptive immune responses in mammalian hosts.,0.08852848151970444
675,pukh8zqt,39849,ADE,"In PRRSV-infected pigs, innate cytokine IFN-α is inhibited and the adaptive arm of the immunity is delayed.",0.08851616356626726
144,3gt3vlev,16193,ADE,"Dysregulation of the antibody response can lead to an autoimmune disease, malignancy, or enhanced infection.",0.08850833689572307
531,bgz1h20o,3954,ADE,"Moreover, this recombinant live vaccine induced significantly high levels of specific cytotoxic T-lymphocyte activities and increased gamma interferon-producing T cells compared with the parental strain.",0.08850792241458513
269,fphwlxiq,9929,ADE,Toll-like receptor 3 (TLR3) and TLR21 are involved in early recognition of virus resulting in induction of inflammatory cytokines.,0.08850563940066539
426,j7fpiqfj,11418,ADE,"In addition, we found that the gE/gI complex, which is absent in Bartha, inhibits the pDC TI-IFN response.",0.08849874367188951
478,wdpatr2z,2890,ADE,"Interestingly, it potentiated the IgA responses in the tear and intestinal secretions when used with both live and inactivated IBV vaccines.",0.08849871513277197
106,0yqyclxk,111,ADE,It also increased the proliferation of T-helper cells and cytotoxic T-cells along with the increased INF-γ and IL-2 cytokines.,0.08849795554779988
722,cobrl3dl,29312,ADE,The T cell proliferation showed that the fusion protein could induce an antigen-specific T-cell response.,0.08849577949748166
190,2zq44poq,30090,ADE,These conditions down-regulate the synthesis of proinflammatory cytokines and impair the host's innate and humoral immune systems.,0.08849377764521317
490,gncmygda,39822,ADE,Vitamin D may be important for immune function.,0.0884919107584026
607,ihg4kqxf,36820,ADE,"After 5 days postinfection, the innate immune gene expression was replaced by the adaptive immune response, which correlates with viral clearance.",0.08848822246298463
368,xsfg7uth,30727,ADE,They also possess remarkable pathogen-neutralizing activity in the respiratory tract and lungs.,0.08847761394574705
14,4mt2v3ip,8540,ADE,": Type I interferons (IFNs) exhibit direct antiviral effects, but also distinct immunomodulatory properties.",0.08847683900297461
134,6mdaq868,11105,ADE,We found that the Hu-191 virus induced IFN-β much more potently than the Edmonston strain.,0.08847400742452524
621,o7y3wygc,10232,ADE,"Currently, live-attenuated IBV vaccines are used to control the disease.",0.08847130220442471
567,k85v6nac,7929,ADE,"Simultaneously, this vaccine induces potent polyfunctional effector CD4 and CD8 T cell memory responses.",0.08847007745737465
525,jr9hj0bs,22500,ADE,Adjuvants enhance the efficacy of vaccines by stimulating immune response-related gene expression and pathways.,0.08846471232582295
708,rvwuk7tx,35599,ADE,"However, we recently showed that inefficient immune activation and a poor virus-specific T cell response underlie severe disease in SARS-CoV-infected mice.",0.08846460890971741
424,8f6gpdy2,17461,ADE,"In contrast, inhibition of sodium channels or activation of PKC leads to enhanced virus production in tissue culture.",0.08845609392010143
313,eq4obbte,7833,ADE,"In contrast, the UQ tag was utilized for enhancing CD8+ response.",0.08845457806154283
387,nb6c8buz,7494,ADE,"However, use of alum triggers a Th2-biased immune induction, and hence is not optimal.",0.08844976585731384
233,2ljbsia2,8400,ADE,These stable and versatile subviral particles possess excellent adjuvant properties capable of inducing innate and cognate immune responses.,0.08844878661128884
47,1tuf4zxi,37299,ADE,"Most notably, it is used in combination with interferon-α for treatment of HCV infection [66].",0.0884469572498229
77,fgwxguoj,26519,ADE,"They can also regulate immune responses, to avoid autoreactivity and excessive inflammation.",0.08844673927825927
275,z9780v62,6974,ADE,Using potent antigens in combination with strong adjuvants may effectively trigger the activation of specific MERS-CoV cellular responses as well as the production of neutralizing antibodies.,0.08844646988538313
80,cgiok0ce,4692,ADE,The PRRSV infects primarily the lung macrophages.,0.08844631483201087
138,j9qucb0k,4666,ADE,"Only the adenovirus induced envelope-specific antibody responses, but these failed to show neutralizing activity.",0.08844441049954169
50,kv9n2qj3,23739,ADE,There are many options for the development of MERS-CoV-specific therapies.,0.0884309291812435
60,z86rjwle,28337,ADE,"Currently, no antiviral therapy or vaccine is available for the treatment of hantavirus-associated diseases.",0.08842571650760506
304,vugnc7jk,38323,ADE,It was also found that the bacterial growth inhibition was complement independent.,0.08842498521101817
474,tjwkouya,2071,ADE,These vaccines have been shown to induce a protective immune response and to be very effective.,0.08841805164656469
130,77gd3myj,17431,ADE,"Likewise, there were no differences in neutrophil activation between mice groups.",0.08841367215177794
213,b8sbvy0g,13553,ADE,"Adjuvants are used to enhance and modulate antigen (Ag) immunogenicity, aiming to induce a protective and long-lasting immune response.",0.08840629748117931
479,wzozcj6l,40166,ADE,Mutations introduced into these two residues attenuated virus growth and improved the innate and adaptive immune responses of infected animals.,0.08840058357676345
271,21irqpxj,9012,ADE,They had the ability to stimulate the humoral and cell-mediated immune system.,0.08839711775100068
847,k10siwur,36629,ADE,"However, the resulting chimeras induced a marginal TGEV-neutralizing antibody (Ab) response in mice.",0.08838927850718667
118,gzk9xbzk,22896,ADE,Symptom production is a combination of viral cytopathic effect and the activation of inflammatory pathways.,0.08837455494045701
503,pzc4ivvg,29261,ADE,Non viral inactivation was observed during the monoclonal antibody elution step.,0.08837130001807927
751,mpu1ico3,1541,ADE,The inflammatory response may contribute to these additional effects by increasing the levels of IFNγ and IL-4 after the injection of the adjuvanted ND-IB vaccines.,0.08837087480054914
264,b8sbvy0g,13557,ADE,"There is evidence that these particles display adjuvant characteristics, promoting cell recruitment, antigen-presenting cell activation, cytokine production, and inducing a humoral immune response.",0.08836731757793292
30,usab0cau,31952,ADE,"In this study, we constructed a shuttle plasmid, harboring human IFITM3.",0.0883671945259053
463,t1txki0r,39017,ADE,The pH-dependent endocytosis of AREpv was confirmed by the use of lysosomotropic agents.,0.08836146964118746
433,l0zgovf3,35949,ADE,Adjuvants have been used most frequently to increase the quantity of an immune response.,0.08836075442544788
469,nt1hhmjj,24993,ADE,"The maternal immune system undergoes significant modulation during pregnancy, which influences responsiveness to vaccines.",0.08835462965997332
120,v4qoyahw,36282,ADE,Analysis of HG mRNA confirmed expression of the polymeric immunoglobulin receptor (pIgR).,0.08835156076816428
231,dmzn79tq,37774,ADE,There are several approaches to increase DNA vaccine immunogenicity.,0.08835002141175005
634,hkqydqni,22263,ADE,The specific cell-mediated and antibody responses of the animals were studied.,0.08834784865143672
251,sx8821wf,22716,ADE,"However, there were no significant differences in virus shedding and lung lesions between the dietary groups.",0.08834411226693528
227,ocbygkyb,27792,ADE,"Importantly, the induction of ADCC response modestly decreased viral load in the lungs of H1N1-infected mice.",0.08834382540875246
351,kltodqnd,37810,ADE,"However, whether PRRSV can inhibit IFN signaling is less well understood.",0.0883387694842338
559,dih1nj0r,28654,ADE,Vesicular stomatitis virus (VSV) is highly immunogenic and able to stimulate both innate and adaptive immune responses.,0.08833852337228518
293,or0czzdp,4770,ADE,Our results underline that immunization via the lungs is particularly effective for priming as well as boosting of local and systemic immune responses.,0.08833734168397833
341,7vg7dpfe,8347,ADE,RESULTS: The vaccine was well tolerated and induced cellular and humoral responses.,0.08832930638213168
606,8w8wd4em,11247,ADE,"In contrast to the formalin-inactivated RSV (FI-RSV) vaccine, there was no enhanced lung inflammation upon virus challenge after DNA vaccination.",0.08832289927337292
860,af8ofuwo,5927,ADE,High levels of RSV specific antibodies were induced during subsequent immunizations.,0.08831429132787527
132,653opx0h,8258,ADE,"In a virulent heterologous PRRSV challenge study, Nano-KAg vaccine significantly reduced the lung pathology and viremia, and the viral load in the lungs.",0.08830962623774383
848,jqy7lcbk,30521,ADE,"Nevertheless, the profiles of T-cell responses were distinctly different.",0.08830895585059209
462,ar2ltsk9,40105,ADE,"We also found that the decreased viral replication after APS treatment was associated with reduced mRNA levels of the cytokines IL-1B, IL-6, IL-8 and TNF-α.",0.08830785624560927
410,c1pjt9ek,8145,ADE,Mice that received IV formulations also showed increased protective immunity (almost no live virus was isolated from the lung).,0.08830685512011091
255,gi7ktelw,8197,ADE,The immunogenicity of SARS-CoV nucleocapsid DNA vaccine and the immunoregulatory activity of interleukin-2 (IL-2) were investigated.,0.08830472027510047
220,081o2zmd,20852,ADE,The results showed that the recombinant DNA plasmids increased the proliferation of T lymphocytes and the number of CD4+ and CD8+ T lymphocyte subgroups.,0.08830272115302007
249,wsncrv4r,38253,ADE,Pulse steroid treatment is frequently used to treat ADEM.,0.08830026240711
569,eizypepg,18580,ADE,"Moreover, analysis of systemic SlpA-specific cytokines revealed that the responses appeared to be Th1 and Th17 dominant.",0.0882957935257134
502,gq9age1b,15680,ADE,We found that TLR stimulation reduced the high level of eosinophilic infiltration that occurred in the lungs of mice immunized with UV-inactivated SARS-CoV.,0.08829340893632479
172,ikomc19t,13431,ADE,"Furthermore, no pathological lung damage was observed.",0.08829168466613
303,65ip2yy6,31523,ADE, Non-vaccine Streptococcus pneumoniae serotypes are increasingly associated with disease.,0.08827838974060072
164,m3o0kw49,40302,ADE,Low-dose corticosteroids may be considered in the treatment of refractory septic shock.,0.08827837151985034
536,mpu1ico3,1535,ADE,The CVCVA5 also improved the immune response of both ND and IBD vaccines with less dosage.,0.08827185270528524
382,rvwuk7tx,35600,ADE,"Here, we extend these results to show that virus-specific T cells, in the absence of activation of the innate immune response, were sufficient to significantly enhance survival and diminish clinical disease.",0.08826893875209085
316,83phcmty,15955,ADE,"While some lactobacilli seem to induce oral tolerance, others induce an adaptive immune response.",0.08825942389347141
93,6tgyvmnv,24336,ADE,Other virus-specific antibodies play auxiliary roles or are ineffective.,0.08825463800416426
544,fgwf6wy3,32343,ADE,"Here, we discuss IFNs as broad-spectrum antivirals for treatment of acute virus infections.",0.08825139287254519
797,5hw0lm04,21830,ADE,These results demonstrate that modification of intracellular Gag trafficking results in the induction of distinct immune responses.,0.08824424960845081
4,rqhn122a,7383,ADE,"Analysis of MV-Zika-sE-infected cells confirmed antigen expression, and the virus replicated with vaccine strain characteristics.",0.08823578161518972
184,od484ub1,11179,ADE,"Therefore, the development of a vaccine is mandatory.",0.08823319100787927
338,dh4jvbmi,10807,ADE,We have recently shown that the deubiquitinase (DUB) activity of EAV papain-like protease 2 (PLP2) is important for the inhibition of innate immune activation during infection.,0.08822831587087282
107,64w95k2j,34272,ADE,"However, peptide antigens produce a relatively weak immune response, and thus require the use of immunostimulants (adjuvants) for optimal efficacy.",0.0882277075576669
845,ks7s0uhf,13450,ADE,"Furthermore, particulate adjuvants are able to directly activate innate immune system in vivo.",0.08822398577920992
124,0atk3n2f,25660,ADE,"Although antivirals were available, prophylaxis was not used.",0.08822277467147521
321,u800148j,27004,ADE,"Additionally, the therapeutic potential of KRG as an antiviral and vaccine adjuvant is discussed.",0.08821011130588252
39,j2k1oel2,14247,ADE,"On the other hand, BPL-inactivated virus induced higher levels of activation of TLR7 than FA-inactivated virus.",0.08820978091426976
196,fe2sacjj,33512,ADE,"We know that PRRSV suppresses innate immunity and causes abnormal B cell proliferation and repertoire development, often lymphopenia and thymic atrophy.",0.08818700043552194
799,mhfu0e9r,14495,ADE,All recombinant viruses elicited NP- and M2e-specific cellular immune responses in mice.,0.08818617283065497
557,w4qca90s,20545,ADE,Quantitative results of AIV and IBV co-infection showed that interferences between the two viruses yielded decreased viral growth.,0.08818291582868057
676,hhge62sl,17547,ADE,A 15 nucleotide deletion was also observed in this vaccine strain.,0.08817765960360821
76,0w0hx91g,7251,ADE,Multivariate analysis showed that the ELISA titer and antibody avidity were independently associated with severe disease.,0.08817537323238636
452,gq9age1b,15676,ADE,"In particular, CD11b(+) cells in the lungs of UV-V-immunized mice showed the upregulation of genes associated with the induction of eosinophils after challenge.",0.0881699744332286
650,mkz7z38o,21228,ADE,The selectivity of the adaptive immune response is based on the enormous diversity of T and B cell antigen-specific receptors.,0.08816133660730058
820,nj1p4ehx,33532,ADE,"Interestingly, the acute phase of SARS in humans is associated with a severe reduction in the number of T cells in the blood.",0.08815513662678565
245,fddihm6o,33781,ADE,"However, in the case of super-infection, the second virus, either AIV or IBV, induced a decrease in the growth of the first inoculated virus.",0.08815201141165074
246,w4qca90s,20546,ADE,"However, in the case of super-infection, the second virus, either AIV or IBV, induced a decrease in the growth of the first inoculated virus.",0.0881520090245829
654,mn9ry078,11068,ADE,dose also had significant increases in neutralizing antibody titers.,0.08815160461893962
515,7yw6c5zu,23846,ADE,The proportion of QX-like genotype strains increased over time.,0.08814890569139996
723,iv5s24pe,9170,ADE,"Cytokine ELISA analysis revealed that co-injection of M could enhance the levels of IFN-γ, IL-2 release induced by N antigen.",0.08814831585056251
374,96xoj10p,28161,ADE,We also measured the antiviral activity of p3D-NT56/S.,0.08814824785821943
100,q8i2gfut,11812,ADE,"Furthermore, the rRBD vaccine decreased viral load of lung, trachea and oropharyngeal swabs of monkeys.",0.0881456819883292
721,8m11ig06,15529,ADE,The use of antiviral medications and corticosteroids may reduce the incidence and severity of chronic pain.,0.08814443485508748
762,harzowk2,13347,ADE,The pneumococcus is penicillin sensitive.,0.08813826255402671
409,okh6i4l1,11574,ADE,"It was shown that the two vaccines elicited substantial antibody responses, and MNHa induced more significant T cell-mediated immune response than MHa did.",0.08813460108313914
611,rqzdkyas,24560,ADE,The immune responses developed slowly in jejunum and were associated primarily with the IgG subtypes.,0.08813342821071926
145,f7f2urzl,11793,ADE,TMB substrate is used for color development.,0.08813041397459692
176,d54cgie0,14271,ADE,"After vaccination the antigen-specific T cell response is similar in animals primed with either soluble or membrane-bound antigen, and CD11c(+) dendritic cells increase expression of maturation markers and stimulate proliferation of specific T cells ex vivo.",0.08812864689703714
470,rram4a0i,26290,ADE,PCR-based assays vary in performance.,0.08812770020204008
355,3q9x1bwm,34353,ADE,Microneutralization assays and ELISpot analysis demonstrated that PEDV VLPs induced highly specific antibody responses and Th2-mediated humoral immunity.,0.08812648485710675
137,spt0oea0,13329,ADE,Their therapeutic potential has also been explored in the treatment of cancer.,0.08812599141668284
43,hmw6zj3m,4020,ADE,There are no available vaccines or therapeutic agents.,0.08811663873266157
133,dby5aksb,10849,ADE,"In addition to humoral immunity, G-specific Th17- as well as Th1-type T-cell responses were detected in the lungs of Bac-RSV/G-immune mice upon RSV challenge.",0.08811638296037344
439,f3duj360,11310,ADE,Both the lungs and the spleen have been demonstrated to support EIAV replication.,0.08811367798381642
81,kjf2bq0g,6190,ADE,"Currently, there is no vaccine or antiviral treatment.",0.08811010916830211
183,brgtwxhe,40230,ADE,"Currently, there are no direct-acting antivirals approved for the treatment of FCV infection.",0.08810790869787508
435,fgwxguoj,26517,ADE,B cells have a number of different roles in the immune response.,0.0881043426280124
292,md5mhxvf,36321,ADE,"This may contribute to the T-cell receptor (TCR) interaction, showing a host immunodominant peptide presentation strategy.",0.08810008054172107
466,cpa2sl50,12033,ADE,"Furthermore, these results suggest that activation of TLR4 and TLR5 could be useful for development of vaccines that elicit T cells to prevent toxoplasmosis in humans.",0.08809994389310669
765,hx24vacy,29393,ADE,Three of these artificial miRNAs showed significant inhibition of VEEV replication.,0.08809865512944764
352,x0ro1vub,2411,ADE,There is clear technical progress towards the development of vaccines.,0.08809382076669223
372,xcrm9b5u,22065,ADE,"Importantly, LAIV are more efficacious than inactivated vaccines because their ability to mount efficient innate and adaptive humoral and cellular immune responses.",0.0880937536640606
189,jtmy43by,24375,ADE,No human vaccine is currently available.,0.08808967530346581
274,gd5d7hec,38281,ADE,"For the H3 HA antigen, both the full-length HA and TM-truncated HA induced high levels of HI and NAb responses.",0.08808607171755575
28,6lfgm9u0,35672,ADE,"Viral RNA, histopathological changes, and viral nucleoprotein were observed in the lung, trachea and sinus of all inoculated mice.",0.08808044167628624
773,o864avb6,7069,ADE,The allergenicity of the epitopes was also evaluated.,0.08807986363930204
149,sqwg38wc,37703,ADE,Host-elicited or passively-transferred monoclonal antibodies (mAb) are essential mediators of CHIKV clearance.,0.08806914647775693
764,q8e08pq0,30303,ADE,"Contrarily, the protective effects can be achieved via regulatory immune responses which lead to the suppression of autoimmune phenomena.",0.08806324398037094
428,igw16hwb,37845,ADE,RVFV MP12-infected cells also displayed an S phase arrest that was found to be dependent on NSs expression.,0.08806145930510653
467,3b6r4yyf,14452,ADE,"Both, S-containing exosomes and the adenoviral vector vaccine induced neutralizing antibody titers.",0.08805854184256301
279,h6vm2nb0,17608,ADE,Vaccines can be adjuvanted with Toll-like receptor ligands (TLR-Ls) to enhance their efficacy.,0.08805283535452688
108,6tgyvmnv,24338,ADE,Many antiviral immunoglobulins are being used for short-term pre-exposure prophylaxis or therapy.,0.08805158916080344
555,ytxrrslz,9990,ADE,Here we demonstrate that dengue virus mutants lacking 2′-O-methyltransferase activity are highly sensitive to type I IFN inhibition.,0.08805002838174261
517,k3v132dq,38387,ADE,group also showed neutralization activity.,0.08804366544082531
85,oh5rrewm,24224,ADE,growth hormone) has revolutionized the treatment of disease.,0.08803930609253044
203,8fbwiqqj,32580,ADE,"The immune system exhibits profound age-related changes, collectively termed immunosenescence.",0.08803927988192717
405,cgdlhpvb,7994,ADE,"DAMP-type adjuvants signal via proinflammatory pathways and promote immune cell infiltration, antigen presentation, and effector cell maturation.",0.0880388213164919
464,wzozcj6l,40164,ADE,PRRSV nsp1β was identified to be a strong innate immune antagonist.,0.08803090265225533
65,55zrmgxq,19638,ADE,"Finally, the role of interferons as vaccine adjuvants is still being explored but could be promising.",0.08803067679546617
219,6j4uh5md,33606,ADE,"Interferons (IFNs) are a group of secreted proteins that play critical roles in antiviral immunity, antitumor activity, activation of cytotoxic T cells, and modulation of host immune responses.",0.08802240832309033
595,st0wcabn,13246,ADE,"Furthermore, flow cytometry and ELISA techniques were used to measure the cellular, mucosal, and humoral immune responses of the different orally gavaged mouse groups.",0.08801871161553232
728,bq7pds0b,36134,ADE,"They still induced an immune response, however, as judged from the high levels of virus-neutralizing antibodies.",0.08801332949270638
273,9u2tl1d5,24669,ADE,"In contrast, there were significantly weaker cellular immune responses, as well as less antibody production than in the control groups.",0.08801233449094062
619,f7j43xaz,33152,ADE,The heterologous titres of sera varied widely.,0.08801160754887427
169,639isohk,30134,ADE,There is no strong evidence for the use of ancillary therapy.,0.08801087101677049
504,x9piyivm,14484,ADE,Vaccinated rhesus macaques seroconverted rapidly and exhibited high levels of virus-neutralizing activity.,0.08801000815772131
400,m74agsr8,15023,ADE,"Interestingly, Th1 cell activation was induced by immunization schedules including Ad5/MERS, but not by those including only spike protein nanoparticles.",0.08800219808219881
153,1ksz6nmx,6803,ADE,"Viruses lacking E protein were attenuated, grew in the lung, and provided homologous and heterologous protection.",0.0880007274165657
480,f944lv4t,37849,ADE,This helps to facilitate the enhancement of DNA vaccine potency via strategies that modify the properties of APCs.,0.08799782597561609
360,ttcaxqyy,6285,ADE,"These vaccines generally induce powerful humoral and cellular immune responses in appropriate animal models, i.e., transgenic mice or non-human primates.",0.08799100695509263
552,5imoguak,20060,ADE,The chimeric VP8-S2 antigen was constructed.,0.08797859041000193
37,xvvfguht,23621,ADE,"A focal point of current research is the inflammatory response of the host following an encounter with a pathogenic microbe, including variations in chemokine and cytokine production and resulting in changes in bronchial hyper-responsiveness and lung function.",0.087971476620848
446,a6ia8kxf,7254,ADE,Two different vaccine trials were conducted.,0.08796683766852931
810,pizv41yg,37919,ADE,Viral antigen was undetectable in the lungs on challenge of previously infected animals.,0.0879649003625319
859,wyanwvxa,10178,ADE,Several studies have focused on the role of the innate immune response in regulating RV replication and pathogenesis.,0.08796276338741726
588,zn182czp,77,ADE,"However, no specific antiviral treatments or vaccines are available yet.",0.0879545704791132
69,snbeblu0,33238,ADE,"In the absence of a targeted vaccine or a pathogen-specific antiviral, broad-spectrum antivirals would function to limit virus spread.",0.08795397945604966
254,yoepfgu7,35656,ADE,"Our previous study showed that GPCR antagonists, particularly histamine receptor antagonists (antihistamines) inhibit Ebola and Marburg virus entry.",0.08795345070396346
483,ir4qx9f0,24024,ADE,Contribution of the BM cellular component has been overlooked.,0.08795205926386342
94,7bf5rx7k,33030,ADE,There is no vaccine or anti-viral medication available.,0.08795136348747318
