pid,title,abstract
7l021dar,Management Guidelines for Obstetric Patients and Neonates Born to Mothers With Suspected or Probable Severe Acute Respiratory Syndrome (SARS)," Objective This document summarizes the limited experience of SARS in pregnancy and suggests guidelines for management. Outcomes Cases reported from Asia suggest that maternal and fetal outcomes are worsened by SARS during pregnancy. Evidence Medline was searched for relevant articles published in English from 2000 to 2007. Case reports were reviewed and expert opinion sought. Values Recommendations were made according to the guidelines developed by the Canadian Task Force on Preventive Health Care. Sponsors The Society of Obstetricians and Gynaecologists of Canada. Recommendations 1. All hospitals should have infection control systems in place to ensure that alerts regarding changes in exposure risk factors for SARS or other potentially serious communicable diseases are conveyed promptly to clinical units, including the labour and delivery unit. (III-C) 2. At times of SARS outbreaks, all pregnant patients being assessed or admitted to the hospital should be screened for symptoms of and risk factors for SARS. (III-C) 3. Upon arrival in the labour triage unit, pregnant patients with suspected and probable SARS should be placed in a negative pressure isolation room with at least 6 air exchanges per hour. All labour and delivery units caring for suspected and probable SARS should have available at least one room in which patients can safely labour and deliver while in need of airborne isolation. (III-C) 4. If possible, labour and delivery (including operative delivery or Caesarean section) should be managed in a designated negative pressure isolation room, by designated personnel with specialized infection control preparation and protective gear. (III-C) 5. Either regional or general anaesthesia may be appropriate for delivery of patients with SARS. (III-C) 6. Neonates of mothers with SARS should be isolated in a designated unit until the infant has been well for 10 days, or until the mother’s period of isolation is complete. The mother should not breastfeed during this period. (III-C) 7. A multidisciplinary team, consisting of obstetricians, nurses, pediatricians, infection control specialists, respiratory therapists, and anaesthesiologists, should be identified in each unit and be responsible for the unit organization and implementation of SARS management protocols. (III-C) 8. Staff caring for pregnant SARS patients should not care for other pregnant patients. Staff caring for pregnant SARS patients should be actively monitored for fever and other symptoms of SARS. Such individuals should not work in the presence of any SARS symptoms within 10 days of exposure to a SARS patient. (III-C) 9. All health care personnel, trainees, and support staff should be trained in infection control management and containment to prevent spread of the SARS virus. (III-A) 10. Regional health authorities in conjunction with hospital staff should consider designating specific facilities or health care units, including primary, secondary, or tertiary health care centres, to care for patients with SARS or similar illnesses. (III-A)"
vbzy11hc,Outbreaks of Infection in the ICU: What’s up at the Beginning of the Twenty-First Century?,Surveillance cultures are the only cultures that allow the distinction between secondary endogenous and exogenous infections. These types of infection are the two known to cause outbreaks. Secondary endogenous infections can be controlled by enterally administered antimicrobials and should be integrated into the routine infection control measures. Exogenous infections can be controlled by topically applied antimicrobials and hygiene.
ftz9190a,Viruses in the Intensive Care Unit (ICU),Whereas viruses are not usually considered to be important causes of ICU admission this review has demonstrated this perception to be incorrect. Viruses and their manifestations differ from continent to continent and hemisphere to hemisphere and it is essential that the intensivist be familiar with diagnosis and management of these ubiquitous organisms.
o1z4ka3r,Infections Caused by HRSV A ON1 Are Predominant among Hospitalized Infants with Bronchiolitis in São Paulo City,"Human respiratory syncytial virus is the main cause of respiratory infections in infants. Several HRSV genotypes have been described. Goals. To describe the main genotypes that caused infections in São Paulo (2013–2015) and to analyze their clinical/epidemiological features. Methods. 94 infants (0–6 months) with bronchiolitis were studied. Clinical/epidemiological information was collected; a search for 16 viruses in nasopharyngeal secretion (PCR-real-time and conventional, sequencing, and phylogenetic analyses) was performed. Results. The mean age was 2.4 m; 48% were male. The mean length of hospital stay was 4.4 d (14% in the Intensive Care Unit). The positive rate of respiratory virus was 98.9%; 73 cases (77.6%) were HRSV (76,7% HRSVA). HRSVA formed three clusters: ON1 (n = 34), NA1 (n = 1), and NA2 (n = 4). All HRSVB were found to cluster in the BA genotype (BA9-n = 10; BA10-n = 3). Clinical analyses showed no significant differences between the genotype AON1 and other genotypes. Conclusion. This study showed a high rate of HRSV detection in bronchiolitis. HRSVA ON1, which has recently been described in other countries and has not been identified in previous studies in the southeast region of Brazil, was predominant. The clinical characteristics of the infants that were infected with AON1 were similar to infants with infections by other genotypes."
pf6whhfp,Epidemiology of community acquired pneumonia," Despite efforts in prevention worldwide including recent advances in vaccine therapy, childhood community acquired pneumonia (CAP) remains a major cause of morbidity and mortality both in the developed and the developing world. Traditionally, qualifying the aetiology of CAP proved to be fraught with challenges particularly due to low yields from blood and sputum specimens. In recent years however, new advances in techniques such as enzyme-linked immunosorbent assay and polymerase chain reaction have dramatically improved detection rates of both bacteria and viruses. In addition to qualifying the true burden of disease by known organisms such as Streptococcus pneumoniae it has led to the identification of organisms such as human bocavirus which have not previously been associated with CAP. This article aims to provide a brief update to the clinician on the current epidemiology of CAP in this post-vaccination era. It is based on a combination of recommendations from existing clinical practice guidelines, recent systematic reviews and the current literature."
m9g21iz5,Nosocomial viral ventilator-associated pneumonia in the intensive care unit: a prospective cohort study,"OBJECTIVE: To determine the incidence, risk factors, and clinical relevance of viral ventilator-associated pneumonia (VAP) in an adult intensive care unit (ICU). DESIGN: Prospective observational study. SETTING: A 22-bed adult medical ICU in a university hospital. PATIENTS: All consecutive adult patients ventilated more than 48 h in a 9-month period including regular seasonal viral infections. INTERVENTIONS: A tracheobronchial aspirate upon enrollment and at the time of VAP suspicion. MEASUREMENTS AND RESULTS: All respiratory specimens were tested in culture, indirect immunofluorescence assay, and PCR or RT-PCR for virological assessment. Patients were followed until ICU discharge or death. One hundred thirty-nine patients were included. Upon enrollment, a respiratory virus was detected in the tracheobronchial aspirate in 25% of patients (35 of 139). The incidence of VAP, defined according to clinical daily evaluation, was 28% (39 of 139 patients). A bacteria was documented in 74% of cases, whereas no case of a causative viral infection was encountered among VAP patients; however, herpes simplex virus type-1 (HSV 1) infection was detected in respiratory specimens of 31% of VAP (12 of 39). CONCLUSIONS: We found a high incidence of HSV-1 infection in VAP patients; however, nosocomial viral VAP is likely to be rare in ICU, as assessed by the absence of respiratory virus-induced VAP identified in this prospective cohort study."
c9vu8ako,The Chronic Obstructive Pulmonary Disease Exacerbation,The Chronic Obstructive Pulmonary Disease Exacerbation
pd3vu5y6,Infectious Diseases: The Role of the Healthcare Professional,"For the healthcare professional dealing with infections presents two main problems. First, managing detainees or police personnel who have contracted a disease and may be infectious or unwell, and second, handling complainants of assault, including police officers, who have potentially been exposed to an infectious disease. This chapter addresses some general principles of infection control and safety in the working environment and then goes on to discuss some infections that may be encountered in police custody and how they can best be managed."
zwfxnd7r,Imaging Findings in Patients With H1N1 Influenza A Infection,": Swine influenza (H1N1) is a very contagious respiratory infection and World Health Organization (WHO) has raised the alert level to phase 6 (pandemic). The study of clinical and laboratory manifestations as well as radiologic imaging findings helps in its early diagnosis. OBJECTIVES: The aim of this study was to evaluate the imaging findings of patients with documented H1N1 infection referred to our center. PATIENTS AND METHODS: Thirty-one patients (16 men) with documented H1N1 infection were included in our study. The initial radiography obtained from the patients was reviewed regarding pattern (consolidation, ground glass, nodules and reticulation), distribution (focal, multifocal, and diffuse) and the lung zones involved. Computed tomography (CT) scans were also reviewed for the same abnormalities. The patient files were studied for their possible underlying diseases. RESULTS: The mean age was 37.97 ± 13.9 years. Seventeen (54.8%) patients had co-existing condition (eight respiratory, five cardiovascular, two immunodeficiency, two cancer, four others). Twelve (38.7%) patients required intensive care unit (ICU) admission. Five (16.1%) patients died. (25.8%) had normal initial radiographs. The most common abnormality was consolidation (12/31; 38.7%) in the peripheral region (11/31; 35.5%) followed by peribronchovascular areas (10/31; 32.3%) which was most commonly observed in the lower zone. The patients admitted to the ICU were more likely to have two or more lung zones involved (P = 0.005). CONCLUSIONS: In patients with the novel swine flu infection, the most common radiographic abnormality observed was consolidation in the lower lung zones. Patients admitted to ICU were more likely to have two or more lung zones involved."
bm4nogig,MERS in South Korea and China: a potential outbreak threat?,MERS in South Korea and China: a potential outbreak threat?
2x8mdyoz,"The impact of influenza and respiratory syncytial virus on hospitalizations for lower respiratory tract infections in young children: Slovenia, 2006–2011",": Influenza and respiratory syncytial viruses (RSV) are important viral pathogens in childhood. OBJECTIVES: Our aim was to estimate the effect of influenza and RSV on excess hospitalizations for acute lower respiratory tract infections (ALRTI) in children aged ≤5. METHODS: Retrospective, population‐based study was performed for five seasons (2006–2011). Slovenian national hospital discharge data and surveillance data were used to estimate the effect of influenza and/or RSV on ALRTI hospitalizations (acute bronchiolitis, pneumonia, and acute bronchitis) using rate difference method. RESULTS: An excess was observed in average weekly ALRTI hospitalizations per 100 000 among children aged ≤5 in all five seasons during influenza and/or RSV active period. During three seasons, there was higher excess in ALRTI hospitalizations in the period when influenza/RSV cocirculated compared with the RSV period. In pandemic season (2009/2010), the only one without influenza/RSV overlap, excess hospitalization was higher in RSV period. The highest excess of hospitalizations was found among the youngest children (0‐5 months old). In all five seasons, acute bronchiolitis was the most common ALRTI recorded in hospitalized young children. CONCLUSIONS: Respiratory syncytial viruses was leading viral pathogen associated with ALRTI hospitalizations in children aged ≤5. The cocirculation of influenza virus increased the burden of ALRTI hospitalizations especially in seasons with A(H3) predominance."
v4myo2gr,Infection Prevention in Transplantation,"The number of patients undergoing hematopoietic cell and solid organ transplantation are increasing every year, as are the number of centers both transplanting and caring for these patients. Improvements in transplant procedures, immunosuppressive regimens, and prevention of transplant-associated complications have led to marked improvements in survival in both populations. Infections remain one of the most important sources of excess morbidity and mortality in transplant, and therefore, infection prevention strategies are a critical element for avoiding these complications in centers caring for high-risk patients. This manuscript aims to provide an update of recent data on prevention of major healthcare-associated infections unique to transplantation, reviews the emergence of antimicrobial resistant infections, and discusses updated strategies to both identify and prevent transmission of these pathogens in transplant recipients."
4g9u7obr,Guidelines for prevention of hospital acquired infections,"These guidelines, written for clinicians, contains evidence-based recommendations for the prevention of hospital acquired infections Hospital acquired infections are a major cause of mortality and morbidity and provide challenge to clinicians. Measures of infection control include identifying patients at risk of nosocomial infections, observing hand hygiene, following standard precautions to reduce transmission and strategies to reduce VAP, CR-BSI, CAUTI. Environmental factors and architectural lay out also need to be emphasized upon. Infection prevention in special subsets of patients - burns patients, include identifying sources of organism, identification of organisms, isolation if required, antibiotic prophylaxis to be used selectively, early removal of necrotic tissue, prevention of tetanus, early nutrition and surveillance. Immunodeficient and Transplant recipients are at a higher risk of opportunistic infections. The post tranplant timetable is divided into three time periods for determining risk of infections. Room ventilation, cleaning and decontamination, protective clothing with care regarding food requires special consideration. Monitoring and Surveillance are prioritized depending upon the needs. Designated infection control teams should supervise the process and help in collection and compilation of data. Antibiotic Stewardship Recommendations include constituting a team, close coordination between teams, audit, formulary restriction, de-escalation, optimizing dosing, active use of information technology among other measure. The recommendations in these guidelines are intended to support, and not replace, good clinical judgment. The recommendations are rated by a letter that indicates the strength of the recommendation and a Roman numeral that indicates the quality of evidence supporting the recommendation, so that readers can ascertain how best to apply the recommendations in their practice environments."
5ajph33v,Pneumonia in Adults: the Practical Emergency Department Perspective,"In those patients who are hospitalized with pneumonia, mortality is 15%. Close to 90% of deaths attributed to pneumonia are in patients older than 65 years. This article provides the emergency physician with an understanding of how to make the diagnosis, initiate early and appropriate antibiotic therapy, risk stratify patients with respect to the severity of illness, and recognize indications for admission. The discussion is balanced with an emphasis on cost-effective management, an understanding of the changing spectrum of pathogenesis, and a cognizance toward variable and less common presentations."
1nu4p8oz,Severe Childhood Respiratory Viral Infections,Severe Childhood Respiratory Viral Infections
scy88cvy,Chapter 43 Management of Exacerbations in Chronic Obstructive Pulmonary Disease,Chapter 43 Management of Exacerbations in Chronic Obstructive Pulmonary Disease
wd104nz6,Update in Pediatric Hospital Medicine,"Pediatric Hospital Medicine has significantly developed as a field over the past two decades. With the goal of improving care for hospitalized children, much of the research in this field has focused on reducing unnecessary interventions, optimizing necessary treatments, and reducing variability for common inpatient conditions. While this is far from an exhaustive chapter on the vast diversity and advances in this field, it focuses on the updates for some of the top diagnoses in hospital medicine and the major trends in the field. Updated management of acute viral bronchiolitis, urinary tract infections, neonatal infections, brief resolved unexplained events (formerly, apparent life-threatening events), and osteomyelitis are highlighted with emphasis on major management changes. In addition, and distinct to pediatric hospital medicine, the topics of overuse and high value care are discussed as they have gained momentum in influencing the way hospitalists think and practice."
kdp0f9zx,The clinical need for the RVP test,The clinical need for the RVP test
1jpwtd4t,Clinical review: A systematic review of corticosteroid use in infections,"Traditional teaching suggests that corticosteroids should be avoided during acute infectious episodes for fear of compromising the immune response. However, the outcome benefit shown through steroid administration in early septic shock implies this paranoia may be misplaced. We therefore performed a systematic review of the literature to identify the current strength of evidence for the use of corticosteroids in specified infections, and to make appropriate graded recommendations."
wx16xr1o,Global epidemiology of non-influenza RNA respiratory viruses: data gaps and a growing need for surveillance," Together with influenza, the non-influenza RNA respiratory viruses (NIRVs), which include respiratory syncytial virus, parainfluenza viruses, coronavirus, rhinovirus, and human metapneumovirus, represent a considerable global health burden, as recognised by WHO's Battle against Respiratory Viruses initiative. By contrast with influenza viruses, little is known about the contemporaneous global diversity of these viruses, and the relevance of such for development of pharmaceutical interventions. Although far less advanced than for influenza, antiviral drugs and vaccines are in different stages of development for several of these viruses, but no interventions have been licensed. This scarcity of global genetic data represents a substantial knowledge gap and impediment to the eventual licensing of new antiviral drugs and vaccines for NIRVs. Enhanced genetic surveillance will assist and boost research and development into new antiviral drugs and vaccines for these viruses. Additionally, understanding the global diversity of respiratory viruses is also part of emerging disease preparedness, because non-human coronaviruses and paramyxoviruses have been listed as priority concerns in a recent WHO research and development blueprint initiative for emerging infectious diseases. In this Personal View, we explain further the rationale for expanding the genetic database of NIRVs and emphasise the need for greater investment in this area of research."
1wptx49j,Pneumocystis jirovecii pneumonia as an initial manifestation of hyper-IgM syndrome in an infant: A case report,"RATIONALE: Pneumocystis jirovecii causes severe pneumonia in immunocompromised hosts. Human immunodeficiency virus infection, malignancy, solid organ or hematopoietic cell transplantation, and primary immune deficiency compose the risk factors for Pneumocystis pneumonia (PCP) in children, and PCP can be an initial clinical manifestation of primary immune deficiency. PATIENT CONCERNS: A 5-month-old infant presented with cyanosis and tachypnea. He had no previous medical or birth history suggesting primary immune deficiency. He was diagnosed with interstitial pneumonia on admission. DIAGNOSES: He was diagnosed with PCP, and further evaluations revealed underlying X-linked hyper-IgM syndrome. INTERVENTIONS: He was treated with trimethoprim/sulfamethoxazole for PCP, and eventually received allogeneic hematopoietic cell transplantation for hyper-IgM syndrome. OUTCOMES: Twenty months have passed after transplantation without severe complications. LESSONS: PCP should be considered in infants presenting with severe interstitial pneumonia even in the absence of evidence of immune deficiency. Primary immune deficiency should also be suspected in infants diagnosed with PCP."
2ia1s26q,Critical Care Pandemic Preparedness Primer,"The first half decade of the 21(st) century has brought with it infectious outbreaks such as severe acute respiratory syndrome (SARS) [1], bioterrorism attacks with anthrax [2], and the spread of H5N1 influenza A in birds across Asia and Europe [3, 4] sparking concerns reminiscent of the days of the Black Plague. These events, in the context of an instantaneous global-media world, have placed an unprecedented emphasis on preparing for a human influenza pandemic [5, 6]. Although some argue that the media have exaggerated the threat, the warnings of an impending pandemic are not without foundation given the history of past influenza pandemics [7], incidence of H5N1 infections among humans [8], and the potential impact of a pandemic. Reports of the 1918 pandemic vary, but most suggested that approximately one third of the world’s population was infected with 50 to 100 million deaths [9]. Computer modeling of a moderate pandemic, less severe then in 1918, in the province of Ontario, Canada predicts 73,252 admissions of influenza patients to hospitals over a 6-week period utilizing 72% of the hospital capacity, 171% of intensive care unit (ICU) capacity, and 118% of current ventilator capacity. Pandemic modeling by the Australian and New Zealand Intensive Care Society also showed that critical care resources would be overwhelmed by even a moderate pandemic [10]. This chapter will provide intensivists with a review of the basic scientific and clinical aspects of influenza as well as an introduction to pandemic preparedness."
ujvbm6ae,Respiratory Tract Infections Due to Human Metapneumovirus in Immunocompromised Children,": The clinical presentation and management of human metapneumovirus (hMPV) infections in immunocompromised children is not well understood. METHODS: We performed a retrospective evaluation of pediatric patients with laboratory-confirmed hMPV infections and underlying hematologic malignancy, solid tumors, solid organ transplant, rheumatologic disease, and/or receipt of chronic immunosuppressants. Data were analyzed using t tests and Fisher's exact tests. RESULTS: Overall, 55 patients (median age: 5 years; range: 5 months–19 years) with hMPV infection documented between 2006 and 2010 were identified, including 24 (44%) with hematologic malignancy, 9 (16%) undergoing hematopoietic stem cell transplant, 9 (16%) with solid tumors, and 8 (15%) with solid organ transplants. Three (5%) presented with fever alone, 35 (64%) presented with upper respiratory tract infections, and 16 (29%) presented with lower respiratory tract infections (LRTI). Twelve (23%) patients required intensive care unit admission and/or supplemental oxygen ≥28% FiO(2). Those with severe disease were more likely to be neutropenic (P = .02), but otherwise did not differ by age (P = .27), hematopoietic stem cell transplant recipient status (P = .19), or presence of lymphopenia (P = .09). Nine (16%) patients received treatment with ribavirin, intravenous immunoglobulin, or both. Three children (5%) died of hMPV pneumonia. CONCLUSIONS: Immunocompromised pediatric patients with hMPV infection have high rates of LRTI and mortality. The benefits of treatment with ribavirin and intravenous immunoglobulin in this patient population require further evaluation."
rsez6zx4,Mild encephalopathy with reversible splenial lesion in a patient with influenza A infection—first report in an adult patient in the USA,"We present a case of a 51-year-old man with panhypopituarism who developed clinically mild encephalopathy with a lesion in the splenium of the corpus callosum, in the setting of acute influenza A infection. The patient's initial presentation included hypernatraemia due to pre-existing iatrogenic central diabetes insipidus. Despite adequate treatment of hypernatraemia, his course was complicated by otherwise unexplained mild encephalopathy. Brain MRI revealed a diffusion restricted lesion in the splenium of the corpus callosum. This presentation was consistent with mild encephalopathy with reversible splenial lesion (MERS). The patient subsequently tested positive for influenza A. This is the first reported case of MERS syndrome due to influenza A infection in an adult patient in the USA. Mild encephalopathy associated with influenza A infection and a reversible splenial lesion of the corpus callosum has a favourable prognosis and resolves spontaneously."
o17loo6d,Crimean-Congo Hemorrhagic Fever: Current Scenario in India,"India is considered as a hot spot for emerging infectious diseases. In the recent past many infectious diseases of emerging and re-emerging nature have entered this subcontinent and affected a large number of populations. A few examples are Nipah, Avian influenza, Pandemic influenza, severe acute respiratory syndrome corona virus and Chikungunya virus. These diseases have not only affected human and animal health but also economy of the country on a very large scale. During December 2010, National Institute of Virology, Pune detected Crimean-Congo hemorrhagic fever virus specific IgG antibodies in livestock serum samples from Gujarat and Rajasthan states. Subsequently, during January 2011 Crimean-Congo hemorrhagic fever virus was confirmed in a nosocomial outbreak, in Ahmadabad, Gujarat, India. Retrospective investigation of suspected human samples confirmed that the virus was present in Gujarat state, earlier to this outbreak. This disease has a case fatality rate ranging from 5 to 80 %. Earlier presence of hemagglutination inhibition antibodies have been detected in animal sera from Jammu and Kashmir, the western border districts, southern regions and Maharashtra state of India. The evidences of virus activity and antibodies were observed during and after the outbreak in human beings, ticks and domestic animals (buffalo, cattle, goat and sheep) from Gujarat State of India. During the year 2012, this virus was again reported in human beings and animals. Phylogenetic analysis showed that all the four isolates of 2011, as well as the S segment from specimen of 2010 and 2012 were highly conserved and clustered together in the Asian/Middle East genotype IV. The S segment of South-Asia 2 type was closest to a Tajikistan strain TADJ/HU8966 of 1990. The present scenario in India suggests the need to look seriously into various important aspects of this zoonotic disease, which includes diagnosis, intervention, patient management, control of laboratory acquired and nosocomial infection, tick control, livestock survey and this, should be done in priority before it further spreads to other states. Being a high risk group pathogen, diagnosis is a major concern in India where only a few Biosafety level 3 laboratories exist and it needs to be addressed immediately before this disease becomes endemic in India."
xzothuf7,Emergency department evaluation of the febrile traveler," The emergency department evaluation of the febrile traveler presents the emergency physician with a set of unique and often challenging circumstances. In addition to evaluating and managing the usual array of community-acquired infections, the clinician must be prepared to diagnose and treat a host of uncommon and potentially life-threatening pathogens. This diseases range from widespread tropical diseases such as malaria to the more exotic and lethal viral hemorrhagic fevers. A thoughtful approach guided by geographic patterns of illness offers a reliable method for determining the most likely sources of fever in the returned traveler as well as a focused diagnostic and treatment strategy."
6s8tmrcz,Clinical progression and viral load in a community outbreak of coronavirus-associated SARS pneumonia: a prospective study," Background We investigated the temporal progression of the clinical, radiological, and virological changes in a community outbreak of severe acute respiratory syndrome (SARS). Methods We followed up 75 patients for 3 weeks managed with a standard treatment protocol of ribavirin and corticosteroids, and assessed the pattern of clinical disease, viral load, risk factors for poor clinical outcome, and the usefulness of virological diagnostic methods. Findings Fever and pneumonia initially improved but 64 (85%) patients developed recurrent fever after a mean of 8.9 (SD 3.1) days, 55 (73%) had watery diarrhoea after 7.5 (2.3) days, 60 (80%) had radiological worsening after 7.4 (2.2) days, and respiratory symptoms worsened in 34 (45%) after 8.6 (3.0) days. In 34 (45%) patients, improvement of initial pulmonary lesions was associated with appearance of new radiological lesions at other sites. Nine (12%) patients developed spontaneous pneumomediastinum and 15 (20%) developed acute respiratory distress syndrome (ARDS) in week 3. Quantitative reverse-transcriptase (RT) PCR of nasopharyngeal aspirates in 14 patients (four with ARDS) showed peak viral load at day 10, and at day 15 a load lower than at admission. Age and chronic hepatitis B virus infection treated with lamivudine were independent significant risk factors for progression to ARDS (p=0.001). SARS-associated coronavirus in faeces was seen on RT-PCR in 65 (97%) of 67 patients at day 14. The mean time to seroconversion was 20 days. Interpretation The consistent clinical progression, shifting radiological infiltrates, and an inverted V viral-load profile suggest that worsening in week 2 is unrelated to uncontrolled viral replication but may be related to immunopathological damage. Published online May 9, 2003 http://image.thelancet.com/extras/03art4432web.pdf"
kp7qk49p,The economic impact of quarantine: SARS in Toronto as a case study," Objectives Over time, quarantine has become a classic public health intervention and has been used repeatedly when newly emerging infectious diseases have threatened to spread throughout a population. Here, we weigh the economic costs and benefits associated with implementing widespread quarantine in Toronto during the SARS outbreaks of 2003. Methods We compared the costs of two outbreak scenarios: in Scenario A, SARS is able to transmit itself throughout a population without any significant public health interventions. In Scenario B, quarantine is implemented early on in an attempt to contain the virus. By evaluating these situations, we can investigate whether or not the use of quarantine is justified by being either cost-saving, life saving, or both. Results Our results indicate that quarantine is effective in containing newly emerging infectious diseases, and also cost saving when compared to not implementing a widespread containment mechanism. Conclusions This paper illustrates that it is not only in our humanitarian interest for public health and healthcare officials to remain aggressive in their response to newly emerging infections, but also in our collective economic interest. Despite somewhat daunting initial costs, quarantine saves both lives and money."
uresc1in,"Guidelines for preventing opportunistic infections among hematopoietic stem cell transplant recipients Recommendations of Centers for Disease Control, the Infectious Disease Society of America, and the American Society of Blood and Marrow Transplantation"," CDC, the Infectious Diseases Society of America, and the American Society of Blood and Marrow Transplantation have cosponsored these guidelines for preventing opportunistic infections (OIs) among hematopoietic stem cell transplant (HSCT) recipients. The guidelines were drafted with the assistance of a working group of experts in infectious diseases, transplantation, and public health. For the purposes of this report, HSCT is defined as any transplantation of blood-or marrow-derived hematopoietic stem cells, regardless of transplant type (i.e., allogeneic or autologous) or cell source (i.e., bone marrow, peripheral blood, or placental or umbilical cord blood). Such OIs as bacterial, viral, fungal, protozoal, and helminth infections occur with increased frequency or severity among HSCT recipients. These evidence-based guidelines contain information regarding preventing OIs, hospital infection control, strategies for safe living after transplantation, vaccinations, and hematopoietic stem cell safety. The disease-specific sections address preventing exposure and disease for pediatric and adult and autologous and allogeneic HSCT recipients. The goal of these guidelines is twofold: to summarize current data and provide evidence-based recommendations regarding preventing OIs among HSCT patients. The guidelines were developed for use by HSCT recipients, their household and close contacts, transplant and infectious diseases physicians, HSCT center personnel, and public health professionals. For all recommendations, prevention strategies are rated by the strength of the recommendation and the quality of the evidence supporting the recommendation. Adhering to these guidelines should reduce the number and severity of OIs among HSCT recipients. Biol Blood Marrow Transplant 2000;6(6a):659-713; 715; 717-27; quiz 729-33."
nb0j6k3h,epic3: National Evidence-Based Guidelines for Preventing Healthcare-Associated Infections in NHS Hospitals in England,"Executive  National evidence-based guidelines for preventing healthcare-associated infections (HCAI) in National Health Service (NHS) hospitals in England were originally commissioned by the Department of Health and developed during 1998–2000 by a nurse-led multi-professional team of researchers and specialist clinicians. Following extensive consultation, they were first published in January 2001 1 and updated in 2007. 2 A cardinal feature of evidence-based guidelines is that they are subject to timely review in order that new research evidence and technological advances can be identified, appraised and, if shown to be effective for the prevention of HCAI, incorporated into amended guidelines. Periodically updating the evidence base and guideline recommendations is essential in order to maintain their validity and authority. The Department of Health commissioned a review of new evidence and we have updated the evidence base for making infection prevention and control recommendations. A critical assessment of the updated evidence indicated that the epic2 guidelines published in 2007 remain robust, relevant and appropriate, but some guideline recommendations required adjustments to enhance clarity and a number of new recommendations were required. These have been clearly identified in the text. In addition, the synopses of evidence underpinning the guideline recommendations have been updated. These guidelines (epic3) provide comprehensive recommendations for preventing HCAI in hospital and other acute care settings based on the best currently available evidence. National evidence-based guidelines are broad principles of best practice that need to be integrated into local practice guidelines and audited to reduce variation in practice and maintain patient safety. Clinically effective infection prevention and control practice is an essential feature of patient protection. By incorporating these guidelines into routine daily clinical practice, patient safety can be enhanced and the risk of patients acquiring an infection during episodes of health care in NHS hospitals in England can be minimised."
4xx548gs,Global outbreak of severe acute respiratory syndrome (SARS),Global outbreak of severe acute respiratory syndrome (SARS)
xr04k8it,"Inactivation of influenza A virus by gentian violet (GV) and GV-dyed cotton cloth, and bactericidal activities of these agents"," Recently we have heard warnings of an outbreak of a highly pathogenic avian influenza virus (H5N1). Although, to prevent such infections we must prepare anti-viral drugs and type-specific vaccines against influenza, we need various simple and effective protection methods, such as the use of face masks for public health. Also, in any consideration of bacterial infections, methicillin-resistant Staphylococcus aureus (MRSA), vancomycin-resistant Enterococci (VRE), and multidrug-resistant Pseudomonas aeruginosa (MDRP) also pose serious concerns which must be addressed. I examined the antiviral activity of gentian violet (GV) and GV-dyed cloth against the influenza A (H1N1) virus. Time-kill studies were carried out, and the virus titer was determined based on the 50% tissue culture infective dose (TCID50). The minimum inhibitory concentrations (MICs) of GV against bacteria were also determined, and the killing activities of the GV-dyed cloth were judged from viable cell counts. GV immediately killed the influenza A virus and this was confirmed by electron microscopy. Moreover, cloth dyed with a combination of GV and copper showed not only excellent antiviral activity but also prominent bactericidal activities."
ckeqy3ug,Comparison of Risk Factors for Human Metapneumovirus and Respiratory Syncytial Virus Disease Severity in Young Children,"Background. Human metapneumovirus (hMPV) and respiratory syncytial virus (RSV) are leading pediatric pathogens. However, risk factors for severe hMPV disease remain unknown. We comparatively assessed environmental, host, and viral determinants for severe hMPV and RSV infections. Methods. We studied a prospective cohort of >1000 children aged <3 years hospitalized in or presenting to a pediatric clinic for acute respiratory infection. We collected clinical data at enrollment and 1-month follow-up and tested nasopharyngeal secretions for respiratory viruses. Disease severity was defined as hospitalization and was also assessed with a severity score (1 point/variable) calculated on the basis of fraction of inhaled O(2) ≥ 30%, hospitalization >5 days, and pediatric intensive care unit admission. Results. hMPV was identified in 58 of 305 outpatient children (19.0%) and 69 of 734 hospitalized children (9.4%), second only to RSV (48.2% and 63.6%, respectively). In multivariate regression analysis of hMPV cases, age <6 months and household crowding were associated with hospitalization. Among hospitalized patients, risk factors for severe hMPV disease were female sex, prematurity, and genotype B infection. Age <6 months, comorbidities, and household crowding were risk factors for RSV hospitalization; breast-feeding and viral coinfection were protective. Age <6 months and prematurity were associated with severe RSV cases among hospitalized children. Conclusions. hMPV and RSV severity risk factors may differ slightly. These findings will inform hMPV prevention strategies."
