pid,title,abstract
j35tdxgt,"Efficacy and safety of withholding antimicrobial treatment in children with cancer, fever and neutropenia, with a demonstrated viral respiratory infection: a randomized clinical trial"," Objectives To determine efficacy and safety of withholding antimicrobials in children with cancer, fever and neutropenia (FN) with a demonstrated respiratory viral infection. Methods Prospective, multicentre, randomized study in children presenting with FN at five hospitals in Santiago, Chile, evaluated at admission for diagnosis of bacterial and viral pathogens including PCR-microarray for 17 respiratory viruses. Children positive for a respiratory virus, negative for a bacterial pathogen and with a favourable evolution after 48 h of antimicrobial therapy were randomized to either maintain or withhold antimicrobials. Primary endpoint was percentage of episodes with uneventful resolution. Secondary endpoints were days of fever/hospitalization, bacterial infection, sepsis, admission to paediatric intensive care unit (PICU) and death. Results A total of 319 of 951 children with FN episodes recruited between July 2012 and December 2015 had a respiratory virus as a unique identified microorganism, of which 176 were randomized, 92 to maintain antimicrobials and 84 to withdraw. Median duration of antimicrobial use was 7 days (range 7–9 days) versus 3 days (range 3–4 days), with similar frequency of uneventful resolution (89/92 (97%) and 80/84 (95%), respectively, not significant; OR 1.48; 95% CI 0.32–6.83, p 0.61), and similar number of days of fever (2 versus 1), days of hospitalization (6 versus 6) and bacterial infections throughout the episode (2%–1%), with one case of sepsis requiring admission to PICU in the group that maintained antimicrobials, without any deaths. Conclusions The reduction of antimicrobials in children with FN and respiratory viral infections, based on clinical and microbiological/molecular diagnostic criteria, should favour the adoption of evidence-based management strategies in this population."
6xz2aslj,Fatal lower respiratory tract disease with human corona virus NL63 in an adult haematopoietic cell transplant recipient,Fatal lower respiratory tract disease with human corona virus NL63 in an adult haematopoietic cell transplant recipient
4hdsb5oq,Prevention and Treatment of Infectious Complications After Solid Organ Transplantation in Children,"Effective prevention, diagnosis, and treatment of infectious diseases after transplantation are key factors contributing to the success of organ transplantation. Most transplant patients experience different kinds of infections during the first year after transplantation. Children are at particular risk of developing some types of infections by virtue of lack of immunity although they may be at risk for other types due the effect of immunosuppressive regimens necessary to prevent rejection. Direct consequences of infections result in syndromes such as mononucleosis, pneumonia, gastroenteritis, hepatitis, among other entities. Indirect consequences are mediated through cytokines, chemokines, and growth factors elaborated by the transplant recipient in response to microbial replication and invasion, which contribute to the net state of immunosuppression among other effects. This review summarizes the major infections that occur after pediatric organ transplantation, highlighting the current treatment and prevention strategies, based on the available data and/or consensus."
de5or4mc,Immunogenicity and efficacy of a plasmid DNA rabies vaccine incorporating Myd88 as a genetic adjuvant,"PURPOSE: Myeloid differentiation factor 88 (Myd88), a ubiquitous Toll-like receptor adaptor molecule, has been reported to play important roles in B cell responses to infections and vaccination. The present study evaluated the effects of genetic adjuvanting with Myd88 on the immune responses to a plasmid DNA rabies vaccine. MATERIALS AND METHODS: Plasmids encoding rabies glycoprotein alone (pIRES-Rgp) or a fragment of Myd88 gene in addition (pIRES-Rgp-Myd) were constructed and administered intramuscularly or intrademally in Swiss albino mice (on days 0, 7, and 21). Rabies virus neutralizing antibody (RVNA) titres were estimated in the mice sera on days 14 and 28 by rapid fluorescent focus inhibition test. The protective efficacy of the constructs was evaluated by an intracerebral challenge with challenge virus standard virus on day 35. RESULTS: Co-expression of Myd88 increased RVNA responses to pIRES-Rgp by 3- and 2-folds, following intramuscular and intradermal immunization, respectively. pIRES-Rgp protected 80% of the mice following intramuscular and intradermal immunizations, while pIRES-Rgp-Myd afforded 100% protection following similar administrations. CONCLUSION: Genetic adjuvanting with Myd88 enhanced the RVNA responses and protective efficacy of a plasmid DNA rabies vaccine. This strategy might be useful for rabies vaccination of canines in the field, and needs further evaluation."
mhodoe61,Vaccine against Middle East respiratory syndrome coronavirus,Vaccine against Middle East respiratory syndrome coronavirus
ou4vzvxi,The US CDC Global AIDS Program in China,"The China-US Cooperation-Global AIDS Program (GAP) was a strategic technical collaboration program jointly implemented by the US Centers for Disease Control and Prevention and the Chinese Center for Disease Control and Prevention. This program developed, piloted, launched, and evaluated a broad range of projects supporting national and local HIV prevention and control programs; evidence-based decision-making; strengthening systems and capacity at national, provincial, and local levels; prioritizing high-risk geographic areas and populations; developing innovative approaches for scale-up; answering important scientific questions that can be most effectively answered in China but also with global implications for the HIV response; and increasing China’s engagement with the global public health community and sharing critical lessons learned. A productive working relationship with well-conceived models, a results-based activity implementation plan, and proper linkage to the domestic policy process has made a significant contribution to HIV control and prevention in China."
40writg5,Editorial overview: Antiviral strategies: Antiviral drug design: creating new ideas against old and new bugs,Editorial overview: Antiviral strategies: Antiviral drug design: creating new ideas against old and new bugs
wrepi89n,DIAGNOSIS AND MANAGEMENT OF RESPIRATORY TRACT INFECTIONS FOR THE PRIMARY CARE PHYSICIAN,DIAGNOSIS AND MANAGEMENT OF RESPIRATORY TRACT INFECTIONS FOR THE PRIMARY CARE PHYSICIAN
25brblfq,"Modeling triple-diffusions of infectious diseases, information, and preventive behaviors through a metropolitan social network—An agent-based simulation"," A typical epidemic often involves the transmission of a disease, the flow of information regarding the disease, and the spread of human preventive behaviors against the disease. These three processes diffuse simultaneously through human social networks, and interact with one another, forming negative and positive feedback loops in the complex human-disease systems. Few studies, however, have been devoted to coupling all the three diffusions together and representing their interactions. To fill the knowledge gap, this article proposes a spatially explicit agent-based model to simulate a triple-diffusion process in a metropolitan area of 1 million people. The individual-based approach, network model, behavioral theories, and stochastic processes are used to formulate the three diffusions and integrate them together. Compared to the observed facts, the model results reasonably replicate the trends of influenza spread and information propagation. The model thus could be a valid and effective tool to evaluate information/behavior-based intervention strategies. Besides its implications to the public health, the research findings also contribute to network modeling, systems science, and medical geography."
s1bcw28q,"Wheezing Exacerbations in Early Childhood: Evaluation, Treatment, and Recent Advances Relevant to the Genesis of Asthma","Children who begin wheezing during early childhood are frequently seen by health care providers in primary care, in hospitals, and in emergency departments, and by allergists and pulmonologists. When a young child, such as the 2 year-old patient presented here, is evaluated for wheezing, a frequent challenge for clinicians is to determine whether the symptoms represent transient, viral-induced wheezing or whether sufficient risk factors are present to suspect that the child may experience recurrent wheezing and develop asthma. Most factors that influence prognosis are not mutually exclusive, are interrelated (ie, cofactors), and often represent gene-environment interactions. Many of these risk factors have been, and continue to be, investigated in prospective studies to decipher their relative importance with the goal of developing new therapies and interventions in the future. The etiologies of wheezing in young children, diagnostic methods, treatment, prognostic factors, and potential targets for prevention of the development of asthma are discussed."
jnw8gr7e,Chapter 61 Disorders of the Ear,Chapter 61 Disorders of the Ear
ib5mrt1k,Emergency Medical Services and 9-1-1 pandemic influenza preparedness: a national assessment,Emergency Medical Services and 9-1-1 pandemic influenza preparedness: a national assessment
17eh7mqg,Screening for severe acute respiratory syndrome in the emergency department,Screening for severe acute respiratory syndrome in the emergency department
05vlz5dn,Human Monoclonal Antibodies Against HIV and Emerging Viruses,Human Monoclonal Antibodies Against HIV and Emerging Viruses
frqwe81o,Decline in the Use of Surgical Biopsy for Diagnosis of Pulmonary Disease in Hematopoietic Cell Transplantation Recipients in an Era of Improved Diagnostics and Empirical Therapy," Historically, diagnosis of enigmatic pulmonary disease after hematopoietic cell transplantation (HCT) required lung biopsy, but recent advancements in diagnosis and therapy for respiratory infections have changed how clinicians approach pulmonary abnormalities. We examined temporal trends in the use of lung biopsy after HCT. We retrospectively reviewed patients who underwent their first allogeneic HCT at the Fred Hutchinson Cancer Research Center between the years 1993 to 1997, 2003 to 2007, and 2013 to 2015 and subsequently underwent surgical lung biopsy for any reason. Lung biopsy between cohorts were analyzed using a Cox proportional hazards model with death and relapse considered competing risks. Of 1418 patients, 52 (3.7%) underwent 54 post-HCT surgical lung biopsies during 1993 to 1997 compared with 24 (2.1%) and 25 biopsies in the 2003 to 2007 cohort; 2 cases of surgical lung biopsies out of 786 HCT recipients occurred during the 2013 to 2015 cohort (.25%). The median time to biopsy post-HCT was 71.5 days (IQR, 31 to 89) for the early cohort and 97 days (IQR, 42 to 124) for the late cohort, for an overall biopsy incidence of .15 and .075 per 1000 patient days in the first year after HCT, respectively. Patients in the 2003 to 2007 cohort were less likely to undergo a lung biopsy (adjusted HR, .50; 95% CI, .29 to .83; P = .008) when compared with patients in the early cohort, but more patients in the early cohort underwent lung biopsy without antecedent bronchoscopy (25/54 [46%] versus 3/25 [12%], P = .005). Although infections were a more common finding at biopsy in the early cohort (35/1418 versus 8/1148, P < .001), the number of biopsies demonstrating noninfectious lesions was similar between the two cohorts (19/1418 versus 17/1148, P = .76). Fungal infections were the major infectious etiology in both cohorts (32/35 [91%] versus 5/8 [63%], P = .07), but there was a significant reduction in the number of Aspergillus species found at biopsy between the cohorts (30/54 versus 1/25, P < .001). A similar percentage underwent biopsy with therapeutic intent for invasive fungal disease in the 2 cohorts (8/54 [15%] versus 4/25 [16%]). Surgical evaluation of lung disease in HCT recipients significantly declined over a span of 2 decades. The decline from the years 1993 to 1997 compared with 2003 to 2007 was because of a reduction in the number of biopsies for post-transplant infections due to aspergillosis, which is temporally related to improved diagnostic testing by minimally invasive means and the increased use of empiric therapy with extended-spectrum azoles. This practice of primary nonsurgical diagnostic and treatment approaches to pulmonary disease post-HCT have continued, shown by low numbers of surgical biopsies over the last 3 years."
xcd26vdv,The clinical impact of pneumocystis and viral PCR testing on bronchoalveolar lavage in immunosuppressed patients," Introduction Pulmonary infiltrates in immunosuppressed patients are common. Yields from bronchoscopy with bronchoalveolar lavage (BAL) has been reported to be between 31 and 65%. The clinical impact of pneumocystis and viral Polymerase chain reaction (PCR) testing on BAL has not been extensively evaluated in a mixed immunosuppressed patient population. Methods We performed a retrospective chart review of immunosuppressed adults with pulmonary infiltrates who underwent BAL at the University of Rochester Medical Center. Only one BAL per patient was included. We compared the rate of positive PCR testing to conventional testing. We then investigated factors associated with positive PCR testing. Finally, we assessed for changes in antimicrobial therapy after bronchoscopy. Results Three hundred and fifty-nine patients underwent BAL with 249 patients having pneumocystis PCR testing and 142 having viral PCR testing. Pneumocystis identification occurred in 43 patients and viral species identification occurred in 56 patients. PCR testing increased pneumocystis identification compared to microscopy, 14% vs. 5%, p = 0.01, and viral identification compared to culture, 25% vs. 6%, p = 0.0001. Of the patients with positive pneumocystis PCR testing 49% had antibiotics stopped, 66% were started on anti-pneumocystis therapy, and only 6% did not receive treatment. There was no difference in the number of patients with antibiotics stopped based on viral PCR testing results. Discussion PCR testing increases BAL yield in immunosuppressed patients compared to conventional testing. Pneumocystis identified by PCR only may cause a self-limited infection and may not require antimicrobial therapy. PCR testing should be included in the evaluation of pulmonary infiltrates in immunosuppressed patients."
qtfdtfq4,Ebola virus disease and critical illness,"As of 20 May 2016 there have been 28,646 cases and 11,323 deaths resulting from the West African Ebola virus disease (EVD) outbreak reported to the World Health Organization. There continue to be sporadic flare-ups of EVD cases in West Africa. EVD presentation is nonspecific and characterized initially by onset of fatigue, myalgias, arthralgias, headache, and fever; this is followed several days later by anorexia, nausea, vomiting, diarrhea, and abdominal pain. Anorexia and gastrointestinal losses lead to dehydration, electrolyte abnormalities, and metabolic acidosis, and, in some patients, acute kidney injury. Hypoxia and ventilation failure occurs most often with severe illness and may be exacerbated by substantial fluid requirements for intravascular volume repletion and some degree of systemic capillary leak. Although minor bleeding manifestations are common, hypovolemic and septic shock complicated by multisystem organ dysfunction appear the most frequent causes of death. Males and females have been equally affected, with children (0–14 years of age) accounting for 19 %, young adults (15–44 years) 58 %, and older adults (≥45 years) 23 % of reported cases. While the current case fatality proportion in West Africa is approximately 40 %, it has varied substantially over time (highest near the outbreak onset) according to available resources (40–90 % mortality in West Africa compared to under 20 % in Western Europe and the USA), by age (near universal among neonates and high among older adults), and by Ebola viral load at admission. While there is no Ebola virus-specific therapy proven to be effective in clinical trials, mortality has been dramatically lower among EVD patients managed with supportive intensive care in highly resourced settings, allowing for the avoidance of hypovolemia, correction of electrolyte and metabolic abnormalities, and the provision of oxygen, ventilation, vasopressors, and dialysis when indicated. This experience emphasizes that, in addition to evaluating specific medical treatments, improving the global capacity to provide supportive critical care to patients with EVD may be the greatest opportunity to improve patient outcomes. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s13054-016-1325-2) contains supplementary material, which is available to authorized users."
y5wbl6uo,10 Infectious Disease Scenarios,10 Infectious Disease Scenarios
zcl6vim9,Chapter 29 Infection in Renal Transplant Recipients,Chapter 29 Infection in Renal Transplant Recipients
vk9pxgz4,"A Learner-led, Discussion-based Elective on Emerging Infectious Disease","Objective. To implement a learner-led, discussion-based course aimed at exposing second-year pharmacy learners to the study of emerging infectious diseases from a global health perspective and to assess the role and importance of pharmacists in the management of disease outbreaks. Design. Learners examined literature pertinent to an emerging infectious disease in a 3-credit, discussion-based course and participated in peer discussion led by a designated learner. Instructional materials included journal articles, audio-visual presentations, documentaries, book chapters, movies, newspaper/magazine articles, and other materials. Learning outcomes were measured based on the ability of learners to perform critical thinking and analysis, communicate with their peers, and participate in class discussions. Assessment. The course was offered to 2 consecutive cohorts consisting of 14 and 16 learners, respectively. Overall, every learner in the first cohort achieved a final grade of A for the course. In the second cohort, the overall grade distribution consisted of grades of A, B, and C for the course. Learner evaluations indicated that the active-learning, discussion-based environment significantly enhanced interest in the topic and overall performance in the course. Conclusion. The elective course on emerging infectious diseases provided in-depth exposure to disease topics normally not encountered in the pharmacy curriculum. Learners found the material and format valuable, and the course enhanced their appreciation of infectious diseases, research methodology, critical thinking and analysis, and their roles as pharmacists."
xfr3cyql,Chapter 10 Respiratory syncytial virus," Respiratory Syncytial Virus (RSV) is a leading cause of hospitalization and mortality associated with lower respiratory tract illness in infants and young children worldwide. The World Health Organization recognizes the need to develop and implement prevention strategies to reduce the impact of RSV in early life as a global health priority. RSV vaccination during pregnancy is a feasible strategy to achieve this goal. Vaccines for maternal immunization against RSV are in active development and could be implemented in the near future within existing maternal-child health platforms. In addition, infant protection may be achieved through either passive antibody administration or active immunization, depending on infant health status, given that options for these complementary interventions are being developed in parallel to vaccines for maternal immunization."
r66vadck,"Public Health Responses to Reemergence of Animal Rabies, Taiwan, July 16–December 28, 2013","Taiwan had been free of indigenous human and animal rabies case since canine rabies was eliminated in 1961. In July 2013, rabies was confirmed among three wild ferret-badgers, prompting public health response to prevent human rabies cases. This descriptive study reports the immediate response to the reemergence of rabies in Taiwan. Response included enhanced surveillance for human rabies cases by testing stored cerebrospinal fluids (CSF) from patients with encephalitides of unknown cause by RT-PCR, prioritizing vaccine use for postexposure prophylaxis (PEP) during periods of vaccine shortage and subsequent expansion of PEP, surveillance of animal bites using information obtained from vaccine application, roll out of preexposure prophylaxis (PrEP) with vaccine stock restoration, surveillance for adverse events following immunization (AEFI), and ensuring surge capacity to respond to general public inquiries by phone and training for healthcare professionals. Enhanced surveillance for human rabies found no cases after testing 205 stored CSF specimens collected during January 2010–July 2013. During July 16 to December 28, 2013, we received 8,241 rabies PEP application; 6,634 (80.5%) were consistent with recommendations. Among the 6,501persons who received at least one dose of rabies vaccine postexposure, 4,953 (76.2%) persons who were bitten by dogs; only 59 (0.9%) persons were bitten by ferret-badgers. During the study period, 6,247 persons received preexposure prophylaxis. There were 23 reports of AEFI; but no anaphylaxis, Guillain-Barré syndrome, or acute disseminated encephalomyelitis were found. During the study period, there were 40,312 calls to the Taiwan Centers for Disease Control hotline, of which, 8,692 (22%) were related to rabies. Recent identification of rabies among ferret-badgers in a previously rabies-free country prompted rapid response. To date, no human rabies has been identified. Continued multifaceted surveillance and interministerial collaboration are crucial to achieve the goal of rabies-free status in Taiwan."
q2qtl26d,Chapter 37 Infection in Renal Transplant Recipients,Chapter 37 Infection in Renal Transplant Recipients
3bio32h6,Infectious Diseases in Cancer Patients: An Overview,"The predisposition of cancer patients to infectious diseases which contribute to the gravity of their prognosis is well documented. The current success in therapy of both malignancies and infections is unprecedented. However, the overall co-morbidity of these conditions is still a major problem in management of these patients. Paradoxically, to some degree the problem of containing infectious complications is directly associated with the vigor of the anti-cancer therapeutic regimens. The objective of this chapter is to provide an up to date overview of our understanding of the infectious complications in cancer patients based on the type of infection and immune responses."
7d671cb2,Febrile Neutropenia in Transplant Recipients,"Febrile neutropenic patients are at increased risk of developing infections. During the initial stages of neutropenia, most of these infections are bacterial. The spectrum of bacterial infections depends to some extent on whether or not patients receive antimicrobial prophylaxis when neutropenic. Since most transplant recipients do, Gram-positive organisms predominate, due to the fact prophylaxis is directed primarily against Gram-negative organisms. Staphylococcus species (often methicillin-resistant), Streptococcus species (viridans group streptococci, beta-hemolytic streptococci), and Enterococcus species (including vancomycin-resistant strains) are isolated most often. Therefore, potent empiric Gram-positive coverage is recommended by many in this setting. Escherichia coli, Pseudomonas aeruginosa, and Klebsiella species are the most common Gram-negative pathogens isolated. Non-fermentative Gram-negative bacilli (Stenotrophomonas maltophilia, Acinetobacter species) are emerging as important pathogens. Many of these organisms acquire multiple mechanisms of resistance that render them multidrug resistant. The administration of prompt, broad-spectrum, empiric, antimicrobial therapy is essential and is generally based on local epidemiology and susceptibility/resistance patterns. Response rate to the initial regimen is generally in the range of 75–85%. Fungal infections develop in patients with prolonged neutropenia (greater than 7–10 days). Candida species and Aspergillus species are the predominant fungal pathogens, although many other fungi are opportunistic pathogens in this setting. Fungal infections are seldom documented microbiologically or on histopathology, and the administration of empiric antifungal therapy, when such infections are suspected, is the norm. Therapy is often prolonged, and outcomes are still suboptimal. The importance of infection control and antimicrobial stewardship cannot be overemphasized."
uzlxew7g,31 Infection in Kidney Transplant Recipients," In organ transplant recipients, impaired inflammatory responses suppress the clinical and radiologic findings of infection. The possible etiologies of infection are diverse, ranging from common bacterial and viral pathogens that affect the entire community to opportunistic pathogens that cause invasive disease only in immunocompromised hosts. Antimicrobial therapies required to treat established infection are often complex, with accompanying risks for drug toxicities and drug interactions with the immunosuppressive agents used to maintain graft function. Rapid and specific diagnosis is essential for successful therapy. The risk of serious infections in the organ transplant patient is largely determined by the interaction between two factors: the patient’s epidemiologic exposures and the patient’s net state of immunosuppression. The epidemiology of infection includes environmental exposures and nosocomial infections, organisms derived from donor tissues, and latent infections from the recipient activated with immunosuppression. The net state of immune suppression is a conceptual framework that measures those factors contributing to risk for infection: the dose, duration, and temporal sequence of immunosuppressive drugs; the presence of foreign bodies or injuries to mucocutaneous barriers; neutropenia; metabolic abnormalities including diabetes; devitalized tissues, hematomas, or effusions postsurgery; and infection with immunomodulating viruses. Multiple factors are present in each host. A timeline exists to aid in the development of a differential diagnosis for infection. The timeline for each patient is altered by changes in prophylaxis and immunosuppressive drugs. For common infections, new microbiologic assays, often nucleic acid based, are useful in the diagnosis and management of opportunistic infections."
ylng1us2,Biosafety Recommendations on the Handling of Animal Cell Cultures,"The first steps in tissue culture are dating back to the beginning of the nineteenth century when biosafety measures did not yet exist. Later on, animal cell culture became essential for scientific research, diagnosis and biotechnological activities. Along with this development, biosafety concerns have emerged pointing to the risks for human health and in a lesser extent for the environment associated to the handling of animal cell cultures. The management of these risks requires a thorough risk assessment of both the cell cultures and the type of manipulation prior the start of any activity. It involves a case-by-case evaluation of both the intrinsic properties of the cell culture genetically modified or not and the probability that it may inadvertently or intentionally become infected with pathogenic micro-organisms. The latter hazard is predominant when adventitious contaminants are pathogenic or have a better capacity to persist in unfavourable conditions. Consequently, most of the containment measures primarily aim at protecting cells from adventitious contamination. Cell cultures known to harbour an infectious etiologic agent should be manipulated in compliance with containment measures recommended for the etiologic agent itself. The manipulation of cell cultures from human or primate origin necessitates the use of a type II biosafety cabinet. The scope of this chapter is to highlight aspects relevant for the risk assessment and to summarize the main biosafety recommendations and the recent technological advances allowing a mitigation of the risk for the handling of animal cell cultures."
64zl7bsn,Chapter 31 Infection in Kidney Transplant Recipients,Chapter 31 Infection in Kidney Transplant Recipients
x01ukfy6,Donor-derived infection—the challenge for transplant safety,"Organ transplantation, including of the heart, lung, kidney, liver, pancreas, and small bowel, is considered the therapy of choice for end-stage organ failure. Each year, over 70,000 organs are implanted worldwide. One donor may provide multiple organs, as well as corneas and other tissues, for multiple recipients. The degree of risk for transmission of infection carried with grafts, notably of viruses, is largely unknown and, for a specific organ, difficult to assess. The approach to microbiological screening of organ donors varies with national and regional regulations and with the availability and performance of microbiological assays used for potential donors. Transmission of both expected or common, and unexpected infections has been observed in organ transplants, generally recognized after development of clusters of infections among recipients of organs from a common donor. Other than for unusual or catastrophic events, few data exist that define the incidence and manifestations of donor-derived infections or the ideal assays to use in screening to prevent such transmissions. Absolute prevention of the transmission of donor-derived infections in organ transplantation is not possible. However, improvements in screening technologies will enhance the safety of transplantation in the future. SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nrneph.2014.159) contains supplementary material, which is available to authorized users."
vng4sdn8,"Report from the World Health Organization's Product Development for Vaccines Advisory Committee (PDVAC) meeting, Geneva, 7–9th Sep 2015"," There are more vaccines in development, against a greater number of pathogens, than ever before. A challenge with this exceptional level of activity and investment is how to select and resource the most promising approaches to have the most significant impact on public health. The WHO Product Development for Vaccines Advisory Committee (PDVAC) was established in 2014 to provide strategic advice and recommendations to WHO for vaccines in clinical development that could have a significant impact on public health in low and middle income countries. On 7–9th September 2015, PDVAC was convened for the second time, when the committee reviewed vaccine developments in 24 disease areas. This report summarises the key recommendations from that consultation."
lfiwvvqu,Call to action for improved case definition and contact tracing for MERS-CoV,Progress has been made in KSA in reducing the number and size of healthcare facilities outbreaks of MERS-CoV by the application of wide scope case definition leading to excessive MERS-CoV testing. Critical case definition review and application of point of care testing with revision of HCWs furlough are urgently needed.
kxyo4rfv,Ebola Virus Disease: Experience and Decision Making for the First Patients outside of Africa,David Stephens and colleagues describe their experience of treating patients with Ebola virus disease at Emory University in the United States.
zphgnpgb,Prophylaxis With a Middle East Respiratory Syndrome Coronavirus (MERS-CoV)–Specific Human Monoclonal Antibody Protects Rabbits From MERS-CoV Infection,"With >1600 documented human infections with Middle East respiratory syndrome coronavirus (MERS-CoV) and a case fatality rate of approximately 36%, medical countermeasures are needed to prevent and limit the disease. We examined the in vivo efficacy of the human monoclonal antibody m336, which has high neutralizing activity against MERS-CoV in vitro. m336 was administered to rabbits intravenously or intranasally before infection with MERS-CoV. Prophylaxis with m336 resulted in a reduction of pulmonary viral RNA titers by 40–9000-fold, compared with an irrelevant control antibody with little to no inflammation or viral antigen detected. This protection in rabbits supports further clinical development of m336."
6u472hst,Fever in travellers returning from the tropics," The increase in international travel, the growing presence of arbovirus vectors in our country, and notifications of haemorrhagic fever such as the current outbreak of Ebola in D.R. Congo and the cases of Crimea-Congo haemorrhagic fever in our country have again cast the spotlight on tropical diseases. Isolating suspected cases of highly contagious and lethal diseases must be a priority (haemorrhagic fever, MERS-CoV). Assessing the patient, taking a careful medical history based on epidemiological aspects of the area of origin, activities they have carried out, their length of stay in the area and the onset of symptoms, will eventually help us, if not to make a definitive diagnosis, at least to exclude diseases that pose a threat to these patients. Malaria should be ruled out because of its frequency, without forgetting other common causes of fever familiar to emergency doctors."
1vm5r7pq,The use of anti-inflammatory drugs in the treatment of people with severe coronavirus disease 2019 (COVID-19): The Perspectives of clinical immunologists from China," The pandemic outbreak of coronavirus disease 2019 (COVID-19) is rapidly spreading all over the world. Reports from China showed that about 20% of patients developed severe disease, resulting in a fatality of 4%. In the past two months, we clinical immunologists participated in multi-rounds of MDT (multidiscipline team) discussion on the anti-inflammation management of critical COVID-19 patients, with our colleagues dispatched from Chinese leading PUMC Hospital to Wuhan to admit and treat the most severe patients. Here, from the perspective of clinical immunologists, we will discuss the clinical and immunological characteristics of severe patients, and summarize the current evidence and share our experience in anti-inflammation treatment, including glucocorticoids, IL-6 antagonist, JAK inhibitors and choloroquine/hydrocholoroquine, of patients with severe COVID-19 that may have an impaired immune system."
0ipmswy4,Retrospective Multicenter Study of Respiratory Syncytial Virus Prophylaxis in Korean Children with Congenital Heart Diseases," AND OBJECTIVES: We conducted a review of current data on respiratory syncytial virus (RSV) prophylaxis with palivizumab, in Korean children with congenital heart diseases (CHD). In 2009, the Korean guideline for RSV prophylaxis had established up to five shots monthly per RSV season, only for children <1 year of age with hemodynamic significance CHD (HS-CHD). SUBJECTS AND METHODS: During the RSV seasons in 2009-2015, we performed a retrospective review of data for 466 infants with CHD, examined at six centers in Korea. RESULTS: Infants received an average of 3.7±1.9 (range, 1-10) injections during the RSV season. Fifty-seven HS-CHD patients (12.2%) were hospitalized with breakthrough RSV bronchiolitis, with a recurrence in three patients, one year after the initial check-up. Among patients with simple CHD, only five (1.1%) patients received one additional dose postoperatively, as per the limitations set by the Korean guideline. Among the 30 deaths (6.4%), five (1.1%) were attributed to RSV infection; three to simple CHD, one to Tetralogy of Fallot, and one to hypertrophic cardiomyopathy (HCM). Of the three HCM patients that exceeded guidelines for RSV prophylaxis, two (66.6%) were hospitalized, and one died of RSV infection (33.3%). CONCLUSION: In accordance to the Korean guideline, minimal injections of palivizumab were administered to patients having HS-CHD <one year of age during the RSV season; the risk of RSV infection remains significant among children with simple CHD, cardiomyopathy, and children above the age of one year with HS-CHD."
jj86ywq9,Clinical Practice Guideline for the Diagnosis and Management of Group A Streptococcal Pharyngitis: 2012 Update by the Infectious Diseases Society of America,"The guideline is intended for use by healthcare providers who care for adult and pediatric patients with group A streptococcal pharyngitis. The guideline updates the 2002 Infectious Diseases Society of America guideline and discusses diagnosis and management, and recommendations are provided regarding antibiotic choices and dosing. Penicillin or amoxicillin remain the treatments of choice, and recommendations are made for the penicillin-allergic patient, which now include clindamycin."
lopqt0wr,Antibiotic Prophylaxis in Obstetric Procedures," Objective To review the evidence and provide recommendations on antibiotic prophylaxis for obstetrical procedures. Outcomes Outcomes evaluated include need and effectiveness of antibiotics to prevent infections in obstetrical procedures. Evidence Published literature was retrieved through searches of Medline and The Cochrane Library on the topic of antibiotic prophylaxis in obstetrical procedures. Results were restricted to systematic reviews, randomized controlled trials/controlled clinical trials, and observational studies. Searches were updated on a regular basis and articles published from January 1978 to June 2009 were incorporated in the guideline. Current guidelines published by the American College of Obstetrics and Gynecology were also incorporated. Grey (unpublished) literature was identified through searching the websites of health technology assessment and health technology assessment-related agencies, clinical practice guideline collections, clinical trial registries, and national and international medical specialty societies. Values The evidence obtained was reviewed and evaluated by the Infectious Diseases Committee of the Society of Obstetricians and Gynaecologists of Canada under the leadership of the principal authors, and recommendations were made according to guidelines developed by the Canadian Task Force on Preventive Health Care (Table 1). Benefits, Harms, and Costs Implementation of this guideline should reduce the cost and harm resulting from the administration of antibiotics when they are not required and the harm resulting from failure to administer antibiotics when they would be beneficial.  Statements 1. Available evidence does not support the use of prophylactic antibiotics to reduce infectious morbidity following operative vaginal delivery. (II-1) 2. There is insufficient evidence to argue for or against the use of prophylactic antibiotics to reduce infectious morbidity for manual removal of the placenta. (III) 3. There is insufficient evidence to argue for or against the use of prophylactic antibiotics at the time of postpartum dilatation and curettage for retained products of conception. (III) 4. Available evidence does not support the use of prophylactic antibiotics to reduce infectious morbidity following elective or emergency cerclage. (II-3) Recommendations 1. All women undergoing elective or emergency Caesarean section should receive antibiotic prophylaxis. (I-A) 2. The choice of antibiotic for Caesarean section should be a single dose of a first-generation cephalosporin. If the patient has a penicillin allergy, clindamycin or erythromycin can be used. (I-A) 3. The timing of prophylactic antibiotics for Caesarean section should be 15 to 60minutes prior to skin incision. No additional doses are recommended. (I-A) 4. If an open abdominal procedure is lengthy (>3hours) or estimated blood loss is greater than 1500mL, an additional dose of the prophylactic antibiotic may be given 3 to 4hours after the initial dose. (III-L) 5. Prophylactic antibiotics may be considered for the reduction of infectious morbidity associated with repair of third and fourth degree perineal injury. (I-B) 6. In patients with morbid obesity (BMI>35), doubling the antibiotic dose may be considered. (III-B) 7. Antibiotics should not be administered solely to prevent endocarditis for patients who undergo an obstetrical procedure of any kind. (III-E"
