pid,title,abstract
bgdcm1i1,Recombination and lineage-specific mutations led to the emergence of SARS-CoV-2,"The recent outbreak of a new coronavirus (SARS-CoV-2) in Wuhan, China, underscores the need for understanding the evolutionary processes that drive the emergence and adaptation of zoonotic viruses in humans. Here, we show that recombination in betacoronaviruses, including human-infecting viruses like SARS-CoV and MERS-CoV, frequently encompasses the Receptor Binding Domain (RBD) in the Spike gene. We find that this common process likely led to a recombination event at least 11 years ago in an ancestor of the SARS-CoV-2 involving the RBD. As a result of this recombination event, SARS-CoV and SARS-CoV-2 share a similar genotype in RBD, including two insertions (positions 432-436 and 460-472), and alleles 427N and 436Y. Both 427N and 436Y belong to a helix that interacts with the human ACE2 receptor. Ancestral state analyses revealed that SARS-CoV-2 differentiated from its most recent common ancestor with RaTG13 by accumulating a significant number of amino acid changes in the RBD. In sum, we propose a two-hit scenario in the emergence of the SARS-CoV-2 virus whereby the SARS-CoV-2 ancestors in bats first acquired genetic characteristics of SARS-CoV by incorporation of a SARS-like RBD through recombination before 2009, and subsequently, the lineage that led to SARS-CoV-2 accumulated further, unique changes specifically in the RBD."
1a8uevk8,A review of the 2019 Novel Coronavirus (COVID-19) based on current evidence," The pneumonia caused by novel coronavirus (SARS-CoV-2) in Wuhan, China in December 2019 is a highly contagious disease. The World Health Organization (WHO) has declared the ongoing outbreak as a global public health emergency. Currently, the research on novel coronavirus is still in the primary stage. Based on the current published evidence, we systematically summarizes the epidemiology, clinical characteristics, diagnosis, treatment and prevention of knowledge surrounding COVID-19. This review in the hope of helping the public effectively recognize and deal with the 2019 novel coronavirus (SARS-CoV-2), and providing a reference for future studies."
f9hyntvf,A Mini Review on Current Clinical and Research Findings for Children Suffering from COVID-19,"Background: As the novel coronavirus triggering COVID-19 has broken out in Wuhan, China and spread rapidly worldwide, it threatens the lives of thousands of people and poses a global threat on the economies of the entire world. However, infection with COVID-19 is currently rare in children. Objective To discuss the latest findings and research focus on the basis of characteristics of children confirmed with COVID-19, and provide an insight into the future treatment and research direction. Methods: We searched the terms ""COVID-19 OR coronavirus OR SARS-CoV-2"" AND ""Pediatric OR children"" on PubMed, Embase, Cochrane library, NIH, CDC, and CNKI. The authors also reviewed the guidelines published on Chinese CDC and Chinese NHC. Results: We included 25 published literature references related to the epidemiology, clinical manifestation, accessary examination, treatment, and prognosis of pediatric patients with COVID-19. Conclusion: The numbers of children with COVID‐19 pneumonia infection are small, and most of them come from family aggregation. Symptoms are mainly mild or even asymptomatic, which allow children to be a risk factor for transmission. Thus, strict epidemiological history screening is needed for early diagnosis and segregation. This holds especially for infants, who are more susceptible to infection than other age groups in pediatric age, but have most likely subtle and unspecific symptoms. They need to be paid more attention to. CT examination is a necessity for screening the suspected cases, because most of the pediatric patients are mild cases, and plain chest X-ray do not usually show the lesions or the detailed features. Therefore, early chest CT examination combined with pathogenic detection is a recommended clinical diagnosis scheme in children. The risk factors which may suggest severe or critical progress for children are: Fast respiratory rate and/or; lethargy and drowsiness mental state and/or; lactate progressively increasing and/or; imaging showed bilateral or multi lobed infiltration, pleural effusion or rapidly expending of lesions in a short period of time and/or; less than 3 months old or those who underly diseases. For those critical pediatric patients with positive SARS-CoV-2 diagnosis, polypnea may be the most common symptom. For treatment, the elevated PCT seen in children in contrast to adults suggests that the underlying coinfection/secondary infection may be more common in pediatric patients and appropriate antibacterial treatment should be considered. Once cytokine storm is found in these patients, anti-autoimmune or blood-purifying therapy should be given in time. Furthermore, effective isolation measures and appropriate psychological comfort need to be provided timely."
1k64g7m3,Mortality of COVID-19 is Associated with Cellular Immune Function Compared to Immune Function in Chinese Han Population,"In December 2019, novel coronavirus (SARS-CoV-2) infected pneumonia occurred in Wuhan, China. The number of cases has increased rapidly but information on the clinical characteristics of SARS-CoV-2 pneumonia compared to normal controls in Chinese Han population is limited. Our objective is to describe the clinical characteristics of SARS-CoV-2 pneumonia compared to normal controls in the Chinese Han population. In this case series of 752 patients, the full spectrum of cases is described. Fever was present in 86-90% of the patients. The second most common symptom was cough (49.1-51.0%), fatigue (25.2-27.1%), sputum (20.0-23.1%), and headache (9.8-11.1%). the mortality rate is 4.6% in Wuhan, 1.9% in Beijing, and 0.9% in Shanghai. Our findings showed that the levels of lymphocytes were 0.8（IQR, 0.6-1.1）109/L in Wuhan, 1.0（IQR, 0.7-1.4）109/L in Beijing, and 1.1 (IQR, 0.8-1.5) 109/L in Shanghai before admission to hospitals, respectively, indicating that cellular immune function might relate to the mortality. Based on the reference ranges of normal Chinese Han population and the data of the critically ill patients we have observed, it is recommended that reference ranges of people at high risk of COVID-19 infection are CD3+ lymphocytes below 900 cells/mm3, CD4+ lymphocytes below 500 cells/mm3, and CD8+ lymphocytes below 300 cells/mm3."
rosquj04,Kidney disease is associated with in-hospital death of patients with COVID-19," In December 2019, a coronavirus 2019 (COVID-19) disease outbreak occurred in Wuhan, Hubei Province, China, and rapidly spread to other areas worldwide. Although diffuse alveolar damage and acute respiratory failure were the main features, the involvement of other organs needs to be explored. Since information on kidney disease in patients with COVID-19 is limited, we determined the prevalence of acute kidney injury (AKI) in patients with COVID-19. Further, we evaluated the association between markers of abnormal kidney function and death in patients with COVID-19. This was a prospective cohort study of 701 patients with COVID-19 admitted in a tertiary teaching hospital that also encompassed three affiliates following this major outbreak in Wuhan in 2020 of whom 113 (16.1%) died in hospital. Median age of the patients was 63 years (inter quartile range, 50-71), including 367 men and 334 women. On admission, 43.9% of patients had proteinuria and 26.7% had hematuria. The prevalence of elevated serum creatinine, elevated blood urea nitrogen and estimated glomerular filtration under 60 ml/min/1.73m2 were 14.4, 13.1 and 13.1%, respectively. During the study period, AKI occurred in 5.1% patients. Kaplan–Meier analysis demonstrated that patients with kidney disease had a significantly higher risk for in-hospital death. Cox proportional hazard regression confirmed that elevated baseline serum creatinine (hazard ratio: 2.10, 95% confidence interval: 1.36-3.26), elevated baseline blood urea nitrogen (3.97, 2.57-6.14), AKI stage 1 (1.90, 0.76-4.76), stage 2 (3.51, 1.49-8.26), stage 3 (4.38, 2.31-8.31), proteinuria 1+ (1.80, 0.81-4.00), 2+∼3+ (4.84, 2.00-11.70), and hematuria 1+ (2.99, 1.39-6.42), 2+∼3+ (5.56,2.58- 12.01) were independent risk factors for in-hospital death after adjusting for age, sex, disease severity, comorbidity and leukocyte count. Thus, our findings show the prevalence of kidney disease on admission and the development of AKI during hospitalization in patients with COVID-19 is high and is associated with in-hospital mortality. Hence, clinicians should increase their awareness of kidney disease in patients with severe COVID-19."
t7gpi2vo,Unveiling the Origin and Transmission of 2019-nCoV,"A novel coronavirus has caused thousands of human infections in China since December 2019, raising a global public health concern. Recent studies (Huang et al ., Chan et al ., and Zhou et al .) have provided timely insights into its origin and ability to spread among humans, informing infection prevention and control practices."
0uengr9t,COVID-19 and treatment with NSAIDs and corticosteroids: should we be limiting their use in the clinical setting?,"Given the current SARS-CoV-2 (COVID-19) pandemic, the availability of reliable information for clinicians and patients is paramount. There have been a number of reports stating that non-steroidal anti-inflammatory drugs (NSAIDs) and corticosteroids may exacerbate symptoms in COVID-19 patients. Therefore, this review aimed to collate information available in published articles to identify any evidence behind these claims with the aim of advising clinicians on how best to treat patients. This review found no published evidence for or against the use of NSAIDs in COVID-19 patients. Meanwhile, there appeared to be some evidence that corticosteroids may be beneficial if utilised in the early acute phase of infection, however, conflicting evidence from the World Health Organisation surrounding corticosteroid use in certain viral infections means this evidence is not conclusive. Given the current availability of literature, caution should be exercised until further evidence emerges surrounding the use of NSAIDs and corticosteroids in COVID-19 patients."
8g6julo6,Clinical Course and Outcomes of Patients with Severe Acute Respiratory Syndrome Coronavirus 2 Infection: a Preliminary Report of the First 28 Patients from the Korean Cohort Study on COVID-19,": Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-infected pneumonia emerged in Wuhan, China in December 2019. In this retrospective multicenter study, we investigated the clinical course and outcomes of novel coronavirus disease 2019 (COVID-19) from early cases in Republic of Korea. METHODS: All of the cases confirmed by real time polymerase chain reaction were enrolled from the 1st to the 28th patient nationwide. Clinical data were collected and analyzed for changes in clinical severity including laboratory, radiological, and virologic dynamics during the progression of illness. RESULTS: The median age was 40 years (range, 20–73 years) and 15 (53.6%) patients were male. The most common symptoms were cough (28.6%) and sore throat (28.6%), followed by fever (25.0%). Diarrhea was not common (10.7%). Two patients had no symptoms. Initial chest X-ray (CXR) showed infiltration in 46.4% of the patients, but computed tomography scan confirmed pneumonia in 88.9% (16/18) of the patients. Six patients (21.4%) required supplemental oxygen therapy, but no one needed mechanical ventilation. Lymphopenia was more common in severe cases. Higher level of C-reactive protein and worsening of chest radiographic score was observed during the 5–7 day period after symptom onset. Viral shedding was high from day 1 of illness, especially from the upper respiratory tract (URT). CONCLUSION: The prodromal symptoms of COVID-19 were mild and most patients did not have limitations of daily activity. Viral shedding from URT was high from the prodromal phase. Radiological pneumonia was common from the early days of illness, but it was frequently not evident in simple CXR. These findings could be plausible explanations for the easy and rapid spread of SARS-CoV-2 in the community."
vb8ekh9z,Cancer patients in SARS-CoV-2 infection: a nationwide analysis in China,Cancer patients in SARS-CoV-2 infection: a nationwide analysis in China
9igk3ke1,Individual risk management strategy and potential therapeutic options for the COVID-19 pandemic," It is an ugly fact that a significant amount of the world's population will contract SARS-CoV infection with the current spreading. While specific treatment is not yet coming soon, individual risk assessment and management strategies are crucial. The individual preventive and protective measures drive the personal risk of getting the disease. Among the virus-contracted hosts, their different metabolic status, as determined by their diet, nutrition, age, sex, medical conditions, lifestyle, and environmental factors, govern the personal fate toward different clinical severity of COVID-19, from asymptomatic, mild, moderate, to death. The careful individual assessment for the possible dietary, nutritional, medical, lifestyle, and environmental risks, together with the proper relevant risk management strategies, is the sensible way to deal with the pandemic of SARS-CoV-II."
89fol3pq,A tug-of-war between severe acute respiratory syndrome coronavirus 2 and host antiviral defence: lessons from other pathogenic viruses,"World Health Organization has declared the ongoing outbreak of coronavirus disease 2019 (COVID-19) a Public Health Emergency of International Concern. The virus was named severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by the International Committee on Taxonomy of Viruses. Human infection with SARS-CoV-2 leads to a wide range of clinical manifestations ranging from asymptomatic, mild, moderate to severe. The severe cases present with pneumonia, which can progress to acute respiratory distress syndrome. The outbreak provides an opportunity for real-time tracking of an animal coronavirus that has just crossed species barrier to infect humans. The outcome of SARS-CoV-2 infection is largely determined by virus-host interaction. Here, we review the discovery, zoonotic origin, animal hosts, transmissibility and pathogenicity of SARS-CoV-2 in relation to its interplay with host antiviral defense. A comparison with SARS-CoV, Middle East respiratory syndrome coronavirus, community-acquired human coronaviruses and other pathogenic viruses including human immunodeficiency viruses is made. We summarize current understanding of the induction of a proinflammatory cytokine storm by other highly pathogenic human coronaviruses, their adaptation to humans and their usurpation of the cell death programmes. Important questions concerning the interaction between SARS-CoV-2 and host antiviral defence, including asymptomatic and presymptomatic virus shedding, are also discussed."
g0dudzi2,Lessons from SARS: control of acute lung failure by the SARS receptor ACE2,"Angiotensin-converting enzyme 2 (ACE2), a second angiotensin-converting enzyme (ACE), regulates the renin–angiotensin system by counterbalancing ACE activity. Accumulating evidence in recent years has demonstrated a physiological and pathological role of ACE2 in the cardiovascular systems. Recently, it has been shown that severe acute respiratory syndrome (SARS) coronavirus, the cause of SARS, utilizes ACE2 as an essential receptor for cell fusion and in vivo infections in mice. Intriguingly, ACE2 acts as a protective factor in various experimental models of acute lung failure and, therefore, acts not only as a key determinant for SARS virus entry into cells but also contributes to SARS pathogenesis. Here we review the role of ACE2 in disease pathogenesis, including lung diseases and cardiovascular diseases."
7idn4raw,Angiotensin-converting enzyme 2 in lung diseases,"The renin-angiotensin system (RAS) plays a key role in maintaining blood pressure homeostasis, as well as fluid and salt balance. Angiotensin II, a key effector peptide of the system, causes vasoconstriction and exerts multiple biological functions. Angiotensin-converting enzyme (ACE) plays a central role in generating angiotensin II from angiotensin I, and capillary blood vessels in the lung are one of the major sites of ACE expression and angiotensin II production in the human body. The RAS has been implicated in the pathogenesis of pulmonary hypertension and pulmonary fibrosis, both commonly seen in chronic lung diseases such as chronic obstructive lung disease. Recent studies indicate that the RAS also plays a critical role in acute lung diseases, especially acute respiratory distress syndrome (ARDS). ACE2, a close homologue of ACE, functions as a negative regulator of the angiotensin system and was identified as a key receptor for SARS (severe acute respiratory syndrome) coronavirus infections. In the lung, ACE2 protects against acute lung injury in several animal models of ARDS. Thus, the RAS appears to play a critical role in the pathogenesis of acute lung injury. Indeed, increasing ACE2 activity might be a novel approach for the treatment of acute lung failure in several diseases."
ngacit6t,Inability of rat DPP4 to allow MERS-CoV infection revealed by using a VSV pseudotype bearing truncated MERS-CoV spike protein,"Middle East respiratory syndrome (MERS) coronavirus (Co-V) contains a single spike (S) protein, which binds to a receptor molecule, dipeptidyl peptidase 4 (DPP4; also known as CD26), and serves as a neutralizing antigen. Pseudotyped viruses are useful for measuring neutralization titers against highly infectious viruses as well as for studying their mechanism of entry. In this study, we constructed a series of cytoplasmic deletion mutants of MERS-CoV S and compared the efficiency with which they formed pseudotypes with vesicular stomatitis virus. A pseudotype bearing an S protein with the C-terminal 16 amino acids deleted (MERSpv-St16) reached a maximum titer that was approximately tenfold higher than that of a pseudotype bearing a non-truncated full-length S protein. Using MERSpv-St16, we demonstrated the inability of rat DPP4 to serve as a functional receptor for MERS-CoV, suggesting that rats are not susceptible to MERS-CoV infection. This study provides novel information that enhances our understanding of the host range of MERS-CoV. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s00705-015-2506-z) contains supplementary material, which is available to authorized users."
3ecnbqom,Further Evidence for Bats as the Evolutionary Source of Middle East Respiratory Syndrome Coronavirus,"The evolutionary origins of Middle East respiratory syndrome (MERS) coronavirus (MERS-CoV) are unknown. Current evidence suggests that insectivorous bats are likely to be the original source, as several 2c CoVs have been described from various species in the family Vespertilionidae. Here, we describe a MERS-like CoV identified from a Pipistrellus cf. hesperidus bat sampled in Uganda (strain PREDICT/PDF-2180), further supporting the hypothesis that bats are the evolutionary source of MERS-CoV. Phylogenetic analysis showed that PREDICT/PDF-2180 is closely related to MERS-CoV across much of its genome, consistent with a common ancestry; however, the spike protein was highly divergent (46% amino acid identity), suggesting that the two viruses may have different receptor binding properties. Indeed, several amino acid substitutions were identified in key binding residues that were predicted to block PREDICT/PDF-2180 from attaching to the MERS-CoV DPP4 receptor. To experimentally test this hypothesis, an infectious MERS-CoV clone expressing the PREDICT/PDF-2180 spike protein was generated. Recombinant viruses derived from the clone were replication competent but unable to spread and establish new infections in Vero cells or primary human airway epithelial cells. Our findings suggest that PREDICT/PDF-2180 is unlikely to pose a zoonotic threat. Recombination in the S1 subunit of the spike gene was identified as the primary mechanism driving variation in the spike phenotype and was likely one of the critical steps in the evolution and emergence of MERS-CoV in humans."
yc8q62z8,Role of the Spike Glycoprotein of Human Middle East Respiratory Syndrome Coronavirus (MERS-CoV) in Virus Entry and Syncytia Formation,"Little is known about the biology of the emerging human group c betacoronavirus, Middle East Respiratory Syndrome coronavirus (MERS-CoV). Because coronavirus spike glycoproteins (S) mediate virus entry, affect viral host range, and elicit neutralizing antibodies, analyzing the functions of MERS-CoV S protein is a high research priority. MERS-CoV S on lentivirus pseudovirions mediated entry into a variety of cell types including embryo cells from New World Eptesicus fuscus bats. Surprisingly, a polyclonal antibody to the S protein of MHV, a group a murine betacoronavirus, cross-reacted in immunoblots with the S2 domain of group c MERS-CoV spike protein. MERS pseudovirions released from 293T cells contained only uncleaved S, and pseudovirus entry was blocked by lysosomotropic reagents NH(4)Cl and bafilomycin and inhibitors of cathepsin L. However, when MERS pseudovirions with uncleaved S protein were adsorbed at 4°C to Vero E6 cells, brief trypsin treatment at neutral pH triggered virus entry at the plasma membrane and syncytia formation. When 293T cells producing MERS pseudotypes co-expressed serine proteases TMPRSS-2 or -4, large syncytia formed at neutral pH, and the pseudovirions produced were non-infectious and deficient in S protein. These experiments show that if S protein on MERS pseudovirions is uncleaved, then viruses enter by endocytosis in a cathepsin L-dependent manner, but if MERS-CoV S is cleaved, either during virus maturation by serine proteases or on pseudovirions by trypsin in extracellular fluids, then viruses enter at the plasma membrane at neutral pH and cause massive syncytia formation even in cells that express little or no MERS-CoV receptor. Thus, whether MERS-CoV enters cells within endosomes or at the plasma membrane depends upon the host cell type and tissue, and is determined by the location of host proteases that cleave the viral spike glycoprotein and activate membrane fusion."
tphkjqii,Angiotensin-converting enzyme 2 in acute respiratory distress syndrome,"Angiotensin-converting enzyme (ACE) and ACE2 are highly homologous metalloproteases that provide essential catalytic functions in the renin-angiotensin system (RAS). Angiotensin II is one key effector peptide of the RAS, inducing vasoconstriction and exerting multiple biological functions. ACE cleaves angiotensin I to generate angiotensin II, whereas ACE2 reduces angiotensin II levels. Accumulating evidence has demonstrated a physiological and pathological role of ACE2 in the cardiovascular systems. Intriguingly, the SARS coronavirus, the cause of severe acute respiratory syndrome (SARS), utilizes ACE2 as an essential receptor for cell fusion and in vivo infections. Moreover, recent studies have demonstrated that ACE2 protects murine lungs from acute lung injury as well as SARS-Spike protein-mediated lung injury, suggesting a dual role of ACE2 in SARS infections and protection from ARDS."
d2knbzhl,Bat origin of human coronaviruses,"Bats have been recognized as the natural reservoirs of a large variety of viruses. Special attention has been paid to bat coronaviruses as the two emerging coronaviruses which have caused unexpected human disease outbreaks in the 21st century, Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) and Middle East Respiratory Syndrome Coronavirus (MERS-CoV), are suggested to be originated from bats. Various species of horseshoe bats in China have been found to harbor genetically diverse SARS-like coronaviruses. Some strains are highly similar to SARS-CoV even in the spike protein and are able to use the same receptor as SARS-CoV for cell entry. On the other hand, diverse coronaviruses phylogenetically related to MERS-CoV have been discovered worldwide in a wide range of bat species, some of which can be classified to the same coronavirus species as MERS-CoV. Coronaviruses genetically related to human coronavirus 229E and NL63 have been detected in bats as well. Moreover, intermediate hosts are believed to play an important role in the transmission and emergence of these coronaviruses from bats to humans. Understanding the bat origin of human coronaviruses is helpful for the prediction and prevention of another pandemic emergence in the future."
48ay8yl3,The spike protein of SARS-CoV — a target for vaccine and therapeutic development,"Severe acute respiratory syndrome (SARS) is a newly emerging infectious disease caused by a novel coronavirus, SARS-coronavirus (SARS-CoV). The SARS-CoV spike (S) protein is composed of two subunits; the S1 subunit contains a receptor-binding domain that engages with the host cell receptor angiotensin-converting enzyme 2 and the S2 subunit mediates fusion between the viral and host cell membranes. The S protein plays key parts in the induction of neutralizing-antibody and T-cell responses, as well as protective immunity, during infection with SARS-CoV. In this Review, we highlight recent advances in the development of vaccines and therapeutics based on the S protein."
6jakyj24,Detection and full genome characterization of two beta CoV viruses related to Middle East respiratory syndrome from bats in Italy,": Middle East respiratory syndrome coronavirus (MERS-CoV), which belongs to beta group of coronavirus, can infect multiple host species and causes severe diseases in humans. Multiple surveillance and phylogenetic studies suggest a bat origin. In this study, we describe the detection and full genome characterization of two CoVs closely related to MERS-CoV from two Italian bats, Pipistrellus kuhlii and Hypsugo savii. METHODS: Pool of viscera were tested by a pan-coronavirus RT-PCR. Virus isolation was attempted by inoculation in different cell lines. Full genome sequencing was performed using the Ion Torrent platform and phylogenetic trees were performed using IQtree software. Similarity plots of CoV clade c genomes were generated by using SSE v1.2. The three dimensional macromolecular structure (3DMMS) of the receptor binding domain (RBD) in the S protein was predicted by sequence-homology method using the protein data bank (PDB). RESULTS: Both samples resulted positive to the pan-coronavirus RT-PCR (IT-batCoVs) and their genome organization showed identical pattern of MERS CoV. Phylogenetic analysis showed a monophyletic group placed in the Beta2c clade formed by MERS-CoV sequences originating from humans and camels and bat-related sequences from Africa, Italy and China. The comparison of the secondary and 3DMMS of the RBD of IT-batCoVs with MERS, HKU4 and HKU5 bat sequences showed two aa deletions located in a region corresponding to the external subdomain of MERS-RBD in IT-batCoV and HKU5 RBDs. CONCLUSIONS: This study reported two beta CoVs closely related to MERS that were obtained from two bats belonging to two commonly recorded species in Italy (P. kuhlii and H. savii). The analysis of the RBD showed similar structure in IT-batCoVs and HKU5 respect to HKU4 sequences. Since the RBD domain of HKU4 but not HKU5 can bind to the human DPP4 receptor for MERS-CoV, it is possible to suggest also for IT-batCoVs the absence of DPP4-binding potential. More surveillance studies are needed to better investigate the potential intermediate hosts that may play a role in the interspecies transmission of known and currently unknown coronaviruses with particular attention to the S protein and the receptor specificity and binding affinity."
ue7v0yab,Inactivated SARS-CoV vaccine elicits high titers of spike protein-specific antibodies that block receptor binding and virus entry," The only severe acute respiratory syndrome (SARS) vaccine currently being tested in clinical trial consists of inactivated severe acute respiratory syndrome-associate coronavirus (SARS-CoV). However, limited information is available about host immune responses induced by the inactivated SARS vaccine. In this study, we demonstrated that SARS-CoV inactivated by β-propiolactone elicited high titers of antibodies in the immunized mice and rabbits that recognize the spike (S) protein, especially the receptor-binding domain (RBD) in the S1 region. The antisera from the immunized animals efficiently bound to the RBD and blocked binding of RBD to angiotensin-converting enzyme 2, the functional receptor on the susceptible cells for SARS-CoV. With a sensitive and quantitative single-cycle infection assay using pseudovirus bearing the SARS-CoV S protein, we demonstrated that mouse and rabbit antisera significantly inhibited S protein-mediated virus entry with mean 50% inhibitory titers of 1:7393 and 1:2060, respectively. These data suggest that the RBD of S protein is a major neutralization determinant in the inactivated SARS vaccine which can induce potent neutralizing antibodies to block SARS-CoV entry. However, caution should be taken in using the inactivated SARS-CoV as a vaccine since it may also cause harmful immune and/or inflammatory responses."
tku1dr32,27 Evolution of SARS Coronavirus and the Relevance of Modern Molecular Epidemiology,"Severe acute respiratory syndrome (SARS) is the first major zoonotic infectious disease of the twenty-first century. The disease, originally termed “atypical pneumonia,” was first recognized in November 2002 in Guangdong Province, China, which spread rapidly to 26 countries within 5 months and eventually led to 8096 human infection cases and 774 deaths. A previously unrecognized coronavirus, SARS coronavirus (SARS-CoV), was later identified as the causative agent of the SARS. Subsequent investigation indicated that the source of the human infections was most likely originated from infected wildlife animals traded in the live animal markets, with masked palm civets being considered the most prominent and important carrier. Large-scale culling of civets appeared to have prevented further outbreaks in the region. Further epidemiological studies showed that civets are intermediate hosts of SARS-CoV, and bats are the likely natural reservoir of SARS-CoV and a large number of SARS-like coronaviruses (SL-CoVs). Detailed analysis of the massive SARS-CoV genomic sequence data accumulated indicated that SARS-CoV experienced a strong selection pressure during different outbreak phases in humans as well as interspecies transmission from animals to humans. The spike glycoprotein (S) of SARS-CoV plays a key role in virus–host interaction and hence is a key determinant of interspecies transmission. It has been shown that minor changes of amino acid (aa) residues in the S protein could lead to dramatic changes in virus susceptibility in animal and human hosts. This chapter will focus on the genetics and evolution of SARS-CoVs and SL-CoVs in humans, civets, and bats. The events of SARS outbreaks and the accompanying response activities highlight the importance of modern molecular epidemiology in disease investigation and the urgent need to broaden the screening and investigation of unknown viruses in wildlife animals."
094lgjnn,Cryo-EM structures of MERS-CoV and SARS-CoV spike glycoproteins reveal the dynamic receptor binding domains,"The envelope spike (S) proteins of MERS-CoV and SARS-CoV determine the virus host tropism and entry into host cells, and constitute a promising target for the development of prophylactics and therapeutics. Here, we present high-resolution structures of the trimeric MERS-CoV and SARS-CoV S proteins in its pre-fusion conformation by single particle cryo-electron microscopy. The overall structures resemble that from other coronaviruses including HKU1, MHV and NL63 reported recently, with the exception of the receptor binding domain (RBD). We captured two states of the RBD with receptor binding region either buried (lying state) or exposed (standing state), demonstrating an inherently flexible RBD readily recognized by the receptor. Further sequence conservation analysis of six human-infecting coronaviruses revealed that the fusion peptide, HR1 region and the central helix are potential targets for eliciting broadly neutralizing antibodies."
w7cn9iqp,The tetraspanin CD9 facilitates MERS-coronavirus entry by scaffolding host cell receptors and proteases,"Infection by enveloped coronaviruses (CoVs) initiates with viral spike (S) proteins binding to cellular receptors, and is followed by proteolytic cleavage of receptor-bound S proteins, which prompts S protein-mediated virus-cell membrane fusion. Infection therefore requires close proximity of receptors and proteases. We considered whether tetraspanins, scaffolding proteins known to facilitate CoV infections, hold receptors and proteases together on cell membranes. Using knockout cell lines, we found that the tetraspanin CD9, but not the tetraspanin CD81, formed cell-surface complexes of dipeptidyl peptidase 4 (DPP4), the MERS-CoV receptor, and the type II transmembrane serine protease (TTSP) member TMPRSS2, a CoV-activating protease. This CD9-facilitated condensation of receptors and proteases allowed MERS-CoV pseudoviruses to enter cells rapidly and efficiently. Without CD9, MERS-CoV viruses were not activated by TTSPs, and they trafficked into endosomes to be cleaved much later and less efficiently by cathepsins. Thus, we identified DPP4:CD9:TTSP as the protein complexes necessary for early, efficient MERS-CoV entry. To evaluate the importance of these complexes in an in vivo CoV infection model, we used recombinant Adenovirus 5 (rAd5) vectors to express human DPP4 in mouse lungs, thereby sensitizing the animals to MERS-CoV infection. When the rAd5-hDPP4 vectors co-expressed small RNAs silencing Cd9 or Tmprss2, the animals were significantly less susceptible, indicating that CD9 and TMPRSS2 facilitated robust in vivo MERS-CoV infection of mouse lungs. Furthermore, the S proteins of virulent mouse-adapted MERS-CoVs acquired a CD9-dependent cell entry character, suggesting that CD9 is a selective agent in the evolution of CoV virulence."
foolgmqj,From SARS to MERS: evidence and speculation,"The Middle East respiratory syndrome coronavirus (MERS-CoV) is a novel zoonotic pathogen. In 2012, the infectious outbreak caused by MERS-CoV in Saudi Arabia has spread to more than 1600 patients in 26 countries, resulting in over 600 deaths.Without a travel history, few clinical and radiological features can reliably differentiate MERS from SARS. But in real world, comparing with SARS, MERS presents more vaguely defined epidemiology, more severe symptoms, and higher case fatality rate. In this review, we summarize the recent findings in the field of MERS-CoV, especially its molecular virology, interspecies mechanisms, clinical features, antiviral therapies, and the further investigation into this disease. As a newly emerging virus, many questions are not fully answered, including the exact mode of transmission chain, geographical distribution, and animal origins. Furthermore, a new protocol needs to be launched to rapidly evaluate the effects of unproven antiviral drugs and vaccine to fasten the clinical application of new drugs."
momlxbvh,Rapid generation of a human monoclonal antibody to combat Middle East respiratory syndrome," The last century has witnessed the emergence of several previously unknown viruses as life-threatening human pathogens. Several examples include HIV, Ebola, Lujo, and, most recently, the Middle East respiratory syndrome (MERS) and Ebola. In this study, we describe a method for the swift generation of a human-derived monoclonal antibody, known as LCA60, as a treatment for MERS infections. LCA60 antibody was generated using the Cellclone Technology from the immortalized B cells of a human donor recovering from MERS. Only four months were required from the initial screening of B cells to the development of a stable CHO cell line suitable for the production of clinical grade antibody, thereby delineating a rapid pathway for the development of antiviral therapies against emerging viruses. Currently, the LCA60 antibody is being considered for clinical development, which includes prophylaxis in individuals at risk and a treatment for severe MERS-CoV infections."
bnnt05fn,Vulnerabilities in coronavirus glycan shields despite extensive glycosylation,"Severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS) coronaviruses (CoVs) are zoonotic pathogens with high fatality rates and pandemic potential. Vaccine development has focussed on the principal target of the neutralizing humoral immune response, the spike (S) glycoprotein, which mediates receptor recognition and membrane fusion. Coronavirus S proteins are extensively glycosylated viral fusion proteins, encoding around 69-87 N-linked glycosylation sites per trimeric spike. Using a multifaceted structural approach, we reveal a specific area of high glycan density on MERS S that results in the formation of under-processed oligomannose-type glycan clusters, which was absent on SARS and HKU1 CoVs. We provide a comparison of the global glycan density of coronavirus spikes with other viral proteins including HIV-1 envelope, Lassa virus glycoprotein complex, and influenza hemagglutinin, where glycosylation plays a known role in shielding immunogenic epitopes. Consistent with the ability of the antibody-mediated immune response to effectively target and neutralize coronaviruses, we demonstrate that the glycans of coronavirus spikes are not able to form an efficacious high-density global shield to thwart the humoral immune response. Overall, our data reveal how differential organisation of viral glycosylation across class I viral fusion proteins influence not only individual glycan compositions but also the immunological pressure across the viral protein surface."
