pid,title,abstract
fk2wc715,Advance of Novel Coronavirus Registration Clinical Trial,"Background.This research aims to analyze the clinical characteristics of a novel Corona Virus Disease (COVID-19) registered in the Chinese Clinical Trial Registry (ChiCTR), and to provide an information-based data foundation and information reference for curbing the spread of the COVID-19 epidemic. Methods.The ChiCTR database was comprehensively searched, and the COVID-19 research registration information as of February 24, 2020 was counted. Descriptive analysis of registration time trends and geographical distribution. Chi-square test was used to compare the statistical differences between different study types, intervention methods, research phases and major sponsors. Frequency studies were used to analyze the characteristics of CMT and BI therapy. Results.232 COVID-19 studies registered at the ChiCTR Center were collected. The overall number of COVID-19 registrations was increased. Hubei Province, China has the largest number of registrations, followed by Guangdong, Zhejiang and Sichuan. There were significant differences between the number of participants (P=0.000), study duration (P=0.008), study assignment (P=0.000), and blind method (P=0.000) for different study types. Significant differences could be seen in the dimensions of multicenter study(P=0.022), of participants numbe(P=0.000), study duration(P=0.000) and study assignment(P=0.001) for the four intervention methods. There were significant differences in study assignment (P=0.043) between the early and late studies. CMT drugs with high research frequency are chloroquine, lopinavir / ritonavir, and I-IFN, which are all in phase 4; BI was Cell therapy, plasma therapy, Thymosin, and M/P-AB, which are all in early stages. Conclusion.There were problems of unclear classification of research types and irregular registration behavior. Also, within the studies researched, heterogeneity exists for various dimensions. Different research types, intervention methods, and research stages lead to significant differences in some dimensions of the COVID-19 study. Finally, statistical high-frequency research drugs can provide more treatment options and evidence-based evidence for the clinical practice."
cfbs29qo,CDC’s coronavirus test runs into early problems,"Early batches of a kit developed by the US government to diagnose the novel coronavirus infection have been plagued by problems that initially limited their use and cast doubt on their accuracy. The problems were first reported by the Washington Post, and C&EN learned soon after that the kits contained faulty reagents that led to inconclusive readouts. The Centers for Disease Control and Prevention (CDC) has started an investigation into what exactly went wrong with the tests. The CDC designed and manufactured the test kit, which detects the RNA genome of the virus, called severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). The US Food and Drug Administration has approved its use in public health departments nationwide. As of March 5, SARS-CoV-2 has killed 10 people in the US and infected nearly 100. Several hundred people have been tested, but the CDC has now stopped reporting testing numbers in favor of [truncated]"
8prn86g6,Nucleotide Analogues as Inhibitors of SARS-CoV-2 Polymerase,"SARS-CoV-2, a member of the coronavirus family, is responsible for the current COVID-19 pandemic. Based on our analysis of hepatitis C virus and coronavirus replication, and the molecular structures and activities of viral inhibitors, we previously demonstrated that three nucleotide analogues inhibit the SARS-CoV RNA-dependent RNA polymerase (RdRp). Here, using polymerase extension experiments, we have demonstrated that the active triphosphate form of Sofosbuvir (a key component of the FDA approved hepatitis C drug EPCLUSA), is incorporated by SARS-CoV-2 RdRp, and blocks further incorporation. Using the same molecular insight, we selected the active triphosphate forms of three other anti-viral agents, Alovudine, AZT (an FDA approved HIV/AIDS drug) and Tenofovir alafenamide (TAF, an FDA approved drug for HIV and hepatitis B) for evaluation as inhibitors of SARS-CoV-2 RdRp. We demonstrated the ability of these three viral polymerase inhibitors, 3′-fluoro-3′-deoxythymidine triphosphate, 3′-azido-3′-deoxythymidine triphosphate and Tenofovir diphosphate (the active triphosphate forms of Alovudine, AZT and TAF, respectively) to be incorporated by SARS-CoV-2 RdRp, where they also terminate further polymerase extension. These results offer a strong molecular basis for these nucleotide analogues to be evaluated as potential therapeutics for COVID-19."
09r4d3nu,Modelling SARS-CoV-2 Dynamics: Implications for Therapy,"The scientific community is focussed on developing antiviral therapies to mitigate the impacts of the ongoing novel coronavirus disease (COVID-19) outbreak. This will be facilitated by improved understanding of viral dynamics within infected hosts. Here, using a mathematical model in combination with published viral load data collected from the same specimen (throat / nasal swabs or nasopharyngeal / sputum / tracheal aspirate), we compare within-host dynamics for patients infected in the current outbreak with analogous dynamics for MERS-CoV and SARS-CoV infections. Our quantitative analyses revealed that SARS-CoV-2 infection dynamics are more severe than those for mild cases of MERS-CoV, but are similar to severe cases, and that the viral dynamics of SARS-CoV infection are similar to those of MERS-CoV in mild cases but not in severe case. Consequently, SARS-CoV-2 generates infection dynamics that are more severe than SARS-CoV. Furthermore, we used our viral dynamics model to predict the effectiveness of unlicensed drugs that have different methods of action. The effectiveness was measured by AUC of viral load. Our results indicated that therapies that block de novo infections or virus production are most likely to be effective if initiated before the peak viral load (which occurs around three days after symptom onset on average), but therapies that promote cytotoxicity are likely to have only limited effects. Our unique mathematical approach provides insights into the pathogenesis of SARS-CoV-2 in humans, which are useful for development of antiviral therapies."
xdsi7oye,Isolation and characterization of SARS-CoV-2 from the first US COVID-19 patient,"ABSTRACTThe etiologic agent of the outbreak of pneumonia in Wuhan China was identified as severe acute respiratory syndrome associated coronavirus 2 (SARS-CoV-2) in January, 2020. The first US patient was diagnosed by the State of Washington and the US Centers for Disease Control and Prevention on January 20, 2020. We isolated virus from nasopharyngeal and oropharyngeal specimens, and characterized the viral sequence, replication properties, and cell culture tropism. We found that the virus replicates to high titer in Vero-CCL81 cells and Vero E6 cells in the absence of trypsin. We also deposited the virus into two virus repositories, making it broadly available to the public health and research communities. We hope that open access to this important reagent will expedite development of medical countermeasures.Article Scientists have isolated virus from the first US COVID-19 patient. The isolation and reagents described here will serve as the US reference strain used in research, drug discovery and vaccine testing."
41jqgsv0,Chloroquine and hydroxychloroquine in the treatment of COVID-19 with or without diabetes: A systematic search and a narrative review with a special reference to India and other developing countries," Background and aims No drugs are currently approved for Coronavirus Disease-2019 (COVID-19), although some have been tried. In view of recent studies and discussion on chloroquine and hydroxychloroquine (HCQ), we aimed to review existing literature and relevant websites regarding these drugs and COVID-19, adverse effects related to drugs, and related guidelines. Aims and methods We systematically searched the PubMed database up till March 21, 2020 and retrieved all the articles published on chloroquine and HCQ and COVID-19. Results Two small human studies have been conducted with both these drugs in COVID-19, and have shown significant improvement in some parameters in patients with COVID-19. Conclusion Considering minimal risk upon use, a long experience of use in other diseases, cost-effectiveness and easy availability across India, we propose that both these drugs are worthy of fast track clinical trial for treatment, and may be carefully considered for clinical use as experimental drugs. Since HCQ has been approved for treatment of diabetes in India, it should be further researched in diabetes and COVID-19, a subgroup where significant mortality has been shown."
t5iz3vdz,"An orally bioavailable broad-spectrum antiviral inhibits SARS-CoV-2 and multiple endemic, epidemic and bat coronavirus","Coronaviruses (CoVs) traffic frequently between species resulting in novel disease outbreaks, most recently exemplified by the newly emerged SARS-CoV-2. Herein, we show that the ribonucleoside analog β-D-N4-hydroxycytidine (NHC, EIDD-1931) has broad spectrum antiviral activity against SARS-CoV 2, MERS-CoV, SARS-CoV, and related zoonotic group 2b or 2c Bat-CoVs, as well as increased potency against a coronavirus bearing resistance mutations to another nucleoside analog inhibitor. In mice infected with SARS-CoV or MERS-CoV, both prophylactic and therapeutic administration of EIDD-2801, an orally bioavailable NHC-prodrug (b-D-N4-hydroxycytidine-5’-isopropyl ester), improved pulmonary function, and reduced virus titer and body weight loss. Decreased MERS-CoV yields in vitro and in vivo were associated with increased transition mutation frequency in viral but not host cell RNA, supporting a mechanism of lethal mutagenesis. The potency of NHC/EIDD-2801 against multiple coronaviruses, its therapeutic efficacy, and oral bioavailability in vivo, all highlight its potential utility as an effective antiviral against SARS-CoV-2 and other future zoonotic coronaviruses."
epcel2ez,The epidemic of 2019-novel-coronavirus (2019-nCoV) pneumonia and insights for emerging infectious diseases in the future," At the end of December 2019, a novel coronavirus, 2019-nCoV, caused an outbreak of pneumonia spreading from Wuhan, Hubei province, to the whole country of China, which has posed great threats to public health and attracted enormous attention around the world. To date, there are no clinically approved vaccines or antiviral drugs available for these human coronavirus infections. Intensive research on the novel emerging human infectious coronaviruses is urgently needed to elucidate their route of transmission and pathogenic mechanisms, and to identify potential drug targets, which would promote the development of effective preventive and therapeutic countermeasures. Herein, we describe the epidemic and etiological characteristics of 2019-nCoV, discuss its essential biological features, including tropism and receptor usage, summarize approaches for disease prevention and treatment, and speculate on the transmission route of 2019-nCoV."
ol0bj3hs,"In the pipeline Derek Lowe's commentary on drug discovery and the pharma industry. An editorially independent blog from the publishers of Science Translational Medicine. All content is Derek’s own, and he does not in any way speak for his employer","Let’s take inventory on the therapies that are being developed for the coronavirus epidemic. Here is a very thorough list of at Biocentury, and I should note that (like Stat and several other organizations) they’re making all their Covid-19 content free to all readers during this crisis. I’d like to zoom in today on the potential small-molecule therapies, since some of these have the most immediate prospects for use in the real world. The ones at the front of the line are repurposed drugs that are already approved for human use, for a lot of obvious reasons. The Biocentury list doesn’t cover these, but here’s an article at Nature Biotechnology that goes into detail. Clinical trials are a huge time sink – they sort of have to be, in most cases, if they’re going to be any good – and if you’ve already done all that stuff it’s a huge leg up, even if the drug itself is not exactly a perfect fit for the disease. So what do we have? The compound that is most advanced is probably remdesivir from Gilead, at right. This has been in development for a few years as an RNA virus therapy – it was originally developed for Ebola, and has been tried out against a whole list of single-strand RNA viruses. That includes the related coronaviruses SARS and MERS, so Covid-19 was an obvious fit. The compound is a prodrug – that phosphoramide gets cleaved off completely, leaving the active 5-OH compound GS-44-1524. It mechanism of action is to get incorporated into viral RNA, since it’s taken up by RNA polymerase and it largely seems to evade proofreading. This causes RNA termination trouble later on, since that alpha-nitrile C-nucleoside is not exactly what the virus is expecting in its genome at that point, and thus viral replication is inhibited."
fhy2z49t,Combined prophylactic and therapeutic use maximizes hydroxychloroquine anti-SARS-CoV-2 effects in vitro,"While the SARS-CoV-2 pandemic is hardly hitting the world, it is of extreme importance that significant in vitro observations guide the quick set up of clinical trials. In this study, we evidence that the anti-SARS-CoV2 activity of a clinically achievable hydroxychloroquine concentration is maximized only when administered before and after the infection of Vero E6 cells. This strongly suggests that only a combined prophylactic and therapeutic use of hydroxychloroquine may be effective in limiting viral replication in patients."
5i2dxg8z,The 2019 novel coronavirus resource,"An ongoing outbreak of a novel coronavirus infection in Wuhan, China since December 2019 has led to 31,516 infected persons and 638 deaths across 25 countries (till 16:00 on February 7, 2020). The virus causing this pneumonia was then named as the 2019 novel coronavirus (2019-nCoV) by the World Health Organization. To promote the data sharing and make all relevant information of 2019-nCoV publicly available, we construct the 2019 Novel Coronavirus Resource (2019nCoVR, https://bigd.big.ac.cn/ncov). 2019nCoVR features comprehensive integration of genomic and proteomic sequences as well as their metadata information from the Global Initiative on Sharing All Influenza Data, National Center for Biotechnology Information, China National GeneBank, National Microbiology Data Center and China National Center for Bioinformation (CNCB)/National Genomics Data Center (NGDC). It also incorporates a wide range of relevant information including scientific literatures, news, and popular articles for science dissemination, and provides visualization functionalities for genome variation analysis results based on all collected 2019-nCoV strains. Moreover, by linking seamlessly with related databases in CNCB/NGDC, 2019nCoVR offers virus data submission and sharing services for raw sequence reads and assembled sequences. In this report, we provide comprehensive descriptions on data deposition, management, release and utility in 2019nCoVR, laying important foundations in aid of studies on virus classification and origin, genome variation and evolution, fast detection, drug development and pneumonia precision prevention and therapy."
plxz5mkg,SARS-CoV-2: an Emerging Coronavirus that Causes a Global Threat,"An ongoing outbreak of pneumonia caused by a novel coronavirus, currently designated as the severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2), was reported recently. However, as SARS-CoV-2 is an emerging virus, we know little about it. In this review, we summarize the key events occurred during the early stage of SARS-CoV-2 outbreak, the basic characteristics of the pathogen, the signs and symptoms of the infected patients as well as the possible transmission pathways of the virus. Furthermore, we also review the current knowledge on the origin and evolution of the SARS-CoV-2. We highlight bats as the potential natural reservoir and pangolins as the possible intermediate host of the virus, but their roles are waiting for further investigation. Finally, the advances in the development of chemotherapeutic options are also briefly summarized."
68sbqdi3,"COVID-19, an emerging coronavirus infection: advances and prospects in designing and developing vaccines, immunotherapeutics, and therapeutics","The novel coronavirus infection (COVID-19 or Coronavirus disease 2019) that emerged from Wuhan, Hubei province of China has spread to many countries worldwide. Efforts have been made to develop vaccines against human coronavirus (CoV) infections such as MERS and SARS in the past decades. However, to date, no licensed antiviral treatment or vaccine exists for MERS and SARS. Most of the efforts for developing CoV vaccines and drugs target the spike glycoprotein or S protein, the major inducer of neutralizing antibodies. Although a few candidates have shown efficacy in in vitro studies, not many have progressed to randomized animal or human trials, hence may have limited use to counter COVID-19 infection. This article highlights ongoing advances in designing vaccines and therapeutics to counter COVID-19 while also focusing on such experiences and advances as made with earlier SARS- and MERS-CoVs, which together could enable efforts to halt this emerging virus infection."
qdt90c22,Unrevealing sequence and structural features of novel coronavirus using in silico approaches: The main protease as molecular target,"Direct-acting antivirals are effective tools to control viral infections. SARS-CoV-2 is a coronavirus associated with the epidemiological outbreak in late 2019. Previous reports showed that HIV-1 protease inhibitors could block SARS-CoV main protease. Based on that and using an in silico approach, we evaluated SARS-CoV-2 main protease as a target for HIV-1 protease inhibitors to reveal the structural features related to their antiviral effect. Our results showed that several HIV inhibitors such as lopinavir, ritonavir, and saquinavir produce strong interaction with the active site of SARS-CoV-2 main protease. Furthermore, broad library protease inhibitors obtained from PubChem and ZINC (www.zinc.docking.org) were evaluated. Our analysis revealed 20 compounds that could be clustered into three groups based on their chemical features. Then, these structures could serve as leading compounds to develop a series of derivatives optimizing their activity against SARS-CoV-2 and other coronaviruses. Altogether, the results presented in this work contribute to gain a deep understanding of the molecular pharmacology of SARS-CoV-2 treatment and validate the use of protease inhibitors against SARS-CoV-2."
jbtrdvhe,Coronavirus disease 2019 (COVID-19): current status and future perspectives,"ABSTRACT Coronavirus disease 2019 (COVID-19) originated in the city of Wuhan, Hubei Province, Central China, and has spread quickly to 72 countries to date. COVID-19 is caused by a novel coronavirus, named severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) [previously provisionally known as 2019 novel coronavirus (2019-nCoV)]. At present, the newly identified SARS-CoV-2 has caused a large number of deaths with tens of thousands of confirmed cases worldwide, posing a serious threat to public health. However, there are no clinically approved vaccines or specific therapeutic drugs available for COVID-19. Intensive research on the newly emerged SARS-CoV-2 is urgently needed to elucidate the pathogenic mechanisms and epidemiological characteristics and to identify potential drug targets, which will contribute to the development of effective prevention and treatment strategies. Hence, this review will focus on recent progress regarding the structure of SARS-CoV-2 and the characteristics of COVID-19, such as the aetiology, pathogenesis and epidemiological characteristics."
1u12qr97,Advance of promising targets and agents against 2019-nCoV in China,Advance of promising targets and agents against 2019-nCoV in China
py6qu4tl,Teicoplanin potently blocks the cell entry of 2019-nCoV,"Since December 2019, the outbreak of a new coronavirus, named 2019-nCoV, has greatly threatened the public health in China and raised great concerns worldwide. No specific treatment for this infection is currently available. We previously reported that teicoplanin, a glycopeptide antibiotic which has routinely been used in the clinic to treat bacterial infection with low toxicity, significantly inhibits the invasion of cells by Ebola virus, SARS-CoV and MERS-CoV, via specifically inhibiting the activity of cathepsin L. Here, we tested the efficacy of teicoplanin against 2019-nCoV virus infection and found that teicoplanin potently prevents the entrance of 2019-nCoV-Spike-pseudoviruses into the cytoplasm, with an IC50 of 1.66 μM. Although the inhibitory effect upon the replication of wildtype viruses ex vivo and in vivo remains to be determined, our preliminary result indicates that the potential antiviral activity of teicoplanin could be applied for the treatment of 2019-nCoV virus infection."
yw81pkrq,Multiple-Input Deep Convolutional Neural Network Model for COVID-19 Forecasting in China,"COVID-19 is spreading all across the globe. Up until March 23, 2020, the confirmed cases in 173 countries and regions of the globe had surpassed 354,000, and more than 15,300 deaths had resulted. The confirmed cases outside of China had also reached over 81,000, with over 3,200 deaths. In this study, a Convolutional Neural Network (CNN) was proposed to analyze and predict the number of confirmed cases. Several cities with the most confirmed cases in China were the focus of this study, and a COVID-19 forecasting model, based on the CNN deep neural network method, was proposed. To compare the overall efficacies of different algorithms, the indicators of mean absolute error and root mean square error were applied in the experiment of this study. The experiment results indicated that compared with other deep learning methods, the CNN model proposed in this study has the greatest prediction efficacy. The feasibility and practicality of the model in predicting the cumulative number of COVID-19 confirmed cases were also verified in this study."
1g0mz73b,Is the ACE2 Overexpression a Risk Factor for COVID-19 Infection?,Is the ACE2 Overexpression a Risk Factor for COVID-19 Infection?
d7n1zy0b,"Anti-HCV, nucleotide inhibitors, repurposing against COVID-19"," Aims A newly emerged Human Coronavirus (HCoV) is reported two months ago in Wuhan, China (COVID-19). Until today >2700 deaths from the 80,000 confirmed cases reported mainly in China and 40 other countries. Human to human transmission is confirmed for COVID-19 by China a month ago. Based on the World Health Organization (WHO) reports, SARS HCoV is responsible for >8000 cases with confirmed 774 deaths. Additionally, MERS HCoV is responsible for 858 deaths out of about 2500 reported cases. The current study aims to test anti-HCV drugs against COVID-19 RNA dependent RNA polymerase (RdRp). Materials and methods In this study, sequence analysis, modeling, and docking are used to build a model for Wuhan COVID-19 RdRp. Additionally, the newly emerged Wuhan HCoV RdRp model is targeted by anti-polymerase drugs, including the approved drugs Sofosbuvir and Ribavirin. Key findings The results suggest the effectiveness of Sofosbuvir, IDX-184, Ribavirin, and Remidisvir as potent drugs against the newly emerged HCoV disease. Significance The present study presents a perfect model for COVID-19 RdRp enabling its testing in silico against anti-polymerase drugs. Besides, the study presents some drugs that previously proved its efficiency against the newly emerged viral infection."
zbp8jzbe,Virus-host interactome and proteomic survey of PMBCs from COVID-19 patients reveal potential virulence factors influencing SARS-CoV-2 pathogenesis,"ABSTRACTThe ongoing coronavirus disease (COVID-19) pandemic caused by Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) is a global public health concern due to relatively easy person-to-person transmission and the current lack of effective antiviral therapy. However, the exact molecular mechanisms of SARS-CoV-2 pathogenesis remain largely unknown. We exploited an integrated proteomics approach to systematically investigate intra-viral and virus-host interactomes for the identification of unrealized SARS-CoV-2 host targets and participation of cellular proteins in the response to viral infection using peripheral blood mononuclear cells (PBMCs) isolated from COVID-19 patients. Using this approach, we elucidated 251 host proteins targeted by SARS-CoV-2 and more than 200 host proteins that are significantly perturbed in COVID-19 derived PBMCs. From the interactome, we further identified that non-structural protein nsp9 and nsp10 interact with NKRF, a NF-КB repressor, and may precipitate the strong IL-8/IL-6 mediated chemotaxis of neutrophils and overexuberant host inflammatory response observed in COVID-19 patients. Our integrative study not only presents a systematic examination of SARS-CoV-2-induced perturbation of host targets and cellular networks to reflect disease etiology, but also reveals insights into the mechanisms by which SARS-CoV-2 triggers cytokine storms and represents a powerful resource in the quest for therapeutic intervention."
o8fzg7ke,Viral screening before initiation of biologics in patients with inflammatory bowel disease during the COVID-19 outbreak,Viral screening before initiation of biologics in patients with inflammatory bowel disease during the COVID-19 outbreak
8gncbgot,"Potential Rapid Diagnostics, Vaccine and Therapeutics for 2019 Novel Coronavirus (2019-nCoV): A Systematic Review","Rapid diagnostics, vaccines and therapeutics are important interventions for the management of the 2019 novel coronavirus (2019-nCoV) outbreak. It is timely to systematically review the potential of these interventions, including those for Middle East respiratory syndrome-Coronavirus (MERS-CoV) and severe acute respiratory syndrome (SARS)-CoV, to guide policymakers globally on their prioritization of resources for research and development. A systematic search was carried out in three major electronic databases (PubMed, Embase and Cochrane Library) to identify published studies in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. Supplementary strategies through Google Search and personal communications were used. A total of 27 studies fulfilled the criteria for review. Several laboratory protocols for confirmation of suspected 2019-nCoV cases using real-time reverse transcription polymerase chain reaction (RT-PCR) have been published. A commercial RT-PCR kit developed by the Beijing Genomic Institute is currently widely used in China and likely in Asia. However, serological assays as well as point-of-care testing kits have not been developed but are likely in the near future. Several vaccine candidates are in the pipeline. The likely earliest Phase 1 vaccine trial is a synthetic DNA-based candidate. A number of novel compounds as well as therapeutics licensed for other conditions appear to have in vitro efficacy against the 2019-nCoV. Some are being tested in clinical trials against MERS-CoV and SARS-CoV, while others have been listed for clinical trials against 2019-nCoV. However, there are currently no effective specific antivirals or drug combinations supported by high-level evidence."
1cc9ig04,Replication of SARS-CoV-2 in human respiratory epithelium,"SARS-CoV-2 emerged by the end of 2019 to rapidly spread in 2020. At present, it is of utmost importance to understand the virus biology and to rapidly assess the potential of existing drugs and develop new active compounds. While some animal models for such studies are under development, most of the research is carried out in the Vero E6 cells. Here, we propose fully differentiated human airway epithelium cultures as a model for studies on the SARS-CoV-2. Further, we also provide basic characteristics of the system."
ezpjdz55,Structural basis of RNA recognition by the SARS-CoV-2 nucleocapsid phosphoprotein,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is the causative agent of the Coronavirus disease 2019 (COVID-19) which is currently negatively affecting the population and disrupting the global economy. SARS-CoV-2 belongs to the +RNA virus family that utilize single-stranded positive-sense RNA molecules as genomes. SARS-CoV-2, like other coronaviruses, has an unusually large genome for a +RNA virus that encodes four structural proteins - the matrix (M), small envelope (E), spike (S) and nucleocapsid phosphoprotein (N) - and sixteen nonstructural proteins (nsp1-16) that together ensure replication of the virus in the host cell. The nucleocapsid phosphoprotein N is essential for linking the viral genome to the viral membrane. Its N-terminal RNA binding domain (N-NTD) captures the RNA genome while the C-terminal domain anchors the ribonucleoprotein complex to the viral membrane via its interaction with the M protein. Here, we characterized the structure of the N-NTD and its interaction with RNA using NMR spectroscopy. We observed a positively charged canyon on the surface of the N-NTD lined with arginine residues suggesting a putative RNA binding site. Next, we performed an NMR titration experiment using an RNA duplex. The observed changes in positions of signals in the N-NTD NMR spectra allowed us to construct a model of the N-NTD in complex with RNA."
epy7774j,Increasing Host Cellular Receptor—Angiotensin-Converting Enzyme 2 (ACE2) Expression by Coronavirus may Facilitate 2019-nCoV Infection,"The ongoing outbreak of a new coronavirus (2019-nCoV) causes an epidemic of acute respiratory syndrome in humans. 2019-nCoV rapidly spread to national regions and multiple other countries, thus, pose a serious threat to public health. Recent studies show that spike (S) proteins of 2019-nCoV and SARS-CoV may use the same host cell receptor called angiotensin-converting enzyme 2 (ACE2) for entering into host cells. The affinity between ACE2 and 2019-nCoV S is much higher than ACE2 binding to SARS-CoV S protein, explaining that why 2019-nCoV seems to be more readily transmitted from the human to human. Here, we reported that ACE2 can be significantly upregulated after infection of various viruses including SARS-CoV and MERS-CoV. Basing on findings here, we propose that coronavirus infection can positively induce its cellular entry receptor to accelerate their replication and spread, thus drugs targeting ACE2 expression may be prepared for the future emerging infectious diseases caused by this cluster of viruses."
uyu2buo1,Can Bioactive Lipids Inactivate Coronavirus (COVID-19)?,"SARS-CoV-2, SARS and MERS are all enveloped viruses that can cause acute respiratory syndrome. Arachidonic acid (AA) and other unsaturated fatty acids (especially eicosapentaenoic acd, EPA and docosahexaenoic acid DHA) are known to inactivate enveloped viruses and inhibit proliferation of various microbial organisms. The pro-inflammatory metabolites of AA and EPA such as prostaglandins, leukotrienes and thromboxanes induce inflammation whereas lipoxins, resolvins, protectins and maresins derived from AA, EPA and DHA not only suppress inflammation but also enhance would healing and augment phagocytosis of macrophages and other immunocytes and decrease microbial load. In view of these actions, it is suggested that AA and other unsaturated fatty acids and their metabolites may serve as endogenous anti-viral compounds and their deficiency may render humans susceptible to SARS-CoV-2, SARS and MERS and other similar viruses’ infections. Hence, oral or intravenous administration of AA and other unsaturated fatty acids may aid in enhancing resistance and recovery from SARS-CoV-2, SARS and MERS infections."
hnoovm03,Convalescent plasma as a potential therapy for COVID-19,Convalescent plasma as a potential therapy for COVID-19
athjtu2j,Pay attention to situation of SARS-CoV-2 and TCM advantages in treatment of novel coronavirus infection," Since the outbreak of the new coronavirus epidemic, novel coronavirus has infected nearly 100,000 people in more than 110 countries. How to face this new coronavirus epidemic outbreak is an important issue. Basic reproduction number (R0) is an important parameter in epidemiology; The basic reproduction number of an infection can be thought of as the expected number of cases directly generated by one case in a population where all individuals are susceptible to infection. Epidemiology dynamics is a mathematical model based on a susceptibility-infection-recovery epidemic model. Researchers analyzed the epidemiological benefits of different transmission rates for the establishment of effective strategy in prevention and control strategies for epidemic infectious diseases. In this review, the early use of TCM for light and ordinary patients, can rapidly improve symptoms, shorten hospitalization days and reduce severe cases transformed from light and normal. Many TCM formulas and products have wide application in treating infectious and non-infectious diseases. The TCM theoretical system of treating epidemic diseases with TCM and the treatment scheme of integrated Chinese and Western medicine have proved their effectiveness in clinical practice. TCM can cure COVID-19 pneumonia, and also shows that the role of TCM in blocking the progress of COVID-19 pneumonia."
8xmcljal,Exuberant Plasmocytosis in Bronchoalveolar Lavage Specimen of the First Patient Requiring Extracorporeal Membrane Oxygenation for SARS-CoV-2 in Europe,Exuberant Plasmocytosis in Bronchoalveolar Lavage Specimen of the First Patient Requiring Extracorporeal Membrane Oxygenation for SARS-CoV-2 in Europe
ksbha7kz,Acute myelitis after SARS-CoV-2 infection: a case report.,"We firstly reported a case of acute myelitis in a SARS-CoV-2-infected patient. A 66-year-old man with COVID-19 was admitted with acute flaccid paralysis of bilateral lower limbs and urinary and bowel incontinence. All serum microbiological studies were negative except for SARS-CoV-2 nucleic acid testing. Clinical findings could be ascribed to a post-infectious acute myelitis. He was receiving treatment with ganciclovir, lopinavir/ritonavir, moxifloxacin, dexamethasone, human immunoglobulin and mecobalamin. With a diagnosis of post-infectious acute myelitis and comprehensive treatment, paralysis of bilateral lower extremities ameliorated. After two times negative novel coronavirus RNA nasopharyngeal swabs tests, he was discharged and transferred to a designated hospital for isolation treatment and rehabilitation therapy."
6lngz7y1,A comparative study on the clinical features of COVID-19 pneumonia to other pneumonias,": A novel coronavirus (2019-nCoV) has raised world concern since it emerged in Wuhan Hubei China in December, 2019. The infection may result into severe pneumonia with clusters illness onsets. Its impacts on public health make it paramount to clarify the clinical features with other pneumonias. METHODS: Nineteen 2019-nCoV pneumonia (NCOVID-19) and fifteen other pneumonia patients (NON-NCOVID-19) in out of Hubei places were involved in this study. Both NCOVID-19 and NON-NCOVID-19 patients were confirmed to be infected in throat swabs or/and sputa with or without 2019-nCoV by real-time RT-PCR. We analyzed the demographic, epidemiological, clinical, and radiological features from those patients, and compared the difference between NCOVID-19 and NON-NCOVID-19. RESULTS: All patients had a history of exposure to confirmed case of 2019-nCoV or travel to Hubei before illness. The median duration, respectively, was 8 (IQR:6~11) and 5 (IQR:4~11) days from exposure to onset in NCOVID-19 and NON-NCOVID-19. The clinical symptoms were similar between NCOVID-19 and NON-NCOVID-19. The most common symptoms were fever and cough. Fifteen (78.95%) NCOVID-19 but 4 (26.67%) NON-NCOVID-19 patients had bilateral involvement while 17 (89.47%) NCOVID-19 but 1 (6.67%) NON-NCOVID-19 patients had multiple mottling and ground-glass opacity of chest CT images. Compared to NON-NCOVID-19, NCOVID-19 present remarkably more abnormal laboratory tests including AST, ALT, γ-GT, LDH and α-HBDH. CONCLUSION: The 2019-nCoV infection caused similar onsets to other pneumonias. CT scan may be a reliable test for screening NCOVID-19 cases. Liver function damage is more frequent in NCOVID-19 than NON-NCOVID-19 patients. LDH and α-HBDH may be considerable markers for evaluation of NCOVID-19."
c4u0gxp5,The outbreak of COVID-19: An overview,"In late December 2019, a previous unidentified coronavirus, currently named as the 2019 novel coronavirus#, emerged from Wuhan, China, and resulted in a formidable outbreak in many cities in China and expanded globally, including Thailand, Republic of Korea, Japan, United States, Philippines, Viet Nam, and our country (as of 2/6/2020 at least 25 countries). The disease is officially named as Coronavirus Disease-2019 (COVID-19, by WHO on February 11, 2020). It is also named as Severe Pneumonia with Novel Pathogens on January 15, 2019 by the Taiwan CDC, the Ministry of Health and is a notifiable communicable disease of the fifth category. COVID-19 is a potential zoonotic disease with low to moderate (estimated 2%-5%) mortality rate. Person-to-person transmission may occur through droplet or contact transmission and if there is a lack of stringent infection control or if no proper personal protective equipment available, it may jeopardize the first-line healthcare workers. Currently, there is no definite treatment for COVID-19 although some drugs are under investigation. To promptly identify patients and prevent further spreading, physicians should be aware of the travel or contact history of the patient with compatible symptoms."
