,coravacine,newpid
3896,0.6103401780128479,12354
3897,0.43200573325157166,5527
3898,0.13622179627418518,11341
3899,0.7074497938156128,5817
3900,0.4890455901622772,6969
3901,0.15111865103244781,2392
3902,0.1023436039686203,2622
3903,0.8925901651382446,7069
3904,0.9250448346138,14527
3905,0.31347036361694336,10718
3906,0.38329607248306274,74
3907,0.9890255331993103,7386
3908,0.5688774585723877,981
3909,0.12149512022733688,8136
3910,0.7080812454223633,1107
3911,0.9890496730804443,13181
3912,0.9891690015792847,12259
3913,0.13154345750808716,15683
3914,0.32679763436317444,9097
3915,0.6590515375137329,10857
3916,0.10904598236083984,1863
3917,0.3945368826389313,3994
3918,0.36241868138313293,362
3919,0.4291544258594513,10500
3920,0.7654597163200378,13868
3921,0.10144585371017456,6189
3922,0.09727239608764648,2971
3923,0.6638242602348328,1646
3924,0.5170656442642212,14779
3925,0.100046806037426,8016
3926,0.7357925176620483,4877
3927,0.7126516103744507,5738
3928,0.9891389012336731,12626
3929,0.319147527217865,14059
3930,0.6310567259788513,10041
3931,0.11375336349010468,2054
3932,0.19795982539653778,10649
3933,0.38193997740745544,10259
3934,0.37007853388786316,198
3935,0.7295125126838684,15256
3936,0.10422374308109283,836
3937,0.8651520609855652,4549
3938,0.11865707486867905,4488
3939,0.6938819289207458,2962
3940,0.11229582875967026,12566
3941,0.4810487627983093,14769
3942,0.37634456157684326,15983
3943,0.7066838145256042,7760
3944,0.1014835461974144,1665
3945,0.9396248459815979,6915
3946,0.2933890223503113,2841
3947,0.10868657380342484,12037
3948,0.8819230794906616,1346
3949,0.589406430721283,4819
3950,0.8763446807861328,1368
3951,0.3101482093334198,9862
3952,0.15697328746318817,591
3953,0.9323540925979614,7446
3954,0.6686475872993469,8398
3955,0.10388121008872986,10347
3956,0.10525558888912201,11689
3957,0.8179937601089478,12788
3958,0.42868170142173767,7722
3959,0.9196281433105469,7913
3960,0.9038047790527344,11251
3961,0.6586616039276123,8152
3962,0.8920267820358276,7832
3963,0.11029953509569168,4125
3964,0.11745693534612656,920
3965,0.10241301357746124,12815
3966,0.6536786556243896,8801
3967,0.15019728243350983,10726
3968,0.21506445109844208,15755
3969,0.5672522783279419,11761
3970,0.2628970742225647,11639
3971,0.4220234453678131,6259
3972,0.10417734086513519,8221
3973,0.12012115120887756,7593
3974,0.324145644903183,3980
3975,0.9898372292518616,2853
3976,0.39038681983947754,6340
3977,0.5643439292907715,764
3978,0.5103000402450562,2702
3979,0.2551268935203552,13415
3980,0.583486795425415,10621
3981,0.7651112079620361,10933
3982,0.2131372094154358,4117
3983,0.10456091910600662,103
3984,0.10188823193311691,3682
3985,0.3166090250015259,15271
3986,0.16421116888523102,11229
3987,0.9891008734703064,5364
3988,0.660987377166748,4852
3989,0.3672807216644287,1137
3990,0.7602241039276123,14627
3991,0.16389110684394836,7368
3992,0.6950186491012573,11031
3993,0.1331785023212433,14534
3994,0.5211577415466309,8596
3995,0.14989133179187775,3339
3996,0.36193451285362244,10489
3997,0.7342087626457214,6349
3998,0.6556831002235413,11993
3999,0.7728022933006287,6839
4000,0.5940166711807251,15255
4001,0.8330736756324768,5832
4002,0.1040334478020668,8472
4003,0.6393718123435974,15675
4004,0.10628398507833481,11530
4005,0.3927389085292816,2059
4006,0.14687588810920715,13519
4007,0.9710698127746582,15704
4008,0.5504307746887207,15333
4009,0.16151933372020721,4960
4010,0.5887727737426758,13246
4011,0.30577149987220764,498
4012,0.10180483013391495,8884
4013,0.18723584711551666,9515
4014,0.8342166543006897,9277
4015,0.16487844288349152,4417
4016,0.10756637901067734,7657
4017,0.20132024586200714,10499
4018,0.8598315715789795,15265
4019,0.9588122367858887,11579
4020,0.8013525605201721,8526
4021,0.9760688543319702,3522
4022,0.7151212692260742,6742
4023,0.7375438213348389,11508
4024,0.44949668645858765,13742
4025,0.7229750156402588,7585
4026,0.9560166001319885,5263
4027,0.8037621974945068,10176
4028,0.7228837609291077,7479
4029,0.11126390844583511,9803
4030,0.13877291977405548,14674
4031,0.12610472738742828,3478
4032,0.20022375881671906,14629
4033,0.2782411575317383,1252
4034,0.1024780124425888,13824
4035,0.12880365550518036,9632
4036,0.11772792041301727,10561
4037,0.46377062797546387,5142
4038,0.1680685579776764,2422
4039,0.7315179705619812,5645
4040,0.6389802694320679,9075
4041,0.8978122472763062,3386
4042,0.10428005456924438,12102
4043,0.4189404547214508,2750
4044,0.671422004699707,15859
4045,0.6491044759750366,3251
4046,0.9898011088371277,4769
4047,0.8367942571640015,6427
4048,0.10086733847856522,7921
4049,0.5232505798339844,1112
4050,0.3871753513813019,2197
4051,0.6702168583869934,15815
4052,0.9562897086143494,11308
4053,0.5815625190734863,3147
4054,0.42935776710510254,8212
4055,0.5693873763084412,9349
4056,0.2555294334888458,3938
4057,0.10230832546949387,13775
4058,0.526070773601532,14358
4059,0.3966995179653168,9194
4060,0.26996171474456787,5970
4061,0.8019677400588989,5282
4062,0.5755472779273987,11380
4063,0.1449085921049118,3863
4064,0.1882588267326355,3063
4065,0.602372944355011,5078
4066,0.7338131666183472,13204
4067,0.4044979512691498,3998
4068,0.8937315344810486,3878
4069,0.7096874713897705,9061
4070,0.10025668144226074,7149
4071,0.11644122004508972,2777
4072,0.15347175300121307,10373
4073,0.803725004196167,4354
4074,0.4514382779598236,168
4075,0.9214929938316345,10602
4076,0.7847903370857239,14342
4077,0.734129011631012,15997
4078,0.9889752864837646,3417
4079,0.7731759548187256,6529
4080,0.5953621864318848,14760
4081,0.9164915680885315,3666
4082,0.10717341303825378,9018
4083,0.6278340816497803,15691
4084,0.2918053865432739,4047
4085,0.0999746099114418,2892
4086,0.11492862552404404,9107
4087,0.7106387615203857,1150
4088,0.8001275062561035,3418
4089,0.568211555480957,3869
4090,0.7423669099807739,699
4091,0.7798230051994324,2003
4092,0.6317229270935059,3359
4093,0.9014883637428284,9963
4094,0.29395124316215515,10891
4095,0.8331273198127747,4089
4096,0.11827323585748672,65
4097,0.647054135799408,4271
4098,0.9508594870567322,6215
4099,0.8351085186004639,15992
4100,0.10032995790243149,2485
4101,0.7081358432769775,6146
4102,0.37803182005882263,10827
4103,0.9884507656097412,11504
4104,0.7561091780662537,4617
4105,0.2971155047416687,9715
4106,0.7955561280250549,5109
4107,0.10087890923023224,4540
4108,0.47216275334358215,15245
4109,0.9894713163375854,2817
4110,0.7103869915008545,4552
4111,0.8332170248031616,9108
4112,0.21707399189472198,13601
4113,0.13057257235050201,770
4114,0.11654285341501236,9826
4115,0.9781242609024048,9246
4116,0.10573729127645493,1858
4117,0.48180949687957764,8353
4118,0.8691801428794861,1314
4119,0.45234641432762146,15199
4120,0.3847564458847046,213
4121,0.11667448282241821,1753
4122,0.7198585271835327,1261
4123,0.19037815928459167,8816
4124,0.7152410745620728,8909
4125,0.6879791617393494,15639
4126,0.711012065410614,5662
4127,0.5928849577903748,4053
4128,0.9894904494285583,9858
4129,0.10562320053577423,6806
4130,0.8528699278831482,8496
4131,0.3972626030445099,12654
4132,0.7729570865631104,7183
4133,0.133694589138031,2904
4134,0.5000504851341248,1309
4135,0.9847530722618103,6819
4136,0.11740724742412567,12072
4137,0.7659477591514587,8783
4138,0.889916718006134,6491
4139,0.48753005266189575,13183
4140,0.6616305708885193,14578
4141,0.7278479933738708,12635
4142,0.5774147510528564,1290
4143,0.45113110542297363,4200
4144,0.7907235026359558,1328
4145,0.19852881133556366,7631
4146,0.6175240278244019,10531
4147,0.11765144020318985,389
4148,0.11128389835357666,9926
4149,0.7744762897491455,5410
4150,0.19984227418899536,15077
4151,0.9669623374938965,1876
4152,0.7193874716758728,9291
4153,0.1030936986207962,14174
4154,0.6243070363998413,4058
4155,0.11226598918437958,8229
4156,0.16918575763702393,15969
4157,0.10467454791069031,1908
4158,0.14973172545433044,68
4159,0.9031455516815186,4287
4160,0.7652165293693542,14694
4161,0.5424898266792297,7966
4162,0.6492133736610413,12958
4163,0.5136997699737549,11056
4164,0.6266413927078247,9650
4165,0.9236353635787964,2707
4166,0.812219500541687,1407
4167,0.9816879630088806,13104
4168,0.23687024414539337,13651
4169,0.46339163184165955,1445
4170,0.3598479926586151,8515
4171,0.2480010837316513,15309
4172,0.5678293108940125,6465
4173,0.11162524670362473,1717
4174,0.6820998787879944,408
4175,0.33708655834198,7244
4176,0.4018825888633728,7668
4177,0.4025285542011261,15267
4178,0.6569454073905945,12608
4179,0.8505334258079529,3662
4180,0.7611145973205566,1868
4181,0.6030344367027283,6802
4182,0.7711990475654602,15531
4183,0.14816677570343018,3181
4184,0.6135960817337036,2802
4185,0.7990341186523438,4882
4186,0.6021695137023926,9438
4187,0.48637065291404724,6719
4188,0.7461925148963928,2437
4189,0.77165687084198,9753
4190,0.137783482670784,1658
4191,0.10186338424682617,6441
4192,0.401516854763031,10019
4193,0.975688636302948,802
4194,0.10273415595293045,6165
4195,0.12618562579154968,4745
4196,0.11741582304239273,6063
4197,0.1301649957895279,14782
4198,0.8236159682273865,8490
4199,0.9651570916175842,8662
4200,0.5045133233070374,852
4201,0.10540661215782166,5942
4202,0.8314852118492126,1330
4203,0.2510596215724945,2810
4204,0.11143017560243607,7933
4205,0.4873966574668884,5287
4206,0.21291583776474,12128
4207,0.7536099553108215,11151
4208,0.989410936832428,12099
4209,0.9844335317611694,963
4210,0.7448338866233826,5383
4211,0.5154213905334473,7024
4212,0.2239786982536316,474
4213,0.954885721206665,6793
4214,0.1017938032746315,725
4215,0.4266184866428375,3171
4216,0.4307044744491577,2991
4217,0.31724095344543457,9416
4218,0.20478467643260956,11054
4219,0.37757501006126404,4965
4220,0.7909459471702576,15923
4221,0.8101596832275391,1833
4222,0.42272332310676575,390
4223,0.6380095481872559,10685
4224,0.8549073934555054,7802
4225,0.7882524728775024,14118
4226,0.1067313402891159,3853
4227,0.6620274782180786,5731
4228,0.4062184691429138,11306
4229,0.3533317744731903,11291
4230,0.5912492871284485,3618
4231,0.342235267162323,6416
4232,0.8425868153572083,1774
4233,0.15696954727172852,464
4234,0.12617971003055573,7113
4235,0.6273922324180603,14978
4236,0.11687647551298141,1624
4237,0.10778091102838516,8851
4238,0.6986103057861328,12520
4239,0.14814653992652893,9135
4240,0.8706337213516235,1264
4241,0.658004105091095,9981
4242,0.7730447053909302,10159
4243,0.6427844166755676,3268
4244,0.9880706071853638,16047
4245,0.12674875557422638,10893
4246,0.7785927653312683,5665
4247,0.569474458694458,14094
4248,0.12760214507579803,9375
4249,0.7488877773284912,13112
4250,0.6326085925102234,6978
4251,0.5135806798934937,15597
4252,0.8903365135192871,11120
4253,0.8399925231933594,5273
4254,0.6730877757072449,11790
4255,0.18143850564956665,6082
4256,0.6064149141311646,7000
4257,0.6835544109344482,4623
4258,0.10752654075622559,11485
4259,0.5582193732261658,12719
4260,0.09959854185581207,8897
4261,0.6175422668457031,5656
4262,0.7778191566467285,5041
4263,0.756656289100647,552
4264,0.10326089709997177,1846
4265,0.2390591949224472,6051
4266,0.12122383713722229,3534
4267,0.6538987159729004,16019
4268,0.7830991148948669,7310
4269,0.8400440812110901,5330
4270,0.5805788040161133,712
4271,0.11404711753129959,13785
4272,0.6284786462783813,11537
4273,0.7155808806419373,12571
4274,0.4319992959499359,6102
4275,0.5627171397209167,9701
4276,0.4953705072402954,10188
4277,0.5058742165565491,6079
4278,0.5179193615913391,9883
4279,0.7193848490715027,8615
4280,0.10580278187990189,1069
4281,0.7229380011558533,2579
4282,0.33466991782188416,6533
4283,0.6289207339286804,3919
4284,0.6510307192802429,14459
4285,0.1099005863070488,14310
4286,0.16659574210643768,7850
4287,0.19763463735580444,14741
4288,0.09891895949840546,9691
4289,0.12639710307121277,2683
4290,0.11809434741735458,10875
4291,0.750540018081665,15071
4292,0.6655305027961731,3928
4293,0.9363434314727783,13167
4294,0.10432498902082443,12726
4295,0.9364628791809082,6039
4296,0.9774306416511536,10213
4297,0.4028078615665436,10942
4298,0.9846352338790894,5810
4299,0.9002882838249207,13150
4300,0.9820613265037537,12835
4301,0.10025721043348312,38
4302,0.6111196875572205,4199
4303,0.9884498119354248,13074
4304,0.3738807141780853,5291
4305,0.5225953459739685,123
4306,0.16752351820468903,10431
4307,0.3973211944103241,10963
4308,0.29590219259262085,7209
4309,0.4190925359725952,13660
4310,0.12151811271905899,121
4311,0.4647902548313141,744
4312,0.9348114132881165,13103
4313,0.3022913634777069,6468
4314,0.9020139575004578,8528
4315,0.13886307179927826,12359
4316,0.10513312369585037,9906
4317,0.3267805874347687,8963
4318,0.9527329802513123,380
4319,0.658447265625,10035
4320,0.49462467432022095,13905
4321,0.10909011214971542,190
4322,0.9867238402366638,8836
4323,0.1559031456708908,12607
4324,0.6736480593681335,638
4325,0.10281721502542496,15319
4326,0.7975172400474548,9660
4327,0.8782294392585754,1495
4328,0.6377889513969421,6443
4329,0.8213984966278076,7047
4330,0.8485300540924072,7389
4331,0.570930004119873,10396
4332,0.6884728074073792,10238
4333,0.7907354831695557,6830
4334,0.9103915095329285,12172
4335,0.10224361717700958,1815
4336,0.1015898808836937,6714
4337,0.1245647668838501,12780
4338,0.9428204298019409,14746
4339,0.9789270758628845,6264
4340,0.17453549802303314,3979
4341,0.7593188285827637,8237
4342,0.5962111353874207,14568
4343,0.4996536374092102,4140
4344,0.10041885823011398,7345
4345,0.7403297424316406,14951
4346,0.753842830657959,1189
4347,0.739334762096405,4351
4348,0.12030729651451111,15694
4349,0.1479042023420334,3044
4350,0.10112106800079346,9149
4351,0.7147847414016724,8715
4352,0.6740835905075073,11186
4353,0.5054749846458435,3494
4354,0.6865333318710327,5119
4355,0.5630152821540833,12276
4356,0.16776031255722046,77
4357,0.5670011639595032,1355
4358,0.6598736643791199,5829
4359,0.9333064556121826,14862
4360,0.7523690462112427,9032
4361,0.10057356208562851,4185
4362,0.12298431992530823,8484
4363,0.18363507091999054,13254
4364,0.6977527141571045,11969
4365,0.8777340650558472,2191
4366,0.492178350687027,13749
4367,0.10794645547866821,7598
4368,0.9888440370559692,7873
4369,0.9894986152648926,14315
4370,0.724644124507904,11362
4371,0.9885923266410828,13075
4372,0.9298549890518188,10309
4373,0.6332738995552063,12818
4374,0.6385096311569214,12716
4375,0.9503952860832214,10448
4376,0.10949718207120895,10177
4377,0.6302739977836609,1827
4378,0.989017128944397,13381
4379,0.5244476199150085,6673
4380,0.097501240670681,3343
4381,0.0999366044998169,2986
4382,0.13376355171203613,8546
4383,0.11931892484426498,9643
4384,0.4470115602016449,15528
4385,0.2446327656507492,615
4386,0.6184263229370117,10704
4387,0.621650218963623,7176
4388,0.3840247392654419,4228
4389,0.27985498309135437,13376
4390,0.17398393154144287,3944
4391,0.12343254685401917,3489
4392,0.3108579218387604,3200
4393,0.8297911286354065,10735
4394,0.6295084357261658,14481
4395,0.5445680618286133,8582
4396,0.14327704906463623,8944
4397,0.7371587157249451,578
4398,0.8370280265808105,15804
4399,0.7303513288497925,5961
4400,0.27982789278030396,14571
4401,0.8076484203338623,3737
4402,0.11424603313207626,11638
4403,0.5284329652786255,9776
4404,0.10252655297517776,6595
4405,0.2512896656990051,13497
4406,0.1207541897892952,4121
4407,0.7961011528968811,14333
4408,0.5540333390235901,9004
4409,0.5597794651985168,1839
4410,0.682878851890564,16041
4411,0.48371702432632446,486
4412,0.6332497596740723,3851
4413,0.33426225185394287,7411
4414,0.6295049786567688,8151
4415,0.16097082197666168,2489
4416,0.1702568680047989,2154
4417,0.9451318979263306,14634
4418,0.6387619972229004,4401
4419,0.19574594497680664,2344
4420,0.6474301218986511,15427
4421,0.6551109552383423,15296
4422,0.5300272703170776,9932
4423,0.36892983317375183,2265
4424,0.7686372995376587,7826
4425,0.1074664443731308,14134
4426,0.566558837890625,7333
4427,0.9391661882400513,14254
4428,0.12464845925569534,12651
4429,0.10492252558469772,8856
4430,0.7080545425415039,13526
4431,0.6404279470443726,2324
4432,0.5103081464767456,7326
4433,0.4404040277004242,3807
4434,0.7862734198570251,3802
4435,0.10165096074342728,6455
4436,0.10632779449224472,14052
4437,0.7931435108184814,9078
4438,0.21769842505455017,14437
4439,0.11610137671232224,14147
4440,0.13370971381664276,1901
4441,0.6037370562553406,15620
4442,0.3612663745880127,14604
4443,0.9895630478858948,2561
4444,0.5745902061462402,3975
4445,0.8566595315933228,10007
4446,0.12727926671504974,8194
4447,0.5552493333816528,8056
4448,0.7501324415206909,1513
4449,0.4824647009372711,8280
4450,0.9478322267532349,5373
4451,0.9465978145599365,9607
4452,0.10199376940727234,13653
4453,0.29015204310417175,11595
4454,0.5118650197982788,5991
4455,0.4956195056438446,14265
4456,0.8031083941459656,5727
4457,0.10368849337100983,10479
4458,0.889616072177887,10066
4459,0.42794156074523926,9635
4460,0.6047658324241638,6654
4461,0.4252268671989441,4130
4462,0.13926680386066437,5387
4463,0.7161704897880554,3297
4464,0.9888588190078735,3231
4465,0.6898085474967957,5579
4466,0.9002466201782227,3739
4467,0.12810388207435608,11221
4468,0.11806879192590714,5952
4469,0.10990890115499496,2061
4470,0.7599292397499084,11871
4471,0.7117602229118347,177
4472,0.12808305025100708,12531
4473,0.9464349746704102,11928
4474,0.7219234108924866,6615
4475,0.8605191111564636,11510
4476,0.9261529445648193,11540
4477,0.1525222510099411,10995
4478,0.11339264363050461,12383
4479,0.7379348278045654,5883
4480,0.8998900651931763,988
4481,0.11009189486503601,8164
4482,0.6877226233482361,5559
4483,0.6788738369941711,10032
4484,0.49867475032806396,13490
4485,0.37348806858062744,7957
4486,0.18220378458499908,7241
4487,0.5808224081993103,8722
4488,0.8459778428077698,4793
4489,0.3676925003528595,15211
4490,0.8080907464027405,10460
4491,0.5490962862968445,1224
4492,0.9882934093475342,7867
4493,0.10812709480524063,14774
4494,0.5678105354309082,7208
4495,0.8204308748245239,12656
4496,0.7097428441047668,2407
4497,0.6375607848167419,13604
4498,0.1565759927034378,3696
4499,0.9657113552093506,4645
4500,0.35530340671539307,12966
4501,0.988746702671051,14067
4502,0.39175525307655334,13949
4503,0.10047653317451477,6281
4504,0.09878182411193848,5089
4505,0.7634047865867615,14253
4506,0.42870500683784485,15412
4507,0.10162069648504257,12253
4508,0.28410354256629944,15544
4509,0.4070643484592438,13699
4510,0.22381485998630524,14035
4511,0.8820510506629944,10048
4512,0.3578566014766693,14963
4513,0.8722347021102905,4084
4514,0.42163658142089844,14008
4515,0.26687827706336975,15042
4516,0.18803852796554565,12817
4517,0.7626203298568726,5478
4518,0.7481762766838074,10716
4519,0.1109810546040535,14185
4520,0.6862868666648865,9328
4521,0.16718411445617676,361
4522,0.7418701648712158,2247
4523,0.3714865744113922,2903
4524,0.589803159236908,7905
4525,0.9726598858833313,10033
4526,0.13649024069309235,15959
4527,0.6013035774230957,3874
4528,0.7370697259902954,13184
4529,0.09561686217784882,9567
4530,0.48467424511909485,8541
4531,0.5221652388572693,11549
4532,0.4790184795856476,5003
4533,0.3411024510860443,9461
4534,0.12663677334785461,1589
4535,0.1563369184732437,8788
4536,0.8457512259483337,14897
4537,0.31769970059394836,437
4538,0.37765878438949585,662
4539,0.9885547757148743,5905
4540,0.9898906946182251,6794
4541,0.13089121878147125,4002
4542,0.14738880097866058,13495
4543,0.4297436475753784,1199
4544,0.56052565574646,5159
4545,0.13443084061145782,2181
4546,0.13657766580581665,3474
4547,0.12238945066928864,10225
4548,0.7453485727310181,9937
4549,0.6209646463394165,14360
4550,0.10228532552719116,8809
4551,0.15291234850883484,1940
4552,0.12413089722394943,1380
4553,0.8676043748855591,8253
4554,0.21979185938835144,13844
4555,0.14630192518234253,146
4556,0.5883145332336426,15063
4557,0.5171105861663818,15917
4558,0.3545694351196289,10276
4559,0.598307728767395,9680
4560,0.34871435165405273,12863
4561,0.14215537905693054,11903
4562,0.7931076884269714,7715
4563,0.11818206310272217,3211
4564,0.3909856081008911,257
4565,0.7672873139381409,11656
4566,0.7979990243911743,4370
4567,0.5538183450698853,887
4568,0.5925302505493164,7060
4569,0.12232240289449692,2362
4570,0.14039485156536102,6502
4571,0.4962514638900757,14353
4572,0.9742705821990967,6055
4573,0.6742056012153625,4380
4574,0.6022594571113586,6399
4575,0.4383763372898102,11944
4576,0.39667606353759766,12412
4577,0.670389711856842,2241
4578,0.10492383688688278,5913
4579,0.1525277942419052,12539
4580,0.9003682732582092,4279
4581,0.5364038348197937,10872
4582,0.9050478339195251,6337
4583,0.6569173336029053,675
4584,0.4486241638660431,163
4585,0.6583434343338013,9103
4586,0.6858272552490234,10211
4587,0.10798808932304382,13990
4588,0.46030786633491516,1786
4589,0.1120481789112091,8998
4590,0.7532711029052734,5395
4591,0.9896462559700012,9994
4592,0.9818804264068604,442
4593,0.4839804172515869,2997
4594,0.745871901512146,601
4595,0.10166466236114502,14214
4596,0.09796488285064697,13555
4597,0.6109367609024048,8794
4598,0.33494338393211365,15120
4599,0.09998637437820435,5615
4600,0.12412720918655396,7495
4601,0.5611855387687683,8848
4602,0.12470515072345734,3075
4603,0.952341616153717,4029
4604,0.09876391291618347,5932
4605,0.1755194514989853,9705
4606,0.6389043927192688,4834
4607,0.625832736492157,4827
4608,0.6304710507392883,10343
4609,0.41772857308387756,7413
4610,0.7294833660125732,11348
4611,0.6166571974754333,13377
4612,0.1588919758796692,11582
4613,0.6900261640548706,480
4614,0.6179856061935425,532
4615,0.7728745937347412,2114
4616,0.11987096816301346,3993
4617,0.13080990314483643,1410
4618,0.6716728210449219,14899
4619,0.49777477979660034,5625
4620,0.41819262504577637,15521
4621,0.27091458439826965,15139
4622,0.7788910865783691,10714
4623,0.13939909636974335,563
4624,0.8360632658004761,2632
4625,0.10029744356870651,6611
4626,0.10378386080265045,13259
4627,0.7130731344223022,15357
4628,0.10762858390808105,11084
4629,0.45006439089775085,14098
4630,0.11224459856748581,12432
4631,0.09879299253225327,701
4632,0.29406481981277466,1315
4633,0.13335075974464417,8949
4634,0.11118047684431076,2467
4635,0.8609136343002319,9840
4636,0.11938703805208206,10348
4637,0.4069555103778839,6847
4638,0.10397488623857498,12193
4639,0.9356673955917358,9099
4640,0.7280029654502869,15260
4641,0.12409570813179016,9918
4642,0.11515658348798752,1520
4643,0.7822988629341125,8024
4644,0.26417621970176697,9983
4645,0.5917930006980896,2607
4646,0.26329317688941956,11538
4647,0.4490487575531006,7571
4648,0.9371887445449829,13386
4649,0.4485121965408325,7884
4650,0.610056459903717,9314
4651,0.7842356562614441,8181
4652,0.09945880621671677,1626
4653,0.1080838292837143,3280
4654,0.9057788252830505,7202
4655,0.6589922904968262,15449
4656,0.6705467700958252,8394
4657,0.37560945749282837,12418
4658,0.9150272011756897,8215
4659,0.09792821109294891,2728
4660,0.9209233522415161,5057
4661,0.12448325753211975,14329
4662,0.891326904296875,2725
4663,0.2963581383228302,1444
4664,0.9804901480674744,2085
4665,0.6808995008468628,4476
4666,0.7085940837860107,10510
4667,0.11515104025602341,2923
4668,0.1008128896355629,1084
4669,0.9087616801261902,16013
4670,0.12365107983350754,2862
4671,0.7104361653327942,15393
4672,0.10358105599880219,11118
4673,0.282828688621521,2740
4674,0.23699027299880981,15448
4675,0.5772092938423157,4416
4676,0.5801528096199036,5998
4677,0.630999743938446,13955
4678,0.8196350336074829,7485
4679,0.9631236791610718,12453
4680,0.7016808390617371,13217
4681,0.10047274082899094,11628
4682,0.1794232279062271,488
4683,0.49284207820892334,3730
4684,0.7352691292762756,7147
4685,0.5432190299034119,11902
4686,0.13249076902866364,9422
4687,0.7186803221702576,12997
4688,0.9083990454673767,1936
4689,0.8574463129043579,3458
4690,0.8917990922927856,2509
4691,0.1190432459115982,6415
4692,0.6539005637168884,10860
4693,0.1043408140540123,3357
4694,0.9285060167312622,4133
4695,0.22512786090373993,1728
4696,0.5639486908912659,3327
4697,0.9072182178497314,8299
4698,0.989471435546875,15371
4699,0.5739942789077759,12149
4700,0.35890719294548035,3615
4701,0.30182063579559326,1685
4702,0.3887437582015991,11853
4703,0.8571172952651978,6134
4704,0.8550469279289246,2687
4705,0.10700763016939163,13120
4706,0.09939916431903839,3571
4707,0.11085401475429535,917
4708,0.39423540234565735,14952
4709,0.6735192537307739,9992
4710,0.6436377763748169,5938
4711,0.911156415939331,14478
4712,0.10024593770503998,2041
4713,0.5870087742805481,9633
4714,0.16740351915359497,15783
4715,0.11227882653474808,6086
4716,0.12637177109718323,5886
4717,0.4850837290287018,14803
4718,0.1049538403749466,2788
4719,0.09978390485048294,6422
4720,0.5750637054443359,2452
4721,0.5847190618515015,11943
4722,0.9087257981300354,1055
4723,0.12270098924636841,11759
4724,0.6547722816467285,680
4725,0.1134888082742691,15121
4726,0.7460290193557739,12698
4727,0.6616643667221069,136
4728,0.29594719409942627,30
4729,0.1899883896112442,11167
4730,0.6957257390022278,10109
4731,0.19256433844566345,5618
4732,0.11486291885375977,918
4733,0.5164159536361694,11869
4734,0.7712985277175903,5661
4735,0.989998996257782,3798
4736,0.09991414099931717,878
4737,0.9890524744987488,7360
4738,0.6954598426818848,11932
4739,0.5106868147850037,1238
4740,0.15549764037132263,1705
4741,0.09958872199058533,14236
4742,0.42324399948120117,13615
4743,0.17582887411117554,14295
4744,0.13060764968395233,12145
4745,0.8327734470367432,2404
4746,0.21051828563213348,13657
4747,0.9885021448135376,12813
4748,0.1695113480091095,4916
4749,0.14657682180404663,8497
4750,0.8284094929695129,15451
4751,0.10099198669195175,702
4752,0.7206366658210754,5980
4753,0.5928137898445129,5019
4754,0.09654898196458817,2251
4755,0.11203034222126007,11591
4756,0.7020668983459473,3820
4757,0.7124584317207336,14787
4758,0.110312819480896,13446
4759,0.5287101864814758,3609
4760,0.8381510376930237,5999
4761,0.12754009664058685,4090
4762,0.6733859181404114,6331
4763,0.21468190848827362,3700
4764,0.18559208512306213,15254
4765,0.7918244004249573,6426
4766,0.10392012447118759,13622
4767,0.11164715141057968,2479
4768,0.696404218673706,13721
4769,0.5091785788536072,5355
4770,0.10800115764141083,11649
4771,0.6698335409164429,11994
4772,0.5129754543304443,3201
4773,0.7448369860649109,9362
4774,0.5660386681556702,14334
4775,0.5455847382545471,6256
4776,0.9351170659065247,6253
4777,0.6309794187545776,10115
4778,0.6201053857803345,12419
4779,0.10469482094049454,1749
4780,0.22363054752349854,4725
4781,0.6804947257041931,13801
4782,0.28677618503570557,8422
4783,0.12888506054878235,14338
4784,0.12483853101730347,365
4785,0.29976096749305725,12694
4786,0.12372612953186035,2320
4787,0.854417622089386,4441
4788,0.11615193635225296,2027
4789,0.18609905242919922,7314
4790,0.989753007888794,7151
4791,0.8522225618362427,3464
4792,0.09878300875425339,2483
4793,0.12491638958454132,2084
4794,0.10181396454572678,5637
4795,0.735773503780365,4258
4796,0.40625160932540894,12627
4797,0.7817928791046143,11512
4798,0.14788752794265747,12650
4799,0.2497900128364563,1569
4800,0.7265034317970276,15842
4801,0.3806537389755249,11382
4802,0.43770208954811096,13632
4803,0.8218870162963867,1450
4804,0.2249065339565277,4912
4805,0.40566959977149963,2850
4806,0.5037505626678467,11383
4807,0.6689925789833069,12733
4808,0.10800154507160187,3375
4809,0.7435828447341919,15312
4810,0.3855237364768982,7292
4811,0.40284889936447144,8950
4812,0.13323622941970825,15852
4813,0.9793830513954163,5983
4814,0.6240987181663513,10811
4815,0.9893149137496948,8104
4816,0.7666445970535278,12461
4817,0.5496311187744141,612
4818,0.4039970934391022,12806
4819,0.967242956161499,14405
4820,0.8162122368812561,4730
4821,0.9577011466026306,11870
4822,0.19411547482013702,13296
4823,0.10819686949253082,8810
4824,0.6024059057235718,8936
4825,0.9805948138237,1056
4826,0.3399104177951813,4214
4827,0.28045597672462463,14960
4828,0.74520343542099,7775
4829,0.10173343867063522,7655
4830,0.12361791729927063,7738
4831,0.47226059436798096,8362
4832,0.8458712100982666,13872
4833,0.11693808436393738,2793
4834,0.826736569404602,5429
4835,0.11940304934978485,1982
4836,0.10603880882263184,7248
