pid,title,abstract
9il7coyk,"COVID-19: Epidemiology, Evolution, and Cross-Disciplinary Perspectives","The recent outbreak of COVID-19 in Wuhan turned into a public health emergency of international concern. With no antiviral drugs nor vaccines, and the presence of carriers without obvious symptoms, traditional public health intervention measures are significantly less effective. Here, we report the epidemiological and virological characteristics of the COVID-19 outbreak. Originated in bats, 2019-nCoV/ severe acute respiratory syndrome coronavirus (SARS-CoV)-2 likely experienced adaptive evolution in intermediate hosts before transfer to humans at a concentrated source of transmission. Similarities of receptor sequence binding to 2019-nCoV between humans and animals suggest a low species barrier for transmission of the virus to farm animals. We propose, based on the One Health model, that veterinarians and animal specialists should be involved in a cross-disciplinary collaboration in the fight against this epidemic."
7v5aln90,Emergence of SARS-CoV-2 through Recombination and Strong Purifying Selection,"COVID-19 has become a global pandemic caused by a novel coronavirus SARS-CoV-2. Understanding the origins of SARS-CoV-2 is critical for deterring future zoonosis and for drug discovery and vaccine development. We show evidence of strong purifying selection around the receptor binding motif (RBM) in the spike gene and in other genes among bat, pangolin and human coronaviruses, indicating similar strong evolutionary constraints in different host species. We also demonstrate that SARS-CoV-2's entire RBM was introduced through recombination with coronaviruses from pangolins, possibly a critical step in the evolution of SARS-CoV-2's ability to infect humans. Similar purifying selection in different host species and frequent recombination among coronaviruses suggest a common evolutionary mechanism that could lead to new emerging human coronaviruses."
qq22z25y,A SARS-CoV-2 Vaccination Strategy Focused on Population-Scale Immunity,"Here we propose a vaccination strategy for SARS-CoV-2 based on identification of both highly conserved regions of the virus and newly acquired adaptations that are presented by MHC class I and II across the vast majority of the population, are highly dissimilar from the human proteome, and are predicted B cell epitopes. We present 65 peptide sequences that we expect to result in a safe and effective vaccine which can be rapidly tested in DNA, mRNA, or synthetic peptide constructs. These include epitopes that are contained within evolutionarily divergent regions of the spike protein reported to increase infectivity through increased binding to the ACE2 receptor, and within a novel furin cleavage site thought to increase membrane fusion. This vaccination strategy specifically targets unique vulnerabilities of SARS-CoV-2 and should engage a robust adaptive immune response in the vast majority of the human population."
n7ylgqfu,Dark Proteome of Newly Emerged SARS-CoV-2 in Comparison with Human and Bat Coronaviruses,"Recently emerged Wuhan’s novel coronavirus designated as SARS-CoV-2, a causative agent of coronavirus disease 2019 (COVID-19) is rapidly spreading its pathogenicity throughout the world now. More than 4000 mortalities have occurred worldwide till the writing of this article and this number is increasing every passing hour. World Health Organization (WHO) has declared it as a global public health emergency. The multiple sequence alignment data correlated with already published reports on SARS-CoV-2 indicated that it is closely related to Bat-Severe Acute Respiratory Syndrome like coronavirus (Bat CoV SARS-like) and well-studied Human SARS. In this study, we have exploited the complementary approach to examine the intrinsically disordered regions in proteome of SARS-CoV-2 using Bat SARS-like and Human SARS CoVs as comparative models. According to our findings, SARS-CoV-2 proteome contains a significant amount of ordered proteins except Nucleocapsid, Nsp8, and ORF6. Further, cleavage sites in replicase 1ab polyprotein are found to be highly disordered. We have extensively investigated the dark proteome in SARS-CoV-2 which will have implications for the structured and unstructured biology of SARS or SARS-like coronaviruses.SignificanceThe infection caused by Novel Coronavirus (SARS-CoV-2) is responsible for the current pandemic that cause severe respiratory disease and pneumonia-like infection in humans. Currently, there is no such in-depth information on protein structure and function available in public domain and no effective anti-viral or vaccines are available for the treatment of this infection. Our study provides comparative order and disorder-based proteome information with Human SARS and Bat CoV that may be useful for structure-based drug discovery."
j6y806qu,Potential T-cell and B-cell Epitopes of 2019-nCoV,"As of early March, 2019-nCoV has infected more than one hundred thousand people and claimed thousands of lives. 2019-nCoV is a novel form of coronavirus that causes COVID-19 and has high similarity with SARS-CoV. No approved vaccine yet exists for any form of coronavirus. Here we use computational tools from structural biology and machine learning to identify 2019-nCoV T-cell and B-cell epitopes based on viral protein antigen presentation and antibody binding properties. These epitopes can be used to develop more effective vaccines and identify neutralizing antibodies. We identified 405 viral peptides with good antigen presentation scores for both human MHC-I and MHC-II alleles, and two potential neutralizing B-cell epitopes near the 2019-nCoV spike protein receptor binding domain (440-460 and 494-506). Analyzing mutation profiles of 68 viral genomes from four continents, we identified 96 coding-change mutations. These mutations are more likely to occur in regions with good MHC-I presentation scores (p=0.02). No mutations are present near the spike protein receptor binding domain. Based on these findings, the spike protein is likely immunogenic and a potential vaccine candidate. We validated our computational pipeline with SARS-CoV experimental data.Significance StatementThe novel coronavirus 2019-nCoV has affected more than 100 countries and continues to spread. There is an immediate need for effective vaccines that contain antigens which trigger responses from human T-cells and B-cells (known as epitopes). Here we identify potential T-cell epitopes through an analysis of human antigen presentation, as well as B-cell epitopes through an analysis of protein structure. We identify a list of top candidates, including an epitope located on 2019-nCoV spike protein that potentially triggers both T-cell and B-cell responses. Analyzing 68 samples, we observe that viral mutations are more likely to happen in regions with strong antigen presentation, a potential form of immune evasion. Our computational pipeline is validated with experimental data from SARS-CoV."
t4v368v2,In silico identification of vaccine targets for 2019-nCoV,"Background: The newly identified coronavirus known as 2019-nCoV has posed a serious global health threat. According to the latest report (18-February-2020), it has infected more than 72,000 people globally and led to deaths of more than 1,016 people in China. Methods: The 2019 novel coronavirus proteome was aligned to a curated database of viral immunogenic peptides. The immunogenicity of detected peptides and their binding potential to HLA alleles was predicted by immunogenicity predictive models and NetMHCpan 4.0. Results: We report in silico identification of a comprehensive list of immunogenic peptides that can be used as potential targets for 2019 novel coronavirus (2019-nCoV) vaccine development. First, we found 28 nCoV peptides identical to Severe acute respiratory syndrome-related coronavirus (SARS CoV) that have previously been characterized immunogenic by T cell assays. Second, we identified 48 nCoV peptides having a high degree of similarity with immunogenic peptides deposited in The Immune Epitope Database (IEDB). Lastly, we conducted a de novo search of 2019-nCoV 9-mer peptides that i) bind to common HLA alleles in Chinese and European population and ii) have T Cell Receptor (TCR) recognition potential by positional weight matrices and a recently developed immunogenicity algorithm, iPred, and identified in total 63 peptides with a high immunogenicity potential. Conclusions: Given the limited time and resources to develop vaccine and treatments for 2019-nCoV, our work provides a shortlist of candidates for experimental validation and thus can accelerate development pipeline."
yaspd6l7,Predicting the angiotensin converting enzyme 2 (ACE2) utilizing capability as the receptor of SARS-CoV-2," SARS-CoV-2, the newly identified human coronavirus causing severe pneumonia pandemic, was probably originated from Chinese horseshoe bats. However, direct transmission of the virus from bats to humans is unlikely due to lack of direct contact, implying the existence of unknown intermediate hosts. Angiotensin converting enzyme 2 (ACE2) is the receptor of SARS-CoV-2, but only ACE2s of certain species can be utilized by SARS-CoV-2. Here, we evaluated and ranked the receptor-utilizing capability of ACE2s from various species by phylogenetic clustering and sequence alignment with the currently known ACE2s utilized by SARS-CoV-2. As a result, we predicted that SARS-CoV-2 tends to utilize ACE2s of various mammals, except murines, and some birds, such as pigeon. This prediction may help to screen the intermediate hosts of SARS-CoV-2."
2jq626ye,"Therapeutic strategies in an outbreak scenario to treat the novel coronavirus originating in Wuhan, China","A novel coronavirus (2019-nCoV) originating in Wuhan, China presents a potential respiratory viral pandemic to the world population. Current efforts are focused on containment and quarantine of infected individuals. Ultimately, the outbreak could be controlled with a protective vaccine to prevent 2019-nCoV infection. While vaccine research should be pursued intensely, there exists today no therapy to treat 2019-nCoV upon infection, despite an urgent need to find options to help these patients and preclude potential death. Herein, I review the potential options to treat 2019-nCoV in patients, with an emphasis on the necessity for speed and timeliness in developing new and effective therapies in this outbreak. I consider the options of drug repurposing, developing neutralizing monoclonal antibody therapy, and an oligonucleotide strategy targeting the viral RNA genome, emphasizing the promise and pitfalls of these approaches. Finally, I advocate for the fastest strategy to develop a treatment now, which could be resistant to any mutations the virus may have in the future. The proposal is a biologic that blocks 2019-nCoV entry using a soluble version of the viral receptor, angiotensin-converting enzyme 2 (ACE2), fused to an immunoglobulin Fc domain (ACE2-Fc), providing a neutralizing antibody with maximal breath to avoid any viral escape, while also helping to recruit the immune system to build lasting immunity. The ACE2-Fc therapy would also supplement decreased ACE2 levels in the lungs during infection, thereby directly treating acute respiratory distress pathophysiology as a third mechanism of action. The sequence of the ACE2-Fc protein is provided to investigators, allowing its possible use in recombinant protein expression systems to start producing drug today to treat patients under compassionate use, while formal clinical trials are later undertaken. Such a treatment could help infected patients before a protective vaccine is developed and widely available in the coming months to year(s)."
dnxhtbxn,Evidence of recombination in coronaviruses implicating pangolin origins of nCoV-2019,"SUMMARYA novel coronavirus (nCoV-2019) was the cause of an outbreak of respiratory illness detected in Wuhan, Hubei Province, China in December of 2019. Genomic analyses of nCoV-2019 determined a 96% resemblance with a coronavirus isolated from a bat in 2013 (RaTG13); however, the receptor binding motif (RBM) of these two genomes share low sequence similarity. This divergence suggests a possible alternative source for the RBM coding sequence in nCoV-2019. We identified high sequence similarity in the RBM between nCoV-2019 and a coronavirus genome reconstructed from a viral metagenomic dataset from pangolins possibly indicating a more complex origin for nCoV-2019."
5hpbjkft,SARS-CoV-2 invades host cells via a novel route: CD147-spike protein,"SUMMARYCurrently, COVID-19 caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has been widely spread around the world; nevertheless, so far there exist no specific antiviral drugs for treatment of the disease, which poses great challenge to control and contain the virus. Here, we reported a research finding that SARS-CoV-2 invaded host cells via a novel route of CD147-spike protein (SP). SP bound to CD147, a receptor on the host cells, thereby mediating the viral invasion. Our further research confirmed this finding. First, in vitro antiviral tests indicated Meplazumab, an anti-CD147 humanized antibody, significantly inhibited the viruses from invading host cells, with an EC50 of 24.86 μg/mL and IC50 of 15.16 μg/mL. Second, we validated the interaction between CD147 and SP, with an affinity constant of 1.85×10−7M. Co-Immunoprecipitation and ELISA also confirmed the binding of the two proteins. Finally, the localization of CD147 and SP was observed in SARS-CoV-2 infected Vero E6 cells by immuno-electron microscope. Therefore, the discovery of the new route CD147-SP for SARS-CoV-2 invading host cells provides a critical target for development of specific antiviral drugs."
dxs8ggyh,Highly pathogenic coronavirus N protein aggravates lung injury by MASP-2-mediated complement over-activation,"An excessive immune response contributes to SARS-CoV, MERS-CoV and SARS-CoV-2 pathogenesis and lethality, but the mechanism remains unclear. In this study, the N proteins of SARS-CoV, MERS-CoV and SARS-CoV-2 were found to bind to MASP-2, the key serine protease in the lectin pathway of complement activation, resulting in aberrant complement activation and aggravated inflammatory lung injury. Either blocking the N protein:MASP-2 interaction or suppressing complement activation can significantly alleviate N protein-induced complement hyper-activation and lung injury in vitro and in vivo. Complement hyper-activation was also observed in COVID-19 patients, and a promising suppressive effect was observed when the deteriorating patients were treated with anti-C5a monoclonal antibody. Complement suppression may represent a common therapeutic approach for pneumonia induced by these highly pathogenic coronaviruses."
da61tfr9,New insights on the antiviral effects of chloroquine against coronavirus: what to expect for COVID-19?,"ABSTRACT Recently, a novel coronavirus (2019-nCoV), officially known as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), emerged in China. Despite drastic containment measures, the spread of this virus is ongoing. SARS-CoV-2 is the aetiological agent of coronavirus disease 2019 (COVID-19) characterised by pulmonary infection in humans. The efforts of international health authorities have since focused on rapid diagnosis and isolation of patients as well as the search for therapies able to counter the most severe effects of the disease. In the absence of a known efficient therapy and because of the situation of a public-health emergency, it made sense to investigate the possible effect of chloroquine/hydroxychloroquine against SARS-CoV-2 since this molecule was previously described as a potent inhibitor of most coronaviruses, including SARS-CoV-1. Preliminary trials of chloroquine repurposing in the treatment of COVID-19 in China have been encouraging, leading to several new trials. Here we discuss the possible mechanisms of chloroquine interference with the SARS-CoV-2 replication cycle."
suhqgmlo,Virus strain of a mild COVID-19 patient in Hangzhou representing a new trend in SARS-CoV-2 evolution related to Furin cleavage site,"We found, in our 788 confirmed COVID-19 patients, the decreased rate of severe/critical type, increased liver/kidney damage and prolonged period of nuclear acid positivity during virus dissemination, when compared with Wuhan. To investigate the underlining mechanism, we isolated one strain of SARS- CoV-2 (ZJ01) in mild COVID-19 patient and found the existence of 35 specific gene mutation by gene alignment. Further phylogenetic analysis and RSCU heat map results suggested that ZJ01 may be a potential evolutionary branch of SARS-CoV-2. We classified 54 strains of viruses worldwide (C/T type) based on the base (C or T) at positions 8824 and 28247. ZJ01 were both T at these two sites, becoming the only TT type currently identified in the world. The prediction of Furin cleavage site (FCS) and the sequence alignment of virus family indicated that FCS may be an important site of coronavirus evolution. ZJ01 had mutations near FCS (F1-2), which caused changes in the structure and the electrostatic distribution of the S protein surface, further affecting the binding capacity of Furin. Single cell sequencing and ACE2-Furin co-expression results confirmed that Furin level was higher in the whole body, especially in glands, liver, kidney and colon while FCS may help SARS-CoV-2 infect these organs. The evolutionary pattern of SARS-CoV-2 towards FCS formation may result in its clinical symptom becoming closer to HKU-1 and OC43 (the source of FCS sequence-PRRA) caused influenza, further showing potential in differentiating into mild COVID-19 subtypes."
dqour5jr,Characterization of spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV,"Since 2002, beta coronaviruses (CoV) have caused three zoonotic outbreaks, SARS-CoV in 2002–2003, MERS-CoV in 2012, and the newly emerged SARS-CoV-2 in late 2019. However, little is currently known about the biology of SARS-CoV-2. Here, using SARS-CoV-2 S protein pseudovirus system, we confirm that human angiotensin converting enzyme 2 (hACE2) is the receptor for SARS-CoV-2, find that SARS-CoV-2 enters 293/hACE2 cells mainly through endocytosis, that PIKfyve, TPC2, and cathepsin L are critical for entry, and that SARS-CoV-2 S protein is less stable than SARS-CoV S. Polyclonal anti-SARS S1 antibodies T62 inhibit entry of SARS-CoV S but not SARS-CoV-2 S pseudovirions. Further studies using recovered SARS and COVID-19 patients’ sera show limited cross-neutralization, suggesting that recovery from one infection might not protect against the other. Our results present potential targets for development of drugs and vaccines for SARS-CoV-2."
x95h80nq,"Measures for diagnosing and treating infections by a novel coronavirus responsible for a pneumonia outbreak originating in Wuhan, China"," On 10 January 2020, a new coronavirus causing a pneumonia outbreak in Wuhan City in central China was denoted as 2019-nCoV by the World Health Organization (WHO). As of 24 January 2020, there were 887 confirmed cases of 2019-nCoV infection, including 26 deaths, reported in China and other countries. Therefore, combating this new virus and stopping the epidemic is a matter of urgency. Here, we focus on advances in research and development of fast diagnosis methods, as well as potential prophylactics and therapeutics to prevent or treat 2019-nCoV infection."
28ygsbo1,Identification of potential cross-protective epitope between a new type of coronavirus (2019-nCoV) and severe acute respiratory syndrome virus,Identification of potential cross-protective epitope between a new type of coronavirus (2019-nCoV) and severe acute respiratory syndrome virus
96v185b2,Spike protein recognition of mammalian ACE2 predicts the host range and an optimized ACE2 for SARS-CoV-2 infection," SARS-CoV-2 causes the recent global COVID-19 public health emergency. ACE2 is the receptor for both SARS-CoV-2 and SARS-CoV. To predict the potential host range of SARS-CoV-2, we analyzed the key residues of ACE2 for recognizing S protein. We found that most of the selected mammals including pets (dog and cat), pangolin and Circetidae mammals remained the most of key residues for association with S protein from SARS-CoV and SARS-CoV-2. The interaction interface between cat/dog/pangolin/Chinese hamster ACE2 and SARS-CoV/SARS-CoV-2 S protein was simulated through homology modeling. We identified that N82 in ACE2 showed a closer contact with SARS-CoV-2 S protein than M82 in human ACE2. Our finding will provide important insights into the host range of SARS-CoV-2 and a new strategy to design an optimized ACE2 for SARS-CoV-2 infection."
lw12h047,Analysis of Serologic Cross-Reactivity Between Common Human Coronaviruses and SARS-CoV-2 Using Coronavirus Antigen Microarray,"The current practice for diagnosis of SARS-CoV-2 infection relies on PCR testing of nasopharyngeal or respiratory specimens in a symptomatic patient at high epidemiologic risk. This testing strategy likely underestimates the true prevalence of infection, creating the need for serologic methods to detect infections missed by the limited testing to date. Here, we describe the development of a coronavirus antigen microarray containing immunologically significant antigens from SARS-CoV-2, in addition to SARS-CoV, MERS-CoV, common human coronavirus strains, and other common respiratory viruses. A preliminary study of human sera collected prior to the SARS-CoV-2 pandemic demonstrates overall high IgG reactivity to common human coronaviruses and low IgG reactivity to epidemic coronaviruses including SARS-CoV-2, with some cross-reactivity of conserved antigenic domains including S2 domain of spike protein and nucleocapsid protein. This array can be used to answer outstanding questions regarding SARS-CoV-2 infection, including whether baseline serology for other coronaviruses impacts disease course, how the antibody response to infection develops over time, and what antigens would be optimal for vaccine development."
s5w8rf6t,ACE2 Expression in Kidney and Testis May Cause Kidney and Testis Damage After 2019-nCoV Infection,"In December 2019 and January 2020, novel coronavirus (2019-nCoV) - infected pneumonia (NCIP) occurred in Wuhan, and has already posed a serious threat to public health. ACE2 (Angiotensin Converting Enzyme 2) has been shown to be one of the major receptors that mediate the entry of 2019-nCoV into human cells, which also happens in severe acute respiratory syndrome coronavirus (SARS). Several researches have indicated that some patients have abnormal renal function or even kidney damage in addition to injury in respiratory system, and the related mechanism is unknown. This arouses our interest in whether coronavirus infection will affect the urinary and male reproductive systems. Here in this study, we used the online datasets to analyze ACE2 expression in different human organs. The results indicate that ACE2 highly expresses in renal tubular cells, Leydig cells and cells in seminiferous ducts in testis. Therefore, virus might directly bind to such ACE2 positive cells and damage the kidney and testicular tissue of patients. Our results indicate that renal function evaluation and special care should be performed in 2019-nCoV patients during clinical work, because of the kidney damage caused by virus and antiviral drugs with certain renal toxicity. In addition, due to the potential pathogenicity of the virus to testicular tissues, clinicians should pay attention to the risk of testicular lesions in patients during hospitalization and later clinical follow-up, especially the assessment and appropriate intervention in young patients' fertility."
i4ijuk36,Azithromycin and ciprofloxacin have a chloroquine-like effect on respiratory epithelial cells,"There is interest in the use of chloroquine/hydroxychloroquine (CQ/HCQ) and azithromycin (AZT) in COVID-19 therapy. Employing cystic fibrosis respiratory epithelial cells, here we show that drugs AZT and ciprofloxacin (CPX) act as acidotropic lipophilic weak bases and confer in vitro effects on intracellular organelles similar to the effects of CQ. These seemingly disparate FDA-approved antimicrobials display a common property of modulating pH of endosomes and trans-Golgi network. We believe this may in part help understand the potentially beneficial effects of CQ/HCQ and AZT in COVID-19, and that the present considerations of HCQ and AZT for clinical trials should be extended to CPX."
jkm496ip,Computational analysis suggests putative intermediate animal hosts of the SARS-CoV-2,"The recent emerged SARS-CoV-2 may first transmit to intermediate animal host from bats before the spread to humans. The receptor recognition of ACE2 protein by SARS-CoVs or bat-originated coronaviruses is one of the most important determinant factors for the cross-species transmission and human-to-human transmission. To explore the hypothesis of possible intermediate animal host, we employed molecular dynamics simulation and free energy calculation to examine the binding of bat coronavirus with ACE2 proteins of 47 representing animal species collected from public databases. Our results suggest that intermediate animal host may exist for the zoonotic transmission of SARS-CoV-2. Furthermore, we found that tree shrew and ferret may be two putative intermediate hosts for the zoonotic spread of SARS-CoV-2. Collectively, the continuous surveillance of pneumonia in human and suspicious animal hosts are crucial to control the zoonotic transmission events caused by SARS-CoV-2."
m3go4tun,Neutralizing Antibodies against SARS-CoV-2 and Other Human Coronaviruses,"Coronavirus (CoV) disease 2019 (COVID-19) caused by severe acute respiratory syndrome (SARS)-CoV-2 (also known as 2019-nCoV) is threatening global public health, social stability, and economic development. To meet this challenge, this article discusses advances in the research and development of neutralizing antibodies (nAbs) for the prevention and treatment of infection by SARS-CoV-2 and other human CoVs."
uj0i2anr,Heat inactivation of serum interferes with the immunoanalysis of antibodies to SARS-CoV-2,"The detection of serum antibodies to the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is emerging as a new tool for the coronavirus disease-2019 (COVID-19) diagnosis. Since many coronaviruses are sensitive to heat, heating inactivation of samples at 56 ℃ prior to testing is considered a possible method to reduce the risk of transmission, but the effect of heating on the measurement of SARS-CoV-2 antibodies is still unclear. By comparing the levels of SARS-CoV-2 antibodies before and after heat inactivation of serum at 56 ℃ for 30 minutes using a quantitative fluorescence immunochromatographic assay, we shown that heat inactivation significantly interferes with the levels of antibodies to SARS-CoV-2. The IgM levels of all the 34 serum samples (100%) from COVID-19 patients decreased by an average level of 53.56%. The IgG levels were decreased in 22 of 34 samples (64.71%) by an average level of 49.54%. Similar changes can also be observed in the non-COVID-19 diseases group (n=9). Of note, 44.12% of the detected IgM levels were dropped below the cut-off value after heating, suggesting heat inactivation can lead to false-negative results of these samples. Our results indicate that heat inactivation of serum at 56 ℃ for 30 minutes interferes with the immunoanalysis of antibodies to SARS-CoV-2. Heat inactivation prior to immunoanalysis is not recommended and the possibility of false-negative results should be considered if the sample was pre-inactivated by heating."
c4pcztdc,Functional Cell Receptors for Human Coronavirus,"Viruses infect host cells by binding to receptors on thesurface of cells. Receptor is an important factor affecting host range and interspecific transmission. In December 2019, an outbreak of unexplained pneumonia occurred in Wuhan, Hubei province. The pathogen was a new coronavirus, named 2019 NovelCoronavirus (2019-nCoV) by WHO. Angiotensin-converting enzyme 2 (ACE2) was found to be the receptor of 2019-nCoV.This review provides a brief overview of human coronavirus receptors and their applications, with a view to providing references for the tracing, cross-species transmission, epidemiological analysis and antiviral and vaccine studies of 2019-nCoV."
m9i9gu5g,"Evidence of the COVID-19 Virus Targeting the CNS: Tissue Distribution, Host–Virus Interaction, and Proposed Neurotropic Mechanisms","[Image: see text] The recent outbreak of coronavirus infectious disease 2019 (COVID-19) has gripped the world with apprehension and has evoked a scare of epic proportion regarding its potential to spread and infect humans worldwide. As we are in the midst of an ongoing pandemic of COVID-19, scientists are struggling to understand how it resembles and differs from the severe acute respiratory syndrome coronavirus (SARS-CoV) at the genomic and transcriptomic level. In a short time following the outbreak, it has been shown that, similar to SARS-CoV, COVID-19 virus exploits the angiotensin-converting enzyme 2 (ACE2) receptor to gain entry inside the cells. This finding raises the curiosity of investigating the expression of ACE2 in neurological tissue and determining the possible contribution of neurological tissue damage to the morbidity and mortality caused by COIVD-19. Here, we investigate the density of the expression levels of ACE2 in the CNS, the host–virus interaction and relate it to the pathogenesis and complications seen in the recent cases resulting from the COVID-19 outbreak. Also, we debate the need for a model for staging COVID-19 based on neurological tissue involvement."
5ig907on,COVID-19 and the RAAS—a potential role for angiotensin II?,COVID-19 and the RAAS—a potential role for angiotensin II?
uifnjio5,Neutralizing antibody responses to SARS-CoV-2 in a COVID-19 recovered patient cohort and their implications,"Background The COVID-19 pandemic caused by SARS-CoV-2 coronavirus threatens global public health. Currently, neutralizing antibodies (NAbs) versus this virus are expected to correlate with recovery and protection of this disease. However, the characteristics of these antibodies have not been well studied in association with the clinical manifestations in patients. Methods Plasma collected from 175 COVID-19 recovered patients with mild symptoms were screened using a safe and sensitive pseudotyped-lentiviral-vector-based neutralization assay. Spike-binding antibody in plasma were determined by ELISA using RBD, S1, and S2 proteins of SARS-CoV-2. The levels and the time course of SARS-CoV-2-specific NAbs and the spike-binding antibodies were monitored at the same time. Findings SARS-CoV-2 NAbs were unable to cross-reactive with SARS-CoV virus. SARS-CoV-2-specific NAbs were detected in patients from day 10-15 after the onset of the disease and remained thereafter. The titers of NAb among these patients correlated with the spike-binding antibodies targeting S1, RBD, and S2 regions. The titers of NAbs were variable in different patients. Elderly and middle-age patients had significantly higher plasma NAb titers (P<0.0001) and spike-binding antibodies (P=0.0003) than young patients. Notably, among these patients, there were ten patients whose NAb titers were under the detectable level of our assay (ID50: < 40); while in contrast, two patients, showed very high titers of NAb, with ID50 :15989 and 21567 respectively. The NAb titers were positive correlated with plasma CRP levels but negative correlated with the lymphocyte counts of patients at the time of admission, indicating an association between humoral response and cellular immune response. Interpretation The variations of SARS-CoV-2 specific NAbs in recovered COVID-19 patients may raise the concern about the role of NAbs on disease progression. The correlation of NAb titers with age, lymphocyte counts, and blood CRP levels suggested that the interplay between virus and host immune response in coronavirus infections should be further explored for the development of effective vaccine against SARS-CoV-2 virus. Furthermore, titration of NAb is helpful prior to the use of convalescent plasma for prevention or treatment. Funding Ministry of Science and Technology of China, National Natural Science Foundation of China, Shanghai Municipal Health Commission, and Chinese Academy of Medical Sciences"
38d6gb7o,A SARS-CoV-2-Human Protein-Protein Interaction Map Reveals Drug Targets and Potential Drug-Repurposing,"An outbreak of the novel coronavirus SARS-CoV-2, the causative agent of COVID-19 respiratory disease, has infected over 290,000 people since the end of 2019, killed over 12,000, and caused worldwide social and economic disruption. There are currently no antiviral drugs with proven efficacy nor are there vaccines for its prevention. Unfortunately, the scientific community has little knowledge of the molecular details of SARS-CoV-2 infection. To illuminate this, we cloned, tagged and expressed 26 of the 29 viral proteins in human cells and identified the human proteins physically associated with each using affinity-purification mass spectrometry (AP-MS), which identified 332 high confidence SARS-CoV-2-human protein-protein interactions (PPIs). Among these, we identify 67 druggable human proteins or host factors targeted by 69 existing FDA-approved drugs, drugs in clinical trials and/or preclinical compounds, that we are currently evaluating for efficacy in live SARS-CoV-2 infection assays. The identification of host dependency factors mediating virus infection may provide key insights into effective molecular targets for developing broadly acting antiviral therapeutics against SARS-CoV-2 and other deadly coronavirus strains."
tucolje2,Comparative genetic analysis of the novel coronavirus (2019-nCoV/SARS-CoV-2) receptor ACE2 in different populations,Comparative genetic analysis of the novel coronavirus (2019-nCoV/SARS-CoV-2) receptor ACE2 in different populations
aeuy92bx,Potent neutralization of 2019 novel coronavirus by recombinant ACE2-Ig,"2019-nCoV, which is a novel coronavirus emerged in Wuhan, China, at the end of 2019, has caused at least infected 11,844 as of Feb 1, 2020. However, there is no specific antiviral treatment or vaccine currently. Very recently report had suggested that novel CoV would use the same cell entry receptor, ACE2, as the SARS-CoV. In this report, we generated a novel recombinant protein by connecting the extracellular domain of human ACE2 to the Fc region of the human immunoglobulin IgG1. An ACE2 mutant with low catalytic activity was also used in the study. The fusion proteins were then characterized. Both fusion proteins has high affinity binding to the receptor-binding domain (RBD) of SARS-CoV and 2019-nCoV and exerted desired pharmacological properties. Moreover, fusion proteins potently neutralized SARS-CoV and 2019-nCoV in vitro. As these fusion proteins exhibit cross-reactivity against coronaviruses, they could have potential applications for diagnosis, prophylaxis, and treatment of 2019-nCoV."
g8iz65wm,Structural basis for the recognition of the SARS-CoV-2 by full-length human ACE2,"Angiotensin-converting enzyme 2 (ACE2) is the cellular receptor for SARS coronavirus (SARS-CoV) and the new coronavirus (SARS-CoV-2) that is causing the serious epidemic COVID-19. Here we present cryo-EM structures of full-length human ACE2, in the presence of a neutral amino acid transporter B(0)AT1, with or without the receptor binding domain (RBD) of the surface spike glycoprotein (S protein) of SARS-CoV-2, both at an overall resolution of 2.9 A, with a local resolution of 3.5 A at the ACE2-RBD interface. The ACE2-B(0)AT1 complex is assembled as a dimer of heterodimers, with the Collectrin-like domain (CLD) of ACE2 mediating homo-dimerization. The RBD is recognized by the extracellular peptidase domain (PD) of ACE2 mainly through polar residues. These findings provide important insights to the molecular basis for coronavirus recognition and infection."
oydib3p6,SARS-CoV-2 neutralizing serum antibodies in cats: a serological investigation,"Coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) was first reported in Wuhan, China, and rapidly spread worldwide. Previous studies suggested cat could be a potential susceptible animal of SARS-CoV-2. Here, we investigated the infection of SARS-CoV-2 in cats by detecting specific serum antibodies. A cohort of serum samples were collected from cats in Wuhan, including 102 sampled after COVID-19 outbreak, and 39 prior to the outbreak. 15 of 102 (14.7%) cat sera collected after the outbreak were positive for the receptor binding domain (RBD) of SARS-CoV-2 by indirect enzyme linked immunosorbent assay (ELISA). Among the positive samples, 11 had SARS-CoV-2 neutralizing antibodies with a titer ranging from 1/20 to 1/1080. No serological cross-reactivity was detected between the SARS-CoV-2 and type I or II feline infectious peritonitis virus (FIPV). Our data demonstrates that SARS-CoV-2 has infected cat population in Wuhan during the outbreak."
