,pid,newpid,category,sent,newscore
1669,xq1cxrvf,1289,coravacine,Here we report the high-resolution crystal structure of endoribonuclease Nsp15/NendoU from SARS-CoV-2 – a virus causing current world-wide epidemics.,0.7636579949018079
1887,q0yqnlyl,727,coravacine,"Modeling results indicate that interfering with the salt bridges at hot spot 353 could be an effective strategy for inhibiting binding, and hence for the prevention of coronavirus infections.",0.7636522602769662
1530,sub4i9lr,5751,coravacine,We determined that the ACE2 cleavage site resides between amino acid 716 and the putative transmembrane domain starting at amino acid 741.,0.7635931649525723
1798,3rr0j5tk,3245,coravacine,"As proof-of-concept, we measure the NII for different epitopes on an immunogen comprised of the receptor-binding domain from MERS coronavirus (MERS-CoV).",0.7635738924110512
1670,3rr0j5tk,3244,coravacine,"To determine the NII, we mask the epitope with a glycan probe and then assess the epitope's contribution to the vaccine's overall neutralizing immunogenicity.",0.7633727251256833
1958,dqxfcwyu,53,coravacine,"In this study, we investigate to identify neutralizing antibodies that can bind to SARS-CoV-2 Sipke (S) protein and interfere with the interaction between viral S protein and a host receptor by bioinformatic methods.",0.7632715962381175
1882,ulqigc67,5099,coravacine,The binding results presented in this paper were validated using fluorescent oligomers.,0.7631963202649955
1453,s0wmll4q,5312,coravacine,"Specifically, among different genera, the two domains of S1, the N-terminal domain (S1-NTD) and C-terminal domain (S1-CTD), diverge from simpler tertiary structures and quaternary packing to more complex ones, leading to different functions of the spikes in receptor usage and membrane fusion.",0.7631682576444029
1991,gceffbfp,6543,coravacine,They form a six-helix bundle structure and are important in the process of virus fusion.,0.7631126532295228
1711,2fb4z0dr,1868,coravacine,"Based on the previously and recently studies, we speculate that COVID-19 may have some relationship with the gut microbiota through angiotensin-converting enzyme 2 (ACE2) receptor, thus targeting gut microbiota might be a new therapeutic option for the treatment of virus-related pneumonia.",0.7630404506241819
1729,qbnepwfa,2990,coravacine,The chapter therefore presents a detailed discussion on the structure and functions of CoV polymerases and the development of their potential inhibitors.,0.7629512061244609
1990,aeuy92bx,924,coravacine,Both fusion proteins has high affinity binding to the receptor-binding domain (RBD) of SARS-CoV and 2019-nCoV and exerted desired pharmacological properties.,0.7629488581762423
1955,7oxeaozw,5386,coravacine,The antigenic structure of the S protein was characterized by a panel of 38 monoclonal antibodies (MAbs) isolated from the immunized mice.,0.7627660293889276
1975,2loi97f8,4077,coravacine,"The MERS-CoV envelope spike protein serves as a crucial target for neutralizing antibodies and vaccine development, as it plays a critical role in mediating viral entry through interactions with the cellular receptor, dipeptidyl peptidase 4 (DPP4).",0.7627658827558931
1543,ddge24x7,4036,coravacine,"Therefore, two different rRNA depletion and exclusion protocols, RiboMinus™ technology and non-rRNA binding hexanucleotides, were applied to the microarray sample processing and the outcome was compared with those of the sequence-independent amplification protocol.",0.76274392777955
2060,ngacit6t,2328,coravacine,"Using MERSpv-St16, we demonstrated the inability of rat DPP4 to serve as a functional receptor for MERS-CoV, suggesting that rats are not susceptible to MERS-CoV infection.",0.7627259163226584
1524,9eso10is,7206,coravacine,"In this paper, a comparison of the structure of these viruses, the mechanisms underlying their ability to cross the interspecies barrier and to multiply in the human body, including modulation of IFNβ cascade, as well as routes of infection transmission and symptoms caused, were presented.",0.7627152763970967
2036,nvgz53su,5881,coravacine,"The murine dipeptidyl peptidase 4 (Dpp4) protein is not a functional receptor for MERS-CoV; thus, mice are resistant to MERS-CoV infection.",0.7627140746358745
1605,5283jsnu,4284,coravacine,Our analyses show: 1) 28 potential recombinant sequences were detected and they can be classified into seven potential recombinant types; 2) The spike (S) protein of MERS-CoV was under strong positive selection when MERS-CoV transmitted from their natural host to human; 3) Six out of nine positive selection sites detected in spike (S) protein are located in its receptor-binding domain which is in direct contact with host cells; 4) MERS-CoV frequently transmitted back and forth between human and camel after it had acquired the human-camel infection capability.,0.7626439844988474
2034,9wflr4u3,3527,coravacine,Our previous studies have shown that the receptor-binding domain (RBD) in the spike protein of severe acute respiratory syndrome (SARS)-associated coronavirus (SARS-CoV) is a key target for the development of SARS vaccines.,0.7626388005842049
1612,pejm0c3a,3140,coravacine,"In this chapter, we describe how to derive peptide–MHC binding motif-profiles in EPIMHC and use them to predict peptide–MHC binding and T-cell epitopes.",0.7625829135084475
1662,ebbzx8yr,628,coravacine,"Here we report the crystal structure of the SARS-CoV-2 S receptor-binding-domain (RBD) at a the highest resolution to date, of 1.95 Å.",0.7625615733429524
1724,eiobmxp2,6515,coravacine,"In total 137 cat serum samples and 25 FCoV type 1 or type 2-specific antisera were screened for the presence of antibodies against the S1 receptor binding subunit of the CoV spike protein, which is immunogenic and possesses low amino acid sequence identity among coronavirus species.",0.7625295711724822
2222,ok19r7w4,4552,coravacine,Recombinant spike protein S1 was used as a biomarker for MERS CoV.,0.7625014901564601
1457,4iuc552o,4642,coravacine,"Notablely, in the [2Fe-2S] redox centre of UCRI, there were 6 residues [GGW(Y)F(Y)CP] compatible to the residues (position 2→7, GGWFCP7) of the NH2-terminal of the 15-mer peptide, which indicated higher binding specificity between the N protein of SARS-CoV and the redox centre of UCRI to some extent.",0.7624682931412224
1940,535lw99y,676,coravacine,"Interestingly, we found that the slower association between virus and receptor can result in longer incubation period, while still maintaining a relatively higher level of viral concentration in human body.",0.7623332571760347
1802,mmqlwsye,2547,coravacine,"We subsequently carried out structure-activity relationship studies, and optimized the lead structure to potent inhibitors that have shown antiviral activity against SARS-CoV infected Vero E6 cells.",0.762192072741419
1750,0gier0lu,1016,coravacine,"A tentative suggestion based on existing therapeutics, which would likely be resistant to new coronavirus mutations, is to use available angiotensin receptor 1 (AT1R) blockers, such as losartan, as therapeutics for reducing the aggressiveness and mortality from SARS-CoV-2 virus infections.",0.7621735405265978
2037,upnixbu4,4926,coravacine,The receptor binding domain (RBD) in the S1 region of the spike glycoprotein contains multiple conformational epitopes that induces highly potent neutralizing antibodies.,0.7621297687441866
1830,a7vlyvup,7170,coravacine,"We developed transgenic mice expressing human angiotensin-converting enzyme 2, a functional receptor for the virus, under the regulation of a global promoter.",0.7620151518592884
2004,o6d8b1e4,5594,coravacine,These findings indicate that a cell surface complex comprising a primary receptor and a separate endoprotease operates as a portal for activation of SARS-CoV cell entry.,0.7619351007535231
1829,9g3a0zas,413,coravacine,"In this study, we use molecular dynamics (MD) simulations and docking techniques to screen 29 approved and experimental drugs against the theoretical model of the SARS CoV proteinase as well as the experimental structure of the transmissible gastroenteritis virus (TGEV) proteinase.",0.7616221742349922
1520,llv3cvdr,1103,coravacine,"To capture the key information of the spike protein, three feature encoding algorithms (amino acid composition, AAC; parallel correlation-based pseudo-amino-acid composition, PC-PseAAC and G-gap dipeptide composition, GGAP) were used to train 41 random forest models.",0.761526597974489
2016,yzrdlwy3,2673,coravacine,It suggests the absence of a major neutralizing domain on S2 protein.,0.761477107708123
1873,8necodtw,403,coravacine,The hypothesis proposed that Glu47 of SARS CoVMpro is an important residue in the S3 subsite and is involved in binding with P3Lys of the octapeptide.,0.7613825894979346
1739,vl872vvm,4846,coravacine,"Fusion occurs only after S proteins are cleaved sequentially, first during their secretion through the exocytic organelles of virus-producing cells, and second after virus binding to target-cell receptors.",0.761373276634083
1810,blnn9q3r,6462,coravacine," We have investigated to develop novel vaccines against SARS CoV using cDNA constructs encoding the structural antigen; spike protein (S), membrane protein (M), envelope protein (E), or nucleocapsid (N) protein, derived from SARS CoV.",0.7613557474954379
2043,bftsmcl4,5689,coravacine,SUMMARY: New antiviral molecules that inhibit MERS-CoV and host cell receptor interaction may become available in the future.,0.7613195408249446
2097,b5mvqb4p,7479,coravacine,"Antigenic analysis showed that the S1 domain of LYRa11 could be efficiently recognized by SARS-convalescent human serum, indicating that LYRa11 is a novel virus antigenically close to SARS CoV.",0.761236280035631
2094,gn812sh4,3428,coravacine,"Here, we generated a humanized monoclonal antibody (mAb), designated hMS-1, which targeted the MERS-CoV receptor-binding domain (RBD) with high affinity.",0.7611386638545284
2071,pejm0c3a,3141,coravacine,"Moreover, we show evidence that customization of peptide–MHC binding predictors can lead to enhanced epitope predictions.",0.7611167279957283
2136,tnj84axf,3653,coravacine,The structural basis of MERS-GD27 neutralization and recognition revealed that its epitope almost completely overlapped with the receptor-binding site.,0.761045107343358
1835,hq4jb2wy,1183,coravacine,"In this review, we have described the structure and function of key proteins of emerging human CoVs, overviewed the current vaccine types to be developed against SARS-CoV and MERS-CoV, and summarized recent advances in subunit vaccines against these two pathogenic human CoVs.",0.7609908989440347
1888,nmpi5hun,1695,coravacine,And dipeptidyl peptidase 4 (DPP4) or CD26 is the cell receptor for MERS-CoV.,0.7609471372874327
1783,qffg6r91,3410,coravacine,"Here we report the X-ray crystal structure of the receptor-binding domain (RBD) of the human coronavirus, HCoV-229E, in complex with the ectodomain of its receptor, aminopeptidase N (APN).",0.7609012692063191
2257,p4q64ksa,1440,coravacine,"The spike protein (S) of this virus enables binding to the human receptor ACE2, and hence presents a prime target for vaccines preventing viral entry into host cells1.",0.760835540919756
2089,yfibs3eh,5899,coravacine,Human coronavirus 229E (HCoV-229E) utilizes endosomal cathepsin L to activate the spike protein after receptor binding.,0.7608069249224153
2235,eeyqh9nc,1645,coravacine,The receptor-binding domain (RBD) of the S protein contains a critical neutralizing domain and is an important target for development of MERS vaccines and therapeutics.,0.7607873510438322
1512,4nt20c06,574,coravacine,"This review summarises the current understanding of MERS-CoV, with special reference to the (i) genome structure; (ii) clinical features; (iii) diagnosis of infection; and (iv) treatment and vaccine development.",0.7606383004616636
2229,28iqe3jg,5907,coravacine,"These results suggest that SARS-CoV spike protein may play an important role in the pathogenesis of SARS, especially in inflammation and high fever.",0.760638102662001
1872,gwq4vev6,3517,coravacine,"The spike glycoprotein (S) of recently identified Middle East respiratory syndrome coronavirus (MERS-CoV) targets the cellular receptor, dipeptidyl peptidase 4 (DPP4).",0.7604255346022789
1913,ofq45m4x,1684,coravacine,"Structural analyses along with other experiments have provided insights into the molecular mechanisms of receptor recognition and antibody neutralization, and suggested that these antibodies alone or in combination could successfully fight the viruses’ heterogeneity and mutability which is a major problem in the development of effective therapeutic agents against viruses, including therapeutic antibodies.",0.7604166664092389
1533,zt3e64ap,3603,coravacine,"Unlike conventional mAbs, several advantages of VNARs, include small size, better thermostability and peculiar paratope structure have attracted interest of researchers to further explore on it.",0.7603939448504319
2280,9011s995,4176,coravacine,The mixture of both mAbs showed neutralization of SARS-CoV in a synergistic fashion by recognizing different epitopes on the receptor-binding domain.,0.760374883819258
2006,g8iz65wm,927,coravacine,Angiotensin-converting enzyme 2 (ACE2) is the cellular receptor for SARS coronavirus (SARS-CoV) and the new coronavirus (SARS-CoV-2) that is causing the serious epidemic COVID-19.,0.7603050706309676
2207,eaglecq7,5556,coravacine,"Using the TWIRLS system, we found that an important regulatory factor angiotensin-converting enzyme 2 (ACE2) may be involved in the host pathological changes on binding to the coronavirus after infection.",0.7602700807034486
2148,nho5ejrf,4062,coravacine,"A key step in the MERS-CoV replication cycle is the fusion of the virus and host cell membranes mediated by the virus spike protein, S. The location of the fusion peptide within the MERS S protein has not been precisely mapped.",0.7602297290428314
1720,nwdgphxa,5504,coravacine,"Knocking down expression of Na+/K+-ATPase, the cellular receptor of cardenolides, in ST cells was found to significantly impair the susceptibility of ST cells to TGEV infectivity.",0.7602056245268466
2287,sdtxi8xw,6129,coravacine,We also analyze the viral geographical structure that may improve our understanding of the evolution of bat SARSr-CoVs.,0.7601480717852073
1546,ebbzx8yr,633,coravacine,"This first-ever resolution of a human antibody in complex with SARS-CoV-2 and the broad reactivity of this set of antibodies to a conserved betacoronavirus epitope will allow antigenic assessment of vaccine candidates, and provide a framework for accelerated vaccine, immunotherapeutic and diagnostic strategies against SARS-CoV-2 and related betacoronaviruses.HIGHLIGHTSHigh resolution structure of the SARS-CoV-2 Receptor-Binding-Domain (RBD).Recognition of the SARS-CoV-2 RBD by SARS-CoV antibodies.Structure of the SARS-COV-2 RBD in complex with antibody CR3022.Identification of a cryptic site of vulnerability on the SARS-CoV-2 Spike.",0.7600335908287535
1951,ugv21b9b,5548,coravacine,Structural proteins in addition to their roles in virion structure and morphogenesis also contribute significantly to viral spread in vivo and in antagonizing host cell responses.,0.760025590203587
1874,7oxeaozw,5383,coravacine,"In this study, we immunized mice with full-length S protein (FL-S) or its extracellular domain (EC-S) expressed by recombinant baculoviruses in insect cells.",0.7599154797578791
2141,3e6u4aza,604,coravacine,The epitope of CR3022 does not overlap with the ACE2 binding site within 2019-nCoV RBD.,0.7598985175675732
1884,aywdmj6o,3155,coravacine,"Based on the RBD–hDPP4 crystal structure we reported, the mutated residues were located at the interface between RBD and hDPP4, which potentially changed the polarity, hydrophobic or hydrophilic properties of hDPP4, thereby interfering or disrupting their interaction with RBD.",0.7598566023269523
1956,0krx8qqd,4877,coravacine,An RNA-protein binding assay and RNA decay assay revealed that nsp1 bound to stem-loop 1 (SL1) in the 5′UTR of SCoV RNA and that the specific interaction with nsp1 stabilized the mRNA carrying SL1.,0.7598478745354492
1428,iy4knx7j,116,coravacine,"We verified their structure quality (SWISS-MODEL, Phyre2, Pymol) topology (ProFunc), motifs (MEME Suite, GLAM2Scan), gene ontology based conserved domain (InterPro database) and screened several epitopes (SVMTrip) of SARS CoV-2 based on their energetics, IC50 and antigenicity with regard to their possible glycosylation and MHC/paratopic binding (Vaxigen v2.0, HawkDock, ZDOCK Server) effects.",0.7597173863501816
2032,sv95v5cn,5768,coravacine,"In particular, CXCL9, CXCL10 and CXCL11 and their cognate receptor CXCR3 have been associated with the clinical course of several infectious diseases, including severe acute respiratory syndrome (SARS) and influenza.",0.7596765380280974
1761,cqbayzat,552,coravacine,"Furthermore, we show that pharmacophores derived from clusters of compounds resulting out of virtual screening could be useful probes for future structure–activity relationship studies (SARs) and fine-tune the lead molecules identified.",0.7596724344746666
2312,upnixbu4,4929,coravacine,The RBD of the spike glycoprotein is both a functional domain for cell receptor binding and also a major neutralizing determinant of SARS-CoV.,0.7596586411815117
2471,sva2otk4,516,coravacine,"Further analysis suggested that LF was able to block the binding of spike protein to host cells at 4°C, indicating that LF exerted its inhibitory function at the viral attachment stage.",0.7595507906642652
2437,cjxlw1tu,5471,coravacine,Airway proteases regulate the infectivity of SARS-CoV in a fashion dependent on previous receptor binding.,0.7594545844317545
2318,70xvrfbg,2557,coravacine,Molecular docking study was also employed to check the affinity of the potential epitope towards the binding cleft of the specific HLA allele.,0.7594147405957545
1813,2xxqqjj0,4646,coravacine,"One of the 169 peptides screened, peptide 9626 (S residues 217–234), inhibited SARS-CoV S-mediated entry of the pseudotyped virions in 293T cells expressing a functional SARS-CoV receptor (human angiotensin-converting enzyme 2) in a dose-dependent manner (IC50 ∼11 μM).",0.7593453732605586
2170,jkm496ip,867,coravacine,"To explore the hypothesis of possible intermediate animal host, we employed molecular dynamics simulation and free energy calculation to examine the binding of bat coronavirus with ACE2 proteins of 47 representing animal species collected from public databases.",0.7592971272082873
2528,ljlo42ry,4615,coravacine,We previously demonstrated that the receptor-binding domain (RBD) of SARS-CoV S protein is a major target of neutralizing antibodies.,0.7589653831781243
2249,awitk3se,1710,coravacine,Studies suggest that the human receptor for COVID-19 may be angiotensin-converting enzyme 2 (ACE2) receptor similar to that of SARS-CoV.,0.758891946339599
2234,isbq1fqt,1514,coravacine,SARS-CoV-2 binding affinity to ACE2 is significantly higher (10-20 times) compared with SARS-CoV.,0.758759234680009
1672,alwsk1wa,3084,coravacine,"Using the recombinant His-Tagged 3CL-protease (3CLpro) as a model for attachment to chips containing d-/l-Glu, Asp, Orn, Ser via different transitional metal ions, it was found that the Orn chip was the best of affinity binding and stability by which Zn2+ was the best metal ion for affinity while Co2+ was the best metal ion for stability.",0.7587066624544079
1856,83x77xte,3209,coravacine,HKU1 virus uses its S1 subunit C-terminal domain (CTD) and not the N-terminal domain like other lineage A β-CoVs to bind to its yet unknown human receptor.,0.7585602206292167
2297,0krx8qqd,4872,coravacine,A nonstructural SCoV nsp1 protein causes a severe translational shutoff by binding to the 40S ribosomal subunits.,0.7584796598394232
1764,r9eum17i,5212,coravacine,"These pathways involved apoptosis, cytokine–cytokine receptor interaction, pathogen recognition, Jak-STAT signaling, NK cell mediated cytotoxicity, several chronic infectious diseases, graft versus host disease, allograft rejection and certain autoimmune disorders.",0.758235422089531
2053,jc5rdiwq,5776,coravacine,"Commonly used laboratory animal species such as Syrian hamsters, mice and ferrets are not susceptible to MERS-CoV, due to differences in the MERS-CoV receptor dipeptidyl peptidase 4 (DPP4).",0.7581759065621144
2008,g0737pk6,5961,coravacine,"Like the RBD of prototype EMC2012 (EMC-RBD), all five RBDs maintained good antigenicity and functionality, the ability to bind RBD-specific neutralizing monoclonal antibodies (MAbs) and the DPP4 receptor, and high immunogenicity, able to elicit S-specific antibodies.",0.7580220174022885
2433,epy7774j,1567,coravacine,Recent studies show that spike (S) proteins of 2019-nCoV and SARS-CoV may use the same host cell receptor called angiotensin-converting enzyme 2 (ACE2) for entering into host cells.,0.7578867413400335
829,vr5o5kze,2524,coravacine,"We identified overlapping 99.39% conserved 1 CD8+ T-cell epitope (MMHPSFAGM) from N protein and 100% conserved 7 epitopes (AVFALAPVV, LAVFALAPV, FALAPVVFA, VFALAPVVF, IAMTVLPAL, FFDWFSGLM, and FLLIYLGRT) from G protein and also identified IL-4 and IFN-γ induced (99.39% conserved) 1 N protein CD4+ T-cell epitope (HMMHPSFAGMVDPSL) and 100% conserved 5 G protein CD4+ T-cell epitopes (LPALAVFALAPVVFA, PALAVFALAPVVFAE, GIAMTVLPALAVFAL, GSWNFFDWFSGLMSW, and FFLLIYLGRTGLSKM).",0.7578396056739215
2178,zgdbvfi4,141,coravacine,"Based on the docking score and the 3D similarity of the binding mode to the known Mpro ligands, 4 drugs were selected for binding free energy calculations.",0.7576817792821263
2185,72hh21ag,7427,coravacine,"Many strains of the murine coronavirus mouse hepatitis virus (MHV) have distinct, S-dependent organ and tissue tropisms despite using a common receptor, suggesting that they employ different cellular proteases for fusion.",0.7576296625629554
2132,oj1re34k,3172,coravacine,"Further experiments indicate that the neutralization by 7D10 is not solely dependent on the inhibition of DPP4 binding, but also acts after viral cell attachment, inhibiting the pre-fusion to post-fusion conformational change of the spike.",0.7575985156874231
1850,arrhvqwa,3262,coravacine,"Surprisingly, most neutralizing epitopes (Groups A to C) could be completely disrupted by single amino acid substitutions (e.g., D429A, R441A or D454A) or by deletions of several amino acids at the N-terminal or C-terminal region of the RBD; however, the Group D epitope was not sensitive to the mutations, highlighting its importance for vaccine development.",0.7574779809251883
2035,c41nv5jx,3446,coravacine,Our results also have important implications for development of vaccine immunogens based on the newly identified m336 epitope as well as for elucidation of mechanisms of neutralization by m336-like antibodies and their elicitation in vivo.,0.7574383806428758
1943,a8ntxnmm,4831,coravacine,"Antibody-mediated infection was dependent on signaling-competent members of the human FcγRII family, which were shown to confer susceptibility to otherwise naïve ST486 cells, as binding of immune complexes to cell surface FcγRII was necessary but not sufficient to trigger antibody-dependent enhancement (ADE) of infection.",0.7574090778564331
2347,c1nuvprk,5329,coravacine,"This article summaries the updates on the structure, genome organization, replication and clinical features of human coronaviruses.",0.757332639017528
2284,08n9d0au,7181,coravacine,"This vaccine is comprised of a recombinant receptor-binding domain (RBD) of the SARS-CoV spike (S) protein and formulated on alum, together with a synthetic glucopyranosyl lipid A.",0.7572602404310652
2426,gwq4vev6,3523,coravacine,Mutagenesis studies have identified several key residues in the receptor-binding subdomain that are critical for viral binding to DPP4 and entry into the target cell.,0.7572340416744607
2219,yb5kf0u2,1150,coravacine,Methods We first generated codon optimized MERS-S1 subunit vaccines fused with a foldon trimerization domain to mimic the native viral structure.,0.7571952400047494
2288,5nyoxono,6339,coravacine,"Furthermore, results from preclinical SARS vaccines expressing spike protein to elicit neutralizing antibodies and cellular responses that are protective in mouse and nonhuman primate models are encouraging.",0.7571288112240672
2534,rbtyu4cu,3937,coravacine,"The results indicated that an epitope of the N protein has been identified and N protein specific Abs were produced by peptide immunization, which will be useful for the study of SARS-CoV.",0.7569889322945867
2241,b6yfgc8t,5815,coravacine,"This study was to determine whether the damage was correlated with expression of the SARS coronavirus receptor, angiotensin converting enzyme 2 (ACE2), in different organs, especially in the endocrine tissues of the pancreas, and to elucidate the pathogenesis of glucose intolerance in SARS patients.",0.756914424765924
2188,0gier0lu,1017,coravacine,"This idea is based on observations that the angiotensin-converting enzyme 2 (ACE2) very likely serves as the binding site for SARS-CoV-2, the strain implicated in the current COVID-19 epidemic, similarly to strain SARS-CoV implicated in the 2002-2003 SARS epidemic.",0.7567103480403143
2296,ds6x0yym,3786,coravacine,"The mutations that affected the RNA binding to RBD significantly increased the soluble aggregation into amorphous structures, reducing the overall yield of NPs of a defined size.",0.7567012902276481
2571,q0hupvz2,6781,coravacine,"The SARS-CoV receptor, angiotensin-converting enzyme 2, was almost completely down regulated from the cell surface of persistently infected cells.",0.7566277608941353
2398,ue7v0yab,2384,coravacine,"In this study, we demonstrated that SARS-CoV inactivated by β-propiolactone elicited high titers of antibodies in the immunized mice and rabbits that recognize the spike (S) protein, especially the receptor-binding domain (RBD) in the S1 region.",0.7565271700966213
1961,qym6jch0,431,coravacine,The phenylisoserine backbone was found by simulation on GOLD software and the structure activity relationship study of phenylisoserine derivatives gave SK80 with an IC50 value of 43μM against SARS CoV 3CL R188I mutant protease.,0.7563870349864212
2451,8zwfkken,5317,coravacine,"In this work, efficiently transfectable mouse cell lines stably expressing the murine SARS-CoV receptor angiotensin converting enzyme 2 (ACE2) have been generated.",0.756384049363087
2304,ihw2qckn,5247,coravacine,"Careful analysis revealed that expression of functional IFN-λ receptor complexes in the lung and intestinal tract is restricted to epithelial cells and a few other, undefined cell types.",0.7563026699473577
2526,l3zx4qip,7123,coravacine,"Both antibodies competed with the SARS-CoV receptor, ACE2, for binding to the receptor-binding domain (RBD), suggesting a mechanism of neutralization that involves interference with the SARS-CoV–ACE2 interaction.",0.7561574156409904
2384,qtt8athd,1632,coravacine,"Two of them, B10 and C20, could recognize non-overlapping epitopes of the E protein according to the two-site binding test result.",0.7561424131280351
2221,w0pewq52,3176,coravacine,The ectodomain of the S glycoprotein is localized on the surface of CHO-SG cells with N-acetyl-glucosamine-terminated carbohydrate structure.,0.7561084280450431
2435,3r0nqzgu,1772,coravacine,"The cell receptor angiotensin covering enzyme II (ACE2), which is the major receptor of SARS-nCoV, has been reported to be a cellular entry receptor of 2019-nCoV as well.",0.7559600313285616
2511,7s24u3hf,5786,coravacine,"Variation in the host receptor, dipeptidyl peptidase 4 (DPP4), can block the interaction with the MERS-CoV spike protein and form a species barrier to infection.",0.7559418398745844
2307,7ibc0yvr,4597,coravacine,"The recent solution of the structure of ACE2, and ACE, has provided new insight into the substrate and inhibitor profiles of these two key regulators of the RAS.",0.7557995618002747
2388,g0737pk6,5967,coravacine,"Mutations in its spike (S) protein receptor-binding domain (RBD), a key vaccine target, have been identified, raising concerns over the efficacy of RBD-based MERS vaccines against circulating human and camel MERS-CoV strains.",0.7557874593363344
2642,d11ua0oh,2881,coravacine,"The fusion protein gene of SARS coronavirus (SARS-CoV) was cloned and characterized, and shortly thereafter, angiotensin-converting enzyme 2 (ACE2) was shown to be its functional receptor.",0.755753802495156
2268,188gnf8j,3531,coravacine,"The N-protein peptide N220 shows a high binding affinity towards human MHC class I in T2-cells, and is capable of activating cytotoxic T-cells in human peripheral blood mononuclear cells (PBMCs).",0.7557243766011119
2333,pdjesufn,4409,coravacine,"Bat SARS-like coronavirus (SL-CoV) has a genome organization almost identical to that of SARS-CoV, but the N-terminus of the Spike (S) proteins, which interacts with host receptor and is a major target of neutralizing antibodies against CoVs, of the two viruses has only 63–64% sequence identity.",0.7557164817381646
2566,ob37jivi,611,coravacine,"Our results indicate that SARS-CoV-2 uses a dual strategy: its spike protein could also interact with sialic acid receptors of the cells in the upper airways, in addition to the known interaction with Angiotensin-converting enzyme 2.",0.7555686333051942
2380,jaom3p6s,3670,coravacine,"We also demonstrated that the RBD-Fc bearing R441A mutation could not bind to soluble and cell-associated angiotensin-converting enzyme 2 (ACE2), the functional receptor for SARS-CoV and failed to block S protein-mediated pseudovirus entry, indicating that this point mutation also disrupted the receptor-binding motif (RBM) in the RBD.",0.7555642936398358
2742,47ovbto5,3115,coravacine,"The envelope spike glycoprotein on the surface of MERS-CoV mediates receptor binding, membrane fusion, and viral entry.",0.755458179755444
2509,g0737pk6,5964,coravacine,"These RBD mutants with diminished DPP4 binding also led to virus attenuation, suggesting that immunoevasion after RBD immunization is accompanied by loss of viral fitness.",0.7554208767663899
2303,q5x3bask,1983,coravacine,"Here, we show that cigarette smoke causes a dose-dependent upregulation of Angiotensin Converting Enzyme 2 (ACE2), the SARS-CoV-2 receptor, in rodent and human lungs.",0.755397945483303
2468,99ln2zzs,5173,coravacine,Knowledge of the receptor is highly critical because the restriction of the SARS receptor to deep compartments of the human respiratory tract limited the spread of SARS.,0.755253437924415
2467,zrtoncvw,3324,coravacine,Immunoglobulin gene sequence analyses suggested at least 8 different binding specificities.,0.7552257213215369
2017,1u9aftnu,7357,coravacine,"Immortalized cultures of differentiated proximal tubular epithelial cells (PTEC), glomerular mesangial cells (MC), and glomerular epithelial cells (podocytes) were found to express the SARS-CoV receptor angiotensin-converting enzyme 2 on their surface.",0.7549621663975213
2336,db7stx56,2816,coravacine,"The 5′-cap structure is a distinct feature of eukaryotic mRNAs, and eukaryotic viruses generally modify the 5′-end of viral RNAs to mimic cellular mRNA structure, which is important for RNA stability, protein translation and viral immune escape.",0.7547954904848123
2181,bvh1o64r,4565,coravacine,We describe herein the structure-guided design and evaluation of a novel class of inhibitors of MERS-CoV 3CL protease that embody a piperidine moiety as a design element that is well-suited to exploiting favorable subsite binding interactions to attain optimal pharmacological activity and PK properties.,0.7547673603228358
1918,mv3crcsh,7022,coravacine,"The analyses support a mammalian-like origin for the replicase protein, an avian-like origin for the matrix and nucleocapsid proteins, and a mammalian-avian mosaic origin for the host-determining spike protein.",0.7547437315687084
2402,l80w3h0z,3197,coravacine,"In contrast, germline-like b12, 2G12, and 2F5 lacked measurable binding to Envs in an ELISA assay although the corresponding mature antibodies did.",0.7546758500630456
2274,btwrjr87,304,coravacine,Evolution of the novel coronavirus from the ongoing Wuhan outbreak and modeling of its spike protein for risk of human transmission,0.7546395410731226
2424,zj34cb6f,443,coravacine,Their inhibition mechanisms and mutually binding synergistic effect were also investigated.,0.7545913480063132
2122,7zme0kxy,2599,coravacine,"This review article summarizes previous and more recent advances into the molecular and structural characteristics, with particular emphasis on host–receptor interactions, that drove this remarkable virus disease outbreak in human populations.",0.7545573028862863
2328,eyhoz1tb,4895,coravacine,"However, our recent cellular studies reveal that removing the Ubl2 domain from MERS PLpro has no effect on its ability to process the viral polyprotein or act as an interferon antagonist, which involves deubiquitinating and deISGylating cellular proteins.",0.7545125803075358
2363,f6muhf3d,170,coravacine,We prepared the three-dimensional model of the SARS-CoV-2 (aka 2019-nCoV) 3C-like protease (3CL (pro)) using the crystal structure of the highly similar (96% identity) ortholog from the SARS-CoV.,0.7544450660696727
2254,oqpqiy62,3419,coravacine,The notable difference between these two genes is in this extra-cellular domain.,0.7542896717185005
2494,whq1mhjy,5266,coravacine,"We found that a soluble form of ACE2, but not of the related enzyme ACE1, blocked association of the S1 domain with Vero E6 cells.",0.7541982385103319
2479,zkdyyepy,6695,coravacine,"Current model suggests that a conformational transition, upon receptor recognition, of the two heptad core regions of S2 may expose the hydrophobic fusogenic peptide or fusion peptide for membrane insertion.",0.754078630835865
2529,btjq84q7,5072,coravacine,"Moreover, the spectrum of peptides recognized by the autoAb of a given mouse did not change significantly with time, which suggests that the MHV-elicited autoimmune response does not induce an epitope recognition spreading.",0.7537652141224226
