,ADE,newpid
6362,0.001962677575647831,25667
6363,0.0017626479966565967,16999
6364,0.0017479280941188335,36223
6365,0.024317311123013496,9480
6366,0.0017773396102711558,5908
6367,0.0024879116099327803,6503
6368,0.001921921269968152,14517
6369,0.003953717183321714,40388
6370,0.001617603818885982,39775
6371,0.003592380089685321,31141
6372,0.009990996681153774,20864
6373,0.0018838242394849658,26784
6374,0.0021230995189398527,4293
6375,0.0029439530335366726,31319
6376,0.9749479293823242,17873
6377,0.16652049124240875,1853
6378,0.9535307884216309,15499
6379,0.002887252951040864,26644
6380,0.47725218534469604,25769
6381,0.0016480787890031934,32399
6382,0.0016021507326513529,27618
6383,0.002157562645152211,28676
6384,0.5229611992835999,12663
6385,0.002885230351239443,9344
6386,0.0023178812116384506,25936
6387,0.0015660199569538236,33767
6388,0.9797192215919495,7869
6389,0.13756074011325836,17992
6390,0.004401895217597485,3888
6391,0.01607232168316841,14615
6392,0.0039406465366482735,25005
6393,0.02475167252123356,19914
6394,0.07680707424879074,11477
6395,0.0015319123631343246,34370
6396,0.2076365053653717,35200
6397,0.0023335290607064962,868
6398,0.004719672724604607,27877
6399,0.0015862513100728393,16638
6400,0.1852693259716034,35242
6401,0.1817229837179184,1202
6402,0.0021293165627866983,27104
6403,0.0034916489385068417,34424
6404,0.0016475925222039223,1122
6405,0.4968256652355194,24027
6406,0.012852048501372337,35389
6407,0.012144051492214203,7573
6408,0.0017090701730921865,15694
6409,0.0024873188231140375,34183
6410,0.0018322381656616926,17462
6411,0.24670644104480743,6774
6412,0.0015615641605108976,10077
6413,0.0035394146107137203,11928
6414,0.0015434413217008114,11752
6415,0.0016182954423129559,24819
6416,0.003488996997475624,33011
6417,0.0017368721310049295,17718
6418,0.0016451221890747547,18424
6419,0.0016993668396025896,40358
6420,0.10929850488901138,12691
6421,0.002414856106042862,21598
6422,0.09867532551288605,27883
6423,0.0032735641580075026,10101
6424,0.0017276016296818852,11328
6425,0.002038969425484538,16267
6426,0.0018332141917198896,13270
6427,0.0018628662219271064,18127
6428,0.003410698613151908,38913
6429,0.7849923968315125,38292
6430,0.0020254391711205244,7043
6431,0.005742980167269707,39516
6432,0.0017895789351314306,6950
6433,0.0018417377723380923,33461
6434,0.0032333664130419493,14682
6435,0.0017154596280306578,34207
6436,0.002164959441870451,15279
6437,0.001644787727855146,9584
6438,0.1371062844991684,4757
6439,0.003353274893015623,2837
6440,0.0016486910171806812,30442
6441,0.30543455481529236,13130
6442,0.003017023904249072,3711
6443,0.0017027126159518957,34258
6444,0.001837136223912239,35270
6445,0.0016173005569726229,7569
6446,0.0016352058155462146,38505
6447,0.001890985295176506,13226
6448,0.0021023754961788654,8343
6449,0.0015863805310800672,1034
6450,0.0020358164329081774,15259
6451,0.0017097691306844354,34174
6452,0.003992096520960331,33964
6453,0.0025101806968450546,32524
6454,0.004541097208857536,21206
6455,0.0016876982990652323,36435
6456,0.005026339087635279,37353
6457,0.0018830632325261831,33882
6458,0.0015842159045860171,8637
6459,0.0020282422192394733,1817
6460,0.011831988580524921,26107
6461,0.0015664681559428573,7886
6462,0.0024150628596544266,9031
6463,0.005609134677797556,18815
6464,0.00192589673679322,27468
6465,0.0021179828327149153,17628
6466,0.0016499825287610292,27793
6467,0.001984446309506893,33083
6468,0.0015384049620479345,18102
6469,0.001929683145135641,15433
6470,0.002146810293197632,31819
6471,0.497003436088562,23856
6472,0.0017111827619373798,19182
6473,0.0027916396502405405,9223
6474,0.0018064797623082995,26476
6475,0.006789587903767824,25707
6476,0.0026843752712011337,244
6477,0.0028374267276376486,23215
6478,0.0015389161417260766,35870
6479,0.02387401834130287,34564
6480,0.0016025062650442123,3688
6481,0.0016891562845557928,29532
6482,0.0015331651084125042,38327
6483,0.0015228166012093425,32693
6484,0.07048282027244568,14931
6485,0.0017480677925050259,39187
6486,0.001529258326627314,34705
6487,0.005488770082592964,34822
6488,0.003288970561698079,24558
6489,0.0045311544090509415,20514
6490,0.0019464199431240559,1421
6491,0.001565250102430582,33284
6492,0.004058097954839468,1978
6493,0.001669869408942759,21522
6494,0.001575195579789579,2346
6495,0.002747628604993224,34468
6496,0.002963264239951968,16549
6497,0.0022774606477469206,28192
6498,0.0015386487357318401,18982
6499,0.07017359137535095,33737
6500,0.0034286375157535076,35777
6501,0.003864198224619031,25939
6502,0.0015214397571980953,13882
6503,0.0018861549906432629,21020
6504,0.002519926754757762,37755
6505,0.0028759404085576534,18802
6506,0.002066423650830984,4728
6507,0.0017401683144271374,35847
6508,0.00688747176900506,224
6509,0.0017016649944707751,23513
6510,0.013688093982636929,12467
6511,0.0022092810831964016,36452
6512,0.010850883089005947,39796
6513,0.0043012602254748344,32560
6514,0.009861317463219166,30299
6515,0.004105819389224052,30250
6516,0.007867574691772461,26426
6517,0.8710122108459473,17534
6518,0.00482998788356781,27598
6519,0.03683601692318916,14227
6520,0.006351326126605272,39157
6521,0.008741676807403564,13475
6522,0.017522580921649933,22270
6523,0.0016364955808967352,35726
6524,0.0016321743605658412,18668
6525,0.003233987605199218,28943
6526,0.04406033083796501,28495
6527,0.5067645907402039,27597
6528,0.00495351105928421,26030
6529,0.055113863199949265,1522
6530,0.0015424472512677312,16323
6531,0.0017200763104483485,28147
6532,0.01793702319264412,30217
6533,0.0030008673202246428,8728
6534,0.0015555145218968391,5892
6535,0.032834988087415695,12670
6536,0.011930509470403194,25930
6537,0.005318273324519396,23467
6538,0.0016020576003938913,17494
6539,0.00306885177269578,34051
6540,0.2988286018371582,38492
6541,0.002125033875927329,14677
6542,0.004194614477455616,7720
6543,0.9878895878791809,14247
6544,0.0015428264159709215,27589
6545,0.003009204287081957,23775
6546,0.0019965616520494223,23910
6547,0.002442370168864727,34911
6548,0.002413681009784341,8605
6549,0.001988812116906047,34149
6550,0.487946093082428,34561
6551,0.23968355357646942,10848
6552,0.00450607156381011,23507
6553,0.0022494711447507143,33405
6554,0.004906807094812393,30426
6555,0.0015261124353855848,22786
6556,0.003189567942172289,24142
6557,0.0017388733103871346,25024
6558,0.021568959578871727,26891
6559,0.9005611538887024,12003
6560,0.0015098950825631618,14001
6561,0.015145557001233101,2696
6562,0.0018641825299710035,18431
6563,0.01974405348300934,23279
6564,0.0015565012581646442,21841
6565,0.002210244070738554,23864
6566,0.386736124753952,12835
6567,0.9865043759346008,37664
6568,0.03903321176767349,18293
6569,0.0018830990884453058,17521
6570,0.0016707552131265402,24293
6571,0.00905915442854166,22809
6572,0.0015213919105008245,18662
6573,0.0015213339356705546,19488
6574,0.0039608534425497055,38523
6575,0.0020990457851439714,27139
6576,0.001575749134644866,12517
6577,0.002885892754420638,22418
6578,0.001954943872988224,15238
6579,0.0017094445647671819,31492
6580,0.0017942205304279923,53
6581,0.0017499326495453715,2861
6582,0.007511892821639776,25035
6583,0.001808775239624083,2482
6584,0.831122636795044,24230
6585,0.002035984303802252,26185
6586,0.0015639823395758867,18221
6587,0.0019280764972791076,16334
6588,0.0017340931808575988,16339
6589,0.007510424125939608,30430
6590,0.0015694407047703862,28545
6591,0.03731732815504074,20782
6592,0.0017599737038835883,20631
6593,0.006277251057326794,39103
6594,0.49822473526000977,24129
6595,0.0016042678616940975,14344
6596,0.9860992431640625,11105
6597,0.004176964517682791,17147
6598,0.00451991893351078,26579
6599,0.0036813286133110523,34740
6600,0.0016023635398596525,40056
6601,0.0016420056344941258,19378
6602,0.004632239695638418,17978
6603,0.0019127195701003075,29437
6604,0.0016942369984462857,20027
6605,0.0029710750095546246,21401
6606,0.001607523299753666,36850
6607,0.3410080373287201,24032
6608,0.0015666487161070108,34985
6609,0.0033904951997101307,39410
6610,0.0017380135832354426,18651
6611,0.0024256836622953415,29697
6612,0.005423500668257475,2489
6613,0.0016266381135210395,10033
6614,0.0144417779520154,13568
6615,0.001611849176697433,37748
6616,0.0017397085903212428,37441
6617,0.0016887295059859753,31406
6618,0.0022653036285191774,6624
6619,0.00923224538564682,18298
6620,0.0021293710451573133,27491
6621,0.003467235481366515,12051
6622,0.0016921954229474068,29160
6623,0.004057872574776411,20500
6624,0.0016465206863358617,31720
6625,0.04518547281622887,7143
6626,0.0019228451419621706,668
6627,0.003571654437109828,9374
6628,0.006096978206187487,14637
6629,0.010711201466619968,30159
6630,0.6694492101669312,5600
6631,0.0015333768678829074,25246
6632,0.011199169792234898,3605
6633,0.002227875404059887,35444
6634,0.10953398048877716,27483
6635,0.0017244500340893865,30347
6636,0.0015425421297550201,14636
6637,0.003749998053535819,18554
6638,0.002115545328706503,13982
6639,0.0038843988440930843,43
6640,0.045449092984199524,123
6641,0.002500667469576001,15117
6642,0.00610103365033865,4865
6643,0.0018872566288337111,10385
6644,0.0019086882239207625,7173
6645,0.00643831305205822,10767
6646,0.0017987594474107027,4381
6647,0.0066273268312215805,15194
6648,0.0016596200875937939,5625
6649,0.0090497937053442,9523
6650,0.0016001313924789429,3731
6651,0.007130628917366266,27744
6652,0.0023977537639439106,28581
6653,0.0015775994397699833,897
6654,0.0063772802241146564,8483
6655,0.0016088946722447872,29903
6656,0.06448165327310562,14053
6657,0.001967659452930093,37554
6658,0.001609564060345292,36944
6659,0.08007436245679855,12997
6660,0.0023937057703733444,28
6661,0.006140995770692825,30401
6662,0.001784990425221622,18825
6663,0.9807027578353882,17997
6664,0.0018659754423424602,9237
6665,0.0035188626497983932,38759
6666,0.10557871311903,35029
6667,0.0022497237659990788,17081
6668,0.0034809671342372894,241
6669,0.001634450163692236,9601
6670,0.0021694996394217014,4279
6671,0.0015653222799301147,29455
6672,0.001773560419678688,18079
6673,0.0022085716482251883,39716
6674,0.002312995959073305,32333
6675,0.07143140584230423,13190
6676,0.0026278130244463682,33098
6677,0.0036916653625667095,15646
6678,0.29037806391716003,9167
6679,0.12117526680231094,39745
6680,0.0017298884922638535,15976
6681,0.0017862013773992658,5769
6682,0.007772825192660093,8487
6683,0.0019642941188067198,38102
6684,0.0019603802356868982,21573
6685,0.001839702483266592,36623
6686,0.004312633536756039,26695
6687,0.001666625146754086,31849
6688,0.0069838957861065865,39065
6689,0.35048624873161316,30544
6690,0.010384418070316315,7909
6691,0.004951029550284147,26710
6692,0.0033384535927325487,27745
6693,0.004813346546143293,2303
6694,0.0016918802866712213,5170
6695,0.0020003619138151407,26065
6696,0.06012518331408501,31855
6697,0.0018171578412875533,19856
6698,0.6371460556983948,31374
6699,0.17595195770263672,13137
6700,0.003544279607012868,29481
6701,0.0037614931352436543,19253
6702,0.0021787197329103947,20662
6703,0.0016118361381813884,9592
6704,0.002419953467324376,32576
6705,0.011047694832086563,13050
6706,0.0016664880095049739,27059
6707,0.0020179764833301306,19395
6708,0.002718167146667838,24708
6709,0.0015878698322921991,19483
6710,0.0016369178192690015,25962
6711,0.0019634491764009,36711
6712,0.004517332650721073,37718
6713,0.0020874158944934607,39372
6714,0.0016837887233123183,4771
6715,0.00211324542760849,28135
6716,0.010067683644592762,17435
6717,0.001963085727766156,28680
6718,0.0017595572862774134,34828
6719,0.0015977907460182905,4638
6720,0.00214791065081954,38750
6721,0.001659465953707695,20583
6722,0.0028265516739338636,9992
6723,0.0032840364146977663,8374
6724,0.0015884957974776626,1061
6725,0.004492643754929304,11665
6726,0.0016827879007905722,18736
6727,0.04972175881266594,24505
6728,0.0016006266232579947,27892
6729,0.0017396442126482725,11850
6730,0.001577057410031557,9948
6731,0.19113563001155853,9514
6732,0.0019533797167241573,18408
6733,0.0041982573457062244,3260
6734,0.001807179767638445,27548
6735,0.0019041345221921802,39543
6736,0.01764151267707348,6682
6737,0.002038228325545788,18101
6738,0.0015883173327893019,20860
6739,0.00196165032684803,29000
6740,0.007838626392185688,3823
6741,0.004327497910708189,24860
6742,0.004193561151623726,27376
6743,0.0020683028269559145,37175
6744,0.0016976704355329275,13395
6745,0.0018844662699848413,7639
6746,0.017521364614367485,18369
6747,0.0022210206370800734,1877
6748,0.01599162444472313,3086
6749,0.0016437608283013105,16900
6750,0.0016548486892133951,23950
6751,0.0024643135257065296,6860
6752,0.0015880035934969783,38096
6753,0.0020380022469908,10234
6754,0.0024789574090391397,28137
6755,0.0019312851363793015,3127
6756,0.0015442867297679186,38283
6757,0.018508480861783028,21392
6758,0.0015565241919830441,37949
6759,0.0016349031357094646,4294
6760,0.21839450299739838,23949
6761,0.0017721191979944706,33569
6762,0.0016417226288467646,303
6763,0.002871502423658967,5490
6764,0.002130313543602824,25117
6765,0.002503741765394807,14238
6766,0.029539017006754875,7194
6767,0.001577292219735682,22474
6768,0.0017498770030215383,22204
6769,0.2531505227088928,24362
6770,0.001989632146432996,1757
6771,0.001700050663203001,6604
6772,0.0016987173585221171,33372
6773,0.005619815085083246,1074
6774,0.0030990825034677982,4228
6775,0.0030517231207340956,24460
6776,0.001979394583031535,8792
6777,0.0017215614207088947,17574
6778,0.003973924554884434,14902
6779,0.004014479927718639,37481
6780,0.0016247057355940342,12944
6781,0.004575894679874182,11781
6782,0.0015764514682814479,15458
6783,0.0016708140028640628,2744
6784,0.13237184286117554,4999
6785,0.0015675469767302275,14481
6786,0.008466828614473343,21447
6787,0.0023789212573319674,8934
6788,0.002491855062544346,17221
6789,0.0018685555551201105,27211
6790,0.0032406284008175135,22240
6791,0.0016785237239673734,11187
6792,0.009669061750173569,27835
6793,0.0029456964693963528,16965
6794,0.0017788343830034137,12518
6795,0.8730870485305786,33352
6796,0.0071628703735768795,14614
6797,0.9804573655128479,30133
6798,0.8910017013549805,2582
6799,0.002130693756043911,11875
6800,0.004320723470300436,6346
6801,0.00205395370721817,9507
6802,0.0015672671142965555,21340
6803,0.001926942029967904,26056
6804,0.001996659440919757,25398
6805,0.0018940640147775412,20924
6806,0.0015405627200379968,8585
6807,0.009503497742116451,9392
6808,0.0017307228408753872,25068
6809,0.0017106737941503525,5065
6810,0.010318764485418797,3567
6811,0.0018165350193157792,40004
6812,0.0045294552110135555,11505
6813,0.02577655203640461,14611
6814,0.0016460723709315062,33758
6815,0.003995589911937714,20039
6816,0.0016531369183212519,16095
6817,0.005690559279173613,32398
6818,0.0016040082555264235,6171
6819,0.0016137318452820182,32585
6820,0.026531415060162544,23147
6821,0.0021564944181591272,22789
6822,0.048928093165159225,15197
6823,0.0020666508935391903,18782
6824,0.0016150306910276413,22417
6825,0.0046465215273201466,23320
6826,0.02698597125709057,27356
6827,0.002047612564638257,3849
6828,0.005044028162956238,32085
6829,0.001646140473894775,32744
6830,0.015303758904337883,7738
6831,0.0015362523263320327,22461
6832,0.0020813201554119587,8907
6833,0.007974916137754917,24866
6834,0.002768607810139656,4519
6835,0.0028744135051965714,30777
6836,0.00837534386664629,33183
6837,0.0022935508750379086,18738
6838,0.0028363883029669523,32464
6839,0.0016318588750436902,29811
6840,0.00158152193762362,4471
6841,0.005184865556657314,20506
6842,0.0019829492084681988,33173
6843,0.0023704117629677057,14152
6844,0.0017521363915875554,27411
6845,0.006120343692600727,30503
6846,0.015846557915210724,15911
6847,0.0016728281043469906,23323
6848,0.0022938826587051153,8031
6849,0.0018815589137375355,30977
6850,0.001954159699380398,14307
6851,0.0015510841039940715,34035
6852,0.004057614598423243,33886
6853,0.00158883782569319,37907
6854,0.0016051495913416147,22758
6855,0.003657532623037696,29591
6856,0.0027684131637215614,21366
6857,0.01382938027381897,29186
6858,0.0016379295848309994,3550
6859,0.5556559562683105,24048
6860,0.025143736973404884,29485
6861,0.0030966761987656355,7669
6862,0.0017727199010550976,10511
6863,0.008477075956761837,12130
6864,0.00768008129671216,33719
6865,0.011566025204956532,21378
6866,0.028763163834810257,9148
6867,0.0038125936407595873,30326
6868,0.0031502051278948784,4055
6869,0.005938867572695017,32033
6870,0.0016715913079679012,35817
6871,0.004091695882380009,1588
6872,0.0025109818670898676,28760
6873,0.0022124452516436577,7320
6874,0.002005233196541667,32991
6875,0.001669402001425624,20819
6876,0.0025438209995627403,19018
6877,0.001548723434098065,28370
6878,0.001967502059414983,19672
6879,0.001753221033141017,7799
6880,0.008732629008591175,28648
6881,0.0018142901826649904,28179
6882,0.0016171063762158155,10478
6883,0.5307404398918152,10403
6884,0.0022646216675639153,14609
6885,0.0017369218403473496,10336
6886,0.001847987063229084,4736
6887,0.00269884685985744,12507
6888,0.0018306942656636238,31657
6889,0.002242232207208872,626
6890,0.018433919176459312,38529
6891,0.011679615825414658,31195
6892,0.0017243137117475271,22839
6893,0.0021039675921201706,18791
6894,0.003957835026085377,39366
6895,0.0015829155454412103,36470
6896,0.00256592920050025,29993
6897,0.0015755480853840709,23190
6898,0.001852925168350339,35728
6899,0.8637264370918274,22503
6900,0.0026509733870625496,14424
6901,0.0015986140351742506,31001
6902,0.0017066304571926594,16036
6903,0.00290121603757143,8775
6904,0.005262754391878843,39363
6905,0.006648877635598183,14283
6906,0.001621960662305355,28889
6907,0.09219206869602203,8734
6908,0.0016358521534129977,31160
6909,0.0019654217176139355,28239
6910,0.004634385462850332,6602
6911,0.0017185057513415813,6431
6912,0.0019705570302903652,13726
6913,0.0019190264865756035,20310
6914,0.002963542938232422,8744
6915,0.001595325767993927,13957
6916,0.0018160182517021894,30869
6917,0.0023985295556485653,4735
6918,0.002316057216376066,35075
6919,0.0016638300148770213,29435
6920,0.0024693156592547894,32574
6921,0.0015947865322232246,39373
6922,0.003804183565080166,32279
6923,0.004438779316842556,18536
6924,0.0032639384735375643,35179
6925,0.0018844564910978079,22428
6926,0.01017439179122448,37609
6927,0.002148799132555723,25538
6928,0.002690285909920931,23852
6929,0.0015613522846251726,37208
6930,0.00595094496384263,281
6931,0.0022376934066414833,38141
6932,0.00478409556671977,38914
6933,0.004363869316875935,17442
6934,0.0021309128496795893,4929
6935,0.001853324007242918,27761
6936,0.0015976887661963701,37019
6937,0.11870500445365906,6024
6938,0.9251843094825745,28792
6939,0.006810433696955442,15732
6940,0.008978795260190964,19047
6941,0.00452845124527812,4051
6942,0.0043517788872122765,6952
6943,0.933441698551178,30135
6944,0.0030105707701295614,3432
6945,0.0016355703119188547,32705
6946,0.001991273369640112,5956
6947,0.009748248383402824,23127
6948,0.002580143278464675,19231
6949,0.0020722008775919676,33822
6950,0.007105236407369375,20558
6951,0.0016731858486309648,11251
6952,0.005413088947534561,16243
6953,0.004016648046672344,10894
6954,0.001592213404364884,7847
6955,0.0028059137985110283,24408
6956,0.0019398846197873354,36462
6957,0.0031449850648641586,28758
6958,0.0018324473639950156,32038
6959,0.0015230501303449273,324
6960,0.007111354731023312,2920
6961,0.007526749279350042,27145
6962,0.010774992406368256,33392
6963,0.001991657540202141,23767
6964,0.0016235025832429528,34700
6965,0.18287575244903564,28585
6966,0.0018082133028656244,20052
6967,0.004594498313963413,2366
6968,0.001581289921887219,29614
6969,0.0019043629290536046,14599
6970,0.00163352454546839,29629
6971,0.034295108169317245,23189
6972,0.0015845673624426126,37483
6973,0.0017564678564667702,33064
6974,0.0017495373031124473,21049
6975,0.0016493808943778276,36617
6976,0.0031194405164569616,3253
6977,0.0018637168686836958,9266
6978,0.0015301184030249715,33342
6979,0.0018766659777611494,35188
6980,0.45882001519203186,32655
6981,0.0017300244653597474,31366
6982,0.08398131281137466,35864
6983,0.6110585927963257,7013
6984,0.02410893328487873,12348
6985,0.001531951711513102,32248
6986,0.010066789574921131,31331
6987,0.00285519240424037,1881
6988,0.18537303805351257,889
6989,0.0023784053046256304,7086
6990,0.26844239234924316,38062
6991,0.009991887025535107,9319
6992,0.0016200999962165952,10359
6993,0.010097342543303967,26985
6994,0.01204048190265894,34786
6995,0.0024798917584121227,17077
6996,0.01870889402925968,19775
6997,0.0015572720440104604,39466
6998,0.0024624811485409737,4828
6999,0.0015548369847238064,39924
7000,0.025727203115820885,15083
7001,0.003967567812651396,16156
7002,0.007246640510857105,12200
7003,0.005812589544802904,24076
7004,0.09623584151268005,27582
7005,0.002517487620934844,36727
7006,0.0038129580207169056,8208
7007,0.004505190532654524,890
7008,0.06373465806245804,32512
7009,0.005907895043492317,13465
7010,0.01073067169636488,27750
7011,0.001632781932130456,8626
7012,0.0016230003675445914,26881
7013,0.0017131633358076215,17858
7014,0.00301608769223094,35684
7015,0.0016214417992159724,13674
7016,0.0031505960505455732,17592
7017,0.0037842746824026108,9763
7018,0.006202517542988062,13897
7019,0.9865411520004272,8058
7020,0.00500795803964138,12393
7021,0.001844208687543869,11280
7022,0.002079285914078355,33135
7023,0.015018451027572155,6775
7024,0.0017534679500386119,17750
7025,0.002214907668530941,29966
7026,0.01568397507071495,23362
7027,0.0015713118482381105,25162
7028,0.001753182616084814,37557
7029,0.001683387323282659,9329
7030,0.0027391279581934214,5447
7031,0.0015316854696720839,19702
7032,0.004904123023152351,4286
7033,0.00155033974442631,14455
7034,0.0016346531920135021,12675
7035,0.00190207757987082,9262
7036,0.11129279434680939,25381
7037,0.001530059496872127,4176
7038,0.0018322127871215343,12426
7039,0.0016238519456237555,10599
7040,0.0034076273441314697,7198
7041,0.6339280605316162,6280
7042,0.0028608618304133415,22935
7043,0.006382711697369814,38850
7044,0.0015698374481871724,34197
7045,0.0017838513012975454,32175
7046,0.0016100875800475478,12056
7047,0.002415603958070278,27520
7048,0.46569639444351196,13597
7049,0.14965836703777313,9495
7050,0.001707927673123777,37897
7051,0.0021200114861130714,25359
7052,0.0022039194591343403,15841
7053,0.0015658061020076275,32849
7054,0.0015417109243571758,27730
7055,0.07165452837944031,25395
7056,0.5614795088768005,16581
7057,0.0015658658230677247,17454
7058,0.0027648506220430136,23849
7059,0.003651966108009219,13601
7060,0.001918401918374002,37217
7061,0.0017537360545247793,36692
7062,0.0025994463358074427,29715
7063,0.031240718439221382,30507
7064,0.0015595299191772938,13678
7065,0.0018381815170869231,7515
7066,0.0016167092835530639,18709
7067,0.0017705600475892425,13370
7068,0.002206122502684593,4963
7069,0.001576001988723874,14779
7070,0.0019166917772963643,2133
7071,0.0031287739984691143,30520
7072,0.0027338850777596235,3300
7073,0.0015791053883731365,31278
7074,0.0017355573363602161,31118
7075,0.001683450536802411,39176
7076,0.0015566538786515594,26431
7077,0.012321212328970432,4390
7078,0.004157730378210545,14436
7079,0.020658893510699272,5519
7080,0.0022696792148053646,21810
7081,0.0020555329974740744,22230
7082,0.16238650679588318,16030
7083,0.0015516121638938785,18790
7084,0.0035904368851333857,23862
7085,0.8927409052848816,34157
7086,0.001789452275261283,2255
7087,0.0019946128595620394,28606
7088,0.0016429455718025565,12586
7089,0.0015930511290207505,27095
7090,0.9424528479576111,13279
7091,0.0019841990433633327,34408
7092,0.002126220380887389,16105
7093,0.0023000489454716444,30001
7094,0.0026065476704388857,31784
7095,0.0019991856534034014,19282
7096,0.0016294531524181366,39106
7097,0.0017137700924649835,25929
7098,0.00169460813049227,23382
7099,0.0015569785609841347,5426
7100,0.0016472364077344537,1907
7101,0.01258561760187149,3176
7102,0.017402324825525284,30093
7103,0.004356984049081802,16956
7104,0.0331917479634285,12112
7105,0.001658175722695887,30146
7106,0.0021799919195473194,40045
7107,0.0015584351494908333,467
7108,0.001650100341066718,10785
7109,0.0016590955201536417,8740
7110,0.04500417783856392,31548
7111,0.0017052628099918365,23941
7112,0.0325889028608799,17259
7113,0.002339716302230954,30714
7114,0.8291464447975159,3952
7115,0.9804621934890747,25995
7116,0.0024027854669839144,17909
7117,0.0018082527676597238,36152
7118,0.004510771483182907,25151
7119,0.001963665010407567,11204
7120,0.17260423302650452,36621
7121,0.00337198912166059,18762
7122,0.0021257419139146805,28565
7123,0.029730429872870445,17386
7124,0.001670224592089653,27186
7125,0.0031071731355041265,27868
7126,0.9621785283088684,30194
7127,0.0016725669847801328,25731
7128,0.0021719580981880426,11340
7129,0.0015647679101675749,40241
7130,0.003211235860362649,18191
7131,0.001719796215184033,11881
7132,0.0018798081437125802,11198
7133,0.0019001377513632178,28718
7134,0.0024909782223403454,12121
7135,0.6750127077102661,7000
7136,0.007913121953606606,32412
7137,0.11398067325353622,9068
7138,0.0026153279468417168,9338
7139,0.005966055206954479,39997
7140,0.0034737959504127502,17054
7141,0.012158064171671867,29098
7142,0.002127281855791807,12534
7143,0.0038147347513586283,20657
7144,0.002573142061010003,990
7145,0.0022666577715426683,7170
7146,0.05341397225856781,3178
7147,0.0016741561703383923,27089
7148,0.00161396071780473,31724
7149,0.001674368977546692,39150
7150,0.0016958159394562244,12765
7151,0.01344442367553711,16704
7152,0.0023986094165593386,36070
7153,0.0029508827719837427,17934
7154,0.010375292971730232,28500
7155,0.0024231821298599243,16540
7156,0.0018274086760357022,20566
7157,0.0025410843081772327,5172
7158,0.06865163147449493,11404
7159,0.0019150475272908807,26999
7160,0.0023574784863740206,30988
7161,0.012511036358773708,34042
7162,0.0015784830320626497,5309
7163,0.027567382901906967,28152
7164,0.002629323396831751,25596
7165,0.002939328085631132,33717
7166,0.0021840690169483423,13643
7167,0.0031362054869532585,18928
7168,0.0018404873553663492,24581
7169,0.01901860721409321,22549
7170,0.0015702582895755768,36667
7171,0.0018307509599253535,3199
7172,0.0034519433975219727,8807
7173,0.571345865726471,21649
7174,0.002178157912567258,21523
7175,0.0016674798680469394,7922
7176,0.004187362734228373,6643
7177,0.00199907342903316,17865
7178,0.016495050862431526,13916
7179,0.005306416191160679,33826
7180,0.0018173333955928683,28988
7181,0.00311731337569654,35573
7182,0.0016332397935912013,39507
7183,0.0018052918603643775,32359
7184,0.009896330535411835,3407
7185,0.001958241919055581,24653
7186,0.0020631609950214624,8893
7187,0.0025301713030785322,13805
7188,0.29508066177368164,14624
7189,0.0016445050714537501,35813
7190,0.0019793694373220205,17118
7191,0.021780269220471382,35938
7192,0.003602666547521949,13562
7193,0.0030868309549987316,7058
7194,0.0017348560504615307,32462
7195,0.00560078164562583,22964
7196,0.01269342377781868,31668
7197,0.0024563486222177744,37231
7198,0.0015462996670976281,15574
7199,0.0036139728035777807,37924
7200,0.005761117674410343,8178
7201,0.001649008016102016,197
7202,0.0015273955650627613,19171
7203,0.0054304576478898525,19501
7204,0.0018600240582600236,37174
7205,0.0018425269518047571,23468
7206,0.023299790918827057,27680
7207,0.007329179439693689,9988
7208,0.09264975041151047,30469
7209,0.001875644433312118,13150
7210,0.0018307536374777555,6710
7211,0.0057073631323874,13917
7212,0.0017266710055992007,35120
7213,0.1298435479402542,33197
7214,0.04703018441796303,12218
7215,0.0016357633285224438,35520
7216,0.0015608601970598102,35339
7217,0.001794304233044386,19883
7218,0.002890203380957246,3065
7219,0.002232331782579422,10865
7220,0.003104544011875987,27952
7221,0.004311006516218185,5061
7222,0.002499363385140896,17309
7223,0.06304085999727249,9448
7224,0.0029693646356463432,8387
7225,0.0015511298552155495,22351
7226,0.002098953817039728,15255
7227,0.0020385095849633217,36731
7228,0.0015891940565779805,36683
7229,0.04499657452106476,27496
7230,0.9863232374191284,25660
7231,0.0018588126404210925,36703
7232,0.013583235442638397,32263
7233,0.0016570985317230225,15634
7234,0.010621835477650166,14887
7235,0.0034171035513281822,32267
7236,0.4631574749946594,35248
7237,0.0018310577142983675,21683
7238,0.0020828451961278915,19175
7239,0.0017016084166243672,25953
7240,0.0015688932035118341,37135
7241,0.003621876472607255,33338
7242,0.0016926006646826863,7270
7243,0.0020793008152395487,40349
7244,0.06320715695619583,17191
7245,0.0075168609619140625,12207
7246,0.001564557896926999,26711
7247,0.0033454864751547575,579
7248,0.0017256184946745634,3996
7249,0.0018962565809488297,19598
7250,0.9781758189201355,2434
7251,0.006824807729572058,11384
7252,0.003760128514841199,37448
7253,0.0024258382618427277,9437
7254,0.002785905497148633,28110
7255,0.0021686337422579527,5933
7256,0.018316742032766342,30464
7257,0.010277853347361088,17060
7258,0.0016122920205816627,6961
7259,0.002204025397077203,16172
7260,0.03058142028748989,28508
7261,0.002563472604379058,28976
7262,0.001841565128415823,5986
7263,0.0032037014607340097,14917
7264,0.0015980006428435445,35454
7265,0.0018524272600188851,30938
7266,0.0015825930749997497,36472
