,sent
325,"In 2002–2003, the outbreak of severe acute respiratory syndrome (SARS), due to a newly discovered coronavirus, the SARS-associated coronavirus (SARS-CoV); led to a new awareness of the medical importance of the Coronaviridae family."
326,"When comparing the average influenza epidemic weeks to average off-season weeks, the odds for AMI and chronic IHD death increased by 1.30 (95% confidence interval (CI): 1.08–1.56) and 1.10 (95% CI: 0.97–1.26), respectively."
327,A negative binomial model was developed to estimate Taiwan's monthly influenza-associated mortality among the elderly.
328,": Since human immunodeficiency virus (HIV)-infected individuals are at increased risk of severe disease from pandemic influenza A (H1N1pdm09), vaccination was recommended as a prevention strategy."
329,"In this review, we show how these approaches have revealed an uncontrolled inflammatory response as a contributor to the extreme virulence of the 1918 pandemic and avian H5N1 viruses, and how this response differs from that induced by the 2009 H1N1 viruses responsible for the most recent influenza pandemic."
330,Children aged 6–59 months with medically attended acute respiratory illness were prospectively enrolled during the 2006–2007 through 2009–2010 influenza seasons in a Wisconsin community cohort.
331,"CONCLUSION: Military trainees with 2009 H1N1 vs. adenovirus have differing clinical presentations, and males are more likely to have adenovirus."
332,"More recently, three novel coronaviruses associated with severe human respiratory disease were found, including (i) the severe acute respiratory syndrome coronavirus, associated with a significant atypical pneumonia and 10% mortality; (ii) HKU-1, associated with chronic pulmonary disease; and (iii) NL63, associated with both upper and lower respiratory tract disease in children and adults worldwide."
333,"Hemagglutination inhibition and interferon-γ (IFN-γ) enzyme-linked immunosorbent spot assays for New Caledonia and Shanghai strains were performed at baseline, after each vaccine dose, and 3 months after the series."
334,"In April, we set up the PCR detection of the SARS-associated coronavirus Urbani strain."
335,"Since 2004, CNIC expanded its national influenza surveillance and response system which, as of 2014, included 408 laboratories and 554 sentinel hospitals."
336,Special attention has been provided to the use of transmissible gastroenteritis virus (TGEV) as vector for the expression of PRRSV antigens.
337, Background The impact of annual influenza epidemics and prevailing strains varies worldwide and regional.
338,"Several viruses including influenza A, rhinovirus, and non-MERS coronaviruses had low carriage rates among arriving pilgrims and a statistically significant increase in their carriage rate was observed, following participation in the Hajj."
339,"In this study, the Renilla and the firefly luciferase genes were systematically analyzed for their stability after insertion at various genomic positions in the group 1 coronavirus feline infectious peritonitis virus and in the group 2 coronavirus mouse hepatitis virus."
340,The aim of study is to determine whether rs12252-CC individuals have pre-existing antibody responses to previous seasonal influenza infections.
341,Data from published literature and abstracts show that influenza B is a significant cause of disease with an unpredictable circulation pattern and showing trends indicating reemergence of the B/Victoria lineage.
342,Phylogenetic analyses suggested a genetic drift for influenza B and A(H3N2) viruses.
343,"Phylogenetic tree of influenza B viruses showed that 91.6% belonged to the B/Yamagata lineage, which is not included in trivalent vaccines."
344,The test-negative control study design is the basis for observational studies of influenza vaccine effectiveness (VE).
345,"With the ongoing outbreaks of measles in Europe, it is recommended that all pilgrims have an updated immunization against vaccine-preventable diseases (diphtheria, tetanus, pertussis, polio, measles and mumps)."
346,"In contrast to other studies on seasonal influenza and A/H1N1 vaccination, perceived susceptibility and perceived severity related to influenza A/H1N1 were non-significant."
347,"Co-circulation of influenza B lineages was observed in all these three influenza seasons, of which, during one season, a high degree of mismatch between the vaccine lineage and the predominant circulating lineage (91.4% [2013]) was observed."
348, The recombinant rabies virus (RV) vectors encoding the secreted gene marker Gaussia luciferase (Gluc) were generated based on Chinese vaccine strain CTN181.
349,"With fatality rates up to 30%, smallpox left its survivors with extensive scarring and other serious sequelae."
350,"Vaccination (using an inactivated rabies vaccine), combined with administration of rabies immune globulin, is the only approved, effective method for post-exposure prophylaxis against rabies in humans."
351,"Respiratory syncytial viruses (RSV) are one of the most important respiratory pathogens of humans and cattle, and there is currently no safe and effective vaccine prophylaxis."
352,"Furthermore, these two DMAbs can be delivered coordinately resulting in exceptionally broad protection against both influenza A and B."
353,"Conduction of ZIKV educational programs, and development of courses about emerging disease epidemiology are required."
354,Influenza circulated in every month.
355,"Animals immunized with inactivated whole virus vaccines or live-recombinant vaccines expressing the SARS-CoV S protein (e.g., using rabies virus, vesicular stomatitis virus, bovine parainfluenza virus type 3, adenovirus, or attenuated vaccinia virus MVA as a vector), as well as mice immunized with DNA vaccines expressing the S protein gene all developed neutralizing antibodies to SARS-CoV and were protected against SARS-CoV challenge."
356,"Especially, it is useful for the planning of the outbreaks of emerging diseases such as severe acute respiratory syndrome (SARS) or for bioterrorism attacks involving such diseases as smallpox."
357,"Characteristics of children presenting with severe neurological complications of influenza, and potential biomarkers of influenza-associated encephalopathy are described."
358,"Respiratory syncytial virus (RSV) is the leading viral cause of severe pediatric respiratory illness, and a safe and effective vaccine for use in infancy and early childhood is needed."
359,"CONCLUSION: The pathogen carrier rate in recruits was low, and only group C adenovirus, which causes mild infection in humans, was detected."
360,There are a number of alternative influenza vaccine technologies being assessed both preclinically and clinically.
361,"The most common respiratory virus was rhino virus in 9(22.5%) patients followed by influenza H3/H3N2 in 7(17.5%), H1N1 in 6(15%) and RSV in 4 (10%)."
362,Interactions between virus-host-environment determine the evolvability of the influenza population.
363,Adenovirus-Based Vaccine Prevents Pneumonia in Ferrets Challenged with the SARS Coronavirus
364,"With more and more patients diagnosed, China has carried out more than one hundred clinical studies of new coronavirus infection, including antiviral drugs, antimalarial drugs, glucocorticoids, plasma therapy, virus vaccine and other western drugs, while Chinese medicine researches accounted for half of studies."
365,"In particular, respiratory infections are problematic; in early 2003, World Health Organization issued a worldwide alert for a previously unrecognized illness that was subsequently found to be caused by a novel coronavirus [severe acute respiratory syndrome (SARS) virus]."
366,Influenza viruses still constitute a real public health problem today.
367,"Seasonal incidence (cases per 10 000) was 1718 (95% confidence interval [CI], 1602–1843) for RSV and 768 (95% CI, 696–848) for influenza."
368,Results None of the patients had MERS-CoV but influenza viruses were detected in 12.7% with high circulation of influenza A/H1N1 (47.1%).
369,"In this study, we propose a compression-complexity based distance measure for automatic identification of SARS coronavirus strains from a set of viruses using only short fragments of nucleotide sequences."
370,"The aim of this study was to explore the possible association between meteorological factors and the incidence of mumps, and to provide scientific evidence to relevant health authorities for the disease control and prevention."
371,"These results suggest that the rational fusion of NP and multiple M2e antigens is critical toward inducing protective immune responses, and the 4M2eNP fusion antigen may be employed to develop a universal influenza vaccine."
372,"The spike protein (S), a membrane component of severe acute respiratory syndrome coronavirus (SARS-CoV) is anticipated to be an important component of candidate vaccines."
373,The consequences of mismatched immunity to influenza merit further investigation.
374,We also observed that seasonal vaccination is able to raise neutralizing immunity against influenza (H5N1) in a large number of donors.
375,"Finally, genetic variation in the form of a series of single-nucleotide polymorphisms (SNPs) linked to genes involved in the IFN-λ signaling cascade has been described and associated with the clinical course and treatment outcomes of hepatitis B and C virus infection."
376,"A new influenza A/H1N1 (pH1N1) virus emerged in April 2009, proceeded to spread worldwide, and was designated as an influenza pandemic."
377, Over 12 years have elapsed since severe acute respiratory syndrome (SARS) triggered the first global alert for coronavirus infections.
378,"This method of vaccine delivery enables the delivery of a wide spectrum of vaccines for prophylactic and therapeutic use, including oral and transdermal vaccines for cancer such as human papillomavirus, melanoma, ovarian, breast, and prostate with encouraging results."
379,Canine coronavirus‐specific nucleic acid was detected in 4.0% of healthy dogs.
380,The adjusted and unadjusted ORs were not significant for the pre-influenza activity period.
381,"Determining etiology from clinical findings was not possible, but fever and prominent myalgias favored influenza and prominent rhinorrhea favored rhinovirus."
382,"Among the 6,501persons who received at least one dose of rabies vaccine postexposure, 4,953 (76.2%) persons who were bitten by dogs; only 59 (0.9%) persons were bitten by ferret-badgers."
383,"Porcine rotavirus (PoRV) and porcine epidemic diarrhea virus (PEDV) usually co-infect pigs in modern large-scale piggery, which both can cause severe diarrhea in newborn piglets and lead to significant economic losses to the pig industry."
384, This pilot study was undertaken to examine whether killed influenza vaccine causes exacerbations in asthmatic adults.
385,"The aim of this study was to investigate the prevalence of canine parainfluenza virus (CPIV), canine adenovirus type 2 (CAV-2), canine influenza virus (CIV), canine respiratory coronavirus (CRCoV), canine herpes virus-1 (CHV-1), canine distemper virus (CDV) and Bordetella bronchiseptica in dogs with CIRD and to compare the data with findings in healthy dogs."
386,"Coinfection with influenza was associated with longer duration of fever compared with children with influenza alone, but was not associated with increased illness severity by other measures."
387,"The recovery efficiencies were determined for bovine viral diarrhea virus types 1 and 2, bovine rotavirus group A, bovine coronavirus, poliovirus Sabin III, toxigenic Escherichia coli ,and Campylobacter jejuni seeded into water with three different turbidity levels (0.5, 215, and 447 NTU)."
388,"To illustrate the structural basis of swine CTL epitope presentation, the first SLA crystal structures, SLA-1*0401, complexed with peptides derived from either 2009 pandemic H1N1 (pH1N1) swine-origin influenza A virus (S-OIV(NW9); NSDTVGWSW) or Ebola virus (Ebola(AY9); ATAAATEAY) were determined in this study."
389,"Further analysis revealed that vaccine-matched circulating influenza A viruses were significantly associated with lower excess P&I mortality during post-SARS winters (i.e., 2005–2007) than during pre-SARS winters [0.03±0.06 vs. 1.57±1.27, p = 0.01]."
390,"Our data suggests that 2019-nCoV is newly spilled coronavirus into humans in China is closely related to SARS-CoV, which has only 12.8% of difference with SARS-CoV in S protein and has 83.9% similarity in minimal receptor-binding domain with SARS-CoV."
391,"For all samples with double and triple infection, MDCK‐S and MDCK‐A could selectively propagate influenza viruses, while eliminating all contaminating viruses."
392,Middle East respiratory syndrome coronavirus (MERS-CoV) emerged in 2012 and is a highly pathogenic respiratory virus.
393,"Objective To describe an outbreak of influenza A in an oncology unit, highlighting infection control methods implemented, and examining reasons health care workers (HCWs) present to work with influenza-like illness (ILI)."
394,"Key background issues include the following: the fact that the laboratory is only one of several data providers to a surveillance system, the biologic nature of influenza and respiratory viruses and the laboratory needs to keep up to date on the diagnosis of these agents, the need for laboratorians to be involved in case definition development, the impact of push and pull data flow models on laboratory resources, and the fact that laboratories may be asked to provide more than just test results to surveillance programs."
395,"Avian influenza virus (AIV), infectious bronchitis virus (IBV), Newcastle disease virus (NDV), infectious laryngotracheitis virus (ILTV), avian metapneumovirus (aMPV), infectious bursal disease virus (IBDV), fowl adenovirus group 1 (FADV Gp1), and egg drop syndrome virus (EDSV) were selected for review."
396,"METHODS: Using case-based surveillance data from the 2010 measles outbreak in Malawi, we estimated vaccination coverage from the proportion of cases reporting with a history of prior vaccination at the district and health facility catchment scale."
397,"Conclusion In a randomized study of 84 496 elderly individuals with a high uptake of influenza vaccination, PCV13 was not associated with a statistically significant reduction of influenza or virus-associated CAP."
398,"Further expanding these studies, we demonstrate that a single intraperitoneal inoculation of a cDNA clone encoding an attenuated rZIKV was safe, highly immunogenic, and provided full protection against lethal ZIKV challenge."
399,Zika virus (ZIKV) is an emerging mosquito-borne flavivirus that has spread to more than 70 countries worldwide since 2015.
400,"A high content peptide microarray containing the entire influenza A virus [A/California/08/2009(H1N1)] proteome and haemagglutinin proteins from 12 other influenza A subtypes, including the haemagglutinin from the [A/South Carolina/1/1918(H1N1)] strain, was used to gauge serum IgG epitope signatures before and after Pandemrix® vaccination or H1N1 infection in a Swedish cohort during the pandemic influenza season 2009."
401,"As of 2006, there appears to be little scientific, social, or political consensus that animalbased surveillance for zoonoses merits investment in international infrastructure, other than the fledgling efforts with avian influenza, or targeted nontraditional avenues of surveillance and research."
402,: Respiratory syncytial virus (RSV) is the most important cause of acute respiratory tract infection (ARTI) related morbidity and mortality worldwide.
403,"We identified 12 studies using the test-negative design (2011–2017) that reported VE estimates separately derived by 3 alternative control groups: 1) all patients testing negative for influenza (FLU), VE(FLU−); 2) patients who tested positive for other/another respiratory virus (ORV), VE(ORV+); and 3) patients who tested negative for all viruses in the panel (PAN), VE(PAN−)."
404,"In the last few years, genomic and molecular investigations have established a remarkable progress on the pathogenic mechanisms of ZIKV infection using in vitro and in vivo models."
405,Caregivers had statistically significant (p < 0.05) lower cell-mediated immune responses to influenza vaccination at 12 weeks when compared with those of the controls.
406,"The infections discussed in this chapter include those first described in the 2000s: Middle East respiratory syndrome coronavirus (MERS-CoV) and metapneumovirus and rhinovirus C as well as those that have been described in the past but have reemerged in the last decade in outbreaks resulting in significant morbidity and mortality, including adenovirus, influenza virus, and enterovirus D68 (EV-D68)."
407,"In addition, the SARS Coronavirus (SARS-CoV) was also analyzed in the same way."
408,"Using distributed lag non-linear model (DLNM) approach, we assessed the relationship between the meteorological factors and mumps incidence."
409,"Nonstructural protein 1 (nsp1) is a characteristic feature of alpha- and betacoronaviruses, which exhibits both functional conservation and mechanistic diversity in inhibiting host gene expression and antiviral responses."
410," The coronavirus avian Infectious bronchitis virus (IBV) poses economic threats to poultry farms worldwide, affecting the performance of both meat-type and egg-laying birds."
411,"RESULTS: Compared to the pre-SARS period, excess rates of mortality associated with influenza during the post-SARS period in Hong Kong decreased for cardiorespiratory diseases (RR = 0.90, 95% CI 0.80, 1.01), stroke (RR = 0.74, 95% CI 0.50, 1.09), and ischemic heart diseases (RR = 0.45, 95% CI 0.34, 0.58)."
412, Background Influenza surveillance systems in the Eastern Mediterranean Region have been strengthened in the past few years and 16 of the 19 countries in the Region with functional influenza surveillance systems report their influenza data to the EMFLU Network.
413,"However, there has been a large jump in the number of reported rabies cases since 2001 up to a new peak (with an incidence rate of 0.20 per 100000 people) that was reached in 2004, and where the level has remained until present."
414,"Interpretation Phylogenetically, Yamagata strains clustered similarly in 2017/2018 when compared to the previous two influenza seasons."
415,Background Seasonal influenza vaccination routinely has been recommended for healthcare personnel (HCP) since 1984.
416,Pre-existing antibodies against measles did not prevent the immune response against HPV16L1 and 18L1.
417,"Our analyses suggest that the existing anti-influenza virus inhibitors and anti-neuraminidase antibody could be used as a starting point for designing anti-SARS drugs, vaccines and antibodies."
418, Severe acute respiratory syndrome (SARS) is an emerging infectious disease associated with a novel coronavirus and causing worldwide outbreaks.
419,MERS-coronavirus is a novel zoonotic pathogen which spread rapidly to >25 countries since 2012.
420,"Pregnant cows were vaccinated intramuscularly and intramammarily with recombinant baculovirus-expressed SA11 rotavirus VLP (triple-layered virus-like particles containing rotavirus VP2, VP4, VP6 and VP7); CLP (double-layered core-like particles containing rotavirus VP2 and VP6); or inactivated SA11 rotavirus, respectively."
421,"Prevaccination serum samples have detectable levels of heterosubtypic HA binding activity to both Group 1 and 2 influenza A viruses, including subtypes H5 and H7, respectively, to which study subjects had not been vaccinated."
422,Sputum samples were collected from participants and tested for influenza virus by polymerase chain reaction assays.
423,"The 1.25-Å resolution crystal structure of PEDV nsp1 shows high similarity to severe acute respiratory syndrome coronavirus (SARS-CoV) nsp1(13–128) and transmissible gastroenteritis virus (TGEV) nsp1(1–104), despite a lack of sequence homology."
424,This study aimed to determine the presence of and to characterize avian coronavirus isolated from Eclectus parrots in Indonesia.
425,"Influenza vaccination reduced influenza virus infection by 73% (95% confidence interval [CI], 26%–90%) and 51% (95% CI, 7%–74%) in ILI patients."
426,"In pandemic season (2009/2010), the only one without influenza/RSV overlap, excess hospitalization was higher in RSV period."
427,"Serum was collected from the 852 animals enrolled to determine titers to H. somnus, M. haemolytica, bovine coronavirus and bovine viral diarrhea virus."
428,"Additionally, anti‐canine respiratory coronavirus antibody concentrations were measured in paired blood samples from 30 acutely diseased dogs."
429,"Background: Globally, the novel coronavirus, is a public health problem causing respiratory infections."
430,"This concept has already been validated against different pathogens, including at least 3 other flaviviruses, and our data show that vaccination with MV expressing soluble ZIKV E protein significantly diminishes infection and prevents fetal loss or damage in an allogeneic mouse pregnancy model."
431,METHODS: Laboratory confirmed influenza cases occurred during 2009–10 and 2010–11 seasons matched by age and date of consultation.
432,All influenza B viruses isolated between 1998 and 2000 belonged to the B/Yamagata/16/88 lineage.
433,Orthopoxvirus zoonosis or smallpox as result of bioterrorism or biological warfare represents a risk for epidemic spread.
434,"The eradication of type 2 poliovirus, the absence of detection of type 3 poliovirus worldwide since November 2012, and cornering type 1 poliovirus to only a few geographic areas of 3 countries has enabled implementation of the endgame of polio eradication which calls for a phased withdrawal of oral polio vaccine beginning with the type 2 component, introduction of inactivated poliovirus vaccine, strengthening of routine immunization in countries with extensive polio resources, and initiating activities to transition polio resources, program experience, and lessons learned to other global health initiatives."
435,Highly conserved ectodomain of influenza virus M2 protein (M2e) is an important target for the development of universal influenza vaccines.
436,"In most series, respiratory syncytial virus and parainfluenza are the most common CARVs, followed by influenza and adenovirus."
437,"When considering two age groups (pre-school age 0–4 yrs and school age 5–17) yrs , only the school age group showed a negative association for influenza infection for both washing more than 5 times per day [aOR = 0.47; 95 % CI: 0.22 – 0.99 p = 0.04] and hand washing after touching contaminated surfaces [aOR = 0.19; 95 % CI: 0.04 – 0.86 p = 0.03]."
438,Rotavirus is the major etiologic factor of severe diarrheal disease.
439,Influenza vaccination coverage was low (<20%).
440," In this study, we infected NOD/Scid/Jak3null mice engrafted human peripheral blood leukocytes (hu-PBL-NOJ) with measles virus Edmonston B strain (MV-Edm) expressing hepatitis C virus (HCV) envelope proteins (rMV-E1E2) to evaluate the immunogenicity as a vaccine candidate."
441,"Taken together, the presented attenuation strategy provides a paradigm for the development of highly efficient coronavirus vaccines."
442,Current Research on Influenza and other Respiratory Viruses: II International Symposium
443,"The nanoparticle-assisted RT-PCR assay was 10-100 times more sensitive than the conventional RT-PCR assay, with no cross-reactions when amplifying porcine pseudorabies virus (PRV), porcine circovirus type 2 (PCV2), classical swine fever virus (CSFV), porcine parvovirus (PPV), porcine reproductive and respiratory syndrome virus (PRRSV), porcine rotavirus (RV), and porcine transmissible gastroenteritis virus (TGEV)."
444,"To determine the role of HGs in generating immunity, chickens were immunized ocularly with an adenovirus (Ad5) vector expressing the AI hemagglutinin H5 gene."
445,Group B and short and long electropherotype group A rotaviruses were found in both normal and diarrheic calves.
446,We tested the anti-influenza virus activity of KAA-2 against various strains including the recent pandemic H1N1-2009 influenza virus.
447,"To bypass this problem, several alternative approaches have been applied for the generation of ZIKV clones including, among others, in vitro ligation, insertions of introns and using infectious subgenomic amplicons."
448,immunization with rADV encoding spike protein (S) (rADV-S) of severe acute respiratory syndrome-associated coronavirus (SARS-CoV) induces protective immunity against SARS-CoV and could serve as a safe mucosal route for delivery of rADV.
449,: The appropriateness of using routinely collected laboratory data combined with administrative data for estimating influenza vaccine effectiveness (VE) is still being explored.
450,"In this study, we designed two codon-optimized plasmids encoding the bovine RSV fusion (F) and nucleocapsid (N) proteins and assessed their immunogenicity in young calves."
451,"We analyzed the relationship between host gene polymorphisms and responses in recipients of inactivated influenza vaccine, who were classified into poor, normal, or adverse response groups."
452,"As demonstrated by the coordinated response to Severe Acute Respiratory Syndrome (SARS) and influenza, agents of infectious disease are being addressed via large-scale genomic sequencing."
453,Human parainfluenza virus type 1 (HPIV1) is a significant cause of pediatric respiratory disease in the upper and lower airways.
454,"In this study, we developed two types of MERS-CoV vaccines: a recombinant adenovirus serotype 5 encoding the MERS-CoV spike gene (Ad5/MERS) and spike protein nanoparticles formulated with aluminum (alum) adjuvant."
455,Influenza virus remains a significant public health threat despite innovative vaccines and antiviral drugs.
456,"Consequently, no fetal growth retardation, anemia, or death due to ZIKV infection was seen in MV-Zika-sE-vaccinated dams."
457,In this study we evaluated the MEA for its use in DNA vaccination using Hepatitis B virus as the infectious model.
458,131 Changes in clinical presentation and epidemiology of respiratory pathogens associated with upper respiratory infection in military trainees following reintroduction of adenovirus vaccine
459, The causative agent of Severe Acute Respiratory Syndrome (SARS) was identified as a coronavirus (CoV) following the outbreak of 2002–2003.
460,"The fully annotated ferret infectome will be a critical aid to the understanding of the molecular events that regulate disease severity and host-influenza virus interactions among seasonal, pandemic, and highly pathogenic avian influenzas."
461,"Five days after oral inoculation (dpi) of a 5-day-old gnotobiotic calf with rotavirus, IgM rotavirus antibodies were excreted in faeces, followed 5 days later by IgA rotavirus antibodies."
462,"During the initial waves of the 2009 influenza pandemic, mathematical models were used to track the spread of the virus, predict the time course of the pandemic and assess the likely impact of large-scale vaccination."
463,"Regular vaccination is one of the few steps that may be taken to protect individuals, especially in high-risk groups, from the potential and serious complications of influenza."
464,"After the Push/Pull POD was completed, the employee vaccination drive at FHMC was continued for the remainder of the influenza season by the Employee Health Service."
465,The Next Influenza Pandemic: Will we be Ready to Care for Our Children?
466," We previously developed a respiratory tract vaccine candidate against Ebola virus (EBOV) based on human parainfluenza virus type 3 (HPIV3), a respiratory paramyxovirus, expressing the EBOV GP envelope protein (HPIV3/GP) from an added gene."
467,The current status in many countries is to prepare influenza vaccine using cell-based or egg-based killed vaccine.
468,"We suggest that urban attack rates in the 1918–1919 pandemic were constrained by prior immunity, that R (0) for influenza is higher than often assumed, and that control of any future pandemic could be difficult in the absence of significant prior immunity."
469,"Enterovirus 71 (EV71) is a group of viruses that belongs to the Picornaviridae family, which also includes viruses such as polioviruses."
470,CD8 T cells play an important role in controlling diseases caused by other coronaviruses and in mediating vaccine-induced protective immunity in corresponding animal models.
471,"For example, healthcare workers can potentially be exposed to air and blood-borne pathogens, such as hepatitis and the human immunodeficiency virus."
472,"DCVMN members presented their progress in developing novel Hexavalent, Meningitis, Pneumococcal Conjugate Vaccine, Shigella, Mumps, Rotavirus, Yellow Fever, Polio, Hepatitis E and Dengue vaccines, and a novel monoclonal antibody cocktail for post-bite prophylaxis against rabies infections."
473,"Among 25 PAGE positive samples from 21 calves, 17 (68%) were of short electropherotype, 4 (28%) were of long electropherotype and 4 (28%) contained both short and long electropherotype rotaviruses."
474,"Unfortunately, there is limited experience with coronavirus infections during pregnancy, and it now appears certain that pregnant women have become infected during the present 2019-nCoV epidemic."
475,The overall B-cell response of patients acutely infected with the 2009 pandemic influenza A(H1N1)pdm09 virus (A[H1N1]pdm09) was analyzed by determining the reactivity of plasmablast-derived polyclonal antibodies (PPAbs) to influenza proteins.
476,"Thus, there is need of improved influenza vaccines and vaccination strategies."
477,"Today, small molecule antiviral drugs are available for the treatment of infections with herpesviruses, HIV, HBV and HCV as well as with influenza viruses."
478,"Influenza virus conserved peptides have the potential to elicit cross-protective immune response, but without the help of potent adjuvant and delivery system they are poorly immunogenic."
479,"Among the influenza A viruses, A/H1N1/ pdm09 subtype was a more frequent source of infection than A/H3N2/ subtype."
480,"In this review, we highlight some key advances in the development of antiviral vaccines targeting the RBDs of spike proteins of emerging and re-emerging viruses, using SARS-CoV, influenza virus, Hendra virus (HeV) and Nipah virus (NiV) as examples."
481,"Sera from 10 dogs that developed immediate-type allergic reactions such as circulatory collapse, cyanosis, dyspnea, facial edema, and vomiting within 1h after vaccination with non-rabies monovalent or combined vaccines and sera from 50 dogs that did not develop allergic reactions after vaccination were collected."
482,High incidence of acute gastroenteritis caused by rotaviruses calls for prophylactic and therapeutic measures.
483,An estimated 6.5% of underlying pneumonia and influenza deaths were attributable to influenza.
484,This review will discuss the status of influenza therapeutics including the endonuclease inhibitor baloxavir marboxil after its first year of clinical use and evaluate a subset of direct-acting antiviral candidates in different stages of preclinical and clinical development.
485,Cell culture detected six additional influenza viruses and one adenovirus positive sample.
486," A rhesus rotavirus vaccine adjuvanted with ISCOMs was injected intramuscularly to 5 pregnant baboons, with repeated doses 1–2 and 14 weeks after delivery."
487, An inactivated vaccine for severe acute respiratory syndrome (SARS)-associated coronavirus (SARS-CoV) was evaluated in rhesus monkeys.
488,"Results China has been the origin of several influenza pandemics in past few decades, and the origin of several emerging infectious diseases with pandemic potential, including SARS."
489,"Rabies is an acute, fatal, neurological disease that affects almost all kinds of mammals."
490,"The trial indicated the expected safety and efficacy also in human patients, interestingly independent from the level of prevalent anti-measles immunity before the trial."
491,"Bovine coronaviruses, like other animal coronaviruses, have a predilection for intestinal and respiratory tracts."
492,"In this report, we describe the vaccine potential of NiV virus-like particles (NiV VLPs) composed of three NiV proteins G, F and M. Co-expression of these proteins under optimized conditions resulted in quantifiable amounts of VLPs with many virus-like/vaccine desirable properties including some not previously described for VLPs of any paramyxovirus: The particles were fusogenic, inducing syncytia formation; PCR array analysis showed NiV VLP-induced activation of innate immune defense pathways; the surface structure of NiV VLPs imaged by cryoelectron microscopy was dense, ordered, and repetitive, and consistent with similarly derived structure of paramyxovirus measles virus."
493,"MATERIALS AND METHODS: Plasmids encoding rabies glycoprotein alone (pIRES-Rgp) or a fragment of Myd88 gene in addition (pIRES-Rgp-Myd) were constructed and administered intramuscularly or intrademally in Swiss albino mice (on days 0, 7, and 21)."
494,"In this review, we will analyze and compare literature involving the production of influenza pseudotypes with particular emphasis on their use in serum antibody neutralization assays."
495,"In this study, we evaluated the immune efficacy of an orally delivered recombinant M2e vaccine containing 3 molcules of M2e consensus sequence of influenza A viruses, termed RSM2e3."
496,"Rabies in wildlife has been successfully controlled in parts of Europe and North America using oral rabies vaccination, i.e., the distribution of baits containing live-attenuated virus strains."
497,"To address this situation, stool samples from 325 dogs were analyzed by polymerase chain reaction for the detection of common enteric viruses such as Canine adenovirus (CAdV), Canine coronavirus (CCoV), Canine distemper virus (CDV), Canine rotavirus (CRV) and Carnivorous protoparvovirus 1 (canine parvovirus 2; CPV-2)."
498,Swine influenza viruses (SIV) regularly cause significant disease in pigs worldwide.
499,"Examples are reservoir-targeted, oral bait rabies, Mycobacterium bovis and Lyme disease vaccines."
500,"Avian influenza virus causes outbreaks in domestic and wild birds around the world, and sporadic human infections have been reported."
501,Sir Hans Sloane's account of inoculation as a means to protect against smallpox followed several earlier articles published in Philosophical Transactions on this procedure.
502,"No amplification was achieved for the uninfected cells, cells infected with canine parvovirus, canine coronavirus, or canine adenovirus."
503,"In this study, we performed an extensive comparison of live and killed particles of two recombinant rhabdoviral vectors, rabies virus and vesicular stomatitis virus (VSV), expressing wild-type or codon-optimized HeV glycoprotein, with the goal of developing a candidate vaccine against HeV."
504,"In conclusion, oral administration of LL-HA1/L/AcmA in mice induced mucosal immunity and most importantly, provided protection against lethal influenza virus challenge."
505,"We anticipate that these cutting-edge, interdisciplinary approaches will lead to breakthrough vaccine concepts for ever-evolving and (re)emerging influenza viruses, with important ramifications for global public health."
506,We describe a multiplex assay for the study of neutralizing antibodies that are directed against both influenza H5 and H7 HA.
507,Severe acute respiratory syndrome (SARS) was caused by a previously unrecognized animal coronavirus that exploited opportunities provided by 'wet markets' in southern China to adapt to become a virus readily transmissible between humans.
508,"Among children with influenza, 87.8% were administered antipyretics and 40.9% antibiotics."
509,"Together, these data suggest that rotavirus infection sensitized mice to the inflammatory effects of subsequent LPS treatment to enhance intussusception rates."
510,CHIKV has further garnered attention due to the clinical diagnostic difficulties when Zika (ZIKV) and dengue (DENV) viruses are simultaneously present.
511,"To develop a safe and effective mucosal vaccine against pathogenic influenza viruses, we constructed recombinant Lactobacillus casei strains that express conserved matrix protein 2 with (pgsA-CTA1-sM2/L."
512,Transmissibility was assessed by comparing R based on the characteristics of primary and secondary cases of measles.
513,"Hence, delta inulin may be a useful adjuvant for use in seasonal or pandemic influenza vaccines."
514,"The excretion level, however, was significantly lower than after Rotavirus vaccination."
515,"The National Influenza Surveillance Network in Taiwan identified five A(H1N1)pdm09-predominant seasons, representing the 2009/2010, 2010/2011, 2012/2013, 2013/2014, and 2015/2016 outbreaks from 2009 to 2016."
516,"Briefly, we can distinguish between compounds with anti-influenza activity that target influenza virus proteins or genes, and molecules that target host components that are essential for viral replication and propagation."
517,"Coronaviruses are spherical, enveloped viruses, ranging from 80–160 nm in diameter and containing a positive-stranded RNA genome."
518,"Researchers have also taken advantage of the ability of the VACV genome to accommodate additional genetic material to produce novel vaccines against a wide variety of infectious agents, including a recombinant VACV encoding the rabies virus glycoprotein that is administered orally to wild animals."
519,"Overall, 39% (n=117) of participants believed that A/H1N1 vaccination would prevent the virus being contracted; 63% (n=189) erroneously believed that efficacy of the vaccine had been confirmed by clinical trials, and 16% (n=49) believed that it is necessary for everyone in Hong Kong to take up vaccination against influenza A/H1N1."
520,CONCLUSIONS: All the influenza B strains identified in this study belonged to the influenza B Victoria lineage not included in the trivalent vaccine commonly used by the general population during the 2015–2016 influenza season in Italy.
