,sent
977,The greatest severity of illness due to seasonal influenza occurs in infants less than 6 months of age and the elderly.
978,Objectives: To determined the pathogen‐specific incidence of respiratory virus infection in Hutterite communities occurring over the 2008–2009 influenza season and assess temporal characteristics of respiratory illness related to infection.
979,"In a prospective study of community-dwelling people 60-90 years of age, we examined the coverage of influenza vaccine during 1992-3 and 1993-4, the efficacy of vaccination in reducing serologically-confirmed clinical episodes of influenza A during 1993, and the effect of cigarette smoking."
980,Highly attenuated rabies virus (RV) vaccine vectors were evaluated for their ability to protect against highly pathogenic SIV(mac251) challenge.
981,"Finally, the role of interferons as vaccine adjuvants is still being explored but could be promising."
982,"Ferrets have recently been found to be susceptible to H1N1 influenza, so knowledge regarding this zoonotic disease is essential for veterinarians working with these animals."
983,The highest incidence of cases and suspected cases of influenza was recorded in Pomerania and the lowest one in Lubuskie provinces.
984,The trends in ILI/influenza consultation rates and the relative illness ratios (RIRs) of having an ILI consultation were estimated by age group for the different surveillance systems analyzed.
985," We examined the relation between cigarette smoking and (1) the occurrence of influenza, (2) the efficacy of influenza vaccination and (3) the antibody response to influenza vaccination in fifteen family practices in South-Limburg, the Netherlands, during the influenza season 1991–1992."
986,An AdC7 vector expressing the influenza A/Puerto Rico/8/34 NP was tested for its efficacy in protecting BALB/c mice against two H5N1 strains and compared to a conventional human adenovirus serotype 5 vaccine.
987,"In the 2014 - 2015 season, most influenza infections were due to A (H3N2) viruses."
988,"The novel coronavirus 2019-nCoV first appeared in December 2019 in Wuhan, China."
989,"The IP test did not react with sera from either 15 specific pathogen-free (SPF) dogs or 7 SPF dogs immunized with a multivalent vaccine, including canine parvovirus type 2, canine distemper virus, canine adenovirus type 2, and canine parainfluenza virus."
990, The emergence of Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) and of the Middle East Syndrome Cornavirus (MERS-CoV) caused widespread fear and concern for their potential threat to global health security.
991,Mathematical models of viral transmission and control are important tools for assessing the threat posed by deliberate release of the smallpox virus and the best means of containing an outbreak.
992,"This includes 19 vaccine candidates against its priority pathogens (Lassa fever virus, Middle East respiratory syndrome coronavirus, Nipah virus, Chikungunya, Rift Valley fever) and three vaccine platforms to develop vaccines against Disease X, a novel or unanticipated pathogen."
993,"Methods: We used trivalent LAIV to evaluate the effects of viral infection on bacterial carriage and density of Streptococcus pneumoniae, Moraxella catarrhalis, Haemophilus influenzae, and Staphylococcus aureus."
994,Influenza A/H1N1pdm09 was isolated in 207 cases (86.6%).
995,"Intestinal content samples were collected from 101 broiler flocks from several regions of Jordan to detect the presence of astrovirus, coronavirus, reovirus, and rotavirus, by using reverse transcriptase polymerase chain reaction (RT-PCR)."
996,"Wild birds are recognized as the ancestral host of influenza A viruses, and avian viruses have contributed genetic material to most human viruses, including subtypes H5N1 and H1N1."
997,A number of patients aged >65 years who were positive for influenza (12/15) reported having had vaccine.
998,"Among them, antibody 65C6 exhibited potent neutralization activity against all H5 clades and subclades except for subclade 7.2 and prophylactic and therapeutic efficacy against highly pathogenic avian influenza H5N1 viruses in mice."
999,"While there have been no recent outbreaks of the disease, the threat remains as SARS coronavirus (SARS-CoV) like strains still exist in animal reservoirs."
1000,A large investment in pandemic influenza vaccines in the last decade has resulted in much progress and a body of information that can now be applied to refine the established paradigm.
1001,"In conclusion, the 51- to 60-year-old age group, which had the highest overall incidence and the highest rate of severe disease but is currently not considered by the World Health Organization to be an at-risk group, should be prioritized for influenza vaccination in areas where universal influenza vaccination is not practiced."
1002,"Because pneumonia has both short-term and long-term impact on mortality, it is also important to focus on prevention of this illness, which requires smoking cessation, and giving at-risk individuals both pneumococal and influenza vaccines."
1003,Seven coronaviruses (CoVs) have been isolated from humans so far.
1004,The outbreak of coronavirus disease 2019 (COVID-19) has aroused a global alert.
1005,"The first influenza vaccine for dogs, an inactivated vaccine containing CIV subtype H3N8, was conditionally approved by the U.S. Department of Agriculture (USDA) for licensure in May 2009 and fully licensed in June 2010."
1006,Rotavirus was visualized in their gut fluid.
1007,"The disease presents multi-systemic clinical signs (respiratory, renal, enteric, and reproductive) and is caused by one coronavirus (infectious bronchitis virus, IBV)."
1008,"In fact, the root cause of the continuing H5N1 pandemic threat may be the way the pathogenicity of H5N1 viruses is masked by cocirculating influenza viruses or bad agricultural vaccines."
1009,"Influenza virus A (including H1N1), influenza virus B, respiratory syncytial virus (RSV), and Streptococcus pneumoniae were independently associated with acute respiratory tract infections."
1010,Immunofluorescence microscopy using an anti-influenza antibody demonstrated that the antiviral activity of KAA-2 was exerted by interference with virus entry into host cells.
1011,Here we show that inactivated rabies virus particles containing the MERS-CoV S1 protein induce potent immune responses against MERS-CoV and RABV.
1012,"Conclusion Influenza vaccination was associated with a significant reduction on the risk of confirmed influenza hospitalization, irrespective of age and high-risk conditions."
1013,The study aimed to evaluate impact of influenza vaccine on childhood otitis media.
1014,"Influenza vaccination is the most cost-effective strategy to prevent complications from influenza viral infections; however, the immunogenicity and effectiveness of currently licensed vaccines in the United States is about 30–50% in preventing complications arising from influenza and preventing death from all causes during winter months in older adults."
1015,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) was first discovered in September 2012 in Saudi Arabia.
1016,The sensitivity of the immune response supports the utility of the guinea pig as a useful animal model of influenza infection and immunization.
1017,"Taken together, the results suggested that the chimeric VLP vaccine represents a potential strategy for the development of a safe and effective vaccine to control PRRSV and H3N2 influenza virus."
1018,"It briefly mentions clinical diseases and syndromes such as influenza, respiratory tract infections, hepatitis, and arbovirus infections resulting from virus infections."
1019,"Since 2009, a wave of A(H1N1)pmd09 occurred every fall/winter influenza season during our study period except 2011–2012 season, when mainly influenza strain B circulated."
1020,A single vaccination of AdC7-M/E was sufficient to elicit potent neutralizing antibodies and protective immunity against ZIKV in both immunocompetent and immunodeficient mice.
1021,"Although a highly effective vaccine is available, the number of yellow fever cases has increased over the past 2 decades, which highlights the pressing need for antiviral therapeutics."
1022,SARS-CoV-2 infection causes clusters of severe respiratory illness similar to severe acute respiratory syndrome coronavirus.
1023,"The pathogens responsible for community-acquired pneumonia (CAP) are similar in pregnant and non-pregnant patients, with Streptococcus pneumoniae, Hemophilus influenzae, Mycoplasma pneumoniae, Legionella spp., Chlamydophila pneumoniae, and influenza A accounting for the majority of cases (2–4)."
1024,"CONCLUSIONS: In North China, female gender, having H1N1 influenza, having family members, friends, or acquaintances with H1N1 influenza, and being afraid of H1N1 influenza were significant predictors of the stress symptoms."
1025,"We estimated ethnicity-specific self-reported influenza vaccine coverage for the overall population, for people aged 65 years and older, and for people aged 12–64 years with and without chronic conditions."
1026,"Chronic and persistent infection by non-typeable Haemophilus influenzae (NTHi), a Gram-negative coccobacillus, contributes to almost half of the infective exacerbations caused by bacteria."
1027,"Uncertainties in the nature of bioterrorist smallpox (infectiousness, vaccine efficacy) support continued planning for ring vaccination as well as mass vaccination."
1028,CONCLUSIONS: The system performed overall satisfactorily and provided reliable and timely data about influenza circulation in DRC.
1029,"Individual infection was noted with astrovirus, coronavirus and rotavirus but not with reovirus, whereas all flocks infected with reovirus were also infected with coronavirus."
1030," The impact of the next pandemic influenza is likely to be far greater, by orders of magnitude, than most bioterrorism (BT) scenarios."
1031,Animals were subjected to heterologous prime-boost using vectors from human serotype 5 and chimpanzee derived adenoviruses (human AdHu5 and chimpanzee AdC7) expressing spike protein followed by intranasal challenge with SARS-CoV.
1032, Neonates are at high risk for influenza morbidity and mortality due to immune immaturity and lack of priming by prior influenza virus exposure.
1033,"Most clinically significant coronavirus infections have been found in children &lt; 2 years of age, as reviewed in this journal in 2009 [2], although adults also might suffer severe infections [3, 4]."
1034,"Annually, seasonal influenza epidemics attack human populations leading to 290–650 thousand deaths/year worldwide."
1035,We genotyped and analyzed 307 common candidate tagSNPs from 12 antiviral genes in a cohort of 745 schoolchildren immunized with two doses of measles–mumps–rubella (MMR) vaccine.
1036,"Interferon-stimulated gene 15 (ISG15) is a ubiquitin-like protein that is highly increased during viral infections and has been reported to have an antiviral or a proviral activity, depending on the virus."
1037,"The respiratory viruses—which include influenza viruses, parainfluenza viruses, respiratory syncytial virus (RSV), rhinoviruses, coronaviruses, and adenoviruses—cause the majority of these illnesses."
1038,"In addition, p-tPA-p3M2e also showed cross-protection against different subtypes of the influenza virus (H9N2, H6N6, and H10N8) at varying rates (80%, 40%, and 20%, respectively)."
1039,Lack of life-long immunity against influenza viruses represents a major global health care problem with profound medical and economic consequences.
1040,"These data not only indicate DNA vaccination could be a successful approach to protect against ZIKV infection, but also suggest a protective threshold of vaccine-induced neutralizing activity that will prevent viremia following acute infection."
1041,Respiratory syncytial virus (RSV) is a leading cause of lower respiratory tract disease in young children and elderly people.
1042,"Given the ongoing concerns regarding the use of variola as a biological weapon, this review will focus on the licensed vaccines as well as current research into next-generation vaccines to protect against smallpox and other poxviruses."
1043,"In this review, we discuss the role of anti-virus CD4 and CD8 T cells during respiratory coronavirus infections with a special emphasis on emerging coronaviruses."
1044,The features and contributions of commonly used animal models for influenza vaccine research are discussed.
1045,"These discoveries establish coronaviruses as important human pathogens and underscore the need for continued research toward the development of platforms that will enable genetic manipulation of the viral genome, allowing for rapid and rational development and testing of candidate vaccines, vaccine vectors, and therapeutics."
1046,"Whether the global health system as currently constituted can provide effective protection against a dynamic array of infectious disease threats has been called into question by recent outbreaks of Ebola, Zika, dengue, Middle East respiratory syndrome, severe acute respiratory syndrome, and influenza and by the looming threat of rising antimicrobial resistance."
1047,"Most of participants were interested in learning more about ZIKV, emerging diseases and travel epidemiology."
1048,A low percentage of the vaccinated population may affect an increased number of confirmed influenza viruses in the elderly.
1049,Zika virus (ZIKV) is an emerging mosquito-transmitted flavivirus that shares a considerable degree of homology with dengue virus (DENV).
1050,"(15:24) - Risk groups (children, the elderly, pregnant women) (16:26) - Containment vs mitigation vs quarantine vs isolation (19:10) - Protecting the elderly and nursing home resident (23:52) - Public health prospects in Latin America, Africa (26:35) - Will coronavirus wane in warmer months like influenza?"
1051,"Such platforms must be robust to variation in the transgene, and ideally also capable of producing adenoviruses of more than one serotype."
1052,"The results presented in this study indicate that the adenovirus vector can be used as a vaccine delivery vector for the development of a PEDV vaccine and is a promising novel vaccine candidate for future prevention and control of porcine epidemic diarrhea (PED), but its efficacy still needs to be improved in the future."
1053," Worldwide, neonatal diarrhea is one of the most important health issues affecting dairy calves, and rotavirus A (RVA) is one of its primary causes."
1054,"In all, 34 (53.1%) received the 2010–2011 seasonal influenza vaccine and 32 (50.0%) received the 2009-H1N1 pandemic vaccine, and none had detectable antibodies against influenza at the time of diagnosis of influenza infection."
1055,"Although treatment for most of the viral infections remains supportive, efficacious antiviral agents against influenza infections exist."
1056,"Challenges included: protracted complex emergencies faced by nine countries which hindered implementation of influenza surveillance in areas with the most needs, high staff turnover, achieving timely virus sharing and limited utilization of influenza data where they are available to inform vaccine policies or establish threshold values to measure the start and severity of influenza seasons."
1057,"Subacute sclerosing panencephalitis (SSPE) is a progressive, lethal complication of measles caused by particular mutants of measles virus (MeV) that persist in the brain despite high levels of neutralizing antibodies."
1058,This decline in childhood epiglottitis is due to the Haemophilus influenzae type b (Hib) vaccine.
1059,"Scour vaccines are available against some of the most frequent pathogens responsible for this disease: Bovine Rotavirus (BoRV), Bovine Coronavirus (BoCV) and E. coli K99."
1060,"ISSUE: Influenza infections affect 20% of the U.S. population, with an average of 110,000 hospitalizations and 36,000 deaths annually."
1061, Porcine epidemic diarrhea virus (PEDV) is a highly pathogenic enteric coronavirus causing lethal watery diarrhea in suckling piglets.
1062,"For example, consideration should be given to the development of a vaccine that will protect across regional strains of SARS, as the newly emergent coronavirus SARS-coronavirus (SARS-CoV) is proving to be variable and may be mutating in response to immune pressure."
1063,Results revealed that Facebook was the commonest source of ZIKV information.
1064,"Here, Lazear looks back on the events leading to the development of the ZIKV mouse model reported in Cell Host & Microbe."
1065,"Therefore, the epitopes IRNTTNPSAR and PTDTYTSVYLGKFRG may be considered as potential peptides for peptide-based vaccine for coronavirus after further experimental study."
1066,"Both recombinant viruses stably expressed the corresponding SARS-CoV proteins, grew to similar end titres as the parental strain and induced high antibody titres against MV and the vectored SARS-CoV antigens (S and N) in transgenic mice susceptible to measles infection."
1067,"Influenza pneumonia can cause severe disease, increasing the risk of preterm delivery, abortion, cesarean section, maternal respiratory failure, and death."
1068,"A further challenge for the industry is likely to be due to viruses jumping species and the emergence of more virulent variants of established viruses resulting from mutations as has been the case for the canine parvovirus, coronaviruses and feline calicivirus."
1069,Every effort must be made to protect first-responders from pandemic influenza and educate them about it.
1070,"Recent experiences with outbreaks of severe acute respiratory syndrome, monkeypox, and anthrax, as well as response planning for bioterrorism and pandemic influenza, illustrate the challenges of making recommendations about treatment and prophylaxis for pregnant women."
1071,"In the UK group, there were 19 (13%) cases of rhinovirus infection, 15 (10%) cases of influenza virus infection, two (1%) cases of dual infections with influenza virus and rhinovirus, one (3%) case of parainfluenza virus infection, and one (1%) case of respiratory syncytial virus infection."
1072,"Collected data concerning the respondents’ socio-demographic characteristics, their perception toward vaccine uptake and the factors that motivate or demotivate them from taking influenza vaccine."
1073,"Whilst the rabies virus is the main cause of rabies globally, novel related viruses continue to be discovered, predominantly in bat populations, that are of interest purely through their classification within the lyssavirus genus alongside the rabies virus."
1074,The emergence of Middle East respiratory syndrome coronavirus (MERS-CoV) as a cause of severe respiratory disease highlights the need for effective approaches to CoV vaccine development.
1075,"Among the analyzed antibodies, seven mAbs exhibited neutralizing activity against several influenza A viruses of different subtypes."
1076,Human coronaviruses continue to pose a threat to human health.
1077,"Outcome measures will include laboratory-confirmed viral respiratory infections, acute respiratory illness, and influenza-like illness."
1078,The analysis of confirmed influenza and influenza-like viruses in individuals divided into four age-groups demonstrate that the highest morbidity was reported for the age ranges: 45–64 (13.1%) and 26–44 (12.6%) years.
1079,"METHODS: Residents ≥65 years from 32 nursing homes in 4 Canadian cities were enrolled in Fall 2009, 2010 and 2011, and followed for one influenza season."
1080,"Intranasal (IN) administration of pIC has recently been used to adjuvant influenza virus vaccines; however, the effects of IN pIC administration on pulmonary T cell responses remain unclear."
1081,This study in NHP and in a pathogenic mouse model supports the importance of immune responses targeting prME in ZIKV infection and suggests that additional research on this vaccine approach may have relevance for ZIKV control and disease prevention in humans.
1082,"Among the 26 patients whose measles vaccination status was documented, none had received 2 injections."
1083,The external validity of these study findings requires further corroboration involving other travel clinics and different cohorts of travellers during seasonal activity or outbreaks of influenza.
1084,"A novel type of coronavirus (2019-nCoV) infecting humans appeared in Wuhan, China, at the end of December 2019."
1085," The Middle East respiratory syndrome coronavirus (MERS-CoV) is associated with life-threatening severe illnesses and a mortality rate of approximately 35%, particularly in patients with underlying comorbidities."
1086,CONCLUSIONS: The study results indicate the safety of inosine pranobex for the treatment of subjects with confirmed acute respiratory viral infections and confirm the efficacy of inosine pranobex versus placebo in healthy non-obese subjects less than 50 years of age with clinically diagnosed influenza-like illnesses.
1087,The ongoing Middle East respiratory syndrome coronavirus (MERS-CoV) outbreaks pose a worldwide public health threat.
1088, Background The World Health Organization Regional Office for Eastern Mediterranean has partnered with the United States Centers for Disease Control and Prevention (CDC) to strengthen pandemic influenza preparedness and response in the Region since 2006.
1089,"Middle ear fluids (n =119) and nasopharyngeal samples (n =173) were collected during surgery for bacterial culture and PCR analysis to identify Streptococcus pneumoniae, Haemophilus influenzae and Moraxella catarrhalis, and to detect 15 distinct respiratory viruses."
1090,": In 2009, pandemic H1N1 influenza virus (2009 H1N1) emerged worldwide, causing morbidity and mortality that disproportionately affected young adults."
1091,Co-detection of a non-influenza respiratory virus (NIRV) at the time of vaccination was determined by a multiplex RT-PCR assay.
1092,Influenza is a perennial problem affecting millions of people annually with the everpresent threat of devastating pandemics.
1093,The aim of this study was to evaluate non-pharmaceutical interventions (NPI) in preventing pediatric influenza infections.
1094,How PEDV suppresses the innate immune response was unknown.
1095,"They include infection due to Nipah, Hantaviruses, Chikungunya, Human Enterovirus-71, Influenza, Chandipura, Crimean Congo, SARS Coronavirus, Buffalopox, Dengue and Japanese Encephalitis viruses."
1096, Background The aim of this study was to examine the rate of transmission of influenza and other respiratory viruses from children attending an Emergency Department to their family members in the household using active surveillance.
1097,"Then, nasopharyngeal swabs of these recruits were collected to detect common respiratory pathogens [influenza virus type A, influenza virus type B, adenovirus (Adv), human respiratory syncytial virus, human bocavirus and human metapneumovirus] by PCR."
1098,"Overview This report reviews pandemic influenza, the effect of a pandemic event on business survival, and response measures for the primary eye care provider."
1099,"The total clearance factor was 23.1, 15.1, 13.6, 20.0 and 16.0 logs for sendaivirus, HIV-IIIb, human poliovirus type-II, human herpesvirus I and canine parvovirus, respectively."
1100,"However, rotavirus continues to circulate in older unvaccinated children."
1101,Controlling dog rabies through pet vaccination schemes may also play a huge role in reducing the rate of human exposure.
1102,"Production of live attenuated and inactivated vaccine seed viruses against avian influenza viruses, which have the potential to cause pandemics, and their testing in preclinical studies and clinical trials will establish the principles and ensure manufacturing experience that will be critical in the event of the emergence of such a virus into the human population."
1103,"In comparing transmissibility, while the estimated per capita weekly growth rates for cumulative case numbers (and the reproduction number) seem to be lower for most of the influenza B waves (0.06~0.26; range of 95% CIs: 0.05~0.32) when compared to those of influenza A, the wave of influenza B from week 8 to week 38 of 2010 immediately following the fall/winter wave of 2009 A(H1N1) pdm09 was substantially higher at r = 0.89 (95% CI: 0.49, 1.28), in fact highest among all the waves detected in this study."
1104,"Therefore, in this study, a new type of recombinant adenovirus expressing the spike (S) protein of porcine epidemic diarrhea virus (PEDV), rAd-PEDV-S, was generated, and its characteristics were determined."
1105,Almost all cases of human rabies result from bites from infected dogs.
1106,"For pandemic preparation, all six countries have developed national governance on pandemic preparedness as well as national pandemic influenza preparedness plans and Avian and Human Influenza (AHI) response plans."
1107,"We inoculated BALB/c (H2d) mice with 17DD yellow fever vaccine to investigate the correlations between approaches used for epitope discovery: ELISPOT assays, binding assays, and prediction software."
1108,Methods We removed the polybasic aminoacids that are associated with high virulence from the haemagglutinin cleavage site of A/Hong Kong/213/03 using influenza reverse genetics techniques.
1109,"Infectious bronchitis virus (IBV), belonging to gamma-coronaviruses, causes a highly infectious respiratory viral disease and can result in catastrophic economic losses to the poultry industry worldwide."
1110,"We found that single strand RNA (termed RNA adjuvant) derived from cricket paralysis virus intergenic region internal ribosome entry site induced the expression of various adjuvant-function-related genes, such as type 1 and 2 interferon (IFN) and toll-like receptor (TLR), T cell activation, and leukocyte chemotaxis in human peripheral blood mononuclear cells; furthermore, its innate and IFN transcriptome profile patterns were similar to those of a live-attenuated yellow fever vaccine."
1111,Influenza vaccination provided 52% (95% confidence interval (CI): 27% to 68%) protection against laboratory-confirmed influenza hospitalisation and 53% (95% CI: 28% to 70%) against laboratory-confirmed influenza in patients presenting to general practice.
1112,"Smallpox poses the particular challenge that key biological, social and spatial factors affecting disease spread in contemporary populations must be elucidated largely from historical studies undertaken before disease eradication in 1979."
1113,"In particular, extension of influenza vaccination to groups of non-elderly adults and young children may lower excess prescriptions during these influenza periods for all three types of drug prescriptions investigated."
1114,"The advancements in metagenomic techniques have allowed the identification of SARS-like coronaviruses (SL-CoVs) sequences that share high homology to the human SARS-CoV epidemic strains from wildlife bats, presenting concrete evidence that bats are the origin and natural reservoir of SARS-CoV."
1115,"While further optimization is required to improve sensitivity, this approach shows promise for the Nanopore platform to be used in the diagnosis and genetic analysis of influenza virus and other respiratory viruses."
1116," A novel coronavirus, the severe acute respiratory syndrome (SARS) coronavirus (SARS-CoV), was identified as the causative agent of SARS."
1117," In Egypt, currently two geographically restricted genotypes of the infectious bronchitis coronavirus (IBV) are circulating with detrimental effects for poultry industry."
1118,We validated our computational pipeline with SARS-CoV experimental data.Significance StatementThe novel coronavirus 2019-nCoV has affected more than 100 countries and continues to spread.
1119,"Methods The MENA Influenza Stakeholder Network (MENA-ISN) was set-up with the aim of increasing seasonal influenza vaccination coverage by (i) enhancing evidence-based exchanges, and (ii) increasing awareness on the safety and benefits of seasonal vaccination."
1120,"Influenza, coronavirus or rhinovirus were detected in three participants; all in the placebo group."
1121,"While pneumococcal infection remains the predominant cause of bacterial pneumonia, the review highlights the importance of other co‐ and secondary bacterial and viral infections associated with influenza, and the emergence of newly identified dual infections associated with the 2009 H1N1 pandemic strain."
1122,"CONCLUSIONS: In the post-epidemic period, influenza remains an important cause of hospitalization in SARI patients."
1123,(2012) Characteristics of respiratory viral infections during influenza season in Canadian Hutterite Communities.
1124,"CONCLUSIONS: This case-control study in a primary care setting in sub-Saharan Africa found influenza virus A and B, RSV, and S pneumoniae to be the main causes of acute respiratory tract infections in children below 5 years of age."
1125, Background Mumps is a vaccine preventable disease that typically presents with unilateral or bilateral parotitis.
1126," Although the recent SARS coronavirus (SARS-CoV) that appeared in 2002 has now been contained, the possibility of re-emergence of SARS-CoV remains."
1127,"However, infectious agents of certain diseases, including measles and tuberculosis, can sometimes go both ways, and thus several human pathogens are threats to nonhuman primates including macaques."
1128,Models for the transmission dynamics of rotavirus are critical both for estimating current burden from imperfect surveillance and for assessing potential effects of vaccine intervention strategies.
1129,": Despite several immunization efforts, China saw a resurgence of measles in 2012."
1130,"This report summarises the pathogenesis, clinical features and treatment of Rotavirus, and describes the management of a major outbreak of this potentially lethal and devastating disease in a unique and isolated context."
1131,The results show that gelatin-based baits mixed with local (pods of the camel thorn tree) but also imported (apple-flavored corn meal) attractants are highly attractive for kudus providing a basis for future oral rabies vaccine baits.
1132,Both influenza and respiratory syncytial virus (RSV) cause epidemics of respiratory illness of variable severity during the winter season.
1133,(4) what are the advantages and disadvantages of replicating agents as compared to nonreplicating agents as candidate rotavirus vaccines?
1134,"OBJECTIVES: The purpose of this study was to assess to what extent, under scenarios of with/without control and preventive/protective behaviors, the age-specific network-driven risk perception influences influenza infection."
1135,"The real-time polymerase chain reaction influenza virus detection rates were similar in the samples collected using the two methods (Cohen's kappa = 0.86), as were the cycle threshold values."
1136,"In contrast to the long history of the study of influenza, SARS was only recognized in late 2002 and the virus that causes SARS has been documented primarily by genomic sequencing."
1137,Axillary fever (≥38°C) was significantly more common among patients infected with influenza A(H3N2).
1138,Genotyping showed 3 cases of type 4 adenovirus and 2 of type 3 adenovirus.
1139,"In this study, a chimeric DNA construct was designed to encode an influenza A/H1N1 NA protein which is flanking immunogenic amino acids (aa) 736–761 of MERS-CoV spike protein."
1140,Guidelines and recommendations regarding prevention and management of influenza in travellers are scarce.
1141, The 2009 H1N1 influenza pandemic was a major challenge to health services around the world.
1142,Seven to 10 days after challenge low levels of IgM rotavirus antibody were detected for a short period.
1143,"Now that the global eradication of wild poliovirus is almost within sight, planning for the post-certification era is becoming a priority issue."
1144,"In an attempt to provide better identity and stability testing for quality control of LV1 and LV2B, sensitive real-time RT-PCR assays (rRT-PCR) were developed to detect the presence of undesired gene segments (HA and NA from MDV and the six internal genes from the seasonal influenza viruses)."
1145,People most at risk of influenza complications are the elderly with impaired immunity.
1146,The Lancet forum on preparing for pandemic influenza
1147,"The emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) and Middle East Respiratory Syndrome coronavirus (MERS-CoV), two strains of animal coronaviruses that crossed the species barrier to infect and cause severe respiratory infections in humans within the last 12 years, have taught us that coronaviruses represent a global threat that does not recognize international borders."
1148,The article aims to inform health care professionals of the increased risk for influenza in long-term care facilities due to a documented mismatch between the components chosen for this season’s vaccine and currently circulating influenza strains.
1149,"In two SARS patients, we examined the memory CD4+ T-cell responses to peptides derived from SARS coronavirus structural proteins."
1150,The next influenza pandemic may be imminent.
1151,CONCLUSION: These results show that respiratory virus infection—particularly influenza virus infection during epidemic periods—is common among patients hospitalized for acute cardiorespiratory failure.
1152,Antiviral therapy and vaccination are important strategies for controlling pandemic 2009 influenza A(H1N1) but efficacy depends on the timing of administration and is often limited by supply shortage.
1153,"This interaction was effectively suppressed by glycoproteins bearing HM-glycans, indicating that ESA-2 binds to the HA of influenza virus through HM-glycans."
1154,"During spring-summer 2009, several observational studies from Canada showed increased risk of medically-attended, laboratory-confirmed A(H1N1)pdm09 illness among prior recipients of 2008–09 trivalent inactivated influenza vaccine (TIV)."
1155,RESULTS: Influenza vaccination coverage ranged from 25% to 41% across ethnic groups.
1156,"To address this need, we developed an inactivated rabies virus (RABV) that contains the MERS-CoV spike (S) protein expressed on its surface."
1157,"In particular, ZIKV has emerged explosively since 2007 to cause a series of epidemics in the South Pacific and most recently in the Americas."
1158,"Secondary objectives were to evaluate safety, tolerability, rate of virus detection, acceptability and adherence; effect on URI-associated absenteeism and medical visits; and effect of prior influenza vaccination on study outcomes."
1159,Several studies on rotavirus vaccines have shown that VP6 and VP4 proteins are good candidates for vaccine production.
1160,Respiratory infections were caused mostly by pathogens other than influenza virus during the influenza period documented nationally.
1161,"The use of MDCK cells to propagate vaccine virus from egg-isolated influenza virus strains does not introduce a new or greater adventitious virus risk, compared with egg-based vaccine production."
1162,We have evaluated the immunogenicity and protective efficacy of rotavirus subunit vaccines administered by mucosal routes.
1163,Long‐term antiviral prophylaxis against influenza was generally well tolerated with good compliance.
1164,Only one study costed furloughing HCWs with influenza and no RCTs have identified benefits of isolating influenza supershedders.
1165,Influenza VE was limited in Japan during the 2011–2012 season.
1166,"The novel coronavirus infection (COVID-19 or Coronavirus disease 2019) that emerged from Wuhan, Hubei province of China has spread to many countries worldwide."
1167," Two strains of bovine rotavirus (BRV), designated strain Nebraska Scottsbluff-1 (NS-1) and NS-2, were isolated from 2 neighboring cow-calf beef cattle ranches where dams had been vaccinated with a commercial vaccine containing group A BRV strain Neonatal Calf Diarrhea Virus (NCDV)-Lincoln (P1:G6)."
1168,"After Edward Jenner established human vaccination over 200 years ago, attenuated poxviruses became key players to contain the deadliest virus of its own family: Variola virus (VARV), the causative agent of smallpox."
1169,"By reviewing these search results in the light of published knowledge in the fields of influenza prevention and management, we present best practice advice for the prevention and management of influenza in travel medicine."
1170,We developed an attenuated VSV recombinant (VSV-S) expressing the SARS coronavirus (SARS-CoV) spike (S) protein.
1171,"Whereas pregnant women infected with coronavirus may have an increased risk of adverse neonatal outcomes, gametes do not transmit COVID-19."
1172,The recent development of measles vaccine-based vectored vaccine candidates has been reviewed and some information on recombinant measles vaccines expressing respiratory syncytial virus proteins has been shown and discussed.
1173,These observations provide a basis for understanding the molecular mechanisms that drive the earliest stages of alphacoronavirus infection and will inform future efforts to rationally design vaccines.
1174,"We classified them as fully vaccinated, partially vaccinated and unvaccinated according to their receipt of unadjuvanted vaccines containing influenza A (H1N1)pdm09."
1175,The rZIKV recovered from these mice remained fully virulent in a second passage in mice.
1176,"RSV and influenza infections peaked in fall–winter and winter–spring months, respectively."
1177,We assessed the documents that some Asia–Pacific countries have published as part of preparedness planning for an outbreak of influenza in people.
1178,Effects of human metapneumovirus and respiratory syncytial virus antigen insertion in two 3’ proximal genome positions of bovine/human parainfluenza virus type 3 on virus replication and immunogenicity.
1179,"Past history of seasonal influenza vaccination (OR=2.59–3.13) was associated with intention to take up A/H1N1 vaccination under three hypothetical scenarios (provided at <HK$100, HK$100–200 and >HK$200)."
1180,The trivalent oral poliomyelitis vaccine (OPV) contains three different poliovirus serotypes.
1181,"In contrast to animals immunized with WIV alone, all animals pulmonary immunized with a single dose of Advax-adjuvanted WIV were fully protected with no visible clinical symptoms against a lethal dose of influenza virus."
1182,"The most frequently detected viruses among cases were rhinoviruses (79, 22.0%) followed by RSV (32, 8.9%), adenovirus (23, 6.4%), HPIV (22, 6.1%), influenza virus (16, 4.5%), and HMPV (16, 4.5%)."
1183,"Here, we review the genomics of the SARS coronavirus (SARS-CoV), its phylogeny, antigenic structure, immune response and potential therapeutic interventions should the SARS epidemic flare up again."
1184,Methods: 3273 participants community members enrolled in a cluster randomized trial of influenza vaccine were studied.
1185,"This has resulted in a significant increase in the volume of information reported to WHO on the spread, intensity and impact of influenza."
