,pid,title,abstract
601,fcyd8hrb,Immunization with inactivated Middle East Respiratory Syndrome coronavirus vaccine leads to lung immunopathology on challenge with live virus,"To determine if a hypersensitive-type lung pathology might occur when mice were given an inactivated MERS-CoV vaccine and challenged with infectious virus as was seen with SARS-CoV vaccines, we prepared and vaccinated mice with an inactivated MERS-CoV vaccine. Neutralizing antibody was induced by vaccine with and without adjuvant and lung virus was reduced in vaccinated mice after challenge. Lung mononuclear infiltrates occurred in all groups after virus challenge but with increased infiltrates that contained eosinophils and increases in the eosinophil promoting IL-5 and IL-13 cytokines only in the vaccine groups. Inactivated MERS-CoV vaccine appears to carry a hypersensitive-type lung pathology risk from MERS-CoV infection that is similar to that found with inactivated SARS-CoV vaccines from SARS-CoV infection."
602,92t646ti,The Role of Animal Models In Influenza Vaccine Research,"A major challenge for research on influenza vaccines is the selection of an appropriate animal model that accurately reflects the disease and the protective immune response to influenza infection in humans. Vaccines for seasonal influenza have been available for decades and there is a wealth of data available on the immune response to these vaccines in humans, with well-established correlates of protection for inactivated influenza virus vaccines. Many of the seminal studies on vaccines for epidemic influenza have been conducted in human subjects. Studies in humans are performed less frequently now than they were in the past. Therefore, as the quest for improved influenza vaccines continues, it is important to consider the use of animal models for the evaluation of influenza vaccines, and a major challenge is the selection of an appropriate animal model that accurately reflects the disease and the protective immune response to influenza infection in humans. The emergence of highly pathogenic H5N1 avian influenza (AI) viruses and the threat of a pandemic caused by AI viruses of this or another subtype has resulted in a resurgence of interest in influenza vaccine research. The development of vaccines for pandemic influenza presents a unique set of obstacles, not the least of which is that the demonstration of efficacy in humans is not possible. As the correlates of protection from pandemic influenza are not known, we rely on extrapolation of the lessons from seasonal influenza vaccines and on data from the evaluation of pandemic influenza vaccines in animal models to guide our decisions on vaccines for use in humans. The features and contributions of commonly used animal models for influenza vaccine research are discussed. The recent emergence of the pandemic 2009 H1N1 influenza virus underscores the unpredictable nature of influenza viruses and the importance of pandemic preparedness."
614,zr3qmt50,A SARS DNA vaccine induces neutralizing antibody and cellular immune responses in healthy adults in a Phase I clinical trial," Background The severe acute respiratory syndrome (SARS) virus is a member of the Coronaviridae (CoV) family that first appeared in the Guangdong Province of China in 2002 and was recognized as an emerging infectious disease in March 2003. Over 8000 cases and 900 deaths occurred during the epidemic. We report the safety and immunogenicity of a SARS DNA vaccine in a Phase I human study. Methods A single-plasmid DNA vaccine encoding the Spike (S) glycoprotein was evaluated in 10 healthy adults. Nine subjects completed the 3 dose vaccination schedule and were evaluated for vaccine safety and immune responses. Immune response was assessed by intracellular cytokine staining (ICS), ELISpot, ELISA, and neutralization assays. Results The vaccine was well tolerated. SARS-CoV-specific antibody was detected by ELISA in 8 of 10 subjects and neutralizing antibody was detected in all subjects who received 3 doses of vaccine. SARS-CoV-specific CD4+ T-cell responses were detected in all vaccinees, and CD8+ T-cell responses in ∼20% of individuals. Conclusions The VRC SARS DNA vaccine was well tolerated and produced cellular immune responses and neutralizing antibody in healthy adults."
617,jb7u9xn6,Vaccines for porcine epidemic diarrhea virus and other swine coronaviruses," The recent introduction of the porcine epidemic diarrhea virus (PEDV) into the North American swine herd has highlighted again the need for effective vaccines for swine coronaviruses. While vaccines for transmissible gastroenteritis virus (TGEV) have been available to producers around the world for a long time, effective vaccines for PEDV and deltacoronaviruses were only recently developed or are still in development. Here, we review existing vaccine technologies for swine coronaviruses and highlight promising technologies which may help to control these important viruses in the future."
623,0o3mryu1,DNA vaccines and their applications in veterinary practice: current perspectives,"Inoculation of plasmid DNA, encoding an immunogenic protein gene of an infectious agent, stands out as a novel approach for developing new generation vaccines for prevention of infectious diseases of animals. The potential of DNA vaccines to act in presence of maternal antibodies, its stability and cost effectiveness and the non-requirement of cold chain have heightened the prospects. Even though great strides have been made in nucleic acid vaccination, still there are many areas that need further research for its wholesome practical implementation. Major areas of concern are vaccine delivery, designing of suitable vectors and cytotoxic T cell responses. Also, the induction of immune responses by DNA vaccines is inconclusive due to the lack of knowledge regarding the concentration of the protein expressed in vivo. Alternative delivery systems having higher transfection efficiency and the use of cytokines, as immunomodulators, needs to be further explored. Recently, efforts are being made to modulate and prolong the active life of dendritic cells, in order to make antigen presentation a more efficacious one. For combating diseases like acquired immunodeficiency syndrome (AIDS), influenza, malaria and tuberculosis in humans; and foot and mouth disease, Aujesky’s disease, swine fever, rabies, canine distemper and brucellosis in animals, DNA vaccine clinical trials are underway. This review highlights the salient features of DNA vaccines, and measures to enhance their efficacy so as to devise an effective and novel vaccination strategy against animal diseases."
627,wwiopinv,Chapter 25 Preclinical Toxicology of Vaccines 1,"Immunity to targeted infectious diseases may be conferred or enhanced by vaccines, which are manufactured from recombinant forms as well as inactivated or attenuated organisms. These vaccines have to meet requirements for safety, quality and efficacy. In addition to antigenic components, various adjuvants may be included in vaccines to evoke an effective immune response. To ensure the safety of new vaccines, preclinical toxicology studies are conducted prior to the initiation of, and concurrently with, clinical studies. There are five different types of preclinical toxicology study in the evaluation of vaccine safety: single and/or repeat dose, reproductive and developmental, mutagenicity, carcinogenicity, and safety pharmacology. If any adverse effects are observed in the course of these studies, they should be fully evaluated and a final safety decision made accordingly. Successful preclinical toxicology studies depend on multiple factors including: using the appropriate study designs, using the right animal model, and evoking an effective immune response. Additional in vivo and in vitro assays that establish the identity, purity, safety, and potency of the vaccine play a significant role in assessing critical characteristics of vaccine safety."
641,84qt2qhx,RNA Virus Reverse Genetics and Vaccine Design,"RNA viruses are capable of rapid spread and severe or potentially lethal disease in both animals and humans. The development of reverse genetics systems for manipulation and study of RNA virus genomes has provided platforms for designing and optimizing viral mutants for vaccine development. Here, we review the impact of RNA virus reverse genetics systems on past and current efforts to design effective and safe viral therapeutics and vaccines."
642,nb6miso7,Immune responses in Balb/c mice induced by a candidate SARS-CoV inactivated vaccine prepared from F69 strain," The immunogenicity of a candidate-inactivated vaccine prepared from SARS-CoV F69 strain was evaluated in Balb/c mice. Potent humoral immune responses were induced under the elicitation of three times of immunizations at 2-week intervals with this vaccine, combined with three types of adjuvants (Freund's adjuvant, Al(OH)3 adjuvant and CpG adjuvant). Titers of specific IgG antibodies in three test groups all peaked in the sixth week after first vaccination, but significant differences existed in the kinetics of specific IgG antibody levels. The strong neutralizing capacity exhibited in micro-cytopathic effect neutralization tests indicated the specific antibodies are protective. Western blot assay further demonstrated the specificity of the induced serum antibodies."
644,5z6m8s6r,Genetic basis for variation of vaccine response: our studies with rubella vaccine,"Congenital rubella syndrome still occurs throughout the world despite an effective vaccine being used in developed countries. Heat and light lability, as well as contraindications in immunocompromised persons, limit the use of the vaccine. An improved, more durable and less reactive rubella vaccine such as a peptide or subunit vaccine would address these unmet needs. We have sought to identify the genetic factors that influence both humoral and cell-mediated immunity. Specifically, we have examined genetic polymorphisms and their associations with variations in the immune response to rubella vaccine. Our previous work with twins has identified substantial heritability with rubella vaccine antibody response. We have since identified human leukocyte antigen associations, with both humoral (class II) and cellular (class I) immunity. Our preliminary work with genetic determinants in cytokines and their receptors have offered tantalising leads as well. Now, having recruited a larger cohort to combine with our previous sample, we lay out in this paper our specific aims for a larger, more comprehensive study of the genetic associations with rubella vaccine response and components of both humoral and cellular immunity."
647,ea91fnmz,Chapter 27 Preclinical Toxicology of Vaccines 1 1 Disclaimer: The findings and conclusions in this chapter have not been formally disseminated by the Food and Drug Administration and should not be construed to represent any Agency determination or policy.," Immunity to targeted infectious diseases may be conferred or enhanced by vaccines, which are manufactured from recombinant forms as well as inactivated or attenuated organisms. These vaccines have to meet requirements for safety, quality, and efficacy. In addition to antigenic components, various adjuvants may be included in vaccines to evoke an effective immune response. To ensure the safety of new vaccines, preclinical toxicology studies are conducted prior to the initiation of, and concurrently with, clinical studies. There are five different types of preclinical toxicology study in the evaluation of vaccine safety: single and/or repeat dose, reproductive and developmental, mutagenicity, carcinogenicity, and safety pharmacology. If any adverse effects are observed in the course of these studies, they should be fully evaluated and a final safety decision made accordingly. Successful preclinical toxicology studies depend on multiple factors including using the appropriate study designs, using the right animal model, and evoking an effective immune response. Additional in vivo and in vitro assays that establish the identity, purity, safety, and potency of the vaccine play a significant role in assessing critical characteristics of vaccine safety."
649,26uuczmi,Vaccinia Virus LC16m8∆ as a Vaccine Vector for Clinical Applications,"The LC16m8 strain of vaccinia virus, the active ingredient in the Japanese smallpox vaccine, was derived from the Lister/Elstree strain. LC16m8 is replication-competent and has been administered to over 100,000 infants and 3,000 adults with no serious adverse reactions. Despite this outstanding safety profile, the occurrence of spontaneously-generated large plaque-forming virulent LC16m8 revertants following passage in cell culture is a major drawback. We identified the gene responsible for the reversion and deleted the gene (B5R) from LC16m8 to derive LC16m8Δ. LC16m8∆ is non-pathogenic in immunodeficient severe combined immunodeficiency (SCID) mice, genetically-stable and does not reverse to a large-plaque phenotype upon passage in cell culture, even under conditions in which most LC16m8 populations are replaced by revertants. Moreover, LC16m8∆ is >500-fold more effective than the non-replicating vaccinia virus (VV), Modified Vaccinia Ankara (MVA), at inducing murine immune responses against pathogenic VV. LC16m8∆, which expresses the SIV gag gene, also induced anti-Gag CD8(+) T-cells more efficiently than MVA and another non-replicating VV, Dairen I minute-pock variants (DIs). Moreover, LC16m8∆ expressing HIV-1 Env in combination with a Sendai virus vector induced the production of anti-Env antibodies and CD8(+) T-cells. Thus, the safety and efficacy of LC16m8∆ mean that it represents an outstanding platform for the development of human vaccine vectors."
653,1ksahg3o,A questionnaire-based survey on the uptake and use of cattle vaccines in the UK,": Vaccination is a widely used strategy for disease control in cattle in the UK and abroad. However, there has been limited research describing the uptake and use of cattle vaccines on UK farms. AIM: To describe the current uptake and usage of cattle vaccines in the UK. DESIGN: A questionnaire, available in paper and online format, was distributed to cattle farmers by convenience sampling. PARTICIPANTS: All UK cattle farmers were eligible to participate in the study. RESULTS: Eighty-six per cent of respondents (n=229/266) had vaccinated their cattle in the past year. Diseases most commonly vaccinated against were Bovine Viral Diarrhoea, Leptospirosis and Infectious Bovine Rhinotracheitis. Vaccination compliance was limited in certain areas, for example only 48 per cent of respondents stated that they administered the second dose in the primary course within the recommended timeframe, and 14 per cent of respondents stated that they vaccinated earlier than the youngest recommended age. Although outside the scope of this study, further work is needed to establish the extent of inadequate compliance and the effect this has on vaccine efficacy. The role of the veterinarian was highlighted as the main supplier of vaccines and preferred source of vaccination information. Respondents preferred to receive recommendations regarding vaccination by face-to-face communication with the veterinarian. CONCLUSIONS: The results provide a description of the current uptake and usage of cattle vaccines in the UK. Uptake is generally high but there are areas of usage of vaccines which could be improved upon. The veterinarian plays a key role as supplier of vaccines and a source of information for the majority of farmers. Although outside the scope of this study, further work is needed to establish the extent of inadequate compliance and the effect this has on vaccine efficacy. Although the respondents in this study represent a biased population of farmers, the findings indicate areas for future investigation in order to improve vaccination strategies in cattle in the UK."
656,kr11qpeo,Immunogenicity of SARS inactivated vaccine in BALB/c mice," Severe acute respiratory syndrome (SARS) is a serious infectious threat to public health. To create a novel trial vaccine and evaluate its potency, we attempted to generate a SARS inactivated vaccine using SARS coronavirus (SARS-CoV) strain F69 treated with formaldehyde and mixed with Al(OH)3. Three doses of the vaccine were used to challenge three groups of BALB/c mice. We found that the mice exhibited specific IgM on day 4 and IgG on day 8. The peak titers of IgG were at day 47 in low-dose group (1:19,200) and high-dose group (1:38,400) whereas in middle-dose group (1:19,200), the peak was at day 40. On day 63, the IgG levels reached a plateau. Neutralization assay demonstrated that the antisera could protect Vero-E6 cells from SARS-CoV's infection. Analysis of the antibody specificity revealed that the mouse antisera contained a mixture of antibodies specifically against the structure proteins of SARS-CoV. Furthermore, the mouse antisera conferred higher amount of antibodies against protein N, polypeptide S4 and S2 than those of proteins M and 3CL. These findings suggest that the inactivated SARS-CoV could preserve its antigenicity and the inactivated vaccine can stimulate mice to produce high levels of antibodies with neutralization activity. Results also suggest that polypeptides originating from protein N or S might be a potential target for the generation of a recombinant SARS vaccine."
663,hl5x2tm0,Immunization with West Nile virus envelope domain III protects mice against lethal infection with homologous and heterologous virus," The Japanese encephalitis virus (JEV) serocomplex-group consists of mosquito-borne flaviviruses, which include West Nile virus (WNV) and JEV, and both may cause severe encephalitis in humans. WNV has spread rapidly across the United States since its introduction in 1999 and its geographical distribution within the western hemisphere is expected to further expand, whereas, JEV is the most common cause of viral encephalitis in Southeast Asia, China and India. Currently, there is no registered human vaccine or specific therapy to prevent or treat WNV infection. Here we describe the efficacy of recombinant domain III (DIII) of WNV glycoprotein E in a mouse model. It induces high neutralizing antibody titers, as well as, protection against lethal WNV infection in C57BL/6 mice. This vaccine preparation also afforded partial protection against lethal JEV infection."
671,cgiok0ce,An innovative approach to induce cross-protective immunity against porcine reproductive and respiratory syndrome virus in the lungs of pigs through adjuvanted nanotechnology-based vaccination,"Porcine reproductive and respiratory syndrome (PRRS) is an economically devastating respiratory disease of pigs. The disease is caused by the PRRS virus (PRRSV), an Arterivirus which is a highly mutating RNA virus. Widely used modified live PRRSV vaccines have failed to prevent PRRS outbreaks and reinfections; moreover, safety of the live virus vaccines is questionable. Though poorly immunogenic, inactivated PRRSV vaccine is safe. The PRRSV infects primarily the lung macrophages. Therefore, we attempted to strengthen the immunogenicity of inactivated/killed PRRSV vaccine antigens (KAg), especially in the pig respiratory system, through: 1) entrapping the KAg in biodegradable poly(lactic-co-glycolic acid) nanoparticles (NP-KAg); 2) coupling the NP-KAg with a potent mucosal adjuvant, whole cell lysate of Mycobacterium tuberculosis (M. tb WCL); and 3) delivering the vaccine formulation twice intranasally to growing pigs. We have previously shown that a single dose of NP-KAg partially cleared the challenged heterologous PRRSV. Recently, we reported that NP-KAg coupled with unentrapped M. tb WCL significantly cleared the viremia of challenged heterologous PRRSV. Since PRRSV is primarily a lung disease, our goal in this study was to investigate lung viral load and various immune correlates of protection at the lung mucosal surfaces and its parenchyma in vaccinated heterologous PRRSV-challenged pigs. Our results indicated that out of five different vaccine-adjuvant formulations, the combination of NP-KAg and unentrapped M. tb WCL significantly cleared detectable replicating infective PRRSV with a tenfold reduction in viral RNA load in the lungs, associated with substantially reduced gross and microscopic lung pathology. Immunologically, strong humoral (enhanced virus neutralization titers by high avidity antibodies) and cell-mediated immune responses (augmented population of interferon-γ secreting CD4(+) and CD8(+) lymphocytes and reduced secretion of immunosuppressive cytokines) in the lungs were observed. In conclusion, combination of NP-KAg and soluble M. tb WCL elicits broadly cross-protective anti-PRRSV immunity in the pig respiratory system."
676,hivpamvs,DNA vaccines for targeting bacterial infections,"DNA vaccination has been of great interest since its discovery in the 1990s due to its ability to elicit both humoral and cellular immune responses. DNA vaccines consist of a DNA plasmid containing a transgene that encodes the sequence of a target protein from a pathogen under the control of a eukaryotic promoter. This revolutionary technology has proven to be effective in animal models and four DNA vaccine products have recently been approved for veterinary use. Although few DNA vaccines against bacterial infections have been tested, the results are encouraging. Because of their versatility, safety and simplicity a wider range of organisms can be targeted by these vaccines, which shows their potential advantages to public health. This article describes the mechanism of action of DNA vaccines and their potential use for targeting bacterial infections. In addition, it provides an updated summary of the methods used to enhance immunogenicity from codon optimization and adjuvants to delivery techniques including electroporation and use of nanoparticles."
682,s2v0tpsg,Biodegradable polymers for modern vaccine development," Most traditional vaccines are composed either of a whole pathogen or its parts; these vaccines, however, are not always effective and can even be harmful. As such, additional agents known as adjuvants are necessary to increase vaccine safety and efficacy. This review summarizes the potential of biodegradable materials, including synthetic and natural polymers, for vaccine delivery. These materials are highly biocompatible and have minimal toxicity, and most biomaterial-based vaccines delivering antigens or adjuvants have been shown to improve immune response, compared to formulations consisting of the antigen alone. Therefore, these materials can be applied in modern vaccine development."
684,or0czzdp,Evaluation of Mucosal and Systemic Immune Responses Elicited by GPI-0100- Adjuvanted Influenza Vaccine Delivered by Different Immunization Strategies,"Vaccines for protection against respiratory infections should optimally induce a mucosal immune response in the respiratory tract in addition to a systemic immune response. However, current parenteral immunization modalities generally fail to induce mucosal immunity, while mucosal vaccine delivery often results in poor systemic immunity. In order to find an immunization strategy which satisfies the need for induction of both mucosal and systemic immunity, we compared local and systemic immune responses elicited by two mucosal immunizations, given either by the intranasal (IN) or the intrapulmonary (IPL) route, with responses elicited by a mucosal prime followed by a systemic boost immunization. The study was conducted in BALB/c mice and the vaccine formulation was an influenza subunit vaccine supplemented with GPI-0100, a saponin-derived adjuvant. While optimal mucosal antibody titers were obtained after two intrapulmonary vaccinations, optimal systemic antibody responses were achieved by intranasal prime followed by intramuscular boost. The latter strategy also resulted in the best T cell response, yet, it was ineffective in inducing nose or lung IgA. Successful induction of secretory IgA, IgG and T cell responses was only achieved with prime-boost strategies involving intrapulmonary immunization and was optimal when both immunizations were given via the intrapulmonary route. Our results underline that immunization via the lungs is particularly effective for priming as well as boosting of local and systemic immune responses."
688,tm8fzbue,Immunogenicity and Protection from Receptor-Binding Domains of Toxins as Potential Vaccine Candidates for Clostridium difficile,"The receptor-binding domains (RBDs) located in toxin A and toxin B of Clostridium difficile are known to be nontoxic and immunogenic. We need to develop a new type vaccine based on RBDs. In this study, we expressed and purified recombinant proteins (named RBD-TcdA and RBD-TcdB) as vaccine candidates containing the RBDs of toxin A and toxin B, respectively, from the C. difficile reference strain VPI10463. The immunogenicity and protection of the vaccine candidates RBD-TcdA, RBD-TcdB, and RBD-TcdA/B was evaluated by ELISA and survival assays. The data indicated that mice immunized with all vaccine candidates displayed potent levels of RBD-specific serum IgG. Following intramuscular immunization of mice with RBD-TcdA and/or RBD-TcdB, these vaccine candidates triggered immune responses that protected mice compared to mice immunized with aluminum hydroxide alone. Taken together, the results of this study reveal that recombinant proteins containing RBDs of C. difficile toxins can be used for vaccine development. Additionally, we found that an RBD-TcdA/B vaccine can elicit a stronger humoral immune response and provide better immunoprotection than the univalent vaccines. This RBD vaccine candidate conferred significant protection against disease symptoms and death caused by toxins from a wild-type C. difficile strain."
692,5kjhrmmb,Antibody Quality and Protection from Lethal Ebola Virus Challenge in Nonhuman Primates Immunized with Rabies Virus Based Bivalent Vaccine,"We have previously described the generation of a novel Ebola virus (EBOV) vaccine platform based on (a) replication-competent rabies virus (RABV), (b) replication-deficient RABV, or (c) chemically inactivated RABV expressing EBOV glycoprotein (GP). Mouse studies demonstrated safety, immunogenicity, and protective efficacy of these live or inactivated RABV/EBOV vaccines. Here, we evaluated these vaccines in nonhuman primates. Our results indicate that all three vaccines do induce potent immune responses against both RABV and EBOV, while the protection of immunized animals against EBOV was largely dependent on the quality of humoral immune response against EBOV GP. We also determined if the induced antibodies against EBOV GP differ in their target, affinity, or the isotype. Our results show that IgG1-biased humoral responses as well as high levels of GP-specific antibodies were beneficial for the control of EBOV infection after immunization. These results further support the concept that a successful EBOV vaccine needs to induce strong antibodies against EBOV. We also showed that a dual vaccine against RABV and filoviruses is achievable; therefore addressing concerns for the marketability of this urgently needed vaccine."
694,3rr0j5tk,Introduction of neutralizing immunogenicity index to the rational design of MERS coronavirus subunit vaccines,"Viral subunit vaccines often contain immunodominant non-neutralizing epitopes that divert host immune responses. These epitopes should be eliminated in vaccine design, but there is no reliable method for evaluating an epitope's capacity to elicit neutralizing immune responses. Here we introduce a new concept ‘neutralizing immunogenicity index' (NII) to evaluate an epitope's neutralizing immunogenicity. To determine the NII, we mask the epitope with a glycan probe and then assess the epitope's contribution to the vaccine's overall neutralizing immunogenicity. As proof-of-concept, we measure the NII for different epitopes on an immunogen comprised of the receptor-binding domain from MERS coronavirus (MERS-CoV). Further, we design a variant form of this vaccine by masking an epitope that has a negative NII score. This engineered vaccine demonstrates significantly enhanced efficacy in protecting transgenic mice from lethal MERS-CoV challenge. Our study may guide the rational design of highly effective subunit vaccines to combat MERS-CoV and other life-threatening viruses."
697,22ewkwma,Diagnostic discrimination of live attenuated influenza vaccine strains and community-acquired pathogenic strains in clinical samples," Live vaccines can generate false-positive results on common influenza assays including reverse transcriptase-PCR (RT-PCR), culture and antigen tests. This threatens the integrity of epidemiological data and may misdirect treatment and control efforts. We report the development of RT-PCR tests that distinguish live FluMist™ vaccine (FMV) strains from circulating influenza strains in clinical samples. Primers were validated using influenza-positive samples from unvaccinated patients, packaged FMV, and one PCR-positive asymptomatic vaccine. Furthermore, the assay was used to experimentally test our lab's collection of influenza-positive samples from the 2004–05 and 2005–06 influenza seasons and several 2005 preseason isolates to determine the rate of vaccine-derived false-positive results under differing epidemiological conditions. Analytical and clinical validations show that the assay is both sensitive and specific. Experimental results demonstrate that 51 out of 51 influenza-positive samples collected during influenza season from ill, previously-vaccinated military personnel represent real infections with circulating strains. Finally, the assay shows that four preseason influenza-positive samples were false positives resulting from vaccine shedding. The vaccine-discriminatory RT-PCR methods described here provide the first test designed to distinguish FMV strains from circulating strains. The results show that the test is effective, and demonstrate the importance of such tests in the age of live vaccines."
703,g6hs3ud5,Vaccination With a Single Consensus Envelope Protein Ectodomain Sequence Administered in a Heterologous Regimen Induces Tetravalent Immune Responses and Protection Against Dengue Viruses in Mice,"The development of a safe and effective tetravalent dengue vaccine that elicits protection against all dengue virus (DENV) serotypes is urgently needed. The consensus sequence of the ectodomain of envelope (E) protein of DENV (cE80) has been examined as an immunogen previously. In the current study, a cE80 DNA (D) vaccine was constructed and evaluated in conjunction with the cE80 protein (P) vaccine to examine whether both vaccines used together can further improve the immune responses. The cE80 DNA vaccine was administrated using either a homologous (DNA alone, DDD) or heterologous (DNA prime-protein boost: DDP or DPP) regimen, and evaluated for immunogenicity and protective efficacy in mice. Among the three DNA-based immunization regimens tested, DDP immunization is the optimal immunization regimen that elicited the greatest systemic immune response and conferred protection against all four DENV serotypes. This work provides innovative ideas for the development of consensus E-based dengue vaccines and the testing of optimal immunization regimens."
705,e6pj6pkn,A novel recombinant bacterial vaccine strain expressing dual viral antigens induces multiple immune responses to the Gag and gp120 proteins of HIV-1 in immunized mice," Recombinant Salmonella enterica serovar Typhi can function as a live vector to deliver foreign antigens to the mammalian immune system and induce both mucosal and systemic immunity. In this study, we generated a recombinant Salmonella Typhi strain pilS− pilT−Gag+(pVAX1-gp120) harboring the human immunodeficiency virus (HIV) gag gene integrated into the bacterial chromosome and gp120 gene carried by a plasmid. Mice inoculated with this recombinant bacterium through intranasal route produced high titers of IgG to gp120 in sera and IgA to gp120 in fecal washes. In addition, Gag-specific and gp120-specific cytotoxic T lymphocyte (CTL) responses were observed in sorted spleen lymphocytes of immunized mice. These results demonstrated that this recombinant Salmonella Typhi strain elicits multiple immune responses against both Gag and gp120 antigens of HIV, and thus would be a potential vaccine candidate to the prevention of HIV/AIDS."
715,9ard7v9e,"Recombinant Isfahan Virus and Vesicular Stomatitis Virus Vaccine Vectors Provide Durable, Multivalent, Single-Dose Protection against Lethal Alphavirus Challenge","The demonstrated clinical efficacy of a recombinant vesicular stomatitis virus (rVSV) vaccine vector has stimulated the investigation of additional serologically distinct Vesiculovirus vectors as therapeutic and/or prophylactic vaccine vectors to combat emerging viral diseases. Among these viral threats are the encephalitic alphaviruses Venezuelan equine encephalitis virus (VEEV) and Eastern equine encephalitis virus (EEEV), which have demonstrated potential for natural disease outbreaks, yet no licensed vaccines are available in the event of an epidemic. Here we report the rescue of recombinant Isfahan virus (rISFV) from genomic cDNA as a potential new vaccine vector platform. The rISFV genome was modified to attenuate virulence and express the VEEV and EEEV E2/E1 surface glycoproteins as vaccine antigens. A single dose of the rISFV vaccine vectors elicited neutralizing antibody responses and protected mice from lethal VEEV and EEEV challenges at 1 month postvaccination as well as lethal VEEV challenge at 8 months postvaccination. A mixture of rISFV vectors expressing the VEEV and EEEV E2/E1 glycoproteins also provided durable, single-dose protection from lethal VEEV and EEEV challenges, demonstrating the potential for a multivalent vaccine formulation. These findings were paralleled in studies with an attenuated form of rVSV expressing the VEEV E2/E1 glycoproteins. Both the rVSV and rISFV vectors were attenuated by using an approach that has demonstrated safety in human trials of an rVSV/HIV-1 vaccine. Vaccines based on either of these vaccine vector platforms may present a safe and effective approach to prevent alphavirus-induced disease in humans. IMPORTANCE This work introduces rISFV as a novel vaccine vector platform that is serologically distinct and phylogenetically distant from VSV. The rISFV vector has been attenuated by an approach used for an rVSV vector that has demonstrated safety in clinical studies. The vaccine potential of the rISFV vector was investigated in a well-established alphavirus disease model. The findings indicate the feasibility of producing a safe, efficacious, multivalent vaccine against the encephalitic alphaviruses VEEV and EEEV, both of which can cause fatal disease. This work also demonstrates the efficacy of an attenuated rVSV vector that has already demonstrated safety and immunogenicity in multiple HIV-1 phase I clinical studies. The absence of serological cross-reactivity between rVSV and rISFV and their phylogenetic divergence within the Vesiculovirus genus indicate potential for two stand-alone vaccine vector platforms that could be used to target multiple bacterial and/or viral agents in successive immunization campaigns or as heterologous prime-boost agents."
717,fd7d4q8k,An mRNA Vaccine Protects Mice against Multiple Tick-Transmitted Flavivirus Infections,"Powassan virus (POWV) is an emerging tick-transmitted flavivirus that circulates in North America and Russia. Up to 5% of deer ticks now test positive for POWV in certain regions of the northern United States. Although POWV infections cause life-threatening encephalitis, there is no vaccine or counter-measure available for prevention or treatment. Here, we developed a lipid nanoparticle (LNP)-encapsulated modified mRNA vaccine encoding the POWV prM and E genes and demonstrated its immunogenicity and efficacy in mice following immunization with one or two doses. The POWV mRNA vaccine induced high titers of neutralizing antibody and sterilizing immunity against lethal challenge with different POWV strains. The mRNA vaccine also induced cross-neutralizing antibodies against multiple other tick-borne flaviviruses and protected mice against the distantly related Langat virus. These data demonstrate the utility of the LNP-mRNA vaccine platform for the development of vaccines with protective activity against multiple flaviviruses."
718,7eqpb7ge,Adenovirus-Based Vectors for the Development of Prophylactic and Therapeutic Vaccines,"Emerging and reemerging infectious diseases as well as cancer pose great global health impacts on the society. Vaccines have emerged as effective treatments to prevent or reduce the burdens of already developed diseases. This is achieved by means of activating various components of the immune system to generate systemic inflammatory reactions targeting infectious agents or diseased cells for control/elimination. DNA virus-based genetic vaccines gained significant attention in the past decades owing to the development of DNA manipulation technologies, which allowed engineering of recombinant viral vectors encoding sequences for foreign antigens or their immunogenic epitopes as well as various immunomodulatory molecules. Despite tremendous progress in the past 50 years, many hurdles still remain for achieving the full clinical potential of viral-vectored vaccines. This chapter will present the evolution of vaccines from “live” or “attenuated” first-generation agents to recombinant DNA and viral-vectored vaccines. Particular emphasis will be given to human adenovirus (Ad) for the development of prophylactic and therapeutic vaccines. Ad biological properties related to vaccine development will be highlighted along with their advantages and potential hurdles to be overcome. In particular, we will discuss (1) genetic modifications in the Ad capsid protein to reduce the intrinsic viral immunogenicity, (2) antigen capsid incorporation for effective presentation of foreign antigens to the immune system, (3) modification of the hexon and fiber capsid proteins for Ad liver de-targeting and selective retargeting to cancer cells, (4) Ad-based vaccines carrying “arming” transgenes with immunostimulatory functions as immune adjuvants, and (5) oncolytic Ad vectors as a new therapeutic approach against cancer. Finally, the combination of adenoviral vectors with other non-adenoviral vector systems, the prime/boost strategy of immunization, clinical trials involving Ad-based vaccines, and the perspectives for the field development will be discussed."
726,nkbb3tg9,Immune response in cattle inoculated with the recombinant complete polyprotein of foot-and-mouth disease virus from Bombyx mori larvae,"The intact open reading frame (ORF) of foot-and-mouth disease virus (FMDV) Asia I/XJ strain was amplified by RT-PCR and inserted into the transfer vector pVL1393 to generate plasmid pVL-ORF. Bm-N cells were transfected with pVL-ORF and linearized Bm-BacPAK6 DNA, and the recombinant silkworm baculovirus Bm-ORF containing the full ORF of FMDV was obtained. The results of indirect immunofluorescence assay (IFA) showed that Bm-ORF could be expressed efficiently in Bm-N cell. After inoculating the early 5th instar larvae of silkworm, the polyprotein of FMDV could be detected by sandwich ELISA and empty capsid-like particles could be observed under the electron microscope. Expression products from silkworm were used as the antigen to immunize the cattle. The specific antibody was induced in all vaccinated animals. The immunized cattle were challenged with the virulent FMDV Asia I/XJ strain, two of the four cattle were completely protected and clinical symptoms were alleviated and delayed in the others. The results suggest that this strategy might be used to develop the new subunit FMDV vaccine."
