,animal,newpid
10787,0.612319827079773,30597
10788,0.6128436923027039,39563
10789,0.8224146366119385,11315
10790,0.9744559526443481,24095
10791,0.8160632848739624,5559
10792,0.8508795499801636,19262
10793,0.9830679297447205,18538
10794,0.3507083058357239,5984
10795,0.9413983821868896,11313
10796,0.9941443800926208,34126
10797,0.6457017660140991,34390
10798,0.994164764881134,21958
10799,0.963991641998291,12182
10800,0.9801657199859619,18535
10801,0.9745615720748901,28354
10802,0.8655255436897278,34825
10803,0.7852292656898499,39829
10804,0.09220979362726212,31464
10805,0.6003060936927795,31505
10806,0.9873054027557373,30641
10807,0.9683416485786438,36753
10808,0.7691952586174011,12855
10809,0.12098244577646255,13805
10810,0.6721053719520569,24497
10811,0.9927706122398376,8130
10812,0.12991152703762054,34072
10813,0.9940896034240723,400
10814,0.6827892661094666,33105
10815,0.9663166999816895,28416
10816,0.357832133769989,14604
10817,0.9945935606956482,15740
10818,0.31199032068252563,33683
10819,0.4713052809238434,35582
10820,0.9528787732124329,35996
10821,0.985414981842041,10367
10822,0.3903958797454834,23384
10823,0.9302291870117188,37241
10824,0.9836364388465881,31232
10825,0.9436593651771545,39042
10826,0.10059314221143723,32881
10827,0.8432417511940002,18619
10828,0.9942294359207153,25957
10829,0.9940485954284668,5579
10830,0.40286216139793396,20073
10831,0.9946069121360779,21620
10832,0.26199203729629517,23393
10833,0.8412724733352661,25540
10834,0.8918039798736572,17189
10835,0.9918427467346191,35872
10836,0.34925350546836853,231
10837,0.4804196357727051,9703
10838,0.9722372889518738,35825
10839,0.6800073981285095,6418
10840,0.06706680357456207,18788
10841,0.5353562831878662,258
10842,0.9656105041503906,33591
10843,0.9191647171974182,34687
10844,0.8783893585205078,7551
10845,0.6043584942817688,1790
10846,0.9876448512077332,32347
10847,0.7260971665382385,5075
10848,0.9884688258171082,17537
10849,0.9125131368637085,26378
10850,0.3723506033420563,36288
10851,0.32633939385414124,29872
10852,0.4826863408088684,23367
10853,0.9307863712310791,11684
10854,0.1930951327085495,31842
10855,0.9057838916778564,38883
10856,0.9946510195732117,16283
10857,0.9548779129981995,8254
10858,0.8596226572990417,15294
10859,0.8152055144309998,22609
10860,0.8126601576805115,11738
10861,0.9053605198860168,33841
10862,0.15419407188892365,19485
10863,0.6465026140213013,33675
10864,0.15030212700366974,29849
10865,0.39991459250450134,23363
10866,0.5625680685043335,16777
10867,0.1387946456670761,37405
10868,0.9255168437957764,34392
10869,0.20683522522449493,20969
10870,0.0625956803560257,33085
10871,0.7580097317695618,38125
10872,0.07667568325996399,3546
10873,0.8204546570777893,23081
10874,0.6074097752571106,39170
10875,0.7542064785957336,7465
10876,0.9374005198478699,12926
10877,0.06793771684169769,33423
10878,0.994154155254364,8015
10879,0.9877420663833618,31823
10880,0.905977725982666,2975
10881,0.48473531007766724,11927
10882,0.8717578649520874,14183
10883,0.9305968880653381,39904
10884,0.8406189680099487,1596
10885,0.486063152551651,152
10886,0.8371279239654541,33044
10887,0.8543811440467834,1240
10888,0.4772018492221832,27573
10889,0.6498709321022034,30169
10890,0.9879839420318604,34961
10891,0.9267484545707703,2614
10892,0.8515145778656006,12738
10893,0.19490042328834534,25283
10894,0.9895081520080566,10271
10895,0.6965097784996033,22126
10896,0.06356285512447357,30535
10897,0.9822303652763367,8052
10898,0.13793130218982697,26257
10899,0.12001213431358337,23734
10900,0.9884843230247498,11798
10901,0.06509561836719513,13383
10902,0.9942173957824707,8202
10903,0.290345698595047,29131
10904,0.8814003467559814,16936
10905,0.9900302886962891,26552
10906,0.8905496597290039,15392
10907,0.5143128037452698,2825
10908,0.7588674426078796,27940
10909,0.07427511364221573,931
10910,0.8629546761512756,35774
10911,0.6383250951766968,25296
10912,0.4736405611038208,31161
10913,0.8557314872741699,2665
10914,0.9745508432388306,24246
10915,0.09065482765436172,38915
10916,0.6884633898735046,17510
10917,0.9372879266738892,38398
10918,0.8996893167495728,7090
10919,0.4887813925743103,25806
10920,0.8076019883155823,26976
10921,0.6398230195045471,2950
10922,0.5285499095916748,30166
10923,0.991024374961853,38767
10924,0.8033521771430969,28993
10925,0.9060730338096619,36987
10926,0.70223069190979,8327
10927,0.7539038062095642,7782
10928,0.9494025707244873,34719
10929,0.8044840097427368,29412
10930,0.44502219557762146,38771
10931,0.9246062636375427,21677
10932,0.94263756275177,22169
10933,0.9484570026397705,9790
10934,0.7602892518043518,10236
10935,0.29380300641059875,22518
10936,0.9466919302940369,23680
10937,0.3483547270298004,26449
10938,0.9932386875152588,10655
10939,0.9941021800041199,8366
10940,0.7958661317825317,36196
10941,0.9841409921646118,28586
10942,0.849361002445221,30617
10943,0.656038224697113,20366
10944,0.9474831223487854,1728
10945,0.9873691201210022,35138
10946,0.8409051895141602,8511
10947,0.22950555384159088,39416
10948,0.916758120059967,37917
10949,0.8301781415939331,11730
10950,0.9697940349578857,18598
10951,0.0760444700717926,11081
10952,0.8949269652366638,9687
10953,0.880812406539917,13006
10954,0.6506471037864685,33114
10955,0.7380244731903076,38765
10956,0.8573298454284668,1733
10957,0.9108806848526001,6102
10958,0.5631863474845886,1047
10959,0.9490413665771484,3081
10960,0.806341826915741,25579
10961,0.9623727798461914,25723
10962,0.9879214763641357,4897
10963,0.9838510155677795,35451
10964,0.8015093207359314,35153
10965,0.8719791173934937,592
10966,0.0779319629073143,19047
10967,0.9863356351852417,13905
10968,0.6769821047782898,27866
10969,0.8998381495475769,25545
10970,0.08508265763521194,26371
10971,0.7732289433479309,5988
10972,0.9141446352005005,18191
10973,0.8813193440437317,22995
10974,0.5167442560195923,34928
10975,0.8527600169181824,31325
10976,0.9389707446098328,10755
10977,0.7377557754516602,34076
10978,0.13523519039154053,22334
10979,0.06651487946510315,19957
10980,0.8469477891921997,33438
10981,0.9946873188018799,15648
10982,0.8815927505493164,7990
10983,0.8718212842941284,22947
10984,0.4459056854248047,32083
10985,0.9043247699737549,2264
10986,0.8088471293449402,520
10987,0.9947187900543213,11564
10988,0.5411974191665649,24068
10989,0.9058864116668701,15120
10990,0.7305426597595215,12438
10991,0.5670434832572937,13816
10992,0.9342327117919922,10211
10993,0.09282326698303223,31442
10994,0.8960707783699036,7611
10995,0.6684764623641968,715
10996,0.0659322664141655,718
10997,0.06326258927583694,25364
10998,0.30449676513671875,5354
10999,0.9921463131904602,10742
11000,0.606440544128418,33548
11001,0.6001728177070618,1095
11002,0.9944919347763062,7702
11003,0.7485799789428711,21117
11004,0.09184271842241287,5281
11005,0.8404639959335327,32062
11006,0.44148048758506775,23628
11007,0.1007777750492096,16096
11008,0.6351949572563171,35496
11009,0.6033734679222107,28172
11010,0.17246843874454498,27198
11011,0.7460297346115112,33199
11012,0.9692241549491882,30629
11013,0.9945395588874817,15760
11014,0.38070446252822876,5889
11015,0.8944311141967773,5168
11016,0.9160367846488953,11682
11017,0.6221524477005005,29013
11018,0.7995891571044922,17887
11019,0.8226684927940369,2551
11020,0.1719905585050583,20861
11021,0.9695184230804443,23833
11022,0.9808273315429688,15534
11023,0.967495858669281,35884
11024,0.30558887124061584,6256
11025,0.5290495753288269,37638
11026,0.31176629662513733,33842
11027,0.12398667633533478,13870
11028,0.8999839425086975,17101
11029,0.9021622538566589,1470
11030,0.5264073014259338,23716
11031,0.9855115413665771,20082
11032,0.7748785614967346,39911
11033,0.13012993335723877,21237
11034,0.9101700782775879,11556
11035,0.9861057996749878,5228
11036,0.9940284490585327,3798
11037,0.7641029953956604,10763
11038,0.7280617356300354,12396
11039,0.989287257194519,9741
11040,0.9546213150024414,18269
11041,0.9946570992469788,10712
11042,0.9741576313972473,361
11043,0.6413528323173523,1252
11044,0.8650257587432861,38130
11045,0.08870525658130646,10684
11046,0.23941102623939514,7649
11047,0.7081323266029358,23387
11048,0.10351842641830444,30491
11049,0.4604683518409729,1432
11050,0.27570223808288574,21033
11051,0.4764993488788605,14904
11052,0.43973907828330994,30339
11053,0.6676509380340576,37585
11054,0.9940201044082642,9058
11055,0.06473536044359207,3726
11056,0.11311798542737961,7826
11057,0.9648038744926453,23077
11058,0.8196667432785034,31257
11059,0.8509212732315063,18642
11060,0.9401369690895081,32264
11061,0.5081955194473267,20977
11062,0.09291726350784302,1701
11063,0.07440104335546494,16907
11064,0.09301245957612991,19627
11065,0.7301456928253174,4643
11066,0.09523843973875046,17116
11067,0.9665019512176514,5247
11068,0.7362939715385437,32085
11069,0.5929411053657532,7813
11070,0.8232647180557251,35371
11071,0.9122615456581116,8627
11072,0.22232376039028168,29172
11073,0.9900795221328735,15391
11074,0.14061319828033447,26131
11075,0.08466370403766632,26387
11076,0.8131553530693054,18000
11077,0.08542784303426743,38193
11078,0.9507250189781189,21876
11079,0.980699896812439,15759
11080,0.22897732257843018,34876
11081,0.9396998882293701,2374
11082,0.601599931716919,25413
11083,0.9941917061805725,28811
11084,0.994662880897522,21053
11085,0.8532716035842896,3275
11086,0.8076046705245972,31835
11087,0.45795518159866333,23460
11088,0.8323603868484497,26024
11089,0.3732399344444275,20434
11090,0.8964172601699829,16223
11091,0.7360845804214478,39607
11092,0.3805611729621887,20195
11093,0.798157811164856,29889
11094,0.6415050029754639,25489
11095,0.9794884920120239,26547
11096,0.9258021116256714,26733
11097,0.0655449703335762,27982
11098,0.9945218563079834,10711
11099,0.34821921586990356,10159
11100,0.07331448793411255,28024
11101,0.8262734413146973,25881
11102,0.06760001927614212,1137
11103,0.24550674855709076,35000
11104,0.6827805042266846,26922
11105,0.8191293478012085,9421
11106,0.935660719871521,38760
11107,0.9942050576210022,38207
11108,0.6075711846351624,3942
11109,0.7675859332084656,12382
11110,0.4744206964969635,21570
11111,0.5246601104736328,14692
11112,0.8308751583099365,10460
11113,0.985284149646759,17663
11114,0.31046435236930847,21505
11115,0.9681743383407593,18920
11116,0.9907808899879456,29677
11117,0.9941295385360718,19570
11118,0.5633773803710938,28529
11119,0.9875496029853821,35257
11120,0.9697843194007874,25427
11121,0.9938012957572937,4098
11122,0.4301750063896179,26743
11123,0.9797037839889526,37597
11124,0.801677405834198,11343
11125,0.7420326471328735,38535
11126,0.068804070353508,30188
11127,0.8204740881919861,4347
11128,0.41952672600746155,21569
11129,0.9257638454437256,36870
11130,0.8629136681556702,6870
11131,0.9943771958351135,5552
11132,0.3227899968624115,32577
11133,0.7993532419204712,24887
11134,0.9868912100791931,26602
11135,0.6270097494125366,32681
11136,0.9943110942840576,16852
11137,0.06249980628490448,31938
11138,0.9748982787132263,1532
11139,0.9941463470458984,6800
11140,0.9882795810699463,6929
11141,0.425236314535141,31248
11142,0.9649496078491211,9031
11143,0.4785533845424652,27463
11144,0.9874731302261353,28792
11145,0.8243677616119385,30925
11146,0.07714780420064926,23117
11147,0.9867924451828003,11433
11148,0.9519923329353333,21780
11149,0.9945671558380127,18346
11150,0.9670395851135254,25424
11151,0.48679667711257935,16934
11152,0.8166812062263489,2166
11153,0.8607610464096069,24036
11154,0.35007932782173157,36502
11155,0.6860088109970093,30715
11156,0.08837472647428513,23536
11157,0.9780526757240295,3401
11158,0.1869385689496994,34141
11159,0.8935459852218628,3648
11160,0.9939395189285278,22702
11161,0.10327950865030289,16773
11162,0.3039950430393219,337
11163,0.969931960105896,1076
11164,0.8741816878318787,15509
11165,0.08989736437797546,16245
11166,0.06280067563056946,13867
11167,0.5433429479598999,18880
11168,0.9429002404212952,20803
11169,0.07244213670492172,1420
11170,0.9750387072563171,2110
11171,0.07900537550449371,35928
11172,0.7971768975257874,26464
11173,0.9936960339546204,21265
11174,0.7393662929534912,4065
11175,0.6794089078903198,30063
11176,0.9279127717018127,3374
11177,0.8899825811386108,5045
11178,0.9073194861412048,38671
11179,0.9527978897094727,15056
11180,0.12285055220127106,15711
11181,0.9569305181503296,15771
11182,0.9094612002372742,39888
11183,0.8707624077796936,2952
11184,0.9683457612991333,15309
11185,0.2632732093334198,437
11186,0.9652878046035767,18243
11187,0.6614450216293335,22309
11188,0.6867992281913757,6570
11189,0.36552974581718445,1408
11190,0.5715217590332031,20123
11191,0.7925496697425842,984
11192,0.5789936184883118,6175
11193,0.7297549247741699,240
11194,0.9781052470207214,16064
11195,0.9836695194244385,5767
11196,0.9151427149772644,32132
11197,0.6502323746681213,21760
11198,0.7782961130142212,38888
11199,0.9070421457290649,17667
11200,0.47627219557762146,22962
11201,0.7010759115219116,6944
11202,0.9417260885238647,36345
11203,0.8319524526596069,28410
11204,0.9147295951843262,26458
11205,0.7739525437355042,30065
11206,0.9947320222854614,10196
11207,0.09059266000986099,21042
11208,0.7526319026947021,25826
11209,0.8692007660865784,28611
11210,0.8745675683021545,1570
11211,0.9887005686759949,6131
11212,0.9829346537590027,13592
11213,0.9947198629379272,18658
11214,0.7086381316184998,26669
11215,0.5704024434089661,35726
11216,0.700654923915863,9302
11217,0.8993320465087891,35552
11218,0.06729219853878021,34086
11219,0.9263192415237427,31056
11220,0.2517867684364319,33382
11221,0.9349974393844604,39275
11222,0.9703668355941772,16515
11223,0.5599592924118042,9774
11224,0.4037131071090698,23010
11225,0.5261089205741882,34618
11226,0.8901478052139282,9022
11227,0.7625992894172668,3172
11228,0.4466118812561035,6770
11229,0.08524330705404282,11008
11230,0.9942119717597961,27690
11231,0.8949987888336182,2172
11232,0.13263314962387085,326
11233,0.9784924387931824,1080
11234,0.806239902973175,3394
11235,0.6113998293876648,38630
11236,0.7435964345932007,26628
11237,0.891607403755188,33490
11238,0.1402846872806549,13738
11239,0.9868991374969482,26865
11240,0.7491087913513184,17707
11241,0.8882049322128296,28800
11242,0.9946954846382141,15313
11243,0.6512036919593811,1176
11244,0.8253287076950073,3519
11245,0.08678176254034042,33345
11246,0.9876649975776672,2925
11247,0.8175066113471985,37831
11248,0.7691671252250671,29809
11249,0.9162478446960449,3003
11250,0.09595843404531479,13674
11251,0.25996172428131104,27379
11252,0.9299117922782898,37817
11253,0.9714187383651733,25328
11254,0.9865977764129639,31544
11255,0.9930419921875,7925
11256,0.6058028936386108,27723
11257,0.9925681352615356,16892
11258,0.3760799765586853,33901
11259,0.9915806651115417,31372
11260,0.4261365532875061,40153
11261,0.6446487307548523,36851
11262,0.8682035803794861,2748
11263,0.9895725846290588,15966
11264,0.06354081630706787,1784
11265,0.994264543056488,18512
11266,0.7170413732528687,20021
11267,0.8514100909233093,17156
11268,0.8747438192367554,38697
11269,0.5193209052085876,35389
11270,0.8413785696029663,8508
11271,0.7996975183486938,28385
11272,0.9883115887641907,10848
11273,0.9659912586212158,26042
11274,0.5750274062156677,19134
11275,0.8722981810569763,39357
11276,0.11891968548297882,21920
11277,0.9859567880630493,3371
11278,0.9931864738464355,30618
11279,0.67400723695755,6871
11280,0.6599992513656616,21616
11281,0.2074873298406601,31889
11282,0.8498984575271606,34632
11283,0.9220910668373108,7950
11284,0.40425506234169006,23226
11285,0.978373646736145,8448
11286,0.843997597694397,4676
11287,0.9029077291488647,18718
11288,0.6669742465019226,22326
11289,0.6285837292671204,26195
11290,0.647588849067688,8746
11291,0.9345452189445496,28778
11292,0.9272421002388,19181
11293,0.9938238859176636,13321
11294,0.32950055599212646,27625
11295,0.5731794238090515,477
11296,0.952964723110199,27437
11297,0.0915241464972496,39116
11298,0.717396080493927,16170
11299,0.9794848561286926,23484
11300,0.06315019726753235,34779
11301,0.06669850647449493,36714
11302,0.8202835917472839,35715
11303,0.7231296896934509,31772
11304,0.4173053205013275,23396
11305,0.8690540194511414,24885
11306,0.5357085466384888,16525
11307,0.9458576440811157,125
11308,0.8467226028442383,7877
11309,0.9800273776054382,18935
11310,0.8809624314308167,30206
11311,0.936081051826477,19198
11312,0.9808469414710999,39954
11313,0.3195878863334656,25619
11314,0.07560466974973679,17639
11315,0.856495201587677,1245
11316,0.9708625674247742,26687
11317,0.8687224388122559,23268
11318,0.9673072099685669,12843
11319,0.984772264957428,5103
11320,0.09496144950389862,15578
11321,0.9193421006202698,2127
11322,0.15077334642410278,22823
11323,0.9944781064987183,18579
11324,0.6651805639266968,8396
11325,0.983940601348877,4263
11326,0.5718927383422852,11109
11327,0.9592455625534058,27072
11328,0.554665744304657,16829
11329,0.8761391043663025,27743
11330,0.8372040390968323,25950
11331,0.8024158477783203,24442
11332,0.9850581884384155,30153
11333,0.8804048299789429,20650
11334,0.9612287878990173,38830
11335,0.06483440846204758,25261
11336,0.7566058039665222,10654
11337,0.9472984075546265,23401
11338,0.0686216950416565,28475
11339,0.8818698525428772,3269
11340,0.7688308954238892,3038
11341,0.06387016177177429,26573
11342,0.7235692143440247,6497
11343,0.9277365803718567,14267
11344,0.6894938349723816,32701
11345,0.5663151144981384,17841
11346,0.9097629189491272,3581
11347,0.1748979091644287,3050
11348,0.5763542652130127,14689
11349,0.9927461743354797,9051
11350,0.8665921688079834,36201
11351,0.4993857443332672,40145
11352,0.06571842730045319,3993
11353,0.5871447324752808,33910
11354,0.6108819842338562,7001
11355,0.9057339429855347,26693
11356,0.9938188195228577,39653
11357,0.7320764660835266,33796
11358,0.6155351400375366,39001
11359,0.9810226559638977,30706
11360,0.8745242357254028,5513
11361,0.992268979549408,7554
11362,0.7999005913734436,3767
11363,0.9705126881599426,18755
11364,0.08403702080249786,22936
11365,0.8052645325660706,15004
11366,0.8049715757369995,7125
11367,0.8001149892807007,36380
11368,0.8971298336982727,20814
11369,0.9929520487785339,8067
11370,0.9910109043121338,35237
11371,0.9941085577011108,21804
11372,0.8069874048233032,13290
11373,0.528645932674408,27876
11374,0.6233841180801392,1794
11375,0.9662923216819763,16895
11376,0.9833523035049438,14413
11377,0.564420223236084,17936
11378,0.8142953515052795,24456
11379,0.9028341770172119,31679
11380,0.9686320424079895,27175
11381,0.9485433101654053,30733
11382,0.8817321062088013,28338
11383,0.6693161129951477,20909
11384,0.17913252115249634,28253
11385,0.9794254899024963,16846
11386,0.984921395778656,23900
11387,0.8612120151519775,39693
11388,0.990327775478363,28911
11389,0.5800741910934448,40138
11390,0.8454912900924683,13939
11391,0.981702983379364,37507
11392,0.8213257193565369,2136
11393,0.9590640068054199,454
11394,0.7011480331420898,39140
11395,0.9938690066337585,31694
11396,0.9037438035011292,21179
11397,0.3424777388572693,29513
11398,0.860120952129364,23622
11399,0.9235924482345581,23212
11400,0.43823400139808655,6180
11401,0.6058740019798279,7006
11402,0.994158148765564,27707
11403,0.9850651621818542,13737
11404,0.34160515666007996,27474
11405,0.869447648525238,17575
11406,0.23906469345092773,12513
11407,0.8553593158721924,31954
11408,0.9911559820175171,2584
11409,0.4899281859397888,26749
11410,0.9945816397666931,14353
11411,0.2466737926006317,22434
11412,0.46607768535614014,38252
11413,0.9943360686302185,6464
11414,0.8791442513465881,24117
11415,0.85523521900177,15150
11416,0.8342700004577637,13322
11417,0.9941400289535522,31921
11418,0.886732280254364,14153
11419,0.06935886293649673,31090
11420,0.2192726582288742,37028
11421,0.7402322292327881,34001
11422,0.9938507080078125,25346
11423,0.27399399876594543,11854
11424,0.30712565779685974,750
11425,0.9943236112594604,8320
11426,0.6947405934333801,5833
11427,0.11495736241340637,5740
11428,0.1348317712545395,34763
11429,0.2104823887348175,20830
11430,0.9856995940208435,4925
11431,0.5459502935409546,24665
11432,0.4548920691013336,35771
11433,0.9946208000183105,19767
11434,0.8911504745483398,24056
11435,0.9279378056526184,17709
11436,0.2974233329296112,28255
11437,0.8051005005836487,32890
11438,0.9858834147453308,5991
11439,0.6419546604156494,31271
11440,0.17059540748596191,39879
11441,0.9054060578346252,23565
11442,0.7942554950714111,1142
11443,0.754151463508606,4811
11444,0.9367949366569519,29330
11445,0.9941785335540771,1989
11446,0.9816401600837708,30953
11447,0.9561128616333008,12289
11448,0.9756327271461487,16180
11449,0.9721549153327942,33393
11450,0.979189395904541,15485
11451,0.503173291683197,17303
11452,0.6305158138275146,19834
11453,0.782660186290741,26425
11454,0.5934265851974487,35536
11455,0.9543135762214661,7596
11456,0.5042502284049988,27798
11457,0.9941809773445129,6963
11458,0.9554829597473145,21316
11459,0.9898216724395752,34572
11460,0.9441115856170654,36404
11461,0.8235520124435425,18062
11462,0.7320206761360168,30852
11463,0.9812817573547363,36745
11464,0.994644284248352,13049
11465,0.7906104922294617,27603
11466,0.8985841274261475,15480
11467,0.7597454190254211,31543
11468,0.9810780882835388,5544
11469,0.9888665080070496,8687
11470,0.8359273672103882,30134
11471,0.686707615852356,33309
11472,0.8272101283073425,29087
11473,0.9944050312042236,18158
11474,0.9818767309188843,10197
11475,0.13016273081302643,1471
11476,0.21930992603302002,38453
11477,0.7392104268074036,28097
11478,0.9217889904975891,2640
11479,0.08371668308973312,13043
11480,0.9698606729507446,36525
11481,0.9826160669326782,6638
11482,0.9877463579177856,2887
11483,0.26524969935417175,23844
11484,0.7869518995285034,13836
11485,0.9930141568183899,37221
11486,0.7638979554176331,30175
11487,0.6784238219261169,196
11488,0.12341171503067017,25517
11489,0.8170350790023804,1622
11490,0.925449788570404,15464
11491,0.529849648475647,23082
11492,0.6298030614852905,4459
11493,0.8544405102729797,17501
11494,0.7805976271629333,12039
11495,0.9941593408584595,20809
11496,0.9460607171058655,11513
11497,0.3614494800567627,4589
11498,0.5351296663284302,7233
11499,0.9231816530227661,30721
11500,0.5106631517410278,9938
11501,0.6666882038116455,22075
11502,0.8916952610015869,39010
11503,0.8689711689949036,37775
11504,0.5236318111419678,29188
11505,0.7672528028488159,17568
11506,0.6349506974220276,1745
11507,0.9940582513809204,38872
11508,0.16367021203041077,9090
11509,0.4942096471786499,40370
11510,0.9941956400871277,3045
11511,0.9853559136390686,35252
11512,0.8542887568473816,21839
11513,0.9862530827522278,14308
11514,0.9859302639961243,25825
11515,0.7782407999038696,27815
11516,0.9171285629272461,19306
11517,0.8752028942108154,8011
11518,0.6568207144737244,3259
11519,0.11755796521902084,35749
11520,0.9874728918075562,19059
11521,0.9391989707946777,33581
11522,0.8550702929496765,9111
11523,0.7040206789970398,4334
11524,0.683035671710968,34434
11525,0.9872038960456848,10273
11526,0.7220080494880676,29429
11527,0.9947214126586914,19496
11528,0.6445777416229248,16244
11529,0.9935321807861328,18307
11530,0.0640338733792305,22519
11531,0.7217292189598083,8989
11532,0.06522392481565475,12626
11533,0.12438808381557465,38780
11534,0.9471341371536255,39057
11535,0.8388180136680603,24591
11536,0.7790735363960266,18838
11537,0.8991370797157288,16395
11538,0.9929839372634888,26908
11539,0.8294622302055359,2612
11540,0.4668525457382202,16085
11541,0.9922860860824585,31665
11542,0.2550513744354248,11256
11543,0.06245485320687294,15254
11544,0.8999692797660828,16748
11545,0.2930983603000641,38046
11546,0.6248512864112854,16586
11547,0.9419410824775696,31585
11548,0.9769092202186584,2798
11549,0.9941573143005371,2481
11550,0.6422526836395264,5491
11551,0.20979805290699005,31494
11552,0.06766220182180405,32414
11553,0.9361132383346558,1633
11554,0.9929768443107605,29482
11555,0.730258047580719,29388
11556,0.9878899455070496,12620
11557,0.9946873188018799,4767
11558,0.7744831442832947,38717
11559,0.9414141178131104,12529
11560,0.3432367742061615,5911
11561,0.9942702054977417,14810
11562,0.13594889640808105,26062
11563,0.8373018503189087,17769
11564,0.37791183590888977,24106
11565,0.8813505172729492,2242
11566,0.9466906785964966,1866
11567,0.9176852107048035,29088
11568,0.9482510685920715,11571
11569,0.8046339154243469,378
11570,0.7416048049926758,24144
11571,0.9897130727767944,4974
11572,0.8172748684883118,39371
11573,0.9256506562232971,19609
11574,0.955445408821106,25774
11575,0.9602341055870056,2721
11576,0.7693341970443726,6650
11577,0.6150027513504028,1950
11578,0.488956481218338,14903
11579,0.06644351780414581,36471
11580,0.9322078227996826,37647
11581,0.9057188034057617,36219
11582,0.8868581056594849,38988
11583,0.7612631320953369,4912
11584,0.769654393196106,39195
11585,0.06634295731782913,27840
11586,0.924776017665863,21813
11587,0.9839158654212952,9296
11588,0.5772227644920349,13644
11589,0.8204648494720459,5343
11590,0.9842581748962402,15463
11591,0.826908528804779,28084
11592,0.9179185628890991,14703
11593,0.48183420300483704,5641
11594,0.6371313333511353,32300
11595,0.9008068442344666,3271
11596,0.8579984307289124,39437
11597,0.980213463306427,14070
11598,0.8276827931404114,38337
11599,0.4997381269931793,21981
11600,0.9585705399513245,6055
11601,0.4469709098339081,35735
11602,0.9399645924568176,8290
11603,0.9478166103363037,15050
11604,0.5649349093437195,19133
11605,0.563946008682251,972
11606,0.08315853029489517,24955
11607,0.7545930743217468,31266
11608,0.9945607781410217,35974
11609,0.4688665270805359,32225
11610,0.18112479150295258,12456
11611,0.8850991725921631,12718
11612,0.7358293533325195,28761
11613,0.3308086097240448,36883
11614,0.9708913564682007,40374
11615,0.8919626474380493,1143
11616,0.873813271522522,33756
11617,0.9819807410240173,25624
11618,0.9869197010993958,14863
11619,0.9434018135070801,35890
11620,0.44846808910369873,18306
11621,0.0828792005777359,5681
11622,0.9947100877761841,35036
11623,0.9938631057739258,22347
11624,0.9924020767211914,27294
11625,0.8877698183059692,30571
11626,0.06308028846979141,39884
11627,0.8785130977630615,948
11628,0.29291170835494995,35097
11629,0.9010783433914185,14933
11630,0.8052803874015808,4266
11631,0.8685217499732971,6165
11632,0.6743399500846863,29778
11633,0.9867827892303467,4136
11634,0.6783954501152039,31622
11635,0.7508208155632019,370
11636,0.8952789306640625,23583
11637,0.2263708859682083,29048
11638,0.888164758682251,14039
11639,0.9944344162940979,33066
11640,0.9112730026245117,14786
11641,0.23361915349960327,22022
11642,0.08224263042211533,27217
11643,0.9290603995323181,16897
11644,0.9823645353317261,13134
11645,0.9914045333862305,14081
11646,0.6432482600212097,18106
11647,0.2573261260986328,39840
11648,0.9780434370040894,8119
11649,0.15431781113147736,29850
11650,0.9819905161857605,12996
11651,0.8467275500297546,12402
11652,0.5366838574409485,12979
11653,0.8761236667633057,3831
11654,0.8638525605201721,30135
11655,0.8505523204803467,24195
11656,0.9945440292358398,23626
11657,0.8180849552154541,13472
11658,0.4790898263454437,28545
11659,0.10394111275672913,20283
11660,0.9252507090568542,11338
11661,0.9946402907371521,27162
11662,0.9881078600883484,14421
11663,0.5330842733383179,38573
11664,0.9543316960334778,25211
11665,0.9868292212486267,15131
11666,0.6519997715950012,32070
11667,0.10412279516458511,51
11668,0.3551633059978485,19434
11669,0.9125098586082458,13108
11670,0.9042268395423889,9785
11671,0.6238222122192383,17627
11672,0.07782575488090515,15576
11673,0.22970394790172577,36452
11674,0.4734196364879608,2501
11675,0.8982075452804565,37879
11676,0.7333900928497314,20353
11677,0.9940781593322754,2153
11678,0.9845679998397827,29744
11679,0.9758926033973694,22472
11680,0.08884846419095993,23815
11681,0.3795848488807678,27872
11682,0.3201048970222473,19507
11683,0.8485265970230103,36702
11684,0.9163233637809753,33939
11685,0.8289993405342102,37979
11686,0.8890242576599121,5560
11687,0.781731128692627,33205
11688,0.8865243196487427,35161
11689,0.37545454502105713,7210
11690,0.5928356051445007,29361
11691,0.9342991709709167,3354
11692,0.0630229264497757,909
11693,0.922899067401886,15114
11694,0.5076995491981506,14532
11695,0.9741588830947876,19104
11696,0.9787700176239014,7140
11697,0.0636751800775528,25178
11698,0.8533495664596558,934
11699,0.8152190446853638,1122
11700,0.7476801872253418,31958
11701,0.8446177244186401,19397
11702,0.9809328317642212,33721
11703,0.9940946698188782,11812
11704,0.9284130334854126,5152
11705,0.6914323568344116,9897
11706,0.8689823150634766,5510
11707,0.9832704067230225,31945
11708,0.18756304681301117,38500
11709,0.8143894672393799,34411
11710,0.6211172342300415,30403
11711,0.8412397503852844,3797
11712,0.7758561372756958,8808
11713,0.9791157841682434,19617
11714,0.8313654661178589,37149
11715,0.4022747576236725,8775
11716,0.9059209823608398,19025
11717,0.9607236981391907,26021
11718,0.7743656039237976,37329
11719,0.8723777532577515,35815
11720,0.15490075945854187,32378
11721,0.9943591952323914,34628
11722,0.9899190664291382,4780
11723,0.9945458173751831,13755
11724,0.8385158181190491,28830
11725,0.06377986818552017,34116
