pid,title,abstract
zehnqsp7,Wuhan novel coronavirus 2019nCoV,"Information about the open-access article 'Wuhan novel coronavirus 2019nCoV' in DOAJ. DOAJ is an online directory that indexes and provides access to quality open access, peer-reviewed journals."
cko9o39t,Novel coronavirus is putting the whole world on alert,Novel coronavirus is putting the whole world on alert
b1iyr42n,"Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV)","The emergence of 2019 novel coronavirus (2019-nCoV) is of global concern and might have emerged from RNA recombination among existing coronaviruses. CoV spike (S) protein which is crucial for receptor binding, membrane fusion via conformational changes, internalization of the virus, host tissue tropism and comprises crucial targets for vaccine development, remain largely uncharacterized. Therefore, the present study has been planned to determine the sequence variation, structural and antigenic divergence of S glycoprotein which may be helpful for the management of 2019-nCoV infection. The sequences of spike glycoprotein of 2019-nCoV and SARS coronavirus (SARS-CoV) were used for the comparison. The sequence variations were determined using EMBOSS Needle pairwise sequence alignment tools. The variation in glycosylation sites was predicted by NetNGlyc 1.0 and validated by N-GlyDE server. Antigenicity was predicted by NetCTL 1.2 and validated by IEDB Analysis Resource server. The structural divergence was determined by using SuperPose Version 1.0 based on cryo-EM structure of the SARS coronavirus spike glycoprotein. Our data suggests that 2019-nCoV is newly spilled coronavirus into humans in China is closely related to SARS-CoV, which has only 12.8% of difference with SARS-CoV in S protein and has 83.9% similarity in minimal receptor-binding domain with SARS-CoV. Addition of a novel glycosylation sites were observed in 2019-nCoV. In addition, antigenic analysis proposes that great antigenic differences exist between both the viral strains, but some of the epitopes were found to be similar between both the S proteins. In spite of the variation in S protein amino acid composition, we found no significant difference in their structures. Collectively, for the first time our results exhibit the emergence of human 2019-nCoV is closely related to predecessor SARS-CoV and provide the evidence that 2019-nCoV uses various novel glycosylation sites as SARS-CoV and may have a potential to become pandemic owing its antigenic discrepancy. Further, demonstration of novel Cytotoxic T lymphocyte epitopes may impart opportunities for the development of peptide based vaccine for the prevention of 2019-nCoV."
e9vq3fe3,Epitope-based peptide vaccine design and target site characterization against novel coronavirus disease caused by SARS-CoV-2,"The outbreak of the 2019 novel coronavirus (SARS-CoV-2) has infected thousands of people with a large number of deaths across 26 countries. The sudden appearance of the virus leads to the limited existing therapies for SARS-CoV-2. Therefore, vaccines and antiviral medicines are in desperate need. This study took immune-informatics approaches to identify B- and T-cell epitopes for surface glycoprotein (S) of SARS-CoV-2, followed by estimating their antigenicity and interactions with the human leukocyte antigen (HLA) alleles. We identified four B cell epitopes, two MHC class-I and nine MHC class-II binding T-cell epitopes, which showed highly antigenic features. Allergenicity, toxicity and physiochemical properties analysis confirmed the specificity and selectivity of epitopes. The stability and safety of epitopes were confirmed by digestion analysis. No mutations were observed in all the selected B- and T-cell epitopes across all isolates from different locations worldwide. Epitopes were thus identified and some of them can be potential candidates for vaccine development."
mfiaubqb,The missing pieces in the jigsaw and need for cohesive research amidst COVID 19 global response,The missing pieces in the jigsaw and need for cohesive research amidst COVID 19 global response
2m6ks6nd,The outbreak of Coronavirus Disease 2019 (COVID-19)—An emerging global health threat," The outbreak of Coronavirus Disease 2019 (COVID-19) causing novel coronavirus-infected pneumonia (NCIP), has affected the lives of 71,429 people globally. Originating in China, the disease has a rapid progression to other countries. Research suggests remarkable genomic resemblance of 2019-nCoV with Severe Acute Respiratory Syndrome (SARS) which has a history of a pandemic in 2002. With evidence of nosocomial spread, a number of diligent measures are being employed to constrain its propagation. Hence, the Public Health Emergency of International Concern (PHEIC) has been established by the World Health Organization (WHO) with strategic objectives for public health to curtail its impact on global health and economy."
yk9u4fvp,Perceptions of the Adult US Population regarding the Novel Coronavirus Outbreak,"Background: COVID-19 outbreak is spreading globally. Although the risk of infection in the US is currently low, it is important to understand the public perception of risk and trust in sources of information to better inform public health messaging. In this study, we surveyed the adult US population to understand their risk perceptions about the COVID-19 outbreak. Methods and Findings: We used an online platform to survey 718 adults in the US in early February 2020 using a questionnaire that we developed. Our sample was fairly similar to the general adult US population in terms of age, gender, race, ethnicity and education. We found that 69% of the respondents wanted the scientific/public health leadership (either the CDC Director or NIH Director) to lead the US response to COVID-19 outbreak as compared to 14% who wanted the political leadership (either the president or the Congress) to lead the response. Risk perception was low (median score of 5 out of 10) with the respondents trusting health professionals and health officials for information on COVID-19. Majority of the respondents were in favor of strict infection prevention policies to control the outbreak. Conclusion: Given our results, the public health/scientific leadership should be at the forefront of the COVID-19 response to promote trust."
fmumym1x,Prediction and Evolution of B Cell Epitopes of Surface Protein in SARS-CoV-2,"The discovery of epitopes is helpful to the development of SARS-CoV-2 vaccine. The sequences of the surface protein of SARS-CoV-2 and its proximal sequences were obtained by BLAST, the sequences of the whole genome of SARS-CoV-2 were obtained from the GenBank. Based on the NCBI Reference Sequence: NC_045512.2, the conformational and linear B cell epitopes of the surface protein were predicted separately by various prediction methods. Furthermore, the conservation of the epitopes, the adaptability and other evolutionary characteristics were also analyzed. 7 epitopes were predicted, including 5 linear epitopes and 2 conformational epitopes, one of the linear and one of the conformational were coincide. The epitope D mutated easily, but the other epitopes were very conservative and the epitope C was the most conservative. It is worth mentioning that all of the 6 dominated epitopes were absolutely conservative in nearly 1000 SARS-CoV-2 genomes, and they deserved further study. The findings would facilitate the vaccine development, had the potential to be directly applied on the treatment in this disease, but also have the potential to prevent the possible threats caused by other types of coronavirus."
1mjaycee,"COVID-19 infection: Origin, transmission, and characteristics of human coronaviruses","The coronavirus disease 19 (COVID-19) is a highly transmittable and pathogenic viral infection caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which emerged in Wuhan, China and spread around the world. Genomic analysis revealed that SARS-CoV-2 is phylogenetically related to severe acute respiratory syndrome-like (SARS-like) bat viruses, therefore bats could be the possible primary reservoir. The intermediate source of origin and transfer to humans is not known, however, the rapid human to human transfer has been confirmed widely. There is no clinically approved antiviral drug or vaccine available to be used against COVID-19. However, few broad-spectrum antiviral drugs have been evaluated against COVID-19 in clinical trials, resulted in clinical recovery. In the current review, we summarize and comparatively analyze the emergence and pathogenicity of COVID-19 infection and previous human coronaviruses severe acute respiratory syndrome coronavirus (SARS-CoV) and middle east respiratory syndrome coronavirus (MERS-CoV). We also discuss the approaches for developing effective vaccines and therapeutic combinations to cope with this viral outbreak."
2fn25l6m,Sequence analysis of SARS-CoV-2 genome reveals features important for vaccine design,"As the SARS-CoV-2 pandemic is rapidly progressing, the need for the development of an effective vaccine is critical. A promising approach for vaccine development is to generate, through codon pair deoptimization, an attenuated virus. This approach carries the advantage that it only requires limited knowledge specific to the virus in question, other than its genome sequence. Therefore, it is well suited for emerging viruses for which we may not have extensive data. We performed comprehensive in silico analyses of several features of SARS-CoV-2 genomic sequence (e.g., codon usage, codon pair usage, dinucleotide/junction dinucleotide usage, RNA structure around the frameshift region) in comparison with other members of the coronaviridae family of viruses, the overall human genome, and the transcriptome of specific human tissues such as lung, which are primarily targeted by the virus. Our analysis identified the spike (S) and nucleocapsid (N) proteins as promising targets for deoptimization and suggests a roadmap for SARS-CoV-2 vaccine development, which can be generalizable to other viruses."
qq22z25y,A SARS-CoV-2 Vaccination Strategy Focused on Population-Scale Immunity,"Here we propose a vaccination strategy for SARS-CoV-2 based on identification of both highly conserved regions of the virus and newly acquired adaptations that are presented by MHC class I and II across the vast majority of the population, are highly dissimilar from the human proteome, and are predicted B cell epitopes. We present 65 peptide sequences that we expect to result in a safe and effective vaccine which can be rapidly tested in DNA, mRNA, or synthetic peptide constructs. These include epitopes that are contained within evolutionarily divergent regions of the spike protein reported to increase infectivity through increased binding to the ACE2 receptor, and within a novel furin cleavage site thought to increase membrane fusion. This vaccination strategy specifically targets unique vulnerabilities of SARS-CoV-2 and should engage a robust adaptive immune response in the vast majority of the human population."
95r8swye,Global coalition to accelerate COVID-19 clinical research in resource-limited settings,Global coalition to accelerate COVID-19 clinical research in resource-limited settings
mu413rvc,Estimation of the probability of reinfection with COVID-19 coronavirus by the SEIRUS model,"With sensitivity of the Polymerase Chain Reaction (PCR) test used to detect the presence of the virus in the human host, the global health community has been able to record a great number of recovered population. Therefore, in a bid to answer a burning question of reinfection in the recovered class, the model equations which exhibits the disease-free equilibrium (E_0 ) state for COVID-19 coronavirus was developed in this study and was discovered to both exist as well as satisfy the criteria for a locally or globally asymptotic stability with a basic reproductive number R_0=0 for and endemic situation. Hence, there is a chance of no secondary reinfections from the recovered population as the rate of incidence of the recovered population vanishes, that is, B=0. Furthermore, numerical simulations were carried to complement the analytical results in investigating the effect of the implementation of quarantine and observatory procedures has on the projection of the further spread of the virus globally. Result shows that the proportion of infected population in the absence of curative vaccination will continue to grow globally meanwhile the recovery rate will continue slowly which therefore means that the ratio of infection to recovery rate will determine the death rate that is recorded globally and most significant for this study is the rate of reinfection by the recovered population which will decline to zero over time as the virus is cleared clinically from the system of the recovered class."
2uwnamao,Preliminary Identification of Potential Vaccine Targets for the COVID-19 Coronavirus (SARS-CoV-2) Based on SARS-CoV Immunological Studies,"The beginning of 2020 has seen the emergence of COVID-19 outbreak caused by a novel coronavirus, Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2). There is an imminent need to better understand this new virus and to develop ways to control its spread. In this study, we sought to gain insights for vaccine design against SARS-CoV-2 by considering the high genetic similarity between SARS-CoV-2 and SARS-CoV, which caused the outbreak in 2003, and leveraging existing immunological studies of SARS-CoV. By screening the experimentally-determined SARS-CoV-derived B cell and T cell epitopes in the immunogenic structural proteins of SARS-CoV, we identified a set of B cell and T cell epitopes derived from the spike (S) and nucleocapsid (N) proteins that map identically to SARS-CoV-2 proteins. As no mutation has been observed in these identified epitopes among the 120 available SARS-CoV-2 sequences (as of 21 February 2020), immune targeting of these epitopes may potentially offer protection against this novel virus. For the T cell epitopes, we performed a population coverage analysis of the associated MHC alleles and proposed a set of epitopes that is estimated to provide broad coverage globally, as well as in China. Our findings provide a screened set of epitopes that can help guide experimental efforts towards the development of vaccines against SARS-CoV-2."
t4v368v2,In silico identification of vaccine targets for 2019-nCoV,"Background: The newly identified coronavirus known as 2019-nCoV has posed a serious global health threat. According to the latest report (18-February-2020), it has infected more than 72,000 people globally and led to deaths of more than 1,016 people in China. Methods: The 2019 novel coronavirus proteome was aligned to a curated database of viral immunogenic peptides. The immunogenicity of detected peptides and their binding potential to HLA alleles was predicted by immunogenicity predictive models and NetMHCpan 4.0. Results: We report in silico identification of a comprehensive list of immunogenic peptides that can be used as potential targets for 2019 novel coronavirus (2019-nCoV) vaccine development. First, we found 28 nCoV peptides identical to Severe acute respiratory syndrome-related coronavirus (SARS CoV) that have previously been characterized immunogenic by T cell assays. Second, we identified 48 nCoV peptides having a high degree of similarity with immunogenic peptides deposited in The Immune Epitope Database (IEDB). Lastly, we conducted a de novo search of 2019-nCoV 9-mer peptides that i) bind to common HLA alleles in Chinese and European population and ii) have T Cell Receptor (TCR) recognition potential by positional weight matrices and a recently developed immunogenicity algorithm, iPred, and identified in total 63 peptides with a high immunogenicity potential. Conclusions: Given the limited time and resources to develop vaccine and treatments for 2019-nCoV, our work provides a shortlist of candidates for experimental validation and thus can accelerate development pipeline."
63j4qc7d,Site-specific analysis of the SARS-CoV-2 glycan shield,"The emergence of the betacoronavirus, SARS-CoV-2 that causes COVID-19, represents a significant threat to global human health. Vaccine development is focused on the principal target of the humoral immune response, the spike (S) glycoprotein, that mediates cell entry and membrane fusion. SARS-CoV-2 S gene encodes 22 N-linked glycan sequons per protomer, which likely play a role in immune evasion and occluding immunogenic protein epitopes. Here, using a site-specific mass spectrometric approach, we reveal the glycan structures on a recombinant SARS-CoV-2 S immunogen. This analysis enables mapping of the glycan-processing states across the viral spike. We show how SARS-CoV-2 S glycans differ from typical host glycan processing, which may have implications in viral pathobiology and vaccine design."
rl2qxd03,The SARS-CoV-2 Vaccine Pipeline: an Overview,"The goal of this review is to provide a timely overview on efforts to develop a vaccine for the 2019 novel coronavirus SARS-CoV-2, the causative agent of coronavirus disease (COVID-19)."
qzbqxjdi,Angiotensin-converting enzyme 2 (ACE2) as a SARS-CoV-2 receptor: molecular mechanisms and potential therapeutic target,Angiotensin-converting enzyme 2 (ACE2) as a SARS-CoV-2 receptor: molecular mechanisms and potential therapeutic target
93b2ivio,Association of BCG vaccination policy with prevalence and mortality of COVID-19,"There is some evidence that tuberculosis vaccine bacillus Calmette-Guérin (BCG) has non-specific beneficial effects against non-related infections. Here, we examined the possible association between BCG vaccination with prevalence and mortality by COVID-19 by using publicly available data of COVID-19 in 199 countries/regions and the BCG World Atlas. By using linear regression modeling, we found that the number of total cases and deaths per one million population were significantly associated with the country's policy concerning BCG vaccine administration. The amount of variance in cases and deaths explained by BCG vaccination policy ranged between 12.5% and 38%. Importantly, this effect remained significant after controlling for the country's life expectancy and the average temperature in February and March 2020, which themselves are significantly correlated with the cases and deaths indices, respectively. By contrast, the ratio between deaths and cases was weakly affected. This latter outcome suggested that BCG vaccination may have hindered the overall spread of the virus or progression of the disease rather than reducing mortality rates (i.e., deaths/cases ratio). Finally, by roughly dividing countries into three categories showing high, middle, or low growth rate of the cases, we found a highly significant difference between the slope categories among the BCG groups, suggesting that the time since the onset of the spread of the virus was not a major confounding factor. While this study potentially suffers from a number of unknown confounding factors, these associations support the idea that BCG vaccination may provide protection against SARS-CoV-2, which, together with its proven safety, encourages consideration of further detailed epidemiological studies, large-scale clinical trials on the efficacy of this vaccine on COVID-19, and/or re-introduction of BCG vaccination practice in the countries which are currently devoid of the practice."
7i52vltp,Preliminary identification of potential vaccine targets for the COVID-19 coronavirus (SARS-CoV-2) based on SARS-CoV immunological studies,"The beginning of 2020 has seen the emergence of COVID-19 outbreak caused by a novel coronavirus, Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2). There is an imminent need to better understand this new virus and to develop ways to control its spread. In this study, we sought to gain insights for vaccine design against SARS-CoV-2 by considering the high genetic similarity between SARS-CoV-2 and SARS-CoV, which caused the outbreak in 2003, and leveraging existing immunological studies of SARS-CoV. By screening the experimentally-determined SARS-CoV-derived B cell and T cell epitopes in the immunogenic structural proteins of SARS-CoV, we identified a set of B cell and T cell epitopes derived from the spike (S) and nucleocapsid (N) proteins that map identically to SARS-CoV-2 proteins. As no mutation has been observed in these identified epitopes among the available SARS-CoV-2 sequences (as of 9 February 2020), immune targeting of these epitopes may potentially offer protection against this novel virus. For the T cell epitopes, we performed a population coverage analysis of the associated MHC alleles and proposed a set of epitopes that is estimated to provide broad coverage globally, as well as in China. Our findings provide a screened set of epitopes that can help guide experimental efforts towards the development of vaccines against SARS-CoV-2."
ycvu5l5f,A glimpse into the origins of genetic diversity in SARS-CoV-2,A glimpse into the origins of genetic diversity in SARS-CoV-2
1qkwsh6a,"Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments","Coronaviruses are the well-known cause of severe respiratory, enteric and systemic infections in a wide range of hosts including man, mammals, fish, and avian. The scientific interest on coronaviruses increased after the emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) outbreaks in 2002-2003 followed by Middle East Respiratory Syndrome CoV (MERS-CoV). This decade’s first CoV, named 2019-nCoV, emerged from Wuhan, China, and declared as ‘Public Health Emergency of International Concern’ on January 30(th), 2020 by the World Health Organization (WHO). As on February 4, 2020, 425 deaths reported in China only and one death outside China (Philippines). In a short span of time, the virus spread has been noted in 24 countries. The zoonotic transmission (animal-to-human) is suspected as the route of disease origin. The genetic analyses predict bats as the most probable source of 2019-nCoV though further investigations needed to confirm the origin of the novel virus. The ongoing nCoV outbreak highlights the hidden wild animal reservoir of the deadly viruses and possible threat of spillover zoonoses as well. The successful virus isolation attempts have made doors open for developing better diagnostics and effective vaccines helping in combating the spread of the virus to newer areas."
by4aefjc,Connecting BCG Vaccination and COVID-19: Additional Data,"The reasons for a wide variation in severity of coronavirus disease 2019 (COVID-19) across the affected countries of the world are not known. Two recent studies have suggested a link between the BCG vaccination policy and the morbidity and mortality due to COVID-19. In the present study we compared the impact of COVID-19 in terms of case fatality rates (CFR) between countries with high disease burden and those with BCG revaccination policies presuming that revaccination practices would have provided added protection to the population against severe COVID-19. We found a significant difference in the CFR between the two groups of countries. Our data further supports the view that universal BCG vaccination has a protective effect on the course of COVID-19 probably preventing progression to severe disease and death. Clinical trials of BCG vaccine are urgently needed to establish its beneficial role in COVID-19 as suggested by the epidemiological data, especially in countries without a universal BCG vaccination policy. Keywords: COVID-19, BCG vaccination, case fatality ratio, mortality, low resource countries"
xxcx7hg5,Insights into Cross-species Evolution of Novel Human Coronavirus 2019-nCoV and Defining Immune Determinants for Vaccine Development,"ABSTRACTNovel Coronavirus (nCoV) outbreak in the city of Wuhan, China during December 2019, has now spread to various countries across the globe triggering a heightened containment effort. This human pathogen is a member of betacoronavirus genus carrying 30 kilobase of single positive-sense RNA genome. Understanding the evolution, zoonotic transmission, and source of this novel virus would help accelerating containment and prevention efforts. The present study reported detailed analysis of 2019-nCoV genome evolution and potential candidate peptides for vaccine development. This nCoV genotype might have been evolved from a bat-CoV by accumulating non-synonymous mutations, indels, and recombination events. Structural proteins Spike (S), and Membrane (M) had extensive mutational changes, whereas Envelope (E) and Nucleocapsid (N) proteins were very conserved suggesting differential selection pressures exerted on 2019-nCoV during evolution. Interestingly, 2019-nCoV Spike protein contains a 39 nucleotide sequence insertion relative to SARS-like bat-SL-CoVZC45/2017. Furthermore, we identified eight high binding affinity (HBA) CD4 T-cell epitopes in the S, E, M and N proteins, which can be commonly recognized by HLA-DR alleles of Asia and Asia-Pacific Region population. These immunodominant epitopes can be incorporated in universal subunit CoV vaccine. Diverse HLA types and variations in the epitope binding affinity may contribute to the wide range of immunopathological outcomes of circulating virus in humans. Our findings emphasize the requirement for continuous surveillance of CoV strains in live animal markets to better understand the viral adaptation to human host and to develop practical solutions to prevent the emergence of novel pathogenic CoV strains."
35meen0h,Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study,"COVID-19 has spread to most countries in the world. Puzzlingly, the impact of the disease is different in different countries. These differences are attributed to differences in cultural norms, mitigation efforts, and health infrastructure. Here we propose that national differences in COVID-19 impact could be partially explained by the different national policies respect to Bacillus Calmette-Guerin (BCG) childhood vaccination. BCG vaccination has been reported to offer broad protection to respiratory infections. We compared large number of countries BCG vaccination policies with the morbidity and mortality for COVID-19. We found that countries without universal policies of BCG vaccination (Italy, Nederland, USA) have been more severely affected compared to countries with universal and long-standing BCG policies. Countries that have a late start of universal BCG policy (Iran, 1984) had high mortality, consistent with the idea that BCG protects the vaccinated elderly population. We also found that BCG vaccination also reduced the number of reported COVID-19 cases in a country. The combination of reduced morbidity and mortality makes BCG vaccination a potential new tool in the fight against COVID-19."
zpaqd5vd,"COVID-19: Knowns, Unknowns, and Questions",The recent emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) from the Hubei province in China in late 2019 demonstrates the epidemic potential of coronaviruses. The rapid spread of this virus across the world in only 2 months highlights the transmissibility of this family of viruses and the significant morbidity and mortality that they can cause. We highlight the current state of knowledge of coronavirus biology while answering questions concerning the current outbreak of SARS-CoV-2.
u7zxlgxz,"The epidemiology, diagnosis and treatment of COVID-19"," In December 2019, the outbreak of the novel coronavirus disease (COVID-19) in China spread worldwide, becoming an emergency of major international concern. SARS-CoV-2 infection causes clusters of severe respiratory illness similar to severe acute respiratory syndrome coronavirus. Human-to-human transmission via droplets, contaminated hands or surfaces has been described, with incubation times of 2-14 days. Early diagnosis, quarantine, and supportive treatments are essential to cure patients. This paper reviews the literature on all available information about the epidemiology, diagnosis, isolation and treatments of COVID-19. Treatments, including antiviral agents, chloroquine and hydroxychloroquine, corticosteroids, antibodies, convalescent plasma transfusion and vaccines, are discussed in this article. In addition, registered trials investigating treatment options for COVID-19 infection are listed."
j6y806qu,Potential T-cell and B-cell Epitopes of 2019-nCoV,"As of early March, 2019-nCoV has infected more than one hundred thousand people and claimed thousands of lives. 2019-nCoV is a novel form of coronavirus that causes COVID-19 and has high similarity with SARS-CoV. No approved vaccine yet exists for any form of coronavirus. Here we use computational tools from structural biology and machine learning to identify 2019-nCoV T-cell and B-cell epitopes based on viral protein antigen presentation and antibody binding properties. These epitopes can be used to develop more effective vaccines and identify neutralizing antibodies. We identified 405 viral peptides with good antigen presentation scores for both human MHC-I and MHC-II alleles, and two potential neutralizing B-cell epitopes near the 2019-nCoV spike protein receptor binding domain (440-460 and 494-506). Analyzing mutation profiles of 68 viral genomes from four continents, we identified 96 coding-change mutations. These mutations are more likely to occur in regions with good MHC-I presentation scores (p=0.02). No mutations are present near the spike protein receptor binding domain. Based on these findings, the spike protein is likely immunogenic and a potential vaccine candidate. We validated our computational pipeline with SARS-CoV experimental data.Significance StatementThe novel coronavirus 2019-nCoV has affected more than 100 countries and continues to spread. There is an immediate need for effective vaccines that contain antigens which trigger responses from human T-cells and B-cells (known as epitopes). Here we identify potential T-cell epitopes through an analysis of human antigen presentation, as well as B-cell epitopes through an analysis of protein structure. We identify a list of top candidates, including an epitope located on 2019-nCoV spike protein that potentially triggers both T-cell and B-cell responses. Analyzing 68 samples, we observe that viral mutations are more likely to happen in regions with strong antigen presentation, a potential form of immune evasion. Our computational pipeline is validated with experimental data from SARS-CoV."
c4pcztdc,Functional Cell Receptors for Human Coronavirus,"Viruses infect host cells by binding to receptors on thesurface of cells. Receptor is an important factor affecting host range and interspecific transmission. In December 2019, an outbreak of unexplained pneumonia occurred in Wuhan, Hubei province. The pathogen was a new coronavirus, named 2019 NovelCoronavirus (2019-nCoV) by WHO. Angiotensin-converting enzyme 2 (ACE2) was found to be the receptor of 2019-nCoV.This review provides a brief overview of human coronavirus receptors and their applications, with a view to providing references for the tracing, cross-species transmission, epidemiological analysis and antiviral and vaccine studies of 2019-nCoV."
346lwjr8,Containing 2019-nCoV (Wuhan) coronavirus,"The novel coronavirus 2019-nCoV first appeared in December 2019 in Wuhan, China. While most of the initial cases were linked to the Huanan Seafood Wholesale Market, person-to-person transmission has been verified. Given that a vaccine cannot be developed and deployed for at least a year, preventing further transmission relies upon standard principles of containment, two of which are the isolation of known cases and the quarantine of persons believed at high risk of exposure. This note presents probability models for assessing the effectiveness of case isolation and quarantine within a community during the initial phase of an outbreak with illustrations based on early observations from Wuhan."
pligb2j6,Epitranscriptome analysis of COVID-19 prevention and control,"Objective The purpose of this review of COVID-19 related research is to deepen our understanding of SARS-CoV-2, which would be inspire new ideas for targeted drug development and vaccine design, and further empower the prevention and control COVID-19. Methods Through literature research and data analysis, we explored the process and mechanism of epitranscriptomics modification to regulate the replication and infectivity of COVID-19. Results Provide important ideas and technical support for the prevention and control of SARS-CoV-2 infections and emerging epidemic diseases. Conclusions Taking the new research direction of epitranscriptomics as the starting point, it is expected to open up new scientific research concepts and paradigms."
l352l3yk,Practical Strategies Against the Novel Coronavirus and COVID-19—the Imminent Global Threat,"The last month of 2019 harbingered the emergence of a viral outbreak that is now a major public threat globally. COVID-19 was first diagnosed and confirmed in a couple of cases with unknown pneumonia; the patients lived in, or travelled to, Wuhan, the capital of China's Hubei province. People now face a complex challenge that deserves urgent intervention by all involved in medical healthcare globally. Conventional antiviral therapies or vaccines are the most referred means of tackling the virus, but we think establishing these ideal management strategies is presently far-fetched. In-house isolation or quarantine of suspected cases to keep hospital admissions manageable and prevent in-hospital spread of the virus, and promoting general awareness about transmission routes are the practical strategies used to tackle the spread of COVID-19. Cases with weakened or compromised immune systems—for example, elderly individuals, young children, and those with pre-existing conditions such as diabetes, cancer, hypertension, and chronic respiratory diseases—are particularly more susceptible to COVID-19. Hopefully, cumulative data using whole-genome sequencing of the SARS-CoV-2 genome in parallel with mathematical modeling will help the molecular biologists to understand unknown features of the pathogenesis and epidemiology of COVID-19."
g9wmlvnq,Voice from China: nomenclature of the novel coronavirus and related diseases,Voice from China: nomenclature of the novel coronavirus and related diseases
aju2nr9x,Leveraging mRNAs sequences to express SARS-CoV-2 antigens in vivo,"SARS-CoV-2 has rapidly become a pandemic worldwide; therefore, an effective vaccine is urgently needed. Recently, messenger RNAs (mRNAs) have emerged as a promising platform for vaccination. Here, we systematically investigated the untranslated regions (UTRs) of mRNAs in order to enhance protein production. Through a comprehensive analysis of endogenous gene expression and de novo design of UTRs, we identified the optimal combination of 5′ and 3′ UTR, termed as NASAR, which was five to ten-fold more efficient than the tested endogenous UTRs. More importantly, NASAR mRNAs delivered by lipid-derived nanoparticles showed dramatic expression of potential SARS-CoV-2 antigens both in vitro and in vivo. These NASAR mRNAs merit further development as alternative SARS-CoV-2 vaccines."
i9r77o70,Characterization of the SARS-CoV-2 Spike in an Early Prefusion Conformation,"Pandemic coronavirus disease 2019 (COVID-19) is caused by the emerging severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), for which there are no efficacious vaccines or therapeutics that are urgently needed. We expressed three versions of spike (S) proteins—receptor binding domain (RBD), S1 subunit and S ectodomain—in insect cells. RBD appears monomer in solutions, whereas S1 and S associate into homotrimer with substantial glycosylation. The three proteins confer excellent antigenicity with six convalescent COVID-19 patient sera. Cryo-electron microscopy (cryo-EM) analyses indicate that the SARS-CoV-2 S trimer dominate in a unique conformation distinguished from the classic prefusion conformation of coronaviruses by the upper S1 region at lower position ~15 Å proximal to viral membrane. Such conformation is proposed as an early prefusion state for the SARS-CoV-2 spike that may broaden the knowledge of coronavirus and facilitate vaccine development."
1s0exznp,Generation of antibodies against COVID-19 virus for development of diagnostic tools,"The COVID-19 China coronavirus started in Dec 2019 was challenged by the lack of accurate serological diagnostic tool for this deadly disease to quickly identify and isolate the infected patients. The generation of COVID-19-specific antibodies is essential for such tasks. Here we report that polyclonal and monoclonal antibodies were generated by immunizing animals with synthetic peptides corresponding to different areas of Nucleoprotein (N) of COVID-19. The specificities of the COVID-19 antibodies were assessed by Western Blot analysis against NPs from COVID-19, MERS and SARS. Antibodies were used for immunohistochemistry staining of the tissue sections from COVID-19 infected patient, as a potential diagnostic tool. A Sandwich ELISA kit was quickly assembled for quantitation of the virus/NP of COVID-19 concentrations in the vaccine preparations. Development of POCT is also aggressively undergoing."
rziv5342,Prevention Is Better Than the Cure: Risk Management of COVID-19,"A novel coronavirus was reported to the World Health Organization (WHO) in China on 31 December 2019. The WHO named the disease COVID-19 on 11 February 2020. As of 26 February 2020, the disease has been detected on all continents, except for Antarctica. Daily updates on COVID-19 since early February 2020 have made headline news worldwide for much of 2020. This editorial evaluates risk management based on the Global Health Security (GHS) Index of global health security capabilities in 195 countries. The GHS Index lists the countries best prepared for an epidemic or pandemic. COVID-19 is compared with two related coronavirus epidemics, SARS and MERS, in terms of the number of reported human infections, deaths, countries, major country clusters, timelines, and the likelihood of discovering a safe, effective, and approved vaccine."
0tetqt33,Pharma mobilizes to combat the coronavirus,"The World Health Organization has declared the fast-moving coronavirus outbreak in China a “public health emergency of international concern,” a measure that can spur coordinated global efforts to combat it. With infections steadily rising, major drug companies are mobilizing to develop diagnostics, vaccines, and possible treatments for the virus, 2019-nCoV. According to WHO, as of Jan. 30 more than 7,800 people worldwide are confirmed to have been infected by the virus, and another 12,000-plus cases are suspected. Almost all of the cases are in China, where 170 people have died. Although smaller biotech firms were among the first to publicly respond to the outbreak, big pharma firms say they have been quietly working on tests and treatments for several weeks. Roche has sent the first commercial diagnostic to China, and Johnson & Johnson says it is using the same technologies deployed for the rapid development of an Ebola vaccine to(..)"
